[2026-05-22 12:05:45] INFO [train:89] PPO Configuration: RolloutBuffer=4096, MiniBatch=4096, TotalSteps=20480
[2026-05-22 12:05:45] INFO [train:117] ===== Starting KON-Artist Training Session =====
[2026-05-22 12:05:46] INFO [train:129] Loading MTUCI/AASIST3 model for batched inference.
[2026-05-22 12:05:46] INFO [aasist:53] Successfully imported aasist3 from the AASIST3 repository.
[2026-05-22 12:06:07] INFO [aasist:65] Loaded AASIST3 model from Hugging Face: MTUCI/AASIST3
[2026-05-22 12:06:08] INFO [aasist:39] AASIST3 model loaded on cuda
[2026-05-22 12:06:08] INFO [train:133] Instantiating 1 parallel environments.
[2026-05-22 12:06:08] INFO [train:140] Wrapping environment with VecDetectorWrapper for GPU batching.
[2026-05-22 12:06:08] INFO [train:150] Configuring PPO agent.
[2026-05-22 12:06:15] INFO [train:217] Beginning training: TOTAL_TIMESTEPS=20480, BATCH_TOTAL=4096
[2026-05-22 12:06:15] INFO [audio_attack:165] Initializing worker audio stream with config: {'split': 'train', 'seed': 42, 'buffer_size': 1000}
[2026-05-22 12:06:25] INFO [audio_attack:177] Environment Reset: Loading new sample (Label: Spoof)
[2026-05-22 12:06:26] INFO [callbacks:40] Reward, Score and Bonus logging started at: outputs/history/rewards_20260522_120609.csv
[2026-05-22 12:06:28] INFO [reward_logic:82] Worker 0 | Step 13/20480 (0.1%) | DSP: {'jitter': -1.0, 'shimmer': 1.0, 'tilt': 1.0, 'harmonics': -0.31727663, 'threshold': -20.0, 'ratio': 2.4795541763305664, 'bitrate': 58654} | Score: 0.0000 | Reward: 8.34 | Bonus: 0.00
[2026-05-22 12:06:28] INFO [reward_logic:82] Worker 0 | Step 14/20480 (0.1%) | DSP: {'jitter': -0.5808202, 'shimmer': 0.6896941, 'tilt': 0.50236213, 'harmonics': 0.27866608, 'threshold': -23.77774715423584, 'ratio': 9.550501763820648, 'bitrate': 80122} | Score: 0.0000 | Reward: 9.44 | Bonus: 0.00
[2026-05-22 12:06:28] INFO [reward_logic:82] Worker 0 | Step 15/20480 (0.1%) | DSP: {'jitter': 1.0, 'shimmer': -0.24842916, 'tilt': -0.31294894, 'harmonics': -0.36075178, 'threshold': -60.0, 'ratio': 2.28460556268692, 'bitrate': 76212} | Score: 0.0000 | Reward: 5.91 | Bonus: 0.00
[2026-05-22 12:06:28] INFO [reward_logic:82] Worker 0 | Step 16/20480 (0.1%) | DSP: {'jitter': 0.82723707, 'shimmer': -1.0, 'tilt': 0.18456914, 'harmonics': -0.60867727, 'threshold': -60.0, 'ratio': 3.6547008752822876, 'bitrate': 32000} | Score: 0.0000 | Reward: 5.30 | Bonus: 0.00
[2026-05-22 12:06:28] INFO [reward_logic:82] Worker 0 | Step 17/20480 (0.1%) | DSP: {'jitter': 1.0, 'shimmer': -0.7562719, 'tilt': -1.0, 'harmonics': -0.09672742, 'threshold': -23.309965133666992, 'ratio': 6.098508223891258, 'bitrate': 32000} | Score: 0.0000 | Reward: 8.66 | Bonus: 0.00
[2026-05-22 12:06:28] INFO [reward_logic:82] Worker 0 | Step 18/20480 (0.1%) | DSP: {'jitter': 1.0, 'shimmer': -1.0, 'tilt': 0.20262599, 'harmonics': -1.0, 'threshold': -47.55497634410858, 'ratio': 6.963690355420113, 'bitrate': 33986} | Score: 0.0000 | Reward: 5.30 | Bonus: 0.00
[2026-05-22 12:06:29] INFO [reward_logic:82] Worker 0 | Step 19/20480 (0.1%) | DSP: {'jitter': -0.05130999, 'shimmer': 0.5830978, 'tilt': 0.67618316, 'harmonics': -1.0, 'threshold': -25.0344979763031, 'ratio': 8.781596183776855, 'bitrate': 160000} | Score: 0.0000 | Reward: 5.30 | Bonus: 0.00
[2026-05-22 12:06:29] INFO [audio_attack:177] Environment Reset: Loading new sample (Label: Spoof)
[2026-05-22 12:06:29] INFO [reward_logic:82] Worker 0 | Step 20/20480 (0.1%) | DSP: {'jitter': -0.13084902, 'shimmer': -1.0, 'tilt': -1.0, 'harmonics': -0.3976573, 'threshold': -22.761783599853516, 'ratio': 1.0, 'bitrate': 32000} | Score: 0.0000 | Reward: 5.25 | Bonus: 0.00
[2026-05-22 12:06:29] INFO [reward_logic:82] Worker 0 | Step 21/20480 (0.1%) | DSP: {'jitter': -1.0, 'shimmer': 1.0, 'tilt': 1.0, 'harmonics': -1.0, 'threshold': -20.0, 'ratio': 2.385522186756134, 'bitrate': 152913} | Score: 0.0000 | Reward: 5.30 | Bonus: 0.00
