[2026-05-19 20:58:00] INFO [train:88] PPO Configuration: RolloutBuffer=4096, MiniBatch=256, TotalSteps=40960
[2026-05-19 20:58:00] INFO [train:116] ===== Starting KON-Artist Training Session =====
[2026-05-19 20:58:00] INFO [train:119] Loading MTUCI/AASIST3 model for batched inference.
[2026-05-19 20:58:01] INFO [aasist:52] Successfully imported aasist3 from the AASIST3 repository.
[2026-05-19 20:58:19] INFO [aasist:64] Loaded AASIST3 model from Hugging Face: MTUCI/AASIST3
[2026-05-19 20:58:19] INFO [aasist:38] AASIST3 model loaded on cuda
[2026-05-19 20:58:19] INFO [train:123] Instantiating 1 parallel environments.
[2026-05-19 20:58:19] INFO [train:130] Wrapping environment with VecDetectorWrapper for GPU batching.
[2026-05-19 20:58:19] INFO [train:140] Configuring PPO agent.
[2026-05-19 20:58:26] INFO [train:206] Beginning training: TOTAL_TIMESTEPS=40960, BATCH_TOTAL=4096
[2026-05-19 20:58:26] INFO [audio_attack:162] Initializing worker audio stream with config: {'split': 'train', 'seed': 42, 'buffer_size': 1000}
[2026-05-19 20:58:34] INFO [audio_attack:172] Environment Reset: Loading new sample (Label: Spoof)
[2026-05-19 20:58:35] INFO [callbacks:40] Reward logging started at: outputs/history/rewards_20260519_205820.csv
[2026-05-19 20:58:35] INFO [reward_logic:75] Worker 0 | Step 1/40960 (0.0%) | DSP: Batched | Score: 0.0000 | Reward: 5.19
[2026-05-19 20:58:36] INFO [reward_logic:75] Worker 0 | Step 2/40960 (0.0%) | DSP: Batched | Score: 0.0000 | Reward: 9.14
[2026-05-19 20:58:36] INFO [reward_logic:75] Worker 0 | Step 3/40960 (0.0%) | DSP: Batched | Score: 0.0000 | Reward: 10.17
[2026-05-19 20:58:36] INFO [reward_logic:75] Worker 0 | Step 4/40960 (0.0%) | DSP: Batched | Score: 0.0000 | Reward: 5.30
[2026-05-19 20:58:36] INFO [reward_logic:75] Worker 0 | Step 5/40960 (0.0%) | DSP: Batched | Score: 0.0000 | Reward: 4.65
[2026-05-19 20:58:36] INFO [reward_logic:75] Worker 0 | Step 6/40960 (0.0%) | DSP: Batched | Score: 0.0000 | Reward: 5.30
[2026-05-19 20:58:36] INFO [reward_logic:75] Worker 0 | Step 7/40960 (0.0%) | DSP: Batched | Score: 0.0000 | Reward: 10.19
[2026-05-19 20:58:36] INFO [reward_logic:75] Worker 0 | Step 8/40960 (0.0%) | DSP: Batched | Score: 0.0000 | Reward: 7.77
[2026-05-19 20:58:37] INFO [reward_logic:75] Worker 0 | Step 9/40960 (0.0%) | DSP: Batched | Score: 0.0000 | Reward: 8.30
[2026-05-19 20:58:37] INFO [audio_attack:172] Environment Reset: Loading new sample (Label: Spoof)
[2026-05-19 20:58:37] INFO [reward_logic:75] Worker 0 | Step 10/40960 (0.0%) | DSP: Batched | Score: 0.0000 | Reward: 6.21
[2026-05-19 20:58:37] INFO [reward_logic:75] Worker 0 | Step 11/40960 (0.0%) | DSP: Batched | Score: 0.0000 | Reward: 5.30
[2026-05-19 20:58:37] INFO [reward_logic:75] Worker 0 | Step 12/40960 (0.0%) | DSP: Batched | Score: 0.0000 | Reward: 6.19
[2026-05-19 20:58:37] INFO [reward_logic:75] Worker 0 | Step 13/40960 (0.0%) | DSP: Batched | Score: 0.0574 | Reward: 22.14
[2026-05-19 20:58:37] INFO [reward_logic:75] Worker 0 | Step 14/40960 (0.0%) | DSP: Batched | Score: 0.0000 | Reward: 8.81
[2026-05-19 20:58:37] INFO [reward_logic:75] Worker 0 | Step 15/40960 (0.0%) | DSP: Batched | Score: 0.0000 | Reward: 12.07
[2026-05-19 20:58:38] INFO [reward_logic:75] Worker 0 | Step 16/40960 (0.0%) | DSP: Batched | Score: 0.0000 | Reward: 7.57
[2026-05-19 20:58:38] INFO [reward_logic:75] Worker 0 | Step 17/40960 (0.0%) | DSP: Batched | Score: 0.0000 | Reward: 8.71
[2026-05-19 20:58:38] INFO [reward_logic:75] Worker 0 | Step 18/40960 (0.0%) | DSP: Batched | Score: 0.0000 | Reward: 5.30
[2026-05-19 20:58:38] INFO [reward_logic:75] Worker 0 | Step 19/40960 (0.0%) | DSP: Batched | Score: 0.0000 | Reward: 6.58
[2026-05-19 20:58:38] INFO [audio_attack:172] Environment Reset: Loading new sample (Label: Spoof)
[2026-05-19 20:58:38] INFO [reward_logic:75] Worker 0 | Step 20/40960 (0.0%) | DSP: Batched | Score: 0.0000 | Reward: 13.39
[2026-05-19 20:58:38] INFO [reward_logic:75] Worker 0 | Step 21/40960 (0.1%) | DSP: Batched | Score: 0.0000 | Reward: 15.01
[2026-05-19 20:58:39] INFO [reward_logic:75] Worker 0 | Step 22/40960 (0.1%) | DSP: Batched | Score: 0.0000 | Reward: 5.30
[2026-05-19 20:58:39] INFO [reward_logic:75] Worker 0 | Step 23/40960 (0.1%) | DSP: Batched | Score: 0.0000 | Reward: 5.30
[2026-05-19 20:58:39] INFO [reward_logic:75] Worker 0 | Step 24/40960 (0.1%) | DSP: Batched | Score: 0.0000 | Reward: 5.30
[2026-05-19 20:58:39] INFO [reward_logic:75] Worker 0 | Step 25/40960 (0.1%) | DSP: Batched | Score: 0.0000 | Reward: 13.36
[2026-05-19 20:58:39] INFO [reward_logic:75] Worker 0 | Step 26/40960 (0.1%) | DSP: Batched | Score: 0.0000 | Reward: 6.22
[2026-05-19 20:58:39] INFO [reward_logic:75] Worker 0 | Step 27/40960 (0.1%) | DSP: Batched | Score: 0.0000 | Reward: 8.69
[2026-05-19 20:58:39] INFO [reward_logic:75] Worker 0 | Step 28/40960 (0.1%) | DSP: Batched | Score: 0.0000 | Reward: 10.18
[2026-05-19 20:58:40] INFO [reward_logic:75] Worker 0 | Step 29/40960 (0.1%) | DSP: Batched | Score: 0.0000 | Reward: 8.91
[2026-05-19 20:58:40] INFO [audio_attack:172] Environment Reset: Loading new sample (Label: Spoof)
[2026-05-19 20:58:40] INFO [reward_logic:75] Worker 0 | Step 30/40960 (0.1%) | DSP: Batched | Score: 0.0145 | Reward: 20.77
[2026-05-19 20:58:40] INFO [reward_logic:75] Worker 0 | Step 31/40960 (0.1%) | DSP: Batched | Score: 0.0000 | Reward: 5.30
[2026-05-19 20:58:40] INFO [reward_logic:75] Worker 0 | Step 32/40960 (0.1%) | DSP: Batched | Score: 0.0000 | Reward: 5.24
[2026-05-19 20:58:40] INFO [reward_logic:75] Worker 0 | Step 33/40960 (0.1%) | DSP: Batched | Score: 0.0000 | Reward: 8.11
[2026-05-19 20:58:40] INFO [reward_logic:75] Worker 0 | Step 34/40960 (0.1%) | DSP: Batched | Score: 0.0000 | Reward: 8.45
[2026-05-19 20:58:41] INFO [reward_logic:75] Worker 0 | Step 35/40960 (0.1%) | DSP: Batched | Score: 0.0000 | Reward: 5.70
[2026-05-19 20:58:41] INFO [reward_logic:75] Worker 0 | Step 36/40960 (0.1%) | DSP: Batched | Score: 0.0000 | Reward: 12.42
