cluster,count,asr,score,bonus,reward,dsp_jitter,dsp_shimmer,dsp_tilt,dsp_harmonics,dsp_threshold,dsp_ratio,dsp_bitrate
0,20250,100.0,0.0026000528328778195,0.03999752752148387,18.78833906088935,-0.45126253903367264,0.8034584396511096,-0.9081940891211946,0.927409987199764,-27.86474131613602,1.2400910302297568,152883.7279506173
1,3060,100.0,0.010147878074652318,0.2696078431372549,19.56676309841131,-0.5620552942032679,0.6190500626725117,-0.8887312335574999,0.9257304858974902,-28.3454463009546,1.290120563281128,153675.45980392158
2,6210,100.0,0.004275278425622925,0.0966183574879227,18.459323759201837,0.16033860943289532,0.5976650950405474,-0.872216620075612,0.9136313879382125,-28.871688315881816,1.2379307965245607,144881.6660225443
3,21780,100.0,0.0010352442519109201,0.006570686225285621,17.360585314555383,-0.426638313244326,0.7976931471705101,-0.8872786724333241,0.9568633529812209,-29.0945186509218,1.2657158385185718,111090.63282828283
4,9060,100.0,0.0040205149313849164,0.1076158940397351,18.791312152134136,-0.2942048733884636,0.7647689413565089,-0.8935525448212583,0.9498019357689405,-27.45682089198504,1.2490698872483592,153993.81666666668
8,13150,100.0,0.0030302645295518776,0.045627376425855515,18.688349133408114,-0.44717954659527226,0.6934490676066289,-0.9043514238080222,0.9441420337421292,-27.46031244132002,1.2337193749250115,149666.69536121673
9,8410,100.0,0.0012064808430339502,0.0089179548156956,18.712165683061414,-0.22484393776106304,0.8610016830854292,-0.9028819097976456,0.9311193939827229,-24.469160557785443,1.247620034869871,148380.4355529132
