step,session_step,session_progress_pct,reward,score,bonus,cluster,dsp_jitter,dsp_shimmer,dsp_tilt,dsp_harmonics,dsp_threshold,dsp_ratio,dsp_bitrate,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,raw_action_6,conditioned_action_0,conditioned_action_1,conditioned_action_2,conditioned_action_3,conditioned_action_4,conditioned_action_5,conditioned_action_6
281929,36169,44.151611328125,99.51345825195312,0.6593209505081177,75.0,1,-0.01543659,0.43699923,-1.0,0.12259555,-25.5558717250824,1.0,155520,0.3192019,-0.029444873,-1.0,-0.2041136,0.34011468,-1.0,1.0,0.5745634,-0.05300077,-1.0,-0.36740446,0.6122064,-1.0,1.0
285624,39864,48.662109375,99.72496795654295,0.7595500349998474,75.0,7,-1.0,0.3526653,-0.856599,1.0,-48.32380831241608,1.0,160000,-1.0,-0.098519266,-0.09255499,1.0,-0.4589947,-0.19331348,1.0,-1.0,-0.17733467,-0.16659898,1.0,-0.8261904,-0.34796426,1.0
285001,39241,47.901611328125,99.9247817993164,0.927540361881256,75.0,8,-1.0,0.36893135,-1.0,1.0,-59.199726581573486,1.0,160000,-0.59681,-0.2283721,-0.8092977,1.0,-0.7683312,-1.0,1.0,-1.0,-0.41106975,-1.0,1.0,-1.0,-1.0,1.0
305296,59536,72.67578125,99.64664459228516,0.7532495260238647,75.0,1,-1.0,1.0,-1.0,-0.51,-57.799999713897705,1.0,155520,-1.0,1.0,-0.65201443,-0.8414978,-0.7443991,-1.0,0.57789266,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
306470,60710,74.10888671875,97.94873046875,0.7856410145759583,75.0,4,0.0232144,1.0,-0.648512,1.0,-20.0,1.0,44159,0.33511865,0.73288226,0.017491996,0.99345076,0.34102863,-1.0,-1.0,0.60321355,1.0,0.03148559,1.0,0.61385155,-1.0,-1.0
288224,42464,51.83593749999999,99.01019287109376,0.8457129597663879,75.0,4,-1.0,1.0,-1.0,1.0,-20.0,1.0,107377,-1.0,1.0,-1.0,1.0,0.46785524,-1.0,-0.006343186,-1.0,1.0,-1.0,1.0,0.8421394,-1.0,-0.011417734
288375,42615,52.020263671875,99.8912124633789,0.9598712921142578,75.0,8,-0.56130505,1.0,-0.75420994,1.0,-21.521557569503784,1.0,155659,-0.011675652,0.22209007,-0.05774784,1.0,0.48929286,-1.0,0.472949,-0.021016173,0.3997621,-0.10394611,1.0,0.8807271,-1.0,0.85130817
290469,44709,54.57641601562499,97.90028381347656,0.7712851166725159,75.0,6,0.10282874,1.0,-1.0,1.0,-20.0,1.0,42239,0.3849026,0.6993128,-1.0,1.0,0.47120696,-0.9513205,-0.62625396,0.69282466,1.0,-1.0,1.0,0.8481725,-1.0,-1.0
290701,44941,54.85961914062501,98.15238189697266,0.9630958437919616,75.0,4,-1.0,1.0,-1.0,1.0,-20.0,1.0,44159,-0.25502735,1.0,-1.0,0.68150073,0.99408305,-1.0,-0.7797439,-0.45904922,1.0,-1.0,1.0,1.0,-1.0,-1.0
294823,49063,59.891357421875,99.87702178955078,0.9456660151481628,75.0,0,-0.29270297,0.30370694,-1.0,1.0,-20.0,1.0,155705,0.057231788,-0.3255254,-1.0,0.17005932,0.9133793,-0.5352582,0.53474665,0.10301722,-0.5859457,-1.0,0.30610678,1.0,-0.9634647,0.96254396
295422,49662,60.62255859375,99.05657196044922,0.6566412448883057,75.0,6,-1.0,1.0,-0.8149929,1.0,-55.1731014251709,1.0,126540,-1.0,0.26387155,-0.10896158,0.6108048,-1.0,-0.4261135,0.17639387,-1.0,0.4749688,-0.19613084,1.0,-1.0,-0.76700425,0.31750897
295426,49666,60.62744140625001,99.95838165283205,0.9592321515083312,75.0,6,-1.0,0.7864516,-1.0,1.0,-55.1731014251709,1.0,160000,-1.0,0.0920133,-0.47005188,1.0,-0.9815677,-0.7109506,1.0,-1.0,0.16562393,-0.84609336,1.0,-1.0,-1.0,1.0
301906,56146,68.53759765625,99.3998031616211,0.5487052798271179,75.0,8,0.11363739,1.0,-1.0,0.71542054,-20.0,1.0,160000,0.32758078,1.0,-0.47529614,-0.11067855,1.0,-0.17292523,1.0,0.5896454,1.0,-0.855533,-0.19922139,1.0,-0.3112654,1.0
302883,57123,69.730224609375,99.9142608642578,0.9178308844566344,75.0,2,-1.0,0.6629765,-0.6477281,1.0,-44.28194880485535,1.0,160000,-0.66811526,-0.02056861,-0.076515615,1.0,-0.3244986,-1.0,0.9312611,-1.0,-0.037023496,-0.13772811,1.0,-0.58409745,-1.0,1.0
302885,57125,69.732666015625,99.5338897705078,0.937623918056488,75.0,2,-1.0,1.0,-0.6783113,-0.17000002,-20.0,1.0,134291,-0.49360296,1.0,-0.09350628,-1.0,1.0,-1.0,0.26016545,-0.8884853,1.0,-0.1683113,-1.0,1.0,-1.0,0.4682978
302961,57201,69.825439453125,99.96148681640624,0.962216019630432,75.0,2,-1.0,0.73799336,-1.0,0.60439384,-52.59999990463257,1.0,160000,-1.0,0.021107435,-1.0,-0.12533677,-1.0,-1.0,1.0,-1.0,0.037993383,-1.0,-0.22560617,-1.0,-1.0,1.0
302970,57210,69.83642578125,99.80484008789062,0.9372089505195618,75.0,2,0.23784661,-0.3,-1.0,1.0,-28.58370780944824,1.0,151660,0.4210259,-1.0,-0.5652766,1.0,0.11156365,-0.2756341,0.41094467,0.7578466,-1.0,-1.0,1.0,0.20081457,-0.49614137,0.7397004
305125,59365,72.467041015625,97.53191375732422,0.5384771227836609,75.0,8,-1.0,1.0,-1.0,0.5524814,-58.66437792778015,1.0,41659,-0.47591302,0.4976992,-1.0,-0.20642626,-1.0,-1.0,-0.5056795,-0.85664344,0.8958585,-1.0,-0.37156725,-1.0,-1.0,-0.91022307
305151,59391,72.498779296875,98.1617660522461,0.9721778631210328,75.0,4,-1.0,1.0,-1.0,1.0,-23.619205951690677,1.0,44159,-0.6835143,0.5999852,-1.0,0.80723333,0.21613318,-0.36633337,-0.73572373,-1.0,1.0,-1.0,1.0,0.3890397,-0.65940005,-1.0
322634,76874,93.84033203125,97.7952117919922,0.6757952570915222,75.0,4,-1.0,1.0,-1.0,1.0,-32.369142174720764,1.0,43973,-1.0,0.73563504,-1.0,1.0,-0.02117163,-1.0,-0.66987157,-1.0,1.0,-1.0,1.0,-0.038108934,-1.0,-1.0
322651,76891,93.861083984375,98.978515625,0.6158412098884583,75.0,2,-1.0,0.4273616,-1.0,1.0,-52.59999990463257,1.0,125650,-0.75304973,-0.15146577,-1.0,1.0,-0.5984901,-1.0,0.18515974,-1.0,-0.27263838,-1.0,1.0,-1.0,-1.0,0.33328754
306697,60937,74.385986328125,98.14083099365234,0.952081024646759,75.0,4,-0.93672156,1.0,-1.0,1.0,-51.40114545822144,1.0,44156,-0.19821048,0.24182332,-0.52542007,1.0,-0.56306183,-1.0,-0.85996765,-0.35677886,0.43528196,-0.9457561,1.0,-1.0,-1.0,-1.0
306851,61091,74.573974609375,98.62895965576172,0.7772247791290283,75.0,6,-1.0,0.39645216,0.38,1.0,-55.19999980926514,1.0,88383,-1.0,-0.12419325,0.6032461,0.7840337,-1.0,-1.0,-0.15500796,-1.0,-0.22354785,1.0,1.0,-1.0,-1.0,-0.27901432
313568,67808,82.7734375,99.58380889892578,0.6595529913902283,75.0,7,-1.0,1.0,-1.0,1.0,-20.0,1.0,160000,-1.0,1.0,-0.29611248,1.0,0.8013201,-1.0,1.0,-1.0,1.0,-0.53300244,1.0,1.0,-1.0,1.0
313570,67810,82.77587890625,99.30352020263672,0.7104047536849976,75.0,7,-1.0,1.0,-1.0,1.0,-20.0,1.0,137308,-1.0,1.0,-0.9154938,1.0,0.7495752,-1.0,0.31413472,-1.0,1.0,-1.0,1.0,1.0,-1.0,0.5654425
314161,68401,83.497314453125,98.79984283447266,0.923184871673584,75.0,8,0.055658758,0.3675,-0.15011442,1.0,-20.0,1.0,88305,0.33098406,-0.22905725,0.2777611,1.0,1.0,-0.4156366,-0.111407876,0.5957713,-0.41230303,0.49996996,1.0,1.0,-0.7481459,-0.20053416
314168,68408,83.505859375,99.93262481689452,0.9724913239479064,75.0,8,-0.2479975,0.8657315,-1.0,1.0,-20.0,1.0,157473,0.16228615,0.047738016,-1.0,0.50815666,0.9239304,-1.0,0.4890113,0.29211506,0.085928425,-1.0,0.914682,1.0,-1.0,0.8802203
324594,78834,96.23291015625,99.60040283203124,0.6705900430679321,75.0,6,-1.0,0.3080269,-1.0,1.0,-20.0,1.0,160000,-1.0,-0.17331839,-0.39983335,1.0,1.0,-1.0,0.7126831,-1.0,-0.3119731,-0.71970004,1.0,1.0,-1.0,1.0
324548,78788,96.1767578125,98.42615509033205,0.9644400477409364,75.0,0,0.007311046,0.4731289,-1.0,-0.12927568,-28.97404193878174,1.0,61591,0.16684957,-0.27476513,-1.0,-0.7477238,0.1358653,-1.0,-0.23884916,0.3003292,-0.49457723,-1.0,-1.0,0.24455753,-1.0,-0.42992848
322657,76897,93.868408203125,98.59228515625,0.9672411680221558,75.0,2,-0.5083635,0.5608157,-1.0,-0.17000002,-52.59999990463257,1.0,72038,0.006464714,-0.07732463,-1.0,-1.0,-1.0,-1.0,-0.28022155,0.011636485,-0.13918433,-1.0,-1.0,-1.0,-1.0,-0.50439876
323510,77750,94.90966796875,98.0432357788086,0.8367104530334473,75.0,8,-1.0,1.0,-0.506829,1.0,-20.0,1.0,46177,-0.71757126,1.0,0.07953942,1.0,1.0,-1.0,-0.47693282,-1.0,1.0,0.14317095,1.0,1.0,-1.0,-0.8584791
324822,79062,96.51123046875,99.3147430419922,0.5039609670639038,75.0,2,-1.0,0.8093972,-1.0,1.0,-20.0,1.0,160000,-0.49470475,0.06077385,-1.0,0.14465517,1.0,-1.0,0.5849948,-0.89046854,0.109392926,-1.0,0.26037928,1.0,-1.0,1.0
316463,70703,86.307373046875,88.38833618164062,0.5931655764579773,63.91062021509874,3,-1.0,1.0,-1.0,1.0,-44.62247967720032,1.0,160000,-0.56026775,1.0,-0.2910428,1.0,-0.26042315,-0.4901352,0.9052392,-1.0,1.0,-0.523877,1.0,-0.46876165,-0.88224334,1.0
263057,17297,21.114501953125,81.26002502441406,0.5252770781517029,58.72860107356356,3,-1.0,1.0,-1.0,1.0,-25.91876745223999,1.0,43216,-0.8153654,1.0,-0.57479465,1.0,0.279034,-1.0,-0.87807757,-1.0,1.0,-1.0,1.0,0.50226116,-1.0,-1.0
277476,31716,38.7158203125,80.00267028808594,0.5040472745895386,57.51685067836216,3,0.64219296,1.0,-1.0,1.0,-20.0,1.0,42938,1.0,0.14701885,-0.5872302,1.0,0.58815205,-0.96229005,-1.0,1.0,0.26463392,-1.0,1.0,1.0,-1.0,-1.0
