cluster,count,score,bonus,reward,dsp_jitter,dsp_shimmer,dsp_tilt,dsp_harmonics,dsp_threshold,dsp_ratio,dsp_bitrate
0,5,0.914250123500824,75.0,99.4663803100586,-0.3819563688,0.45181624000000004,-1.0,0.758159078,-23.797736525535583,1.0,131690.2
1,4,0.7387288808822632,75.0,98.8646297454834,-0.6401360225,0.6214107799999999,-1.0,0.4031488875,-42.13126331567764,1.0,107911.0
2,10,0.8091935455799103,75.0,99.49967422485352,-0.777824655,0.622261958,-0.867075762,0.72643938,-33.06656563282013,1.0,143330.0
3,3,0.5408299763997396,60.05202398900815,83.21701049804688,-0.45260234666666666,1.0,-1.0,1.0,-30.180415709813435,1.0,82051.33333333333
4,9,0.876984589629703,75.0,98.2077153523763,-0.6823068473333334,0.9221812333333332,-0.9609457777777778,0.9855928888888889,-27.746760116683113,1.0298837820688884,54129.11111111111
6,11,0.7624536861072887,75.0,99.0920340798118,-0.7737236072727272,0.6256273927272727,-0.8577266272727274,0.7727272727272727,-36.93466121500189,1.0,120419.27272727272
7,4,0.7712128311395645,75.0,99.24224662780762,-1.0,0.470649345,-0.96414975,1.0,-27.08095207810402,1.0,128765.0
8,12,0.795210137963295,75.0,99.08784612019856,-0.5656730068333333,0.7971934658333333,-0.8289135858333333,0.9389918283333333,-31.85251669958234,1.0,117613.58333333333
9,2,0.8478870093822479,75.0,98.17033767700195,-1.0,0.6714041,-1.0,0.4904441835,-31.495403051376343,1.0,53632.5
