cluster,count,asr,score,bonus,reward,dsp_jitter,dsp_shimmer,dsp_tilt,dsp_harmonics,dsp_threshold,dsp_ratio,dsp_bitrate
0,7,0.03216911764705882,0.7462639553206307,73.43741071974947,98.02139936174665,-0.65600889,0.7725348571428572,-0.9771810514285715,0.5781127785714286,-30.70032639162881,1.0,152666.2857142857
1,7,0.20958083832335328,0.8627011520521981,75.0,99.73177773611886,-0.8641251028571428,0.08740832428571428,-0.768802541,0.6680646042857142,-31.199136759553635,1.0,154276.57142857142
4,22,0.22044088176352705,0.7503209249539808,75.0,99.60231122103605,-0.3773908218181818,0.5839586366363636,-0.8728419759090909,0.8312585913636364,-29.19630066914992,1.007585490291769,155421.22727272726
8,9,0.06338028169014084,0.7494172056516012,75.0,99.16230180528429,-0.6403015033333334,0.24912219222222223,-0.91381157,0.7951586904444444,-29.471394883261787,1.0,125745.22222222222
9,1,0.011001100110011,0.5584328770637512,75.0,98.77173614501952,-0.23311049,1.0,-0.91656125,0.5831164,-20.0,1.0,126117.0
