step,reward,score,bonus
20476,24.49529166894721,0.6036816239356995,0.0
75,24.896473797322383,0.9016523957252502,0.0
145,24.900242464094912,0.9050568342208862,0.0
374,24.35574284385289,0.5250524282455444,0.0
426,24.95341758591785,0.9544858932495116,0.0
441,24.972366511359382,0.9727448225021362,0.0
448,24.814471943605596,0.8306655287742615,0.0
16702,24.96215186536715,0.9628591537475586,0.0
17553,24.81809575672508,0.8336811661720276,0.0
17604,24.90908947755827,0.9130994081497192,0.0
17817,24.922397711202343,0.9253323674201964,0.0
17826,24.92874577574676,0.9312251210212708,0.0
18288,24.87023662041397,0.8783032298088074,0.0
18334,24.971826658129533,0.9722198247909546,0.0
18454,24.957373689394544,0.9582694172859192,0.0
2783,24.572493415766527,0.6521331071853638,0.0
2844,24.970186618193804,0.9706266522407532,0.0
3294,24.972133824263548,0.972518503665924,0.0
4287,24.97284158377349,0.9732070565223694,0.0
4394,24.945477942593907,0.946937620639801,0.0
5567,24.684951357056438,0.7297533750534058,0.0
5790,24.84408037067763,0.8556279540061951,0.0
5850,24.968881821022286,0.9693610072135924,0.0
5986,24.893860719142648,0.8992993831634521,0.0
5988,24.885249903559806,0.8915889263153076,0.0
6383,24.4331842967698,0.5673291087150574,0.0
6404,24.971754312325466,0.9721494913101196,0.0
7411,24.9596304424877,0.9604344367980956,0.0
7744,24.84497456851918,0.8563933968544006,0.0
7750,24.81044627284972,0.8273282647132874,0.0
7763,24.965165748557304,0.9657654762268066,0.0
7794,24.372848448385028,0.5341110229492188,0.0
7997,24.97353488849394,0.973882019519806,0.0
8185,24.55571535590068,0.641282856464386,0.0
8266,24.927482830497222,0.9300497770309448,0.0
8645,24.879217928047463,0.8862270712852478,0.0
8732,24.82335300742441,0.838075578212738,0.0
8807,24.954330891148896,0.9553580284118652,0.0
8923,24.966600330156,0.967151939868927,0.0
8980,24.963322400003257,0.963986873626709,0.0
9041,24.96627882140968,0.9668410420417786,0.0
10517,24.96737747842624,0.9679038524627686,0.0
10980,24.925858750637847,0.9285405278205872,0.0
11060,24.956254453097824,0.9571974873542786,0.0
11443,24.7820177739942,0.8041397333145142,0.0
11449,24.681058622635,0.7269181609153748,0.0
11529,24.92429182258651,0.9270867109298706,0.0
12174,24.949891622322752,0.9511263370513916,0.0
12383,24.964613965208905,0.9652327299118042,0.0
12946,24.948368710037656,0.9496789574623108,0.0
13441,24.374624148522017,0.5350602865219116,0.0
14023,24.939183094803205,0.9409955143928528,0.0
14088,24.457492967815245,0.5812891125679016,0.0
14369,24.93835499728536,0.940216600894928,0.0
14411,24.843400657829186,0.8550465703010559,0.0
14721,24.608806114212197,0.6762490272521973,0.0
14827,24.89960285057455,0.904478132724762,0.0
14980,24.945590858897248,0.947044551372528,0.0
15313,24.96219420667295,0.962899923324585,0.0
15355,24.96628412319729,0.9668461680412292,0.0
15525,24.84797995247227,0.8589710593223572,0.0
15561,24.97270793695603,0.9730769991874696,0.0
15671,24.78758130218897,0.8086260557174683,0.0
15745,24.34939723150849,0.5217311978340149,0.0
15762,24.95212672593097,0.9532545804977416,0.0
15838,24.53843766443848,0.6302981376647949,0.0
16274,24.973921128159688,0.9742582440376282,0.0
16376,24.97143807520271,0.9718421101570128,0.0
16380,24.763624697735,0.7894843220710754,0.0
16499,24.969361747286985,0.969826340675354,0.0
16508,24.813762175486627,0.8300761580467224,0.0
18564,24.96318636170074,0.9638557434082032,0.0
18813,24.6310087547953,0.69143146276474,0.0
19278,24.38882379543192,0.5427121520042419,0.0
19348,24.489863210030222,0.60041344165802,0.0
19898,24.85686065217137,0.8666332960128784,0.0
19899,24.93675833507892,0.9387165904045104,0.0
19943,24.89692354758589,0.9020580053329468,0.0
508,24.96157308304529,0.962302029132843,0.0
1138,24.9729695788742,0.97333163022995,0.0
1277,24.627913357940447,0.6892945170402527,0.0
1767,24.31526096766034,0.5042217969894409,0.0
1937,24.96906706899437,0.9695405960083008,0.0
2174,24.928869429041125,0.9313402771949768,0.0
2463,24.59360349482948,0.6660460233688354,0.0
2464,24.77480679717604,0.7983619570732117,0.0
2661,24.95135158456041,0.9525159597396852,0.0
