step,reward,score,bonus
2131,24.97379894520859,0.9741392135620116,48.706960678100586
40610,24.973666588994085,0.9740102887153624,48.70051443576813
79393,24.97363195197478,0.9739765524864196,48.69882762432098
57630,24.97359670176225,0.973942220211029,48.69711101055145
15151,24.97357613856444,0.9739221930503844,48.696109652519226
45145,24.973567631641696,0.9739139080047609,48.69569540023804
36818,24.97354492575973,0.9738917946815492,48.694589734077454
67013,24.97354223284465,0.973889172077179,48.69445860385895
4293,24.973538377067253,0.973885416984558,48.69427084922791
6327,24.973522953808995,0.9738703966140748,48.693519830703735
79395,24.973505204526926,0.9738531112670898,48.69265556335449
40956,24.97348439462261,0.9738328456878662,48.69164228439331
5253,24.97347398950805,0.9738227128982544,48.69113564491272
29575,24.97346976622478,0.9738186001777648,48.690930008888245
10976,24.973446078783716,0.9737955331802368,48.68977665901184
27932,24.973436836244968,0.9737865328788756,48.68932664394379
54449,24.97341278076019,0.973763108253479,48.68815541267395
46661,24.97338933681748,0.97374027967453,48.6870139837265
76459,24.97337770645917,0.9737289547920228,48.686447739601135
66701,24.973369136634915,0.9737206101417542,48.68603050708771
7996,24.973364178345918,0.9737157821655272,48.68578910827637
10971,24.973346487460127,0.9736985564231871,48.68492782115936
21244,24.973315267486424,0.9736681580543518,48.68340790271759
28890,24.97330890094077,0.9736619591712952,48.68309795856476
31009,24.973287903296168,0.9736415147781372,48.68207573890686
5733,24.97328220998127,0.9736359715461732,48.681798577308655
15416,24.973246947437893,0.9736016392707824,48.68008196353912
31010,24.97323415221453,0.9735891819000244,48.67945909500122
56807,24.97322276494026,0.9735780954360962,48.67890477180481
72290,24.973216765141444,0.9735722541809082,48.67861270904541
3297,24.97317568391922,0.973532259464264,48.6766129732132
4741,24.973170540994595,0.9735272526741028,48.67636263370514
46900,24.973165336817758,0.9735221862792968,48.67610931396485
7949,24.97314745873333,0.9735047817230223,48.67523908615112
20776,24.973129825241077,0.9734876155853271,48.67438077926636
46727,24.973124008569524,0.9734819531440736,48.67409765720368
67164,24.97311274249893,0.9734709858894348,48.67354929447174
52295,24.97308512784341,0.9734441041946412,48.672205209732056
68031,24.972974110457866,0.9733360409736632,48.66680204868317
48816,24.972933509185516,0.9732965230941772,48.66482615470886
33718,24.972823026186177,0.9731889963150024,48.65944981575012
57119,24.97280342704018,0.9731699228286744,48.65849614143372
52486,24.972802508320783,0.9731690287590028,48.65845143795013
32126,24.97276294133796,0.9731305241584778,48.65652620792389
34810,24.972758531298638,0.973126232624054,48.6563116312027
59597,24.972714797355888,0.9730836749076844,48.654183745384216
72120,24.972694644797365,0.9730640649795532,48.65320324897766
77689,24.972693909741963,0.973063349723816,48.6531674861908
47978,24.972636389981226,0.9730073809623718,48.65036904811859
27672,24.97263559362479,0.9730066061019896,48.65033030509949
11556,24.97259534616975,0.9729674458503724,48.648372292518616
35947,24.972565266724818,0.9729381799697876,48.64690899848938
53773,24.97256110086478,0.9729341268539428,48.64670634269714
40910,24.972547316645358,0.9729207158088684,48.64603579044342
48321,24.972424475543235,0.9728012084960938,48.64006042480469
2683,24.972411485975957,0.9727885723114014,48.63942861557007
37766,24.97233152289504,0.9727107882499696,48.63553941249848
3686,24.972329745865057,0.972709059715271,48.63545298576355
33093,24.97230995321424,0.9726898074150084,48.63449037075043
76936,24.97223690697595,0.9726187586784364,48.63093793392181
35834,24.97222808223693,0.9726101756095886,48.63050878047943
63157,24.972151291463728,0.9725354909896852,48.62677454948425
62833,24.97213498875305,0.9725196361541748,48.62598180770874
14494,24.97204047682536,0.9724277257919312,48.62138628959656
14059,24.97193271497465,0.972322940826416,48.6161470413208
26668,24.9718650973724,0.9722571969032288,48.61285984516144
81798,24.97186485215065,0.9722569584846495,48.61284792423248
80244,24.971789872781518,0.9721840620040894,48.60920310020447
57617,24.9717092468274,0.9721056818962096,48.605284094810486
38534,24.971698945856964,0.9720956683158876,48.60478341579437
67307,24.97168582422905,0.9720829129219056,48.60414564609528
40618,24.971657556959656,0.972055435180664,48.6027717590332
50230,24.971586609338942,0.9719864726066588,48.59932363033295
79128,24.9715706653607,0.9719709753990172,48.59854876995087
53967,24.97153417722317,0.971935510635376,48.5967755317688
19677,24.971533134685387,0.9719344973564148,48.59672486782074
78162,24.97149866900104,0.971900999546051,48.59504997730255
5605,24.97141630224288,0.9718209505081176,48.59104752540589
70316,24.971410536929056,0.9718153476715088,48.59076738357544
77527,24.9713682773907,0.9717742800712584,48.58871400356293
60527,24.97133705693305,0.971743941307068,48.587197065353394
