step,reward,score,bonus,dsp_jitter,dsp_shimmer,dsp_tilt,dsp_harmonics,dsp_threshold,dsp_ratio,dsp_bitrate
42367,71.77040762704395,0.9367156624794006,46.83578312397003,-0.967734,-1.0,-0.8181974,-0.5490741,-33.10060381889343,1.0,142434
57389,71.76293492930463,0.936569333076477,46.82846665382385,-1.0,-0.33520025,-1.0,-0.5431375,-60.0,1.0,160000
46619,71.7600097648047,0.936512053012848,46.8256026506424,-0.6155308,-1.0,-0.5804529,-0.31988567,-20.0,1.0,160000
2417,71.7590326798875,0.936492919921875,46.82464599609375,-1.0,-0.8590273,-1.0,0.022227466,-51.18348240852356,1.0,160000
8072,71.75089637712277,0.9363335967063904,46.81667983531952,-1.0,-0.14532244,-0.7078666,-0.13450447,-20.0,1.0,124619
33877,71.75005321951298,0.9363170862197876,46.81585431098938,-0.34549427,-0.9419101,0.2180407,-0.37007973,-20.0,1.0,160000
37124,71.74994668333078,0.9363150000572203,46.81575000286102,-1.0,-1.0,-1.0,-0.59674793,-40.80296978354454,1.0,160000
8138,71.73894299091474,0.9360995292663574,46.80497646331787,-1.0,-0.39272463,-1.0,-0.35781372,-49.6200829744339,1.0,132497
58280,71.73415796623249,0.9360058307647704,46.800291538238525,-0.61427736,-1.0,-0.59411055,0.06229792,-20.76950192451477,1.0,118719
53533,71.7336952915589,0.9359967708587646,46.79983854293823,0.01987636,-1.0,-0.6784203,-0.04830461,-20.0,1.0,160000
10068,71.7295555666256,0.93591570854187,46.79578542709351,-1.0,-1.0,-1.0,-0.0868312,-34.53196585178375,1.380931794643402,160000
34975,71.72398518961923,0.9358066320419312,46.79033160209656,-0.2594394,-1.0,-1.0,-0.8588369,-35.269964039325714,1.0,128428
16650,71.7204116182005,0.9357366561889648,46.78683280944824,-0.7764254,-0.8794986,-1.0,-0.8296289,-38.11272770166397,1.0,160000
29236,71.71740116911357,0.935677707195282,46.7838853597641,-0.0471493,-1.0,0.84170896,-0.92635304,-57.64180660247803,1.0,147545
9164,71.71540130337026,0.9356385469436646,46.78192734718323,-0.27170354,-1.0,-1.0,-0.008331314,-24.710805416107178,1.0,147721
37089,71.71522171107928,0.9356350302696228,46.78175151348114,-1.0,-1.0,1.0,-0.9477625,-38.05309921503067,1.0,160000
59034,71.71293571305635,0.9355902671813964,46.779513359069824,-0.56533927,-1.0,-0.98280525,0.3187002,-45.23097217082977,1.0,160000
42201,71.71050055951522,0.9355425834655762,46.77712917327881,-0.19660097,-0.31385243,-1.0,-0.8268501,-20.0,1.3839567303657532,130797
12734,71.70383126945336,0.9354119896888732,46.77059948444367,-0.057258844,-1.0,-0.8815801,0.56282294,-54.75450277328491,1.0,96846
23608,71.69733242172906,0.9352847337722778,46.76423668861389,-1.0,0.13003182,-0.62552905,-0.042739287,-60.0,1.0,160000
