step,session_step,session_progress_pct,reward,score,bonus,dsp_jitter,dsp_shimmer,dsp_tilt,dsp_harmonics,dsp_threshold,dsp_ratio,dsp_bitrate
76905,15465,18.878173828125,96.93483118410154,0.9700185656547546,71.96527125088824,-0.7431863,-1.0,-1.0,-0.23917055,-53.740880489349365,1.0,90436
136392,74952,91.494140625,96.9347395119433,0.9700114727020264,71.96518689093918,-1.0,-1.0,-1.0,0.06690943,-36.74325942993164,1.0,160000
130399,68959,84.178466796875,96.93431193428252,0.969978392124176,71.96479341714506,-1.0,-1.0,-0.90524065,0.1659931,-22.57861852645874,1.0,160000
140342,78902,96.31591796875,96.93386427118324,0.9699437618255616,71.96438145681714,-1.0,-1.0,-1.0,0.6431366,-20.0,1.0,160000
80060,18620,22.7294921875,96.93352598255468,0.9699175953865052,71.9640701458269,-0.673374,-0.7977182,-1.0,-0.0029943585,-25.24207830429077,1.0,160000
100902,39462,48.17138671875,96.93306357732943,0.96988183259964,71.96364461326623,-1.0,-0.8223347,-0.7092974,0.12928969,-21.27049684524536,1.0,160000
109735,48295,58.953857421875,96.93279227177848,0.969860851764679,71.9633949403113,-1.0,-1.0,-1.0,-0.69692636,-23.771767616271973,1.0,138273
140345,78905,96.319580078125,96.9326573821007,0.9698504209518432,71.96327080564946,-1.0,-0.39800897,-0.6777039,0.8519965,-20.0,1.0,160000
125288,63848,77.939453125,96.9324215056437,0.969832181930542,71.963053735384,-1.0,-1.0,-1.0,-0.3643008,-20.0,1.0,160000
65000,3560,4.345703125,96.93213704570546,0.96981018781662,71.96279195397067,-1.0,-1.0,0.5307636,1.0,-20.0,1.0,141088
71128,9688,11.826171875,96.932117001605,0.9698086380958556,71.96277350783446,-1.0,-0.92524916,-1.0,-0.88270533,-20.0,1.0,108303
97133,35693,43.570556640625,96.93211237602742,0.9698082804679872,71.9627692510182,-0.62701136,-1.0,-1.0,-0.53374726,-60.0,1.0,99640
119496,58056,70.869140625,96.9320121537115,0.9698005318641664,71.96267701856475,-0.46691072,-0.9865949,0.124342024,-0.46522534,-25.747016668319706,1.024154782295227,160000
121153,59713,72.891845703125,96.9318772346231,0.9697901010513306,71.96255285516123,-0.5772576,-1.0,-1.0,0.47012168,-60.0,1.0,160000
126215,64775,79.071044921875,96.93184022735568,0.9697872400283812,71.96251879804474,-1.0,-1.0,-1.0,-0.5007421,-25.43885350227356,1.0,160000
126276,64836,79.1455078125,96.9318224945711,0.9697858691215516,71.96250247887723,-0.3281256,-1.0,-1.0,-0.25841296,-20.0,1.0,160000
67175,5735,7.000732421875,96.93169450752028,0.9697759747505188,71.96238469451323,-1.0,-0.13761967,-0.9562689,-0.47812486,-23.78682494163513,1.0,160000
95363,33923,41.409912109375,96.93145856758824,0.9697577357292176,71.96216756221642,-0.7991901,-0.7141266,-0.789927,0.6397236,-20.0,1.0,160000
139937,78497,95.821533203125,96.93135832696191,0.9697499871253968,71.962075311869,0.09183574,-1.0,-1.0,-0.9349375,-20.0,1.0,148210
70610,9170,11.19384765625,96.93133056752292,0.9697478413581848,71.9620497651339,-1.0,-0.49215585,-1.0,-0.29720652,-20.0,1.0,160000
111727,50287,61.385498046875,96.93119176709854,0.9697371125221252,71.9619220283025,-1.0,-0.6223147,-1.0,0.30696183,-20.0,1.0,160000
64290,2850,3.47900390625,96.9309033534512,0.9697148203849792,71.96165660273415,0.06599617,-1.0,0.7189417,-0.8887346,-21.0507333278656,1.0,160000
117264,55824,68.14453125,96.93069975335612,0.9696990847587584,71.96146922983652,-1.0,-1.0,-1.0,-0.5300293,-60.0,1.0,160000
114548,53108,64.8291015625,96.93042749725689,0.9696780443191528,71.96121867187868,-0.36450905,-1.0,-0.11251417,0.76660407,-37.28087604045868,1.0,160000
111757,50317,61.422119140625,96.9303094874734,0.9696689248085022,71.96111006681835,-1.0,0.03532958,-0.7003036,0.3724094,-60.0,1.0,160000
105377,43937,53.634033203125,96.92999786124469,0.9696448445320128,71.96082327440129,-1.0,-0.7229366,-1.0,-0.8885486,-34.66060757637024,1.0,94844
101459,40019,48.851318359375,96.92996469150948,0.9696422815322876,71.96079274790512,-1.0,-1.0,-1.0,-0.3406893,-20.0,1.0,153565
61882,442,0.53955078125,96.92974560926278,0.9696253538131714,71.96059112350571,-1.0,-0.026103139,0.8609511,-0.47138697,-25.819700956344604,1.0,160000
75658,14218,17.35595703125,96.92963374872151,0.969616711139679,71.9604881764195,0.13131773,-0.9132325,-0.66076165,-0.76711583,-33.86511027812958,1.0,127974
93376,31936,38.984375,96.92950336892244,0.969606637954712,71.96036818550621,-1.0,-1.0,-0.8412335,-0.492939,-20.0,1.0,160000
128117,66677,81.392822265625,96.92900109231664,0.9695678353309632,71.95990592863484,-1.0,-0.6855036,-1.0,-0.3265419,-46.14430546760559,1.0,160000
65187,3747,4.573974609375,96.9288459972887,0.9695558547973632,71.95976319025404,-1.0,-1.0,-0.8917818,0.23957896,-57.608046531677246,1.0,112144
74614,13174,16.08154296875,96.92816535165062,0.9695032835006714,71.95913676812631,-1.0,-0.488263,-0.83854544,-0.5823431,-37.020843625068665,1.0,160000
138161,76721,93.653564453125,96.92806733420028,0.9694957137107848,71.95904655861182,-1.0,0.056412518,-0.83773535,-0.5260546,-20.0,1.0,160000
118542,57102,69.70458984375,96.92799709957488,0.9694902896881104,71.95898191868658,-1.0,-1.0,-1.0,-0.7751702,-31.30999267101288,1.0,160000
70278,8838,10.78857421875,96.9276489933618,0.9694634079933168,71.9586615405155,-1.0,-0.013510227,-0.2879073,0.41177994,-60.0,1.0,158035
87694,26254,32.04833984375,96.9276358711801,0.9694623947143556,71.95864946353002,-1.0,-1.0,-0.5123525,0.6596544,-20.0,1.0,160000
99365,37925,46.295166015625,96.92760576716992,0.9694600701332092,71.95862175732707,-0.8937253,-0.48409748,1.0,-0.57635,-28.746814727783203,1.0,100563
103528,42088,51.376953125,96.92741278673846,0.9694451689720154,71.95844414759127,-1.0,-1.0,-0.9658828,-0.89637434,-28.77256989479065,1.0,149859
140343,78903,96.317138671875,96.92739966369172,0.9694441556930542,71.9584320697604,-1.0,-1.0,-1.0,-0.28212076,-46.70229494571686,1.0,160000
135870,74430,90.85693359375,96.92721979591336,0.9694302678108216,71.95826652769811,-1.0,-1.0,-1.0,-0.41011655,-24.38217401504517,1.0,129877
70167,8727,10.653076171875,96.92657281485,0.9693803191184998,71.95767107172195,-0.7333517,-1.0,-1.0,0.43490767,-32.58790910243988,1.0,160000
134869,73429,89.635009765625,96.9265519674558,0.9693787097930908,71.95765188448806,-1.0,-1.0,-1.0,0.24465752,-60.0,1.0,141411
139309,77869,95.054931640625,96.92622688684456,0.9693536162376404,71.9573526904369,-1.0,-1.0,-1.0,-0.9449154,-22.62059450149536,1.0,160000
82267,20827,25.423583984375,96.92617746583262,0.9693498015403748,71.95730720473269,-1.0,-1.0,-0.56593424,-0.5355409,-42.38882780075073,1.0,160000
117002,55562,67.82470703125,96.92596741893,0.9693335890769958,71.95711388306063,-0.6663264,-1.0,-1.0,-0.54816043,-20.0,1.0,160000
89222,27782,33.91357421875,96.92589173725035,0.969327747821808,71.95704422745176,-1.0,-1.0,-1.0,-0.42596436,-49.89548265933991,1.0,160000
74043,12603,15.384521484375,96.9253009018717,0.9692821502685548,71.95650043356736,-1.0,-0.53984505,-1.0,-0.40371156,-20.0,1.0,160000
123411,61971,75.648193359375,96.92522752336106,0.969276487827301,71.95643289696538,-0.756757,0.032856584,1.0,-0.49004024,-20.0,1.0,160000
119035,57595,70.306396484375,96.92520666814184,0.969274878501892,71.95641370208435,-1.0,-0.77642107,-1.0,-0.82299244,-60.0,1.0,101887
114546,53106,64.82666015625,96.92497030051294,0.9692566394805908,71.95619615181394,-1.0,-0.14392942,-1.0,0.786891,-52.15989351272583,1.0,160000
87641,26201,31.983642578125,96.92470919658898,0.9692364931106568,71.95595583348842,-1.0,-1.0,0.5081216,-0.20437992,-20.0,1.0,160000
62948,1508,1.8408203125,96.92455700594611,0.969224750995636,71.95581575772796,0.14435172,-0.45874012,0.092748225,-0.069108605,-20.0,1.0,160000
70162,8722,10.64697265625,96.92446970586032,0.9692180156707764,71.95573540685415,-0.17715544,-1.0,-0.4723799,0.13974702,-20.0,1.0,160000
95967,34527,42.147216796875,96.92440171848084,0.969212770462036,71.95567283128382,-1.0,-1.0,-1.0,0.5412708,-20.0,1.0,160000
125285,63845,77.935791015625,96.92420856548436,0.9691978693008424,71.95549505290494,-1.0,-1.0,-1.0,-0.34334773,-34.33768689632416,1.0,160000
85125,23685,28.912353515625,96.92393427035483,0.969176709651947,71.95524259013858,-1.0,-1.0,-0.77030754,-0.523446,-20.0,1.0,123024
72083,10643,12.991943359375,96.92369009140872,0.969157874584198,71.95501784547167,-1.0,-0.80616736,-1.0,-0.824908,-22.09934949874878,1.0,160000
62941,1501,1.832275390625,96.92283610711112,0.9690920114517212,71.95423182262,-1.0,-1.0,0.46940196,0.65354645,-22.373666763305664,1.0,114294
124397,62957,76.851806640625,96.92215973096332,0.9690398573875428,71.95360926537377,-0.6288268,-0.68370056,-1.0,-0.4231527,-34.52511429786682,1.0,160000
71846,10406,12.702636718749998,96.92181878905927,0.9690135717391968,71.95329544929396,-1.0,-0.97563744,-1.0,-0.53324425,-35.55014818906784,1.0,160000
99606,38166,46.58935546875,96.921812603873,0.9690130949020386,71.95328975619292,-0.3986165,-1.0,-1.0,-0.39103353,-32.674750089645386,1.0,142901
113752,52312,63.857421875,96.92157755889538,0.9689949750900269,71.9530734106338,-0.8481941,-0.6107687,-0.15109128,0.31848603,-50.8767032623291,1.0,160000
137430,75990,92.76123046875,96.92145693773304,0.968985676765442,71.95296238536146,-0.1700834,-1.0,-0.15063977,-0.5479814,-60.0,1.0,160000
137614,76174,92.98583984375,96.92144997869612,0.9689851403236388,71.9529559799364,-1.0,-1.0,-0.43781352,0.44777358,-20.0,1.0,111620
139189,77749,94.908447265625,96.9214337408909,0.9689838886260986,71.95294103389335,-1.0,-1.0,0.059064507,-0.9823483,-43.01936149597168,1.0,160000
129805,68365,83.453369140625,96.92140513124583,0.968981683254242,71.95291470021425,-0.8581222,-1.0,-1.0,-0.19605649,-60.0,1.0,160000
124294,62854,76.72607421875,96.92125357364658,0.968970000743866,71.95277519916982,-1.0,-1.0,0.12233031,-0.56228167,-40.140769481658936,1.0,160000
126777,65337,79.757080078125,96.9211638732774,0.968963086605072,71.95269263438117,-1.0,-1.0,-0.045308888,1.0,-35.93797206878662,1.0,160000
75178,13738,16.77001953125,96.92049723651684,0.9689117074012756,71.95207902396051,-0.79864335,-1.0,-0.048531294,1.0,-26.423858404159542,1.0,160000
70696,9256,11.298828125,96.9202319394295,0.9688912630081176,71.9518348274633,-1.0,-1.0,-0.21593219,-0.7428868,-49.0100771188736,1.0,137121
103637,42197,51.510009765625,96.92018630326056,0.968887746334076,71.95179282088684,-0.63957155,-1.0,-0.10744214,-0.9608705,-31.8654602766037,1.0,160000
82934,21494,26.23779296875,96.92006022066028,0.9688780307769777,71.95167676587317,-1.0,-0.106161594,-0.010543823,-0.3831913,-41.94876313209534,1.0,160000
113734,52294,63.83544921874999,96.91988462585894,0.9688645005226136,71.9515151360379,-1.0,-1.0,1.0,-0.25284123,-52.25514054298401,1.0,160000
90988,29548,36.0693359375,96.91970438085464,0.9688506126403807,71.95134922532051,-1.0,-1.0,-1.0,0.27288437,-51.16723895072937,1.0,160000
95085,33645,41.070556640625,96.91968426711703,0.9688490629196168,71.95133071112986,-1.0,-1.0,-1.0,-0.79162866,-35.86369216442108,1.0,152393
137045,75605,92.291259765625,96.91949550193614,0.9688345193862916,71.95115695720614,-1.0,-1.0,-1.0,0.09233165,-42.160727977752686,1.0,160000
139292,77852,95.0341796875,96.9190042017739,0.9687966704368592,71.95070472428188,-1.0,-1.0,-1.0,0.6574521,-60.0,1.0,117083
143260,81820,99.8779296875,96.9189175402844,0.9687899947166444,71.95062495355016,-1.0,-1.0,-1.0,-0.8017651,-24.90320086479187,1.0,155440
87901,26461,32.301025390625,96.9184540205703,0.9687542915344238,71.95019828789141,-1.0,-1.0,-1.0,-0.28335595,-34.54110860824585,1.0,160000
126177,64737,79.024658203125,96.91839597966464,0.9687498211860656,71.9501448615291,-1.0,-1.0,-1.0,0.79954344,-60.0,1.0,123009
128213,66773,81.510009765625,96.9181576151785,0.9687314629554749,71.94992544765758,0.032691002,-1.0,0.52339983,0.43776256,-20.0,1.0,160000
100908,39468,48.1787109375,96.91761272267254,0.968689501285553,71.94942387219078,-0.7437617,-0.30125284,-0.5471489,0.18093103,-60.0,1.0,160000
81188,19748,24.1064453125,96.91757324571536,0.9686864614486694,71.94938753333064,-1.0,-1.0,-1.0,-0.53492755,-33.14907908439636,1.0,92501
102709,41269,50.37719726562499,96.91750203128392,0.96868097782135,71.94932197980502,-1.0,-0.39836717,-1.0,-0.28141296,-49.454264640808105,1.0,160000
70163,8723,10.648193359375,96.917486549699,0.9686797857284546,71.94930772885604,-1.0,-1.0,-0.3232536,-0.116823375,-60.0,1.0,160000
83773,22333,27.261962890625004,96.91734101954027,0.9686685800552368,71.94917376674921,-0.33042908,-1.0,-1.0,-0.6548266,-20.0,1.0,148782
70169,8729,10.655517578125,96.91724502833732,0.9686611890792848,71.94908540561116,-1.0,-1.0,-1.0,0.7539757,-32.07936406135559,1.0,160000
116784,55344,67.55859375,96.91688194164412,0.968633234500885,71.94875117831901,-1.0,-0.3966415,-0.7011348,0.30773944,-32.38777756690979,1.0,144409
70698,9258,11.30126953125,96.91650565532004,0.9686042666435242,71.9484047983511,-1.0,-1.0,-0.57898283,-0.36361486,-20.0,1.0,103314
138163,76723,93.656005859375,96.91638099210938,0.9685946702957152,71.94829004258733,-0.49158323,-0.5702356,-1.0,-0.5848017,-20.0,1.0,160000
101858,40418,49.33837890625,96.91629504166336,0.9685880541801452,71.9482109227985,-1.0,-0.45960453,-0.58332515,-0.78730786,-23.542553186416622,1.0,160000
68802,7362,8.98681640625,96.9158691307508,0.9685552716255188,71.94781885817308,-0.802856,-1.0,-1.0,-0.5191956,-60.0,1.0,160000
131219,69779,85.179443359375,96.9158590631551,0.9685544967651368,71.94780959059437,-0.44155228,-0.6103943,-0.78907955,0.5579966,-40.31349301338196,1.0,160000
142987,81547,99.544677734375,96.91583195794956,0.9685524106025696,71.94778463928397,-0.5547244,-1.0,-1.0,-0.49432814,-60.0,1.0,160000
103126,41686,50.88623046875001,96.91581879249028,0.9685513973236084,71.94777252000398,-1.0,-1.0,-0.3734916,-0.8420907,-20.0,1.0,160000
70170,8730,10.65673828125,96.91551365010145,0.9685279130935668,71.94749162466573,-1.0,-1.0,1.0,-0.17325985,-30.344057083129883,1.0,160000
77112,15672,19.130859375,96.91545091457316,0.96852308511734,71.94743387401006,-0.51992095,-1.0,-0.5295296,-0.6188482,-20.0,1.0,160000
66697,5257,6.417236328125001,96.9154028940464,0.968519389629364,71.94738966908159,-1.0,-0.69301224,0.0047419667,-0.17736161,-40.27577877044678,1.0,92677
98599,37159,45.360107421875,96.91539282514496,0.968518614768982,71.94738040022678,-1.0,-1.0,-0.6992722,-0.9543781,-20.0,1.0,115400
142394,80954,98.82080078125,96.91532621477876,0.9685134887695312,71.947319082493,-1.0,-1.0,0.6430812,1.0,-37.42566466331482,1.0,160000
103932,42492,51.8701171875,96.91531304746728,0.96851247549057,71.94730696140286,-1.0,-0.19097936,-1.0,-0.2785871,-20.0,1.0,160000
92697,31257,38.155517578125,96.91530297831416,0.968511700630188,71.94729769230213,-1.0,-1.0,-1.0,-0.95082366,-20.429837703704838,1.0,160000
92770,31330,38.24462890625,96.91506750700157,0.9684935808181764,71.94708093008872,-0.3191495,-1.0,-0.83368325,-0.97106206,-39.02402698993683,1.0,160000
108879,47439,57.90893554687499,96.91505278953248,0.9684924483299256,71.94706738194996,-0.54420257,-1.0,-1.0,-0.19194472,-20.0,1.0,160000
71887,10447,12.752685546875,96.9148854709118,0.968479573726654,71.94691335686488,-1.0,-0.36872256,1.0,-0.91351825,-32.00762987136841,1.0,160000
113351,51911,63.36791992187501,96.91482892165466,0.9684752225875854,71.94686130037037,0.1174103,0.16411483,-0.09113839,0.021584332,-38.98892939090729,1.0,89904
137805,76365,93.218994140625,96.91432768594154,0.9684366583824158,71.94639988495628,-0.63424087,-0.505833,-0.67202955,0.37571883,-38.55182945728302,1.0,129290
87752,26312,32.119140625,96.91418202784278,0.968425452709198,71.9462657978136,-1.0,-0.49019778,-0.95889944,-0.079470634,-20.0,1.0,160000
96073,34633,42.276611328125,96.91404721136692,0.9684150815010072,71.94614169074616,-0.6384459,-1.0,-0.60537046,0.5720291,-28.19318652153015,1.0,160000
139460,78020,95.2392578125,96.9139921985945,0.968410849571228,71.94609104793773,-1.0,-0.0505296,-1.0,-0.5865627,-20.0,1.0,139382
137724,76284,93.1201171875,96.91361870935724,0.9683821201324464,71.94574722572136,-1.0,-0.23974162,-0.07118487,-0.23915112,-56.37751460075378,1.0,160000
117189,55749,68.052978515625,96.913570664358,0.9683784246444702,71.94570299687582,-1.0,-1.0,-1.0,-0.5388629,-32.773540019989014,1.0,160000
76511,15071,18.397216796875,96.91344434944376,0.9683687090873718,71.94558671482227,-0.6544061,-0.06661546,-0.6199297,-0.37747306,-52.67560243606568,1.0,160000
79614,18174,22.18505859375,96.91343350010315,0.968367874622345,71.94557672720447,-1.0,-1.0,-1.0,0.5544797,-20.0,1.0,160000
107510,46070,56.23779296875,96.9127553513793,0.9683157205581664,71.94495243762856,-1.0,-1.0,-1.0,-0.5958407,-41.39283776283264,1.0,160000
74615,13175,16.082763671875,96.9126406347264,0.9683068990707396,71.94484683115265,-0.94713116,-0.2924794,1.0,-0.25653112,-25.75767755508423,1.0,160000
83407,21967,26.815185546875,96.91248173061786,0.9682946801185608,71.94470054600744,-1.0,-0.29550964,0.13778323,0.10283816,-46.06063485145569,1.0,104698
92655,31215,38.104248046875,96.9123406488941,0.9682838320732116,71.94457066759435,-1.0,-1.0,-0.2700299,-0.90101695,-20.0,1.0,160000
131857,70417,85.958251953125,96.9121677774824,0.9682705402374268,71.94441152348715,-1.0,-0.9759675,-1.0,-0.8828883,-39.30314779281616,1.0,160000
93668,32228,39.3408203125,96.91209955688215,0.9682652950286864,71.94434871999165,-1.0,-1.0,-1.0,0.22167861,-20.0,1.0,153561
80175,18735,22.869873046875,96.91205149159174,0.9682615995407104,71.94430447131538,-0.31757325,-1.0,-0.079354644,-0.23124677,-20.0,1.0,94254
103757,42317,51.656494140625,96.91178091854302,0.9682407975196838,71.94405538238259,-0.7498148,-1.0,-1.0,-0.53380203,-44.06677305698395,1.0,160000
129807,68367,83.455810546875,96.91157002802044,0.9682245850563048,71.94386123624751,-1.0,-1.0,-1.0,-0.123952866,-21.060304641723636,1.0,160000
70166,8726,10.65185546875,96.91132733356024,0.9682059288024902,71.94363781049194,-1.0,-1.0,0.5465834,-0.108347654,-20.0,1.0,141418
114420,52980,64.6728515625,96.9112901137932,0.968203067779541,71.94360354570283,-1.0,-1.0,-1.0,-0.4496795,-26.9788670539856,1.0,160000
138257,76817,93.770751953125,96.9109946682398,0.9681803584098816,71.94333155559666,-1.0,-0.067037106,-0.4646059,-0.17438054,-33.561559319496155,1.0,160000
70037,8597,10.494384765625,96.91083646695128,0.9681681990623474,71.94318591335644,-0.7679283,0.043757796,-1.0,-0.66200495,-20.0,1.0,160000
94649,33209,40.538330078125,96.91047583508588,0.9681404829025269,71.94285390932302,-1.0,-1.0,-1.0,-0.5075857,-20.0,1.0,160000
113449,52009,63.48754882812499,96.9102718488096,0.9681248068809508,71.9426661150651,-1.0,-1.0,-0.8910256,0.13450527,-20.0,1.0,160000
118244,56804,69.3408203125,96.90914545034792,0.9680382609367372,71.94162911604049,-0.9431441,-0.9691212,-1.0,-0.029490411,-32.70596265792847,1.0,160000
89115,27675,33.782958984375,96.908831206108,0.968014121055603,71.94133980901955,-1.0,-1.0,-1.0,-0.0445897,-20.0,1.0,160000
136722,75282,91.89697265625,96.90866127002305,0.9680010676383972,71.94118335776392,-0.04850626,-1.0,-0.19469929,-0.41281748,-53.711830377578735,1.0,127342
102287,40847,49.862060546875,96.90863799048292,0.967999279499054,71.94116192547486,-1.0,-0.69268155,-1.0,-0.032967806,-20.0,1.0,160000
80085,18645,22.760009765625,96.90861703876816,0.967997670173645,71.94114263628896,-1.0,-1.0,-1.0,-0.5455063,-20.0,1.0,160000
135061,73621,89.869384765625,96.9084238116542,0.967982828617096,71.94096474151594,-0.6121216,-1.0,-0.9338697,-0.5013883,-54.39713001251221,1.0,160000
134392,72952,89.052734375,96.90830042024302,0.9679733514785768,71.94085114075872,-1.0,-0.41744983,-1.0,-0.4989133,-58.36905479431152,1.0,160000
87954,26514,32.36572265625,96.90829731600208,0.9679731130599976,71.94084828282477,-1.0,-1.0,-1.0,0.7105638,-20.0,1.0,160000
93226,31786,38.80126953125,96.9081258025329,0.9679599404335022,71.94069037791138,-0.36144,-1.0,-1.0,-0.4500953,-44.79433238506317,1.0,160000
131652,70212,85.7080078125,96.90806449030698,0.9679552316665648,71.94063393032727,-1.0,-0.10618651,-1.0,-0.91193354,-60.0,1.0,100347
108835,47395,57.855224609375,96.90786968124678,0.9679402709007264,71.94045457743792,-1.0,-0.77681804,0.9948772,1.0,-41.17771089076996,1.0,143096
94559,33119,40.428466796875,96.90761509416696,0.96792072057724,71.94022018842351,-1.0,-1.0,0.1761074,-0.6371705,-47.32156813144684,1.0,119822
80205,18765,22.906494140625,96.90670215845245,0.967850625514984,71.93937967351671,-0.36267763,-1.0,-1.0,0.22078359,-45.673901438713074,1.0,119109
107505,46065,56.231689453125,96.90666256161956,0.9678475856781006,71.93934321750078,-0.04666984,-0.12923867,0.6777299,-0.6712127,-44.90123987197876,1.0,160000
78936,17496,21.357421875,96.90663616348928,0.9678455591201782,71.93931891325394,-1.0,-0.63772756,-0.15800136,-0.56367797,-20.0,1.0,160000
85503,24063,29.373779296875004,96.9066074358925,0.9678433537483216,71.93929246430001,-0.35555065,-1.0,-1.0,-0.15048224,-40.15558660030365,1.0,160000
63691,2251,2.747802734375,96.90655774437366,0.967839539051056,71.93924671422972,-1.0,-1.0,-0.8257779,-0.29236925,-54.30846691131592,1.0,160000
72085,10645,12.994384765625,96.90615475190612,0.9678086042404176,71.9388756850203,-0.81490076,-1.0,-1.0,-0.70860696,-27.37272381782532,1.0,160000
70604,9164,11.1865234375,96.90512804342131,0.9677298069000244,71.93793039815947,-0.06988394,-1.0,-1.0,-0.25706768,-20.0,1.0,160000
132104,70664,86.259765625,96.90497113785226,0.9677177667617798,71.93778593429991,-0.6735387,0.3412603,-0.83904445,0.65968657,-58.44059824943543,1.0,160000
109996,48556,59.27246093750001,96.9046549756938,0.9676935076713562,71.93749484080847,-1.0,-1.0,-0.0850628,0.6055494,-21.658003330230716,1.0,134631
78490,17050,20.81298828125,96.90452290958174,0.9676833748817444,71.9373732458245,-1.0,0.3286445,-1.0,1.0,-29.42195177078247,1.0,160000
102311,40871,49.891357421875,96.904403269046,0.967674195766449,71.93726309099354,-0.37314105,-1.0,0.48023635,-0.49245727,-20.0,1.0,160000
83464,22024,26.884765625,96.90392932922038,0.967637836933136,71.93682672529826,-1.0,-0.37562615,-1.0,-0.49894744,-58.34526062011719,1.0,160000
129554,68114,83.14697265625,96.9034809714387,0.9676034450531006,71.93641391024742,-1.0,-1.0,-0.37467808,-0.39708853,-20.0,1.0,160000
69439,7999,9.764404296875,96.9034529957958,0.9676012992858888,71.9363881522171,-1.0,-0.82973146,1.0,-0.736249,-37.71474063396454,1.0,157799
98497,37057,45.235595703125,96.9029159768188,0.9675601124763488,71.93589370003507,-0.33258295,-0.8150772,-1.0,-0.6434424,-25.274738073349,1.0,160000
114550,53110,64.83154296875,96.9025918615626,0.9675352573394777,71.93559527357668,-1.0,-0.6659835,-0.94051266,1.0,-34.26392734050751,1.0,160000
136386,74946,91.48681640625,96.90258175678204,0.9675344824790956,71.93558596965653,-0.5457988,-0.6794739,-1.0,-0.7409333,-57.13753700256348,1.0,160000
79636,18196,22.2119140625,96.90147705590532,0.9674497842788696,71.93456881285101,-1.0,-1.0,-0.58462185,-0.7501034,-25.891265869140625,1.0,160000
86082,24642,30.08056640625,96.90134331828584,0.9674395322799684,71.93444567221894,-1.0,-0.8013748,-1.0,-0.44912624,-39.15741503238678,1.0,160000
109994,48554,59.27001953124999,96.90075388066062,0.9673943519592284,71.9339029366089,-1.0,-0.91417956,-0.6407361,0.54681635,-50.84402441978455,1.0,160000
89113,27673,33.780517578125,96.9005019017024,0.9673750400543212,71.93367092065502,-1.0,-1.0,-1.0,-0.023856461,-22.298853397369385,1.0,160000
129257,67817,82.784423828125,96.90029968364496,0.9673595428466796,71.93348472258063,-1.0,-1.0,-0.021882117,-0.56286633,-30.31586706638336,1.0,160000
95706,34266,41.82861328125,96.9002429049999,0.9673551917076112,71.93343244190005,-1.0,-1.0,-1.0,-0.5817241,-27.14421510696411,1.0,160000
106310,44870,54.77294921875,96.89961205751798,0.9673068523406982,71.93285156631583,-1.0,-1.0,-1.0,0.3201542,-20.220863819122314,1.0,160000
85958,24518,29.929199218750004,96.8993265453038,0.9672849774360656,71.9325886685925,-1.0,-0.47319043,-0.96961564,0.30984223,-42.60009527206421,1.0,140592
77948,16508,20.1513671875,96.89929931543944,0.9672828912734984,71.93256359545016,-1.0,0.16089344,-1.0,-0.8292597,-20.0,1.0,160000
114545,53105,64.825439453125,96.89922384874228,0.9672771096229552,71.93249410597835,-1.0,-1.0,-0.74028826,1.0,-20.0,1.0,160000
105418,43978,53.68408203125,96.89903011773234,0.9672622680664062,71.93231571873108,-1.0,-1.0,-1.0,0.6378336,-44.47473168373108,1.0,160000
82270,20830,25.42724609375,96.89901533461808,0.9672611355781556,71.93230210643567,-1.0,-1.0,-1.0,-0.46626455,-47.0511794090271,1.0,160000
91367,29927,36.531982421875,96.89883015153396,0.967246949672699,71.93213158951454,-1.0,-1.0,-0.6937182,-0.8331804,-30.68355977535248,1.0,121826
69166,7726,9.43115234375,96.89869086892456,0.9672362804412842,71.93200333748037,-0.12608218,-1.0,-0.7476709,-0.24531978,-26.52803659439087,1.0,128393
70939,9499,11.595458984375,96.89863095240682,0.9672316908836364,71.93194816599612,-0.56371933,-1.0,-0.3017606,-0.90364265,-60.0,1.0,160000
83932,22492,27.4560546875,96.89857259120672,0.9672272205352784,71.93189442660352,-1.0,-1.0,-0.91207314,-0.15351307,-32.071508169174194,1.0,160000
135764,74324,90.7275390625,96.89827143242708,0.9672041535377502,71.93161711669008,-1.0,0.032295465,-1.0,0.28336287,-36.89517140388489,1.0,160000
69597,8157,9.957275390625,96.89734990182696,0.9671335816383362,71.93076855359516,-1.0,-1.0,0.18430805,0.23663783,-27.432971000671387,1.0,160000
96689,35249,43.028564453125,96.897163076429,0.96711927652359,71.93059651955673,-1.0,-1.0,-1.0,-0.4918322,-20.199134349823,1.0,160000
82800,21360,26.07421875,96.89711091928062,0.96711528301239,71.93054849170196,-1.0,-0.67964464,-1.0,-0.43038625,-20.0,1.0,160000
109521,48081,58.69262695312501,96.89696845636726,0.9671043753623962,71.93041730739382,-1.0,-0.68364173,-0.66652983,-0.6810546,-25.212974548339844,1.0,155279
78133,16693,20.377197265625,96.89629654736224,0.9670529365539552,71.92979858827992,0.009415507,-0.27217227,-0.92072093,-0.069056034,-45.84393918514252,1.0,160000
79850,18410,22.47314453125,96.89603024063138,0.967032551765442,71.92955336106039,-1.0,-1.0,-0.27126062,-0.83551484,-54.5269775390625,1.0,91504
121765,60325,73.638916015625,96.89601856006242,0.9670316576957704,71.92954260504158,-1.0,-0.50739485,-0.93626815,1.0,-20.0,1.0,160000
