step,session_step,session_progress_pct,reward,score,bonus,cluster,dsp_jitter,dsp_shimmer,dsp_tilt,dsp_harmonics,dsp_threshold,dsp_ratio,dsp_bitrate,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,raw_action_6,conditioned_action_0,conditioned_action_1,conditioned_action_2,conditioned_action_3,conditioned_action_4,conditioned_action_5,conditioned_action_6
212904,49064,59.89257812499999,2052.42138671875,0.8698858022689819,2027.560820663132,0,-1.0,0.4553728,-1.0,0.56154704,-29.25517439842224,1.0,160000,-0.6186526,0.87237525,-1.0,0.51542646,0.16192782,-0.14210564,1.0,-1.0,1.0,-1.0,0.9277676,0.29147008,-0.25579014,1.0
212910,49070,59.89990234375,1958.070556640625,0.8296683430671692,1933.8205338674184,0,-0.41178697,0.39271796,-1.0,0.6337794,-20.0,1.0,123949,0.045801014,0.5207473,-1.0,1.0,1.0,-1.0,0.008203894,0.08244182,0.93734515,-1.0,1.0,1.0,-1.0,0.014767009
244320,80480,98.2421875,1906.281494140625,0.6438599824905396,1883.2644752004055,0,-0.813818,0.43184322,-1.0,0.50044465,-55.00614404678345,1.0,61263,-0.1797282,0.8498829,-1.0,1.0,-1.0,-1.0,-1.0,-0.32351074,1.0,-1.0,1.0,-1.0,-1.0,-1.0
209705,45865,55.987548828125,1907.6363525390625,0.8484883308410645,1882.8006683759668,0,0.14645746,0.4598018,-1.0,0.28904027,-20.0,1.0,160000,0.3563469,0.77750593,-0.32177898,0.35009098,1.0,-0.194543,1.0,0.6414244,1.0,-0.5792022,0.6301637,1.0,-0.3501774,1.0
214309,50469,61.60766601562499,1869.9454345703125,0.6299057602882385,1845.40756860622,0,-0.34572488,0.43165714,-1.0,0.4993906,-20.0,1.0,160000,0.08030629,0.76607484,-0.64581025,0.66564655,0.5427587,-0.71383846,1.0,0.14455132,1.0,-1.0,1.0,0.97696567,-1.0,1.0
236686,72846,88.92333984375,1850.6761474609373,0.6488891839981079,1826.1085956962347,0,-0.9421237,0.4362294,-1.0,0.5253,-53.86184334754944,1.0,160000,-0.25060305,1.0,-1.0,1.0,-0.5233633,-0.784659,1.0,-0.45108548,1.0,-1.0,1.0,-0.9420539,-1.0,1.0
220305,56465,68.927001953125,1843.9210205078125,0.5846909880638123,1820.9974145752935,0,-0.008783013,0.42904896,-1.0,0.48365992,-20.0,1.0,61460,0.26734278,0.9472884,-0.6262077,1.0,0.6499932,-1.0,-0.6423354,0.481217,1.0,-1.0,1.0,1.0,-1.0,-1.0
211481,47641,58.15551757812501,1834.1470947265625,0.9635053277015686,1810.7891392336428,8,-1.0,0.47325242,-1.0,0.73509705,-28.396694660186768,1.0,57287,-0.4509717,1.0,-1.0,0.74590576,0.18743002,-0.6814277,-0.5943532,-0.81174904,1.0,-1.0,1.0,0.33737403,-1.0,-1.0
211489,47649,58.16528320312499,1794.5870361328125,0.941614031791687,1769.6471551286606,8,-1.0,0.47325242,-1.0,0.73509705,-55.144174098968506,1.0,160000,-0.54841715,1.0,-1.0,1.0,-1.0,-1.0,1.0,-0.98715085,1.0,-1.0,1.0,-1.0,-1.0,1.0
223215,59375,72.479248046875,1753.1170654296875,0.9227916598320008,1728.1973713370037,8,-0.35458183,0.4735132,-1.0,0.73657465,-20.0,1.0,160000,0.079261325,1.0,-1.0,1.0,1.0,-1.0,1.0,0.14267038,1.0,-1.0,1.0,1.0,-1.0,1.0
211485,47645,58.160400390625,1731.412109375,0.908388376235962,1707.20364340699,8,-1.0,0.47325242,-1.0,0.73509705,-20.0,1.0,115494,-1.0,1.0,-0.9273153,1.0,0.52791166,-0.2192325,-0.05028556,-1.0,1.0,-1.0,1.0,0.95024097,-0.39461848,-0.090514004
195508,31668,38.6572265625,1695.244873046875,0.5490546822547913,1672.3843297836368,0,-1.0,0.4295054,-0.7130585,0.48670536,-20.0,1.0,61450,-0.87316203,0.6000403,0.003947884,0.85665894,1.0,-0.7921798,-0.58139217,-1.0,1.0,0.0071061905,1.0,1.0,-1.0,-1.0
199039,35199,42.967529296875,1600.2977294921875,0.5396814942359924,1575.9144727283683,0,-1.0,0.43203634,-1.0,0.30225012,-55.00678777694702,1.0,160000,-0.537297,1.0,-1.0,0.44483942,-1.0,-1.0,1.0,-0.9671346,1.0,-1.0,0.8007109,-1.0,-1.0,1.0
201317,37477,45.748291015625,1571.3392333984375,0.6679908633232117,1546.742764101003,0,-1.0,0.45597965,-1.0,0.6372178,-26.21954321861267,1.0,160000,-0.49449885,1.0,-1.0,1.0,0.2463071,-1.0,0.99460346,-0.8900979,1.0,-1.0,1.0,0.4433528,-1.0,1.0
214304,50464,61.60156249999999,1556.128173828125,0.5232581496238708,1532.9666920475802,0,0.18280953,0.43165714,0.08148283,0.4993906,-55.00552415847778,1.0,83784,0.37393653,0.8365849,0.44342697,1.0,-0.6590479,-0.040275395,-0.3602156,0.67308575,1.0,0.79816854,1.0,-1.0,-0.07249571,-0.6483881
244851,81011,98.890380859375,1526.056884765625,0.5058470964431763,1503.2784481863018,0,0.10685676,0.42999804,-1.0,-0.18840694,-20.0,1.0,61440,0.3315871,0.9205766,-1.0,0.17867029,1.0,-1.0,-1.0,0.5968568,1.0,-1.0,0.32160652,1.0,-1.0,-1.0
219981,56141,68.531494140625,1452.879150390625,0.7743879556655884,1428.1971214532632,8,-1.0,0.47464192,-1.0,0.7429709,-29.112740755081177,1.3116944432258606,160000,-0.45183232,1.0,-1.0,1.0,0.16766849,0.0041434765,0.43619785,-0.81329817,1.0,-1.0,1.0,0.3018033,0.0074582575,0.78515613
232241,68401,83.497314453125,1442.071044921875,0.9742976427078248,1417.0971132084048,8,-0.29833764,0.49,-1.0,0.83081585,-55.200562477111816,1.0,160000,0.11200338,1.0,-1.0,1.0,-0.8515073,-1.0,0.5349605,0.20160608,1.0,-1.0,1.0,-1.0,-1.0,0.9629289
219983,56143,68.533935546875,1400.2864990234375,0.746728777885437,1377.1855350793203,8,-1.0,0.47464192,-1.0,0.7429709,-49.57960605621338,1.0,57154,-1.0,1.0,-1.0,1.0,-0.40085554,-1.0,-0.6646466,-1.0,1.0,-1.0,1.0,-0.72154,-1.0,-1.0
232247,68407,83.504638671875,1383.5205078125,0.9340713620185852,1358.5887644851114,8,-1.0,0.49,-0.591237,0.83081585,-20.0,1.0,160000,-1.0,0.5980355,0.0048683286,1.0,0.9787898,-1.0,0.94994676,-1.0,1.0,0.008762991,1.0,1.0,-1.0,1.0
206451,42611,52.01538085937501,1299.4129638671875,0.8784487843513489,1274.5425824317635,8,-0.97541165,0.4899916,-0.6043003,0.8323001,-40.249804854393005,1.0,160000,-0.26420832,0.5607449,-0.0023797154,1.0,-0.14022815,-1.0,1.0,-0.47557497,1.0,-0.004283488,1.0,-0.25241068,-1.0,1.0
229729,65889,80.430908203125,1285.4337158203125,0.821557343006134,1262.255575409867,8,-0.9370744,0.48683494,-1.0,0.8120646,-55.18944978713989,1.0,55983,-0.24311218,1.0,-1.0,1.0,-0.55716264,-1.0,-1.0,-0.4376019,1.0,-1.0,1.0,-1.0,-1.0,-1.0
241465,77625,94.757080078125,1198.8643798828125,0.8044308423995972,1175.711752869887,8,-0.84315586,-0.45458266,-0.8989346,-0.30445457,-37.374291121959686,1.0,55699,-0.19066063,0.030898407,-0.16585277,-0.07406798,-0.060415477,-0.36291233,-0.64444315,-0.34318912,0.05561713,-0.298535,-0.13332236,-0.108747855,-0.6532422,-1.0
204483,40643,49.613037109375,1159.7764892578125,0.7822022438049316,1135.9322498996337,8,-1.0,0.49,-0.70464385,0.831728,-43.9278382062912,1.0,101756,-0.66103363,1.0,-0.05813545,1.0,-0.24240685,-1.0,-0.15555596,-1.0,1.0,-0.10464381,1.0,-0.43633232,-1.0,-0.28000072
198070,34230,41.78466796875,1112.07275390625,0.7465606927871704,1087.3650125381855,8,0.12702116,0.49,-0.44517606,0.4556031,-51.302809715271,1.0,160000,0.34834507,0.94787884,0.08601332,0.34755707,-0.44730026,-1.0,0.7064561,0.62702113,1.0,0.15482397,0.6256027,-0.80514044,-1.0,1.0
169312,5472,6.679687500000001,1098.573974609375,0.7148011922836304,1075.5368765383992,8,-0.8972824,0.4880917,-1.0,0.81919384,-43.281541764736176,1.0,55863,-0.22088945,1.0,-0.52653134,1.0,-0.22466382,-0.20866156,-1.0,-0.397601,1.0,-0.9477564,1.0,-0.40439487,-0.3755908,-1.0
201675,37835,46.185302734375,1081.0396728515625,0.726834774017334,1056.7366931589504,8,-1.0,0.49,-1.0,0.83105516,-27.316691875457764,1.0,135808,-1.0,1.0,-1.0,1.0,0.219001,-1.0,0.14002281,-1.0,1.0,-1.0,1.0,0.3942018,-1.0,0.25204107
199682,35842,43.75244140625,1042.27978515625,0.6945493221282959,1019.2736310629584,8,-0.701493,-0.4980546,-0.09195429,0.82752407,-55.198543071746826,1.0,55721,-0.111981034,0.0068790615,0.2827331,1.0,-0.6659793,-0.3348831,-1.0,-0.20156586,0.01238231,0.5089196,1.0,-1.0,-0.6027896,-1.0
187210,23370,28.52783203125,1014.9775390625,0.6654209494590759,991.4513295693126,8,-1.0,0.4545473,-1.0,0.8224906,-24.773943424224854,1.0,91745,-1.0,0.5365958,-0.95181596,1.0,0.28949,-1.0,-0.24358842,-1.0,0.96587247,-1.0,1.0,0.521082,-1.0,-0.43845913
229071,65231,79.627685546875,1007.0347900390624,0.6735963225364685,984.059643752687,8,-1.0,-0.59878534,-1.0,0.8290116,-20.0,1.0,55696,-1.0,-0.04922831,-0.3988511,1.0,0.89054585,-0.08644652,-0.7481559,-1.0,-0.088610955,-0.7179319,1.0,1.0,-0.15560374,-1.0
167703,3863,4.715576171875,973.89306640625,0.6483325958251953,949.4125993608576,8,-1.0,0.4896875,-1.0,0.828229,-29.118988513946533,1.0,154485,-0.6161348,0.7952249,-1.0,1.0,0.16888806,-0.48955494,0.30187306,-1.0,1.0,-1.0,1.0,0.3039985,-0.8811989,0.5433715
198068,34228,41.7822265625,943.2396240234376,0.6318772435188293,920.3286664562172,8,-1.0,-1.0,-1.0,0.8300004,-20.0,1.0,55680,-0.67022634,-1.0,-0.2440091,1.0,0.48455852,-1.0,-1.0,-1.0,-1.0,-0.43921638,1.0,0.8722053,-1.0,-1.0
208127,44287,54.061279296875,843.4097290039062,0.5622349381446838,818.9855920936878,8,-1.0,0.48999363,-0.64456403,0.8299639,-20.0,1.0,160000,-1.0,1.0,-0.02475071,1.0,1.0,-1.0,1.0,-1.0,1.0,-0.044551276,1.0,1.0,-1.0,1.0
202045,38205,46.636962890625,756.9159545898438,0.5029079914093018,732.6033326491711,8,-0.09527153,0.4899907,-1.0,0.8299474,-55.19996881484985,1.0,160000,0.2248483,1.0,-1.0,1.0,-1.0,-0.86632365,0.80801123,0.40472692,1.0,-1.0,1.0,-1.0,-1.0,1.0
223238,59398,72.50732421875,742.3097534179688,0.9732342958450316,718.9768638999738,4,-1.0,0.11718106,-1.0,1.0,-20.0,1.0,55040,-0.6799972,0.34843394,-1.0,1.0,1.0,-0.1686262,-1.0,-1.0,0.62718105,-1.0,1.0,1.0,-0.30352715,-1.0
199193,35353,43.155517578125,742.0462036132812,0.9703594446182252,717.6931518395975,4,-1.0,0.48999995,-1.0,0.9716968,-55.39975881576538,1.0,120521,-1.0,1.0,-0.87978816,0.47335923,-0.89182115,-1.0,0.012853622,-1.0,1.0,-1.0,0.8520466,-1.0,-1.0,0.023136519
199200,35360,43.1640625,737.8199462890625,0.9638203978538512,712.8567697047316,4,0.31587237,0.48999995,-1.0,1.0,-20.0,1.0,160000,0.44216472,1.0,-1.0,1.0,1.0,-1.0,0.4441674,0.7958965,1.0,-1.0,1.0,1.0,-1.0,0.7995013
224771,60931,74.378662109375,731.2778930664062,0.9588844776153564,707.9599001035149,4,-1.0,0.4900573,-1.0,1.0,-20.0,1.0,55040,-1.0,1.0,-1.0,1.0,0.4440124,-1.0,-0.82059073,-1.0,1.0,-1.0,1.0,0.7992223,-1.0,-1.0
233026,69186,84.45556640625,725.3089599609375,0.5052787065505981,700.9915885002727,8,0.061772406,0.49,-1.0,0.6590557,-20.0,1.0,160000,0.31102508,1.0,-0.5903307,0.44506156,1.0,-1.0,0.6432164,0.55984515,1.0,-1.0,0.8011108,1.0,-1.0,1.0
208790,44950,54.87060546875,713.2818603515625,0.9340302348136902,689.9900772764668,4,-1.0,0.49000353,-1.0,1.0,-20.0,1.0,55040,-0.45818827,0.69315886,-0.591507,1.0,1.0,-1.0,-0.97958165,-0.82473886,1.0,-1.0,1.0,1.0,-1.0,-1.0
206308,42468,51.8408203125,713.9329223632812,0.9404123425483704,688.9943526141792,4,-1.0,0.4908051,-1.0,1.0,-20.0,1.0,160000,-1.0,1.0,-0.6400948,1.0,0.9220451,-0.34268737,0.68256456,-1.0,1.0,-1.0,1.0,1.0,-0.61683726,1.0
235901,72061,87.965087890625,708.5022583007812,0.9263282418251038,684.3250814069179,4,-1.0,0.49000007,-1.0,1.0,-45.93296349048615,1.0,112236,-0.8977216,0.69058836,-1.0,1.0,-0.29258233,-0.8556674,-0.059062183,-1.0,1.0,-1.0,1.0,-0.52664816,-1.0,-0.106311925
199194,35354,43.15673828125,703.9984130859375,0.9203716516494752,680.7213916447324,4,-1.0,-1.0,-1.0,1.0,-20.0,1.0,55040,-0.675398,-1.0,-1.0,1.0,0.9989908,-0.75136167,-0.57714903,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0
199197,35357,43.160400390625,691.0192260742188,0.9006350040435791,666.1238557464799,4,-0.74723977,0.48999995,-1.0,1.0,-20.0,1.0,160000,-0.14845315,0.9549528,-1.0,0.59243006,1.0,-0.16266555,0.9957564,-0.26721567,1.0,-1.0,1.0,1.0,-0.29279798,1.0
197233,33393,40.762939453125,674.1207275390625,0.8788601160049438,649.2579987040159,4,0.12927142,0.41494846,-1.0,1.0,-20.0,1.040599703788757,160000,0.3384841,0.5138602,-1.0,1.0,1.0,-0.073266745,0.3711959,0.6092714,0.9249484,-1.0,1.0,1.0,-0.13188013,0.66815263
241821,77981,95.191650390625,649.9586181640625,0.8428772687911987,625.1295398890818,4,-0.8390621,0.49,-1.0,0.8736088,-20.0,1.0,160000,-0.1994339,1.0,-0.30877665,0.4193251,1.0,-1.0,1.0,-0.35898098,1.0,-0.55579793,0.7547852,1.0,-1.0,1.0
228952,65112,79.482421875,641.4564208984375,0.6925538182258606,616.8237752099515,4,-1.0,0.49,-1.0,0.12355952,-35.90336173772812,1.0,160000,-0.48649618,1.0,-1.0,0.03607428,-0.015158027,-0.7937411,0.6732879,-0.8756931,1.0,-1.0,0.0649337,-0.027284449,-1.0,1.0
224778,60938,74.38720703125,615.8595581054688,0.8019337058067322,592.0806098191065,4,0.18295139,0.4900573,-1.0,1.0,-36.51831567287445,1.0,95979,0.368301,1.0,-1.0,0.784183,-0.031043112,-0.6157059,-0.20017928,0.6629418,1.0,-1.0,1.0,-0.0558776,-1.0,-0.36032268
242851,79011,96.448974609375,610.19091796875,0.7924515008926392,585.4235689566565,4,0.17028508,0.49,-0.58062935,1.0,-55.39999961853027,1.0,160000,0.36126947,1.0,0.010761499,1.0,-0.7166649,-0.13315606,1.0,0.65028507,1.0,0.0193707,1.0,-1.0,-0.2396809,1.0
238027,74187,90.560302734375,594.6683349609375,0.77039635181427,569.9291557303042,4,-1.0,0.49,-1.0,0.26997358,-28.737552165985107,1.0,160000,-0.5197701,1.0,-0.7169813,0.08355141,0.18506,-0.35949707,1.0,-0.93558615,1.0,-1.0,0.15039253,0.33310798,-0.6470947,1.0
205020,41180,50.2685546875,575.7058715820312,0.7480766177177429,552.6361115608709,4,-1.0,-1.0,0.40000027,1.0,-20.0,1.0,55040,-1.0,-1.0,0.6074293,1.0,0.7296241,-1.0,-0.67432916,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0
167410,3570,4.35791015625,542.3427734375,0.7007813453674316,517.6983292842579,4,-0.9537833,0.49000078,-0.6489561,1.0,-20.0,1.0,160000,-0.26321304,1.0,-0.027197972,0.85005367,0.49078977,-0.58869725,0.5600204,-0.47378346,1.0,-0.04895635,1.0,0.88342154,-1.0,1.0
234035,70195,85.687255859375,533.2632446289062,0.6946747303009033,510.2305752227665,4,-1.0,0.49056262,-1.0,1.0,-20.0,1.0,57407,-0.8047596,1.0,-1.0,1.0,1.0,-1.0,-0.53505874,-1.0,1.0,-1.0,1.0,1.0,-1.0,-0.9631057
232589,68749,83.922119140625,531.7412109375,0.5647924542427063,507.3124917500138,4,-1.0,0.49,-1.0,0.146929,-29.812010526657104,1.0,160000,-0.32114008,0.5589258,-1.0,0.050758123,0.15398753,-1.0,0.5120933,-0.5780521,1.0,-1.0,0.09136462,0.27717754,-1.0,0.92176795
242585,78745,96.124267578125,524.1891479492188,0.7579305768013,500.7399840737108,4,-0.17381823,0.5003079,-0.871209,1.0,-20.0,1.0,78486,0.16914654,1.0,-0.15258053,1.0,0.51992625,-1.0,-0.35298076,0.30446377,1.0,-0.27464494,1.0,0.93586725,-1.0,-0.63536537
231330,67490,82.38525390625,506.1626892089844,0.652978241443634,482.387694548342,4,-1.0,0.49,-1.0,1.0,-47.27680563926697,1.0,108878,-1.0,0.6684868,-0.5187667,1.0,-0.3299113,-1.0,-0.08820751,-1.0,1.0,-0.93378,1.0,-0.5938403,-1.0,-0.15877353
242582,78742,96.12060546875,501.1980590820313,0.7212779521942139,476.5247917806789,4,-1.0,0.5003079,-1.0,0.64246625,-44.82646971940994,1.0,160000,-0.58503234,1.0,-1.0,0.298849,-0.25802863,-1.0,0.62214816,-1.0,1.0,-1.0,0.53792816,-0.46445152,-1.0,1.0
224779,60939,74.388427734375,479.5464172363281,0.6181264519691467,456.3727450002148,4,-1.0,0.4900573,0.010015786,-0.7283126,-20.0,6.7005250453948975,114299,-0.4095084,0.7419421,0.33888704,-0.4712371,1.0,1.0,-0.041159146,-0.7371151,1.0,0.6099967,-0.8482267,1.0,1.0,-0.07408646
235904,72064,87.96875,457.304931640625,0.5875163674354553,434.027775274366,4,-1.0,0.49000007,-0.40452585,-0.88000005,-20.0,6.70000022649765,137936,-1.0,1.0,0.10859677,-0.58986247,1.0,0.80833316,0.16403067,-1.0,1.0,0.19547418,-1.0,1.0,1.0,0.2952552
211423,47583,58.084716796875,455.8934020996094,0.586156964302063,433.0675794724869,4,-1.0,0.49,-0.50981784,0.3924814,-23.48658800125122,1.0,55040,-0.29488418,1.0,0.05010122,0.15139544,0.33092755,-1.0,-1.0,-0.5307915,1.0,0.09018219,0.27251178,0.59566957,-1.0,-1.0
242588,78748,96.1279296875,454.8782348632813,0.6537957191467285,431.9414838422858,4,-1.0,-1.0,-1.0,0.8547767,-20.0,1.0,55149,-0.6261786,-0.8180882,-0.28062305,0.41679925,0.4556515,-1.0,-1.0,-1.0,-1.0,-0.50512147,0.7502386,0.82017267,-1.0,-1.0
223237,59397,72.506103515625,454.4075317382813,0.5819950103759766,429.9488305662635,4,-1.0,0.49,-0.9747027,1.0,-55.39999961853027,1.0,160000,-0.41077897,1.0,-0.20816815,1.0,-0.89589643,-1.0,1.0,-0.7394021,1.0,-0.37470266,1.0,-1.0,-1.0,1.0
192527,28687,35.018310546875,441.7747192382813,0.564935564994812,417.3457607294495,4,-1.0,0.3426618,-0.63180476,0.45469168,-55.40000081062317,1.0,160000,-1.0,0.47370094,-0.01766932,0.18593991,-1.0,-1.0,1.0,-1.0,0.85266167,-0.031804774,0.33469182,-1.0,-1.0,1.0
192530,28690,35.02197265625,439.04791259765625,0.5615885853767395,414.8731818347869,4,-1.0,0.49000013,-1.0,1.0,-39.68280106782913,1.0,144110,-0.5262621,1.0,-1.0,1.0,-0.11896667,-0.18864805,0.2176249,-0.94727176,1.0,-1.0,1.0,-0.21414,-0.33956647,0.39172482
220151,56311,68.739013671875,432.8438415527344,0.9081693887710572,408.22334239636575,2,-1.0,0.505059,0.4127282,1.0,-20.0,1.0,141877,-0.48376665,0.542708,1.0,1.0,1.0,-1.0,0.1947045,-0.87077993,0.97687435,1.0,1.0,1.0,-1.0,0.3504681
238025,74185,90.557861328125,421.9028625488281,0.5395605564117432,399.1598501952069,4,-1.0,-1.0,-1.0,1.0,-32.14048743247986,1.0,55040,-1.0,-0.5984415,-1.0,1.0,0.090534,-1.0,-0.64565957,-1.0,-1.0,-1.0,1.0,0.1629612,-1.0,-1.0
196771,32931,40.198974609375,406.92279052734375,0.5178758502006531,382.5807991522794,4,-0.45535713,0.49,-1.0,1.0,-20.0,1.0,160000,0.013690481,1.0,-0.60290956,1.0,1.0,-0.6686107,1.0,0.024642864,1.0,-1.0,1.0,1.0,-1.0,1.0
243909,80069,97.740478515625,402.0036926269531,0.5017334818840027,377.69337957148537,4,-1.0,0.49,-1.0,1.0,-20.0,1.0,160000,-0.60280454,0.5611978,-0.31711227,1.0,1.0,-1.0,1.0,-1.0,1.0,-0.5708021,1.0,1.0,-1.0,1.0
235907,72067,87.972412109375,395.7876892089844,0.5050567984580994,373.1107604351891,4,-1.0,-1.0,-1.0,0.49542046,-30.2412611246109,1.0,55040,-0.3895236,-1.0,-1.0,0.20856696,0.14329831,-1.0,-0.7132169,-0.70114243,-1.0,-1.0,0.3754205,0.25793695,-1.0,-1.0
192523,28683,35.013427734375,395.0263366699219,0.5018154978752136,370.7158544859567,4,-0.9158875,0.49000013,-1.0,1.0,-20.0,1.0,160000,-0.24215975,1.0,-1.0,1.0,1.0,-1.0,1.0,-0.43588755,1.0,-1.0,1.0,1.0,-1.0,1.0
