cluster,count,score,bonus,reward,dsp_jitter,dsp_shimmer,dsp_tilt,dsp_harmonics,dsp_threshold,dsp_ratio,dsp_bitrate
0,22,0.7693589085882361,2030.5945589699827,2054.4638671875,-0.5605261972272727,0.41268297909090906,-0.92961351,0.4298092931818182,-31.456525948914614,1.0,105982.90909090909
1,20,0.7799078702926636,109.6277482898101,133.56720886230468,-0.7826138207,0.09499122650000003,-0.758729362,0.6831507185000001,-35.09153163433075,1.0,109277.7
2,31,0.8440288651374078,245.0002845052085,269.16900683987524,-0.7557941372580645,0.2974272953225807,-0.733463564516129,0.8387730835483871,-30.89621167990469,1.0,118925.64516129032
3,8,0.7252856120467186,4639.276350930612,4663.3419189453125,-0.566333606375,0.40664433875,-0.996966925,0.2026016475,-32.599709033966064,1.018274337053299,122419.875
4,36,0.7203966710302565,529.9600682217191,553.9516245524088,-0.7872705423611112,0.2678289552777778,-0.8669897095555555,0.7671469872222222,-29.110813298159176,1.3178090271022584,120703.36111111111
6,40,0.7826312944293022,173.93008014693544,198.0325023651123,-0.78753109075,0.219076002625,-0.80820388275,0.8714446199999999,-33.336924873292446,1.0,119545.875
7,9,0.8182428081830343,63.94681998213165,88.01903322007921,-0.5894675305555555,0.1889298688888889,-0.8790165455555555,0.8060254266666667,-28.032700816790264,1.1653409997622173,116944.88888888889
8,23,0.7619486554809238,1207.9170856358369,1231.9240828804348,-0.7788615106086957,0.28783778565217394,-0.8687308752173913,0.7314413999999999,-35.66815866076428,1.013551932314168,115146.56521739131
9,1,0.8199934363365173,20974.068532080582,20997.90625,-1.0,0.34029442,-1.0,0.17913526,-20.0,1.0,98267.0
