step,session_step,session_progress_pct,reward,score,bonus,cluster,dsp_jitter,dsp_shimmer,dsp_tilt,dsp_harmonics,dsp_threshold,dsp_ratio,dsp_bitrate,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,raw_action_6,conditioned_action_0,conditioned_action_1,conditioned_action_2,conditioned_action_3,conditioned_action_4,conditioned_action_5,conditioned_action_6
575127,1687,2.059326171875,99.50108337402344,0.6071891784667969,75.0,8,-1.0,1.0,-1.0,0.76399314,-49.600281715393066,1.0,160000,-1.0,0.43851984,-0.56287235,-0.019975185,-1.0,-1.0,1.0,-1.0,0.78933567,-1.0,-0.035955332,-1.0,-1.0,1.0
576763,3323,4.056396484375,99.70442962646484,0.8154059648513794,75.0,4,-1.0,0.42745206,-1.0,1.0,-20.0,1.0,154144,-0.48191297,-0.08474481,-1.0,1.0,1.0,-1.0,-0.01748991,-0.8674433,-0.15254065,-1.0,1.0,1.0,-1.0,-0.031481836
578842,5402,6.594238281250001,99.45497131347656,0.5798260569572449,75.0,2,-0.68,0.99,-1.0,1.0,-22.172939777374268,1.0,160000,-1.0,1.0,-1.0,1.0,0.3007517,-1.0,0.60259885,-1.0,1.0,-1.0,1.0,0.54135305,-1.0,1.0
581211,7771,9.486083984375,98.5132827758789,0.8481211066246033,75.0,0,-1.0,0.58906597,-1.0,1.0,-50.208048820495605,1.0,75393,-0.96548796,0.041987658,-1.0,1.0,-0.97671837,-1.0,-1.0,-1.0,0.07557778,-1.0,1.0,-1.0,-1.0,-1.0
583144,9704,11.845703125,97.90499114990234,0.5795379877090454,75.0,8,-0.7520972,-0.19236922,-1.0,0.6961035,-20.0,1.0,60833,-0.062430933,-0.24595726,-1.0,-0.057738066,1.0,-0.20592076,-1.0,-0.11237568,-0.44272304,-1.0,-0.103928514,1.0,-0.37065735,-1.0
585116,11676,14.252929687499998,98.6810531616211,0.9409769177436828,75.0,2,-0.68,0.016268965,-1.0,1.0,-26.55975818634033,1.0,79481,-0.5690331,0.014593869,-0.77036166,0.50083864,0.17889564,-1.0,-0.21005303,-1.0,0.026268965,-1.0,0.9015095,0.32201213,-1.0,-0.37809545
588530,15090,18.42041015625,99.91954040527344,0.9226898550987244,75.0,8,-1.0,0.6049173,-1.0,1.0,-20.0,1.0,160000,-0.26685166,0.19717526,-1.0,0.5367292,0.7102736,-1.0,1.0,-0.48033297,0.35491547,-1.0,0.96611255,1.0,-1.0,1.0
591692,18252,22.2802734375,99.80391693115234,0.8219433426856995,75.0,2,0.12305516,0.99,-0.42408273,1.0,-20.0,1.0,160000,-0.1094138,1.0,0.15884292,0.61154675,1.0,-1.0,1.0,-0.19694483,1.0,0.28591725,1.0,1.0,-1.0,1.0
594365,20925,25.543212890625,99.2871322631836,0.5445958971977234,75.0,0,0.34675294,1.0,-1.0,1.0,-20.0,1.0,160000,0.6596072,1.0,-1.0,0.62900925,1.0,-1.0,0.37685746,1.0,1.0,-1.0,1.0,1.0,-1.0,0.6783434
594367,20927,25.545654296875,99.94873046875,0.9500195384025574,75.0,0,-1.0,1.0,-1.0,1.0,-39.85835313796997,1.0,160000,-1.0,0.9591463,-1.0,1.0,-0.26287568,-1.0,1.0,-1.0,1.0,-1.0,1.0,-0.4731762,-1.0,1.0
595281,21841,26.661376953125,99.81275939941406,0.8292425274848938,75.0,9,-0.27421397,0.318119,-1.0,1.0,-20.97464799880981,1.0,160000,0.004843846,-0.35187703,-1.0,1.0,0.03008759,-1.0,1.0,0.008718923,-0.6333786,-1.0,1.0,0.05415766,-1.0,1.0
595403,21963,26.810302734375004,99.68385314941406,0.7289520502090454,75.0,4,-1.0,1.0,-1.0,-0.17000264,-20.0,1.0,160000,-0.46185878,0.6817612,-1.0,-0.9202155,1.0,-1.0,0.409118,-0.8313458,1.0,-1.0,-1.0,1.0,-1.0,0.73641235
597099,23659,28.880615234375,99.5540008544922,0.6401845216751099,75.0,2,-0.68,0.99,-1.0,1.0,-20.0,1.0,160000,-1.0,0.66645586,-0.69056207,0.9068813,0.71419364,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
600988,27548,33.6279296875,99.43196105957033,0.566637396812439,75.0,4,-0.027811289,1.0,-1.0,1.0,-20.0,1.0,160000,0.1959932,1.0,-0.83107066,0.89963186,0.4396569,-1.0,1.0,0.35278776,1.0,-1.0,1.0,0.79138243,-1.0,1.0
606949,33509,40.904541015625,99.71652221679688,0.753161609172821,75.0,1,0.13999999,1.0,-0.55623263,1.0,-20.0,1.0,160000,1.0,0.9505635,0.11875963,1.0,1.0,-0.5824585,0.5326569,1.0,1.0,0.21376733,1.0,1.0,-1.0,0.95878243
601090,27650,33.75244140625,99.62545013427734,0.9742230772972108,75.0,1,0.13999999,0.6177051,-0.9933828,-0.06460035,-20.0,1.0,137700,0.6872585,0.2931695,-0.12410158,-0.40811133,1.0,-1.0,-0.15468597,1.0,0.5277051,-0.22338283,-0.73460037,1.0,-1.0,-0.27843475
