step,reward,score,bonus,dsp_jitter,dsp_shimmer,dsp_tilt,dsp_harmonics,dsp_threshold,dsp_ratio,dsp_bitrate,session_step,session_progress_pct
92092,96.17267394013604,0.9165613651275636,71.25980019703951,-1.0,-1.0,-0.5191831,-0.33297443,-26.61551713943481,1.0,160000,30652.0,37.4169921875
98898,96.17251974014944,0.9165515303611756,71.2596567271791,-1.0,-1.0,-0.47931737,-0.44485974,-20.0,1.0,160000,37458.0,45.72509765625
135761,96.17222160464269,0.9165325164794922,71.25937933690955,-1.0,0.1817497,-1.0,1.0,-20.0,1.0,160000,74321.0,90.723876953125
79697,96.17074277423792,0.9164382219314576,71.25800339363336,-1.0,-1.0,-0.5496956,0.7996804,-20.0,1.0,160000,18257.0,22.286376953125
71865,96.16942991370338,0.9163545370101928,71.25678185266653,-0.0011155605,-1.0,-1.0,-0.23377478,-24.6251118183136,1.0,160000,10425.0,12.725830078125
139086,96.16819991586097,0.9162761569023132,71.25563739317955,-1.0,-1.0,-1.0,-0.8027365,-23.21045756340027,1.0,160000,77646.0,94.78271484375
89499,96.16644832192814,0.9161645770072936,71.25400758206129,-1.0,-1.0,0.29740435,-0.027826846,-57.6546049118042,1.0,160000,28059.0,34.251708984375
127069,96.16154253776492,0.9158523082733154,71.24944269949036,-1.0,-0.21678245,-0.51640224,-0.22589564,-30.59457302093506,1.0,160000,65629.0,80.113525390625
82940,96.16022314709514,0.9157683849334716,71.24821494716048,-1.0,-0.9674747,-0.25113937,0.049716055,-20.0,1.0,160000,21500.0,26.2451171875
103529,96.15747719550193,0.9155938029289246,71.2456596536534,-1.0,-1.0,-0.799751,1.0,-60.0,1.0,129933,42089.0,51.37817382812499
135496,96.15573629014844,0.9154831767082214,71.2440395801622,-0.6583424,-1.0,-1.0,-0.88604796,-56.054513454437256,1.0,160000,74056.0,90.400390625
142576,96.15559931441632,0.9154744744300842,71.24391211014216,-1.0,-1.0,-1.0,0.47504753,-20.0,1.0,160000,81136.0,99.04296875
91147,96.15544638436864,0.9154647588729858,71.2437697927428,-0.55687726,-1.0,-0.513131,-0.41119838,-33.948010206222534,1.0,160000,29707.0,36.263427734375
84144,96.15543700198242,0.915464162826538,71.24376106144295,-0.45916843,-1.0,-0.084406555,-0.606595,-25.782549381256104,1.0,134171,22704.0,27.71484375
95924,96.1550147736962,0.9154373407363892,71.24336813248286,-1.0,0.3097298,-1.0,1.0,-44.84990894794464,1.0,160000,34484.0,42.0947265625
86653,96.15255002110078,0.915280818939209,71.24107437485634,-1.0,-1.0,-0.38173062,0.16738969,-52.0857834815979,1.0,160000,25213.0,30.777587890625004
113738,96.15182422105248,0.9152347445487976,71.24039891515072,-0.7925155,-1.0,-0.43528512,0.39082843,-26.224539279937744,1.0,160000,52298.0,63.84033203125
92500,96.14942531122637,0.9150825142860411,71.23816634835853,-1.0,-0.3224321,0.6792507,0.16872263,-20.0,1.0,160000,31060.0,37.9150390625
92840,96.1491951193711,0.9150679111480712,71.2379521149051,-1.0,-1.0,0.018142521,-0.3680011,-56.46922588348389,1.0,134787,31400.0,38.330078125
80119,96.14733528773718,0.9149499535560608,71.23622119741384,-1.0,-0.9033936,0.18788064,-0.3254767,-20.0,1.0,102561,18679.0,22.801513671875
74369,96.14473828063517,0.9147853255271912,71.23380413768565,-1.0,-0.16531509,0.019891024,-0.5285263,-20.0,1.0,160000,12929.0,15.782470703125002
132767,96.14263377967764,0.9146519899368286,71.23184540350496,-1.0,-1.0,-1.0,-0.13865948,-33.784106969833374,1.0,160000,71327.0,87.069091796875
73231,96.13987296735932,0.9144771695137024,71.22927574272187,-1.0,-1.0,-1.0,0.5489646,-60.0,1.0,98613,11791.0,14.393310546874998
71736,96.13840572383278,0.9143843054771424,71.22791005312689,-0.4703133,-0.32738394,-1.0,0.37310755,-46.03027105331421,1.0,160000,10296.0,12.568359374999998
85034,96.13641408135264,0.9142583012580872,71.22605622239703,-1.0,-1.0,-0.4756359,-0.42250484,-44.015653133392334,1.0,160000,23594.0,28.80126953125
119017,96.13574120262234,0.9142157435417176,71.22542989364806,-1.0,-0.9953693,-1.0,-0.39285123,-33.02684545516968,1.0,160000,57577.0,70.284423828125
117412,96.13556307035212,0.914204478263855,71.22526408379444,-1.0,-1.0,-1.0,-0.01106894,-34.86480236053467,1.0,160000,55972.0,68.3251953125
111758,96.13515117063106,0.914178431034088,71.22488067616834,-1.0,-0.9138732,-1.0,1.0,-20.0,1.0,160000,50318.0,61.42333984375
111756,96.13515117063106,0.914178431034088,71.22488067616834,-1.0,-1.0,-1.0,1.0,-48.9510977268219,1.0,160000,50316.0,61.42089843750001
111752,96.13515117063106,0.914178431034088,71.22488067616834,-1.0,-0.3526863,-1.0,1.0,-27.63048887252808,1.0,156223,50312.0,61.416015625
85956,96.13515117063106,0.914178431034088,71.22488067616834,-0.80885446,-0.30435652,-1.0,1.0,-57.26405739784241,1.0,160000,24516.0,29.9267578125
137560,96.13515117063106,0.914178431034088,71.22488067616834,-0.66767097,-0.5558206,-1.0,1.0,-25.46844482421875,1.0,144034,76120.0,92.919921875
137559,96.13515117063106,0.914178431034088,71.22488067616834,-1.0,-1.0,-1.0,1.0,-21.99215650558472,1.0,136727,76119.0,92.918701171875
85952,96.13515117063106,0.914178431034088,71.22488067616834,-0.040613413,-0.48333448,-1.0,1.0,-20.0,1.0,160000,24512.0,29.921875
137551,96.13515117063106,0.914178431034088,71.22488067616834,-1.0,-0.9551352,-1.0,1.0,-29.830360412597656,1.0,160000,76111.0,92.908935546875
127067,96.1345723719129,0.914141833782196,71.22434191119324,-0.12591422,-0.39088976,-0.56288314,-0.21574044,-26.21516227722168,1.0,160000,65627.0,80.111083984375
72938,96.13451297944324,0.9141380786895752,71.22428662651099,-1.0,-1.0,-1.0,-0.059442103,-20.47401666641236,1.0,160000,11498.0,14.03564453125
100459,96.13349941236564,0.9140740036964417,71.22334315523214,-0.94266325,-1.0,-0.57789063,-0.98914206,-37.51941025257111,1.0,160000,39019.0,47.630615234375
100918,96.1284450501906,0.91375470161438,71.21863817162199,-0.20107841,-0.9424706,-1.0,0.76701057,-56.083420515060425,1.0,154803,39478.0,48.19091796875
101182,96.1281231172526,0.9137343764305116,71.2183384825202,-0.30225062,-1.0,-0.3809963,-0.92494345,-20.0,1.0,160000,39742.0,48.51318359375
104752,96.12334705043506,0.9134330153465272,71.2138922826735,-0.039355397,-0.9370653,0.86793447,-0.019575,-20.0,1.0,160000,43312.0,52.87109375
79789,96.12280733798244,0.9133989810943604,71.21338983062817,-0.5712362,-1.0,-1.0,-0.49243885,-40.70421874523163,1.0,160000,18349.0,22.398681640625
69440,96.122307264968,0.9133674502372742,71.21292427856454,-1.0,-0.5257678,-1.0,-0.252258,-60.0,1.0,160000,8000.0,9.765625
135799,96.12117361833504,0.9132959842681884,71.2118688794814,-1.0,-1.0,-0.8488294,1.0,-20.0,1.0,160000,74359.0,90.770263671875
73168,96.11884773441808,0.9131494164466858,71.20970349072252,-1.0,-1.0,0.08651996,-0.31850314,-28.03563356399536,1.0,160000,11728.0,14.31640625
134342,96.11572633563776,0.9129528403282166,71.20679738779248,-1.0,-0.96961594,-1.0,-0.7264061,-32.916709184646606,1.0,160000,72902.0,88.99169921875
129327,96.11442809772016,0.9128711223602296,71.20558866339819,-0.6866208,-1.0,-0.78939396,1.0,-20.33550500869751,1.0,137824,67887.0,82.869873046875
139140,96.11360501911858,0.9128193259239196,71.20482232654746,-1.0,-1.0,-1.0,-0.39771295,-57.780009508132935,1.0,154170,77700.0,94.8486328125
75592,96.10959066099032,0.9125668406486512,71.20108460607673,-1.0,-1.0,0.23777169,0.18870056,-20.2596378326416,1.0,160000,14152.0,17.275390625
141101,96.10706607235583,0.912408173084259,71.19873390208554,-1.0,-0.8791676,-0.25512317,-0.7159063,-23.411461114883423,1.0,160000,79661.0,97.242431640625
106186,96.10587060856066,0.912333071231842,71.19762075336116,-1.0,-1.0,-1.0,-0.6729089,-22.96719074249268,1.0,160000,44746.0,54.62158203125001
119660,96.10460742913833,0.912253737449646,71.19644453475841,-1.0,-1.0,0.3303566,-0.6037816,-25.00305652618408,1.0,160000,58220.0,71.0693359375
82745,96.1040179481238,0.9122167229652404,71.19589562933575,-1.0,-1.0,-0.7282291,-0.8286608,-20.0,1.0,154070,21305.0,26.007080078125
130445,96.10381858888928,0.9122042059898376,71.19570999168839,-1.0,-1.0,-1.0,0.62674284,-46.71276092529297,1.0,160000,69005.0,84.234619140625
88282,96.10182260128266,0.9120789170265198,71.1938513610104,-0.7498999,-0.27604544,0.85710704,-0.89807415,-27.40766644477844,1.0,160000,26842.0,32.76611328125
102307,96.10132203842775,0.9120475053787231,71.19338523836468,-1.0,-1.0,-1.0,-0.9518359,-54.50851202011109,1.0,160000,40867.0,49.886474609375
64147,96.0985541455473,0.9118738770484924,71.19080773563176,-1.0,-1.0,-0.59446293,1.0,-24.003701210021973,1.0,160000,2707.0,3.304443359375
118006,96.09739915612953,0.9118014574050904,71.18973216785443,-1.0,-0.66128576,0.88109195,-0.15269321,-29.08602476119995,1.0,160000,56566.0,69.05029296875
135004,96.09738204290451,0.9118003845214844,71.18971623129374,-0.347593,-0.889971,-1.0,1.0,-22.486555576324463,1.0,84508,73564.0,89.7998046875
83550,96.09425301184696,0.9116042852401732,71.18680229158164,-1.0,-0.5471043,-1.0,-0.39353877,-20.283161401748657,1.0,160000,22110.0,26.98974609375
134867,96.09155589323794,0.91143536567688,71.18429048936275,-1.0,-1.0,-1.0,0.7089114,-41.33852958679199,1.0,160000,73427.0,89.632568359375
120664,96.08788921052414,0.9112058877944946,71.18087561471366,-1.0,-1.0,-1.0,-0.69548583,-55.08704900741577,1.0,160000,59224.0,72.294921875
78642,96.08643979525402,0.9111152291297911,71.1795256974561,-1.0,-1.0,0.85263056,-0.11772293,-28.7549376487732,1.0,160000,17202.0,20.99853515625
80567,96.08103532909874,0.9107774496078492,71.1744920319845,-1.0,-1.0,-1.0,0.3926113,-48.58377695083618,1.0,160000,19127.0,23.348388671875
108703,96.08097043928774,0.9107733964920044,71.17443159235489,-1.0,-1.0,-0.3935703,-0.8972274,-20.0,1.0,159672,47263.0,57.694091796875
130241,96.07702087072688,0.9105268120765686,71.17075280223627,-1.0,-1.0,-1.0,1.0,-60.0,1.0,160000,68801.0,83.985595703125
130248,96.07702087072688,0.9105268120765686,71.17075280223627,-1.0,-0.64977247,-1.0,1.0,-20.0,1.0,160000,68808.0,83.994140625
103094,96.07676775698312,0.9105110168457032,71.1705170359969,-1.0,-1.0,-1.0,-0.1830957,-27.33406782150269,1.0,103760,41654.0,50.84716796874999
74340,96.07404945639854,0.9103414416313172,71.16798499456131,-1.0,-1.0,-1.0,1.0,-34.36152994632721,1.0,160000,12900.0,15.7470703125
100140,96.07404945639854,0.9103414416313172,71.16798499456131,-1.0,-1.0,-1.0,1.0,-34.92653429508209,1.0,128425,38700.0,47.2412109375
100139,96.07404754488115,0.9103413224220276,71.16798321399402,-1.0,-0.0024100542,-1.0,1.0,-29.35184121131897,1.0,160000,38699.0,47.239990234375
74332,96.07404754488115,0.9103413224220276,71.16798321399402,-0.92190874,-1.0,-1.0,1.0,-20.0,1.0,160000,12892.0,15.7373046875
125939,96.07404754488115,0.9103413224220276,71.16798321399402,-1.0,-0.71915746,-1.0,1.0,-40.617889165878296,1.0,160000,64499.0,78.734130859375
125935,96.07404754488115,0.9103413224220276,71.16798321399402,-1.0,-1.0,-1.0,1.0,-35.332841873168945,1.0,130429,64495.0,78.729248046875
66699,96.0733402269721,0.9102972149848938,71.16732434879668,-1.0,-1.0,-0.31891114,0.4966291,-21.73130989074707,1.0,160000,5259.0,6.419677734375
123415,96.07215760748646,0.9102234840393066,71.1662227291542,-0.43687367,-1.0,-1.0,0.024045765,-48.444536328315735,1.0,155827,61975.0,75.653076171875
107258,96.07104736045449,0.9101542830467224,71.16518851138801,-1.0,-0.26443017,-1.0,-0.43991315,-44.91443932056427,1.0,155522,45818.0,55.93017578125
115666,96.0707164321393,0.91013365983963,71.16488024235281,-1.0,-1.0,-1.0,-0.6061783,-39.79128897190094,1.0,160000,54226.0,66.19384765625
139457,96.06526404741544,0.9097940921783448,71.15980102372248,-1.0,-0.6820292,-1.0,-0.16271102,-26.218897104263306,1.0,160000,78017.0,95.235595703125
70877,96.06253199326676,0.9096240997314452,71.15725583419675,-1.0,-1.0,-1.0,-0.66545963,-47.3704195022583,1.0,160000,9437.0,11.519775390625
77996,96.06064674154334,0.909506857395172,71.15549948175442,-1.0,-0.99438405,-0.27675778,-0.58286685,-24.261925220489506,1.0,160000,16556.0,20.2099609375
102210,96.05661286363596,0.9092561602592468,71.15174128257462,-1.0,-1.0,-1.0,-0.30517066,-35.35289376974106,1.0,160000,40770.0,49.76806640625
72235,96.05488636888812,0.909148931503296,71.1501327249756,-1.0,-1.0,-1.0,-0.5825442,-40.16533136367798,1.0,160000,10795.0,13.177490234375
105499,96.0536181835757,0.9090701937675476,71.14895114939532,-1.0,-1.0,1.0,0.45488435,-20.0,1.0,90398,44059.0,53.78295898437499
64965,96.05109994508872,0.9089139103889464,71.1466048413212,-1.0,-0.4616561,-0.64544994,-0.14652628,-30.73973298072815,1.0,160000,3525.0,4.302978515625
142988,96.04938477050136,0.9088075160980223,71.14500673009613,-0.29616344,-1.0,0.07589376,-0.15850991,-37.14418888092041,1.0,160000,81548.0,99.5458984375
122265,96.04861873465532,0.9087600111961364,71.14429296730309,-1.0,-0.18947953,-1.0,-0.1688776,-20.0,1.0,160000,60825.0,74.249267578125
100137,96.0451261769268,0.9085435271263124,71.14103865713867,-1.0,-1.0,-0.8949864,1.0,-60.0,1.0,160000,38697.0,47.237548828125
96470,96.0423432557294,0.9083711504936218,71.13844548247712,-0.67826825,-0.1456781,-0.7788081,-0.13698083,-35.78896224498749,1.0,160000,35030.0,42.76123046875
130244,96.0420198164684,0.9083511233329772,71.1381440907915,-1.0,-1.0,-0.9358021,0.89535403,-20.0,1.0,111944,68804.0,83.9892578125
89949,96.041930288969,0.9083455801010132,71.13806066583189,-1.0,-0.8591042,0.15585172,0.48488113,-20.0,1.0,160000,28509.0,34.801025390625
102135,96.04101276950335,0.9082887768745422,71.13720568314058,-1.0,-1.0,-1.0,-0.7287713,-41.9060492515564,1.0,160000,40695.0,49.676513671875
64007,96.03812997619242,0.9081103801727296,71.13451931879351,-1.0,-1.0,-0.32731986,-0.46120745,-20.0,1.0,160000,2567.0,3.133544921875
105677,96.03809239997392,0.9081080555915833,71.13448430237851,-0.579761,-1.0,0.60683095,-0.7118137,-20.0,1.0,160000,44237.0,54.000244140625
79293,96.03677028716235,0.9080262780189514,71.13325224631117,-1.0,0.15581888,-1.0,-0.7433465,-20.0,1.0,108240,17853.0,21.793212890625
69772,96.0312058149199,0.9076823592185974,71.12806660005107,-0.19714427,-1.0,-0.8313117,1.0,-20.0,1.0,110805,8332.0,10.1708984375
67717,96.02339137071196,0.9072000980377196,71.12078360755204,-1.0,-1.0,-0.9890634,-0.15482813,-45.83737432956696,1.0,84715,6277.0,7.662353515625001
128414,96.02015576044646,0.9070006608963012,71.11776785954933,-0.6957517,-0.875562,-0.17286927,0.11127919,-20.0,1.0,160000,66974.0,81.75537109375
134535,96.01131123617203,0.9064562320709229,71.10952376734832,0.06727409,-0.091498256,-0.88261694,0.30915332,-40.52852153778076,1.0,160000,73095.0,89.227294921875
82160,96.01019644950296,0.9063876867294312,71.10848460256896,-1.0,-1.0,0.014817715,0.098575294,-60.0,1.0,160000,20720.0,25.29296875
61620,96.00969906872888,0.9063571095466614,71.10802095757809,-1.0,-0.42770922,-0.73565865,0.07201022,-36.25634491443634,1.0,157790,180.0,0.2197265625
139297,96.00197827119172,0.9058828949928284,71.10082350635592,-0.83213854,-1.0,0.48922646,0.8727912,-20.0,1.0,149921,77857.0,95.040283203125
109659,96.00132358910233,0.9058427214622498,71.1002131726272,-1.0,-1.0,-1.0,-0.70837045,-20.0,1.0,159026,48219.0,58.86108398437499
139375,96.00100787018818,0.9058233499526978,71.0999188390112,-1.0,0.12239134,0.2562827,-0.5196682,-26.715271472930908,1.0,160000,77935.0,95.135498046875
63442,95.99969035548024,0.9057425260543824,71.0986905552822,-0.8024901,-1.0,0.16621709,-0.26466376,-42.468323707580566,1.09470134973526,144574,2002.0,2.44384765625
85472,95.99931912780238,0.905719757080078,71.09834446638256,-1.0,0.310184,-1.0,1.0,-40.95534801483154,1.0,160000,24032.0,29.3359375
133844,95.99709014853804,0.9055830836296082,71.0962663988791,-0.7772422,0.124740124,-0.17323017,-0.32733428,-38.807474970817566,1.0,160000,72404.0,88.3837890625
66700,95.994161545231,0.9054036140441896,71.09353599646005,-0.3697812,-1.0,-1.0,0.124334395,-28.73164415359497,1.0,66163,5260.0,6.4208984375
98426,95.99196311723549,0.9052689671516418,71.09148629429606,-1.0,-0.30436236,-1.0,-0.38887978,-20.0,1.0,160000,36986.0,45.14892578125
86583,95.9919455955895,0.905267894268036,71.0914699578053,-1.0,-1.0,-0.9776174,-0.041465282,-56.0500693321228,1.0,160000,25143.0,30.692138671875004
70683,95.99133424234358,0.9052304625511168,71.0908999541875,-1.0,-1.0,-1.0,-0.8250718,-41.05175256729126,1.0,160000,9243.0,11.282958984375
142571,95.98724734756654,0.9049803614616394,71.08708938202159,-1.0,-1.0,-0.40076017,0.3170411,-43.610496520996094,1.0,160000,81131.0,99.036865234375
92896,95.98661391887786,0.9049416184425354,71.08649876514414,-1.0,0.1691463,-1.0,-0.43567824,-26.577242612838745,1.0,153122,31456.0,38.3984375
98047,95.98491589309158,0.9048377871513368,71.08491548405091,-1.0,-1.0,-1.0,-0.966664,-56.097004413604736,1.0,160000,36607.0,44.686279296875
99371,95.98426946232324,0.9047982692718506,71.08431272822959,-1.0,-0.24123544,-0.31741193,-0.5515126,-20.0,1.0,160000,37931.0,46.302490234375
110595,95.98200183828332,0.9046596884727478,71.0821982780157,-0.9146631,-1.0,-1.0,0.7799959,-21.74246311187744,1.0,160000,49155.0,60.003662109375
138325,95.98047872379406,0.9045666456222534,71.08077801726976,-1.0,-1.0,-0.96866506,0.55145997,-22.769129276275635,1.0,154245,76885.0,93.853759765625
84944,95.978293171126,0.9044331908226012,71.07874000999895,-1.0,-1.0,-1.0,1.0,-20.0,1.0,160000,23504.0,28.69140625
136547,95.978293171126,0.9044331908226012,71.07874000999895,-1.0,-1.0,-1.0,1.0,-42.196044921875,1.0,160000,75107.0,91.683349609375
63744,95.97767704358392,0.904395580291748,71.07816546796393,-1.0,-0.80690706,-1.0,-0.79076725,-60.0,1.0,130198,2304.0,2.8125
104538,95.97737334297548,0.9043770432472228,71.07788226417665,-1.0,-0.6920649,-1.0,-0.6114633,-50.59004068374634,1.0,160000,43098.0,52.60986328125
90187,95.96871666592465,0.903849184513092,71.06980942861692,-0.40450156,-1.0,-1.0,-0.92558885,-30.27331829071045,1.0,160000,28747.0,35.091552734375
128609,95.9675316396034,0.903777003288269,71.06870426529534,-1.0,-1.0,-0.89032316,0.7540128,-20.0,1.0,160000,67169.0,81.993408203125
80267,95.95941997226912,0.903283417224884,71.06113888414994,-0.33946657,-1.0,-1.0,-0.38931197,-27.05116629600525,1.0,142790,18827.0,22.982177734375
138181,95.95924055105688,0.90327250957489,71.06097153856716,-1.0,0.16423702,-1.0,1.0,-20.0,1.0,160000,76741.0,93.677978515625
63280,95.9583688360194,0.9032195210456848,71.06015848808867,-1.0,-1.0,-0.386299,-0.3701244,-45.16628801822662,1.0,121296,1840.0,2.24609375
90474,95.95160321478546,0.9028086066246032,71.0538479145048,-1.0,-0.3724988,-1.0,0.3850081,-42.94329822063446,1.0,160000,29034.0,35.44189453125
109552,95.95009838025592,0.9027172923088074,71.05244422980182,-0.8781881,-0.5200966,-1.0,-0.14110184,-25.11964201927185,1.0,160000,48112.0,58.73046875
105092,95.94941652304549,0.9026759266853333,71.05180819709432,-1.0,-1.0,0.09476036,-0.50209415,-34.862180352211,1.0,160000,43652.0,53.2861328125
110583,95.94925341242914,0.9026660323143004,71.05165604769337,-0.9097636,-1.0,0.57262325,0.08798587,-23.423490524291992,1.0,106678,49143.0,59.989013671875
126279,95.9484731521674,0.9026187062263488,71.05092821803929,-1.0,-0.28104854,-0.075516224,0.3142622,-25.14359712600708,1.0,160000,64839.0,79.149169921875
76188,95.94538028146312,0.9024311900138856,71.04804311578874,-1.0,-1.0,-1.0,-0.32686388,-53.939688205718994,1.0,160000,14748.0,18.0029296875
122822,95.94377698531808,0.9023340344429016,71.04654748524989,-1.0,-1.0,-1.0,-0.9913492,-20.0,1.0,160000,61382.0,74.92919921875
131198,95.9401128690686,0.9021121263504028,71.04312932601282,-1.0,-1.0,-1.0,0.5934012,-37.18456208705902,1.0,154398,69758.0,85.15380859375
73807,95.93887114785936,0.9020369648933412,71.04197092547523,-1.0,0.13809955,-1.0,0.20997232,-20.0,1.0,160000,12367.0,15.096435546875
107005,95.93687541688206,0.901916205883026,71.04010907714223,-1.0,-1.0,-0.6234282,0.48721898,-26.97643280029297,1.0,160000,45565.0,55.621337890625
70122,95.93646453903524,0.9018913507461548,71.03972575781933,-1.0,-1.0,-1.0,0.31096387,-33.23136925697327,1.0,160000,8682.0,10.59814453125
128509,95.9356170486619,0.901840090751648,71.03893510516949,-0.11615896,-1.0,-1.0,0.42877835,-20.0,1.0,160000,67069.0,81.871337890625
140159,95.93538445411916,0.901826024055481,71.03871810852046,-0.9036623,-1.0,-1.0,-0.39588594,-46.52305781841278,1.0,160000,78719.0,96.092529296875
127094,95.93380525865736,0.9017305374145508,71.03724480010756,-1.0,-0.42466974,0.024109244,-0.8929385,-24.56983089447021,1.0,85434,65654.0,80.14404296875
116277,95.93153606108544,0.9015933871269226,71.03512771085722,-1.0,-0.36869216,-1.0,0.37927556,-32.81475901603699,1.0,156060,54837.0,66.939697265625
67839,95.93144530927584,0.9015879034996032,71.03504304121734,-0.6220939,-1.0,-1.0,-0.87486297,-56.55354857444763,1.0,160000,6399.0,7.811279296875
121307,95.927067362015,0.9013234972953796,71.03095840421646,-1.0,-1.0,-0.93081,-0.6961379,-20.0,1.0,160000,59867.0,73.079833984375
102968,95.91897751445238,0.9008355736732484,71.02341004451844,-0.97097987,0.08184177,-0.76825637,0.8826766,-29.23929572105408,1.0,76532,41528.0,50.693359375
84750,95.91648622468648,0.9006854891777039,71.02108537450384,-0.9477285,-1.0,0.17688054,0.47414047,-36.8000727891922,1.0,160000,23310.0,28.45458984375
117746,95.9154291461331,0.9006218314170837,71.02009897546179,-0.8908831,-1.0,-1.0,-0.23107624,-39.46782350540161,1.0,160000,56306.0,68.73291015625
83881,95.91250012685504,0.9004455208778381,71.01736574068828,-0.41804475,-1.0,0.025575876,-0.80640954,-34.41342890262604,1.0,160000,22441.0,27.393798828125
92497,95.91194441293194,0.9004120826721191,71.0168471626338,-1.0,-1.0,-1.0,0.5796621,-34.64743971824646,1.0,160000,31057.0,37.911376953125
83956,95.9118621893129,0.9004071354866028,71.01677043338694,-0.14777744,-1.0,0.55356455,1.0,-30.758519768714905,1.1754677295684814,160000,22516.0,27.4853515625
104715,95.9104324524867,0.9003211259841919,71.01543622402507,-1.0,-1.0,-1.0,-0.37622952,-20.0,1.0,135754,43275.0,52.825927734375
73077,95.90852544629384,0.900206446647644,71.01365660198151,-1.0,-1.0,-1.0,-0.705876,-20.0,1.0,160000,11637.0,14.205322265625
125405,95.90558012911475,0.9000294208526611,71.01090795435952,-1.0,-1.0,0.2665453,-0.14979541,-38.02185356616974,1.0,160000,63965.0,78.082275390625
85926,95.90555235286106,0.9000277519226074,71.01088203241366,-1.0,0.022825718,-1.0,1.0,-44.804731607437134,1.0,157542,24486.0,29.89013671875
72650,95.90372867426224,0.8999181985855103,71.00918008340017,-1.0,-0.2689957,-0.57954025,0.19461185,-20.0,1.0,160000,11210.0,13.68408203125
136548,95.9030369166147,0.8998766541481018,71.00853449150016,-0.32344836,-1.0,-0.5488539,1.0,-20.0,1.0,149035,75108.0,91.6845703125
138100,95.90294063796097,0.8998708724975586,71.00844463780375,-1.0,-0.3757223,-1.0,-0.8796003,-20.0,1.0,160000,76660.0,93.5791015625
94307,95.90230435429714,0.8998326659202576,71.00785081288544,-1.0,-0.24994367,0.35839164,-0.8281403,-60.0,1.0,160000,32867.0,40.120849609375
106492,95.90170968231052,0.8997969627380371,71.00729581926555,-1.0,-1.0,-0.48962763,-0.92257786,-60.0,1.0,160000,45052.0,54.9951171875
68843,95.90053202558474,0.8997262716293335,71.00619672902594,-1.0,-0.75234914,1.0,-0.08278167,-28.59208583831787,1.0,160000,7403.0,9.036865234375
81181,95.8986805312502,0.8996151685714722,71.00446872771546,-1.0,-1.0,-0.40690923,-0.1548068,-20.806586742401123,1.0,134542,19741.0,24.097900390625
97106,95.89374024556489,0.8993189334869385,70.9998577871535,-1.0,-0.37338006,0.3370781,-0.6852996,-26.30728483200073,1.0,160000,35666.0,43.53759765625
93179,95.89027293033392,0.8991112112998962,70.99662147582151,-0.6463871,-0.36437476,-1.0,-0.32830405,-23.338005542755127,1.0,160000,31739.0,38.743896484375
124358,95.88783679421032,0.8989653587341309,70.99434757146085,-0.82423514,-1.0,-1.0,0.4398995,-27.15665936470032,1.0,160000,62918.0,76.80419921875
125277,95.88577498307068,0.8988419771194458,70.99242301820449,-1.0,-1.0,0.23556411,-0.9223361,-56.71388030052185,1.0,160000,63837.0,77.926025390625
91099,95.88112108197636,0.8985636830329895,70.98807877907967,-1.0,-1.0,-1.0,-0.9137622,-53.718459606170654,1.0,160000,29659.0,36.204833984375
140829,95.87689872819556,0.8983114361763,70.98413718700056,-1.0,-0.46771675,0.16852176,0.08646846,-20.0,1.0,160000,79389.0,96.910400390625
132109,95.87285735649766,0.898070216178894,70.98036437738496,-0.9190185,-1.0,-1.0,1.0,-41.8910026550293,1.0,152414,70669.0,86.265869140625
106301,95.87285735649766,0.898070216178894,70.98036437738496,-0.36028582,-0.60488665,-1.0,1.0,-20.0,1.0,160000,44861.0,54.76196289062501
106304,95.87285735649766,0.898070216178894,70.98036437738496,-1.0,-0.9921682,-1.0,1.0,-20.0,1.0,160000,44864.0,54.76562499999999
106309,95.87285735649766,0.898070216178894,70.98036437738496,-0.5007833,-1.0,-1.0,1.0,-39.726518988609314,1.0,160000,44869.0,54.77172851562499
132101,95.87285735649766,0.898070216178894,70.98036437738496,-0.6697459,-0.48495123,-1.0,1.0,-20.0,1.0,160000,70661.0,86.256103515625
132105,95.87285735649766,0.898070216178894,70.98036437738496,-1.0,-0.11900884,-1.0,1.0,-20.0,1.0,153399,70665.0,86.260986328125
80510,95.87285535840944,0.8980700969696045,70.98036251203612,-1.0,-1.0,-1.0,1.0,-58.67567300796509,1.0,160000,19070.0,23.27880859375
78465,95.87179025507044,0.8980065584182739,70.97936816130238,-0.9094469,0.13912797,-0.13367027,-0.6642166,-30.579968094825745,1.0,160000,17025.0,20.782470703125
136530,95.87111869482752,0.8979665040969849,70.97874120564967,-1.0,-0.83378977,-1.0,0.46320593,-28.670201301574707,1.0,160000,75090.0,91.66259765625
104492,95.8709487906934,0.897956371307373,70.97858258573018,-0.1587559,-0.073895454,-1.0,-0.5773293,-55.73951959609985,1.0,160000,43052.0,52.5537109375
99704,95.86324561570292,0.8974973559379578,70.97139071924289,-1.0,-1.0,-0.22346658,-0.650735,-45.93790054321289,1.0,160000,38264.0,46.708984375
83711,95.86178276280428,0.8974102735519409,70.97002489906565,-1.0,-0.931596,0.7597612,-0.49331707,-49.18104529380798,1.0,160000,22271.0,27.186279296875
106526,95.85923744513616,0.8972588181495667,70.96764836505048,-1.0,-1.0,-0.7462272,-0.078736424,-58.28026056289673,1.0,160000,45086.0,55.03662109375001
