step,reward,score,bonus,cluster,dsp_jitter,dsp_shimmer,dsp_tilt,dsp_harmonics,dsp_threshold,dsp_ratio,dsp_bitrate
30,13.783167073642467,1.3431407751340885e-05,0.0010073555813505664,7,-0.7329711,0.7486177,-0.94879746,1.0,-35.64654886722565,6.293194055557251,51472
31,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,0.46361676,-0.7822612,1.0,-1.0,-33.3583265542984,11.0,160000
32,14.63954347431715,3.1584091630065814e-05,0.002368806872254936,5,0.6234319,-0.9540187,-1.0,-0.011472865,-20.0,10.7868812084198,125893
33,8.89319551457513,1.0013475559844665e-07,7.510106669883498e-06,1,-1.0,1.0,0.47077003,-0.6178783,-39.13222834467888,2.214277744293213,115526
34,9.735300359367455,2.3375646662771032e-07,1.7531734997078274e-05,7,1.0,0.50538737,1.0,0.63490444,-41.668552458286285,7.3892762362957,108708
35,12.109460355987059,2.5203182758559706e-06,0.0001890238706891978,7,-0.16973428,-0.4574906,0.31072024,0.664586,-32.46016561985016,5.8962046299129725,160000
36,15.090932763020719,4.9536407459527254e-05,0.003715230559464544,5,-0.565182,-0.2064791,-1.0,0.4912033,-20.0,11.0,106265
37,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.18460283,-1.0,0.22032532,-1.0,-32.430158257484436,4.448527157306671,124333
38,13.405397769500969,9.208335541188717e-06,0.0006906251655891538,7,-0.18802539,-0.52455115,-0.05264609,1.0,-27.468321323394775,2.0554850101470947,143932
39,12.889126160498844,5.496121048054192e-06,0.0004122090786040644,7,0.24497129,0.4116271,-0.77503973,0.8851352,-38.84317383170128,1.0,101582
40,5.3047667144853285,1.795559922967982e-09,1.3466699422259865e-07,2,0.99261326,-0.697863,0.33326146,-1.0,-60.0,10.377791285514832,34129
41,9.03839342667241,1.1593878213034259e-07,8.695408659775694e-06,1,-0.8688502,-0.4460875,-0.12238078,0.6957026,-20.0,2.7591384053230286,77848
42,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,-1.0,-0.26933688,0.9227683,-1.0,-25.519015789031982,9.864476382732391,78664
43,9.721113343590426,2.3044954389206396e-07,1.7283715791904797e-05,1,1.0,-1.0,0.54815763,1.0,-30.19484579563141,1.0,65976
44,9.375068661702397,1.627469572440532e-07,1.220602179330399e-05,1,0.83616096,0.042662617,-1.0,-0.005884623,-48.96093308925629,5.461142159998417,133949
45,10.618928582167694,5.670173095495556e-07,4.2526298216216674e-05,7,-0.9833608,-1.0,-0.3476306,0.44226745,-20.0,9.351666927337646,160000
46,8.497948903685426,6.711583466767479e-08,5.033687600075609e-06,6,0.62747306,-0.5264374,1.0,0.25799596,-47.73975312709808,5.819717649370432,128406
47,11.005803447311902,8.353160865226528e-07,6.264870648919896e-05,7,1.0,-0.5310382,0.03653695,1.0,-20.0,8.08727315068245,160000
48,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.08563957,-1.0,-0.045796834,-1.0,-30.12013077735901,7.959852874279022,32000
49,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,1.0,1.0,-0.7498109,1.0,-48.02280843257904,11.0,42208
50,8.331635745587903,5.6679240856283286e-08,4.2509430642212465e-06,6,1.0,0.82914,-1.0,-0.08136803,-34.957844614982605,1.0,160000
51,14.103674104139333,1.8499489669920877e-05,0.0013874617252440657,5,0.68513775,-0.2303781,-0.27482453,1.0,-57.89824366569519,5.871832765638828,107160
52,9.460272820813415,1.7731031221046578e-07,1.3298273415784934e-05,1,-0.47292176,-1.0,-0.92361146,1.0,-41.33077532052994,3.9135560989379883,144416
53,8.967338588726612,1.0791811178023636e-07,8.093858383517727e-06,6,0.99650955,0.7001533,-0.4683937,0.27320576,-20.0,9.68554800748825,43981
54,8.758670278782443,8.740509116478279e-08,6.555381837358709e-06,1,-0.64314324,-0.16516116,0.23970783,0.9286822,-33.61504316329956,3.2796523571014404,86033
55,5.720954610186031,3.238545653871938e-09,2.4289092404039536e-07,2,1.0,-0.7192768,1.0,1.0,-60.0,5.700989127159119,111972
56,6.2479376506377555,6.1793081762573365e-09,4.6344811321930024e-07,2,-1.0,-1.0,1.0,-0.23143715,-54.23115611076355,6.798560008406639,128280
57,12.206592664822253,2.777454710667371e-06,0.0002083091033000528,7,0.67261916,1.0,-0.6586378,0.44489405,-60.0,2.635598838329315,160000
58,14.137028584593425,1.9126071492792107e-05,0.001434455361959408,5,1.0,-0.8650718,-1.0,-0.39000157,-20.698599815368652,10.846992194652557,32000
59,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.40788862,0.13925819,-0.06011908,1.0,-50.192437171936035,3.9448355734348297,32000
60,11.106180566745302,9.236147207047907e-07,6.92711040528593e-05,7,0.8540874,0.5002194,-0.19564618,-0.10426557,-28.258402347564697,11.0,107925
61,8.384655514731612,5.981988948633443e-08,4.486491711475082e-06,6,-0.9951818,0.7825942,-0.77505356,1.0,-43.543191850185394,11.0,143155
62,5.3685969382277685,1.9798191974729207e-09,1.4848643981046905e-07,2,1.0,1.0,0.20063674,1.0,-20.086984634399414,7.96423202753067,35907
63,8.597908673729659,7.427657067182736e-08,5.570742800387052e-06,6,1.0,-0.39850408,-0.78634125,-0.11470321,-20.0,5.200233742594719,32000
64,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.16924672,0.8003242,-0.49735194,1.0,-59.151296615600586,7.930892765522003,32000
65,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,0.48128662,1.0,0.5059966,0.47933844,-46.31005108356476,8.787243723869324,32000
66,7.355774462469112,2.073749705289174e-08,1.5553122789668805e-06,2,-0.7633793,0.55100614,1.0,1.0,-20.0,6.11775329709053,91577
67,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,-1.0,-1.0,-1.0,-1.0,-20.0,11.0,62330
68,8.462675267454628,6.475503511182978e-08,4.856627633387234e-06,6,1.0,0.20679213,0.36648372,-0.69065,-43.02208811044693,7.47979736328125,64631
69,17.25578403790138,0.00041981172398664057,0.03148587929899804,5,-1.0,0.3345407,-1.0,1.0,-20.0,1.7704496383666992,91372
70,13.014918175544588,6.23264531895984e-06,0.000467448398921988,7,-0.10047171,-0.83465445,-1.0,0.27123946,-28.600152730941772,3.373327612876892,115110
71,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,0.610524,-0.95024407,-0.481959,-0.12995803,-60.0,11.0,63917
72,5.584128696629362,2.6965292221348136e-09,2.0223969166011102e-07,2,0.1408149,0.096317306,1.0,-0.8473746,-27.843552827835083,7.142370402812958,42409
73,4.985202968654403,1.0308790487911779e-09,7.731592865933834e-08,4,-0.24100722,1.0,0.5286378,-0.14193752,-22.107545137405396,11.0,53395
74,4.917092180481339,8.971598464135866e-10,6.7286988481019e-08,4,0.6102097,-0.08953359,0.8124565,0.5333435,-20.0,7.221030429005623,60206
75,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,1.0,0.6974145,-0.7465586,-1.0,-36.11058980226517,1.0,32000
76,12.480734319485876,3.6535423078021267e-06,0.0002740156730851595,7,-0.54911816,0.931551,-0.35792905,-0.11605489,-49.72078621387482,6.1761662773787975,111759
77,4.7280729151939775,5.704131056383233e-10,4.2780982922874244e-08,4,0.8710882,-1.0,1.0,0.19396149,-60.0,1.0,59736
78,8.408384093244543,6.128031060370631e-08,4.596023295277973e-06,6,0.2627269,-0.6872517,0.7646042,-0.3712844,-42.26713627576828,2.556248962879181,160000
79,5.399385131362298,2.0729893357440687e-09,1.5547420018080516e-07,2,-0.40740633,1.0,0.56833214,1.0,-27.917730808258057,5.971347639802843,141102
80,5.3047667144853285,1.795559922967982e-09,1.3466699422259865e-07,2,-0.015128704,-0.013712538,-1.0,-1.0,-60.0,11.0,160000
81,10.497872966045815,5.022570803703275e-07,3.766928102777456e-05,7,-0.2403064,1.0,0.04388896,0.9462425,-20.0,1.0,96343
82,4.769915711728952,6.375177052930781e-10,4.7813827896980854e-08,4,-1.0,0.4181128,0.7191581,-0.12822573,-36.21515780687332,6.85020050406456,49177
83,8.125165735022566,4.591925417685161e-08,3.4439440632638707e-06,6,0.9212269,1.0,-0.40337425,1.0,-59.585957527160645,4.493696451187134,131270
84,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,0.24131823,-1.0,-0.90751374,-1.0,-33.48334312438965,4.856795430183411,59368
85,7.6529923618868185,2.8261014861641343e-08,2.1195761146231007e-06,6,1.0,0.36982763,0.23011866,-0.16940825,-42.370382994413376,5.124470204114914,91816
86,8.40044220727071,6.078764869243969e-08,4.559073651932977e-06,6,1.0,0.5037647,0.5647403,-0.956153,-38.56179505586624,11.0,160000
87,10.905335276056723,7.553804266535735e-07,5.6653531999018014e-05,7,-0.07074756,0.34284174,1.0,1.0,-29.910253286361694,1.0,135671
88,9.354848205623068,1.5946920939313713e-07,1.1960190704485285e-05,1,-0.67200047,0.96346766,-0.69082826,0.47541597,-60.0,1.3031149506568909,70584
89,5.219289208889492,1.5665303498835215e-09,1.1748977624126411e-07,4,1.0,1.0,0.8932179,0.88496506,-20.0,1.0,47341
90,10.128228795978593,3.4674471294238174e-07,2.600585347067863e-05,1,0.068934776,-0.6186712,0.15723915,0.96069956,-55.03452181816101,1.0,144182
91,4.38263311333048,1.1170952357586472e-10,8.378214268189854e-09,8,-0.44393545,-0.7590259,0.7770684,-0.091822006,-20.0,1.0,46327
92,5.34277678378229,1.90386462151082e-09,1.427898466133115e-07,4,1.0,-1.0,0.072002456,0.34542346,-48.16283404827118,2.7420434951782227,45661
93,11.264944211497097,1.082691824194626e-06,8.120188681459695e-05,7,0.5131724,0.9951829,0.049998187,0.8456139,-54.16359066963196,1.0,90997
94,7.460913219717899,2.3147414651703002e-08,1.7360560988777252e-06,2,0.18480912,-0.09447388,-0.6249788,0.6664335,-20.63791275024414,2.6623935103416443,38602
95,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.66967183,-0.30150685,0.8087712,-0.64848936,-55.93707323074341,9.17112386226654,36836
96,11.790689891285338,1.832199927775946e-06,0.00013741499458319595,7,-0.2993022,1.0,-0.60407966,-0.13921955,-20.0,7.245673224329948,96139
97,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,1.0,-0.0012765692,-0.76176167,-1.0,-30.75600802898407,10.609548449516296,32000
98,9.722263264848438,2.3071584109857213e-07,1.730368808239291e-05,1,-0.034037076,-0.7364436,-1.0,0.42024413,-33.702112436294556,1.0,65309
99,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,0.2845099,-0.76100284,0.7686127,-1.0,-26.01163148880005,4.5394613444805145,32000
100,5.3047667144853285,1.795559922967982e-09,1.3466699422259865e-07,2,0.7211695,1.0,-1.0,-1.0,-60.0,11.0,32000
101,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.87972933,-1.0,0.019096179,-1.0,-60.0,1.582021176815033,76454
102,17.29713254009321,0.00043697148794308305,0.03277286159573123,5,0.07769749,1.0,-1.0,0.24412253,-20.0,10.397938251495361,95433
103,10.233285976207343,3.8526471257682715e-07,2.8894853443262036e-05,7,1.0,-1.0,-0.8805391,0.13982466,-48.06908071041107,8.455191612243652,116857
104,11.932743210282986,2.111971753038233e-06,0.00015839788147786749,7,0.040644843,-0.51106274,1.0,0.26663443,-20.0,1.0,160000
105,9.255020717749963,1.4422376182210428e-07,1.0816782136657821e-05,1,-0.06558486,-0.53295755,1.0,1.0,-41.267420798540115,8.002952545881271,160000
106,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,0.6609002,0.6526656,1.0,0.10210115,-60.0,11.0,51451
107,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,0.8391575,-0.6311722,0.321897,-1.0,-28.628779649734497,8.161845713853836,143998
108,4.426536576036638,1.6160468796488914e-10,1.2120351597366685e-08,8,0.77933544,-0.67690796,-0.36254242,-0.9440607,-54.59993600845337,1.0,69244
109,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.101620965,-0.21613322,-1.0,-1.0,-60.0,7.167326495051384,118652
110,5.3047667144853285,1.795559922967982e-09,1.3466699422259865e-07,2,0.86031973,-0.5024427,-0.4404603,0.2405214,-42.881407737731934,7.236928924918175,32000
111,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.5338083,1.0,-0.379914,-1.0,-20.0,1.0,160000
112,8.483926640555946,6.616736669684542e-08,4.9625525022634065e-06,6,0.14828737,-1.0,0.81673384,1.0,-55.159645080566406,11.0,160000
113,8.946189416681747,1.0563879015990096e-07,7.922909261992572e-06,1,-0.96850115,-1.0,-0.26238948,-0.1623324,-27.11533784866333,7.920947283506393,72773
114,4.299480635888853,2.3007144800413215e-11,1.7255358600309911e-09,3,0.008653546,-1.0,-1.0,-0.3394995,-42.72855371236801,6.613624565303326,51457
115,11.722057919682035,1.7106198129113181e-06,0.00012829648596834886,7,0.06428535,-1.0,-1.0,-0.319595,-21.839497089385986,11.0,134192
116,8.977761656283018,1.0905930025728594e-07,8.179447519296446e-06,1,-0.44200453,0.8632257,-0.90726584,0.13036878,-38.507700115442276,4.677899241447449,158796
117,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,0.26397067,-0.14324534,-0.013683585,-1.0,-26.872953176498413,1.0,122938
118,9.670683498625861,2.1906718927766633e-07,1.6430039195824975e-05,1,0.4720768,-1.0,0.18205401,0.3347872,-20.0,4.6501844227313995,95199
119,10.791371458800345,6.739149966961122e-07,5.0543624752208416e-05,7,-1.0,1.0,0.29332516,-0.4875261,-37.060469686985016,1.079527199268341,106145
120,9.200543528580713,1.365240933637324e-07,1.023930700227993e-05,1,1.0,-1.0,0.15172939,0.22884029,-24.090631008148193,5.9234249303117394,157148
121,5.970280695314017,4.438733380851545e-09,3.329050035638659e-07,2,-1.0,0.3190149,0.32405257,0.41204554,-42.04602092504501,7.558245122432709,66011
122,4.309320010394832,3.3122577597355374e-11,2.484193319801653e-09,0,0.101608746,-1.0,0.50288635,-0.3838443,-55.33743500709534,1.9944120049476624,49563
123,7.28081854757338,1.9167712750345345e-08,1.4375784562759009e-06,2,1.0,-0.43312716,-0.8086406,1.0,-45.66436529159546,10.513589143753052,94763
124,5.871172496435353,3.925560321249577e-09,2.944170240937183e-07,2,1.0,0.55888104,-0.5126041,1.0,-20.0,2.9894608855247498,32000
125,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,-1.0,0.85448515,-0.42735353,1.0,-49.81899380683899,7.82990700006485,38609
126,10.42012830237891,4.646150841836061e-07,3.4846131313770456e-05,7,0.050454605,-1.0,1.0,0.25704274,-20.0,8.54356563091278,97294
127,4.428296898109042,1.6365128696627096e-10,1.2273846522470322e-08,8,1.0,0.63581926,0.8086417,-0.44224834,-24.562629461288452,1.0,34587
128,4.337532104824777,6.268416341548289e-11,4.701312256161216e-09,0,0.4855169,0.22601527,-0.23028937,-0.5778834,-20.0,3.811151146888733,41776
129,4.7814903608364645,6.565815113823703e-10,4.924361335367777e-08,4,0.33880213,-0.28520334,1.0,-0.15953343,-38.600119054317474,1.0,160000
130,10.62553187500779,5.707803438781411e-07,4.2808525790860585e-05,7,0.6460776,1.0,-1.0,0.46279052,-49.3343049287796,9.326130211353302,160000
131,9.679521226196876,2.2102067021023686e-07,1.6576550265767764e-05,1,0.39521456,-0.71340346,1.0,-0.31193393,-60.0,1.0,127084
132,4.505248416774873,2.5673141390569754e-10,1.9254856042927315e-08,4,-0.4116952,0.9762988,1.0,-0.7522131,-20.0,1.0,33464
133,8.854802204130205,9.632547914861789e-08,7.2244109361463416e-06,1,-0.22319953,-0.1986202,-0.50778633,1.0,-50.30320882797241,11.0,160000
134,8.76229484065058,8.772610016194449e-08,6.5794575121458365e-06,1,0.8409455,0.34339246,-1.0,0.10899957,-34.90752339363098,10.678189754486084,160000
135,10.293129794859096,4.090852030458336e-07,3.068139022843752e-05,7,1.0,0.1573561,-1.0,1.0,-30.9206223487854,6.739104524254799,63057
136,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,0.20316826,-1.0,-0.40209252,-1.0,-48.96207511425018,1.0,32000
137,4.648629106477696,4.504805417582247e-10,3.3786040631866854e-08,4,-0.70976675,-1.0,-1.0,-0.3778529,-21.828147172927856,11.0,42316
138,13.780756934691025,1.3399105228018016e-05,0.0010049328921013512,5,-0.48732045,-1.0,-0.67821646,0.5889877,-47.13456213474274,1.0,160000
139,4.463410332537197,2.0523691079965545e-10,1.539276830997416e-08,8,0.5553986,0.0193904,1.0,-0.050380338,-58.16878318786621,7.637397259473801,77116
140,5.3047667144853285,1.795559922967982e-09,1.3466699422259865e-07,2,-0.34377605,-1.0,0.055637963,-1.0,-20.0,11.0,32000
141,4.688016127260327,5.087506527168273e-10,3.815629895376205e-08,4,0.70118594,0.7545288,1.0,1.0,-20.0,6.43280903249979,67321
142,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.03355181,-1.0,0.49028,-0.63809717,-33.42041313648224,7.742471903562546,32000
143,9.05286656134682,1.1764354468368765e-07,8.823265851276574e-06,1,-0.37015614,-1.0,0.91236454,-0.0112129925,-36.74796283245087,6.097952159121633,94026
144,4.3715167744426795,9.94198195991558e-11,7.456486469936685e-09,8,0.41049612,0.041824777,1.0,0.78420895,-44.289405941963196,4.886501267552376,52266
145,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.19033986,-1.0,-1.0,1.0,-57.954654693603516,4.849552944302559,32000
146,5.163823426864017,1.4280516769105134e-09,1.071038757682885e-07,4,-1.0,0.81611943,0.14802226,-0.5506978,-55.93356013298035,1.0,115445
147,8.479056619380057,6.584105705087495e-08,4.938079278815621e-06,6,-1.0,0.3637961,-0.4205565,-0.091952205,-23.507187366485596,8.985608577728271,38517
148,8.496595760807857,6.702372701283821e-08,5.026779525962866e-06,6,1.0,-0.33405897,0.9846556,-0.29907528,-43.23622673749924,7.90138652920723,147487
149,4.63394717487896,4.293402577904004e-10,3.220051933428003e-08,4,-1.0,0.33884755,0.3440001,0.010158185,-45.42264223098755,6.2021195366978645,57847
150,5.3047667144853285,1.795559922967982e-09,1.3466699422259865e-07,2,-0.67613286,1.0,-0.6882348,-1.0,-20.0,7.263773888349533,160000
151,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,1.0,-0.0066691465,-0.65423506,-1.0,-24.10461664199829,10.283755421638489,78397
152,11.159699640604057,9.744436511027743e-07,7.308327383270807e-05,7,1.0,-0.29483294,0.00022469833,-0.087853104,-20.0,7.634426414966583,160000
153,8.63832282430782,7.738110241461982e-08,5.803582681096486e-06,6,-0.10549307,-0.6864136,0.74999195,-0.22844817,-59.70119118690491,7.166306734085083,107479
154,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,0.18582377,0.4670658,0.5106341,-1.0,-25.57578444480896,3.201697826385498,32000
155,12.926577027729985,5.705806870537344e-06,0.00042793551529030083,7,0.47915727,-0.3190039,-0.74728656,0.2243821,-33.51657271385193,1.0,149827
156,10.596337195644502,5.543294037124724e-07,4.157470527843543e-05,7,-0.23075981,-0.11993519,-0.73055923,-0.53665483,-35.0041800737381,2.168409287929535,91485
157,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,-1.0,-1.0,-0.9429545,-0.4277012,-44.833323657512665,5.357278570532799,32997
158,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.35189062,-0.00671185,1.0,-1.0,-60.0,1.0,114144
159,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.01666321,-1.0,-0.8847732,-0.7578301,-59.628920555114746,3.7478592097759247,32000
160,8.817222322788442,9.27358954072588e-08,6.95519215554441e-06,1,0.388279,-0.74655694,-1.0,-0.107356176,-44.60294187068939,1.0,65019
161,4.721209482879473,5.596715868527724e-10,4.197536901395793e-08,4,-0.4167236,0.3778761,-0.45383617,0.16624977,-37.67524093389511,1.0,48152
162,9.2391129457222,1.4193187780620065e-07,1.0644890835465048e-05,1,-0.46466446,0.27172133,0.22097725,-0.0061590755,-26.938680410385132,4.4767696261405945,77357
163,8.777292481775905,8.906680193376815e-08,6.680010145032611e-06,1,-0.13788201,-0.24913335,0.661175,-0.05022051,-43.117572367191315,3.4967673420906067,98757
164,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,0.070392564,1.0,-0.038308203,-1.0,-29.62003469467163,9.0057954788208,32000
165,16.18454508088479,0.0001467953115934506,0.011009648369508795,5,0.6490216,-0.272491,-0.55070484,0.054402523,-31.691652536392212,1.6162580847740173,70680
166,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,0.6293096,0.27477947,-1.0,-1.0,-53.819042444229126,5.011466950178146,160000
167,9.626134803494056,2.094787987516611e-07,1.571090990637458e-05,1,-0.3127677,-0.024234302,1.0,1.0,-27.643884420394897,2.129114329814911,160000
168,4.300723822220128,2.4279724064601993e-11,1.8209793048451495e-09,3,-0.29672956,-0.2955388,1.0,-0.9821532,-60.0,6.682564079761505,81820
169,8.541928852716243,7.017840175649326e-08,5.263380131736994e-06,6,-0.8337696,-0.2736044,-0.9312652,0.78742415,-52.9413104057312,10.936590194702148,134588
170,5.3047667144853285,1.795559922967982e-09,1.3466699422259865e-07,2,1.0,0.23476568,0.96348923,-0.9361418,-60.0,9.277935981750488,32000
171,8.9907828796646,1.1050176595972516e-07,8.287632446979387e-06,1,0.44392055,0.62439096,-0.560997,1.0,-26.883493661880493,9.227355182170868,97941
172,4.484594856540479,2.3104164414977646e-10,1.7328123311233234e-08,8,-1.0,0.9526163,-0.13668856,0.4933319,-30.81157386302948,3.566761076450348,48868
173,4.528024952277674,2.856838654530236e-10,2.142628990897677e-08,4,1.0,0.27806264,-0.9670303,-0.7657514,-26.7753005027771,9.694827854633331,62318
174,10.12266765117556,3.448162715358194e-07,2.5861220365186455e-05,7,0.74348146,-0.056260716,-0.61170924,-0.8153461,-60.0,4.202579021453857,124749
175,4.332517647300021,5.7368717415462456e-11,4.302653806159684e-09,0,-1.0,1.0,0.12836249,0.33695915,-52.80417442321777,7.613521128892899,88941
176,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.2885414,0.9536499,0.18410929,-1.0,-29.395831823349,3.9007524251937866,76446
177,11.067592955107195,8.886179898581759e-07,6.664634923936319e-05,7,0.24380478,-1.0,-0.78688055,1.0,-35.276453495025635,5.31420162320137,139472
178,4.335442798293163,6.046620842914407e-11,4.534965632185806e-09,0,0.057052415,0.06596547,0.97660923,0.21958914,-58.67970943450928,10.995979368686676,137874
179,5.3047703681488505,1.7955701370198085e-09,1.3466776027648564e-07,2,-1.0,-0.31285542,0.12353414,-1.0,-29.126393795013428,11.0,117831
180,4.346654081164536,7.242229038695314e-11,5.431671779021485e-09,8,-0.14276803,-0.26400244,-0.9163662,0.42533815,-58.96255612373352,8.862131297588348,83322
181,7.845111219640874,3.4458906839063275e-08,2.5844180129297456e-06,6,0.13921724,0.8131659,1.0,0.7846135,-33.107959032058716,6.498344786465168,100838
