step,reward,score,bonus,dsp_jitter,dsp_shimmer,dsp_tilt,dsp_harmonics,dsp_threshold,dsp_ratio,dsp_bitrate
15,8.562206167317246,7.163656334796542e-08,3.581828167398271e-06,-1.0,0.44656268,0.4388104,0.58565605,-38.55263978242874,6.906282216310501,149795
16,8.808811937091352,9.195106542847498e-08,4.597553271423749e-06,0.7739132,-1.0,-0.5625111,0.412517,-29.99590516090393,10.511191844940186,65441
17,8.187972604016128,4.896066485571282e-08,2.448033242785641e-06,0.9163915,-0.7078639,1.0,1.0,-20.0,6.127404872328043,160000
18,12.240149098278264,2.87245757135679e-06,0.0001436228785678395,0.61908627,-0.2913854,-1.0,0.018852303,-41.3701106607914,5.7194297425448895,108903
19,7.670352041769615,2.8773431637318936e-08,1.4386715818659468e-06,-0.7664149,1.0,0.13450588,1.0,-20.0,8.905901074409485,52851
20,4.969533930295047,9.993051941492581e-10,4.9965259707462906e-08,-0.87320083,-0.34278432,0.65285915,0.39705795,-31.801186203956604,1.0,55771
21,9.021362906916416,1.1396446097933222e-07,5.698223048966611e-06,0.7919549,-0.24632376,0.6703439,-0.027344925,-31.620349884033203,7.395827829837799,69147
22,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,0.25973365,-1.0,0.71128863,-1.0,-56.599061489105225,1.0,147347
23,8.533837310928256,6.960490850360657e-08,3.4802454251803283e-06,-0.7791954,-0.5230498,-0.46402162,0.21505189,-36.24918282032013,1.9195661544799805,35837
24,8.293189153744454,5.4503843216480163e-08,2.725192160824008e-06,0.010914369,1.0,-0.41545585,-0.021841293,-22.665021419525146,5.055982604622841,35670
25,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,1.0,-0.013837377,-1.0,-1.0,-47.644904255867004,1.213175117969513,36376
26,9.606203058488475,2.053262448953319e-07,1.0266312244766596e-05,0.48265088,-0.922798,-0.86034316,0.4429239,-42.05589830875397,1.0,140047
27,4.37051969636803,9.832416131283495e-11,4.916208065641747e-09,-0.38433105,0.91826534,-0.8723642,-0.9899207,-34.84551191329956,5.8637790977954865,84848
28,5.225083509091493,1.5814448639517309e-09,7.907224319758654e-08,-0.3960178,1.0,-1.0,-0.88887244,-20.972808599472046,1.0,152229
29,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,0.4366121,-0.84059757,-0.66117406,-0.86281604,-60.0,7.711317598819733,38227
30,9.43483777789709,1.7283298348047538e-07,8.641649174023769e-06,0.08349332,-1.0,0.15541032,0.050023712,-47.81252384185791,3.3344531655311584,81227
31,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,0.25702563,1.0,-0.21306485,-1.0,-52.737956047058105,11.0,49187
32,14.10328601368172,1.8500864825909957e-05,0.0009250432412954979,-0.49569687,-0.6057652,0.2111615,0.69846004,-20.0,9.250084519386292,115228
33,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,1.0,0.5084221,-0.75357157,-1.0,-53.635278940200806,5.4697049260139465,32000
34,10.694026326014292,6.113240260674502e-07,3.056620130337251e-05,0.109397374,1.0,-0.5112265,0.5050963,-31.5991073846817,7.244506686925888,137577
35,10.745204404863575,6.434763122342702e-07,3.217381561171351e-05,1.0,1.0,-0.42209843,0.8003723,-54.72148537635803,4.708316534757614,131769
36,12.066957686279437,2.415565859337221e-06,0.00012077829296686104,-0.7183017,-0.007101922,1.0,1.0,-26.552999019622803,3.1071839332580566,160000
37,10.569461745002355,5.396113351707754e-07,2.698056675853877e-05,0.4360883,1.0,-0.7591766,-0.28923675,-43.432143330574036,11.0,91811
38,14.498923875962891,2.7468080588732846e-05,0.0013734040294366423,0.78173715,0.17794612,-0.5192158,-0.72913307,-40.91402590274811,6.157450661063194,160000
39,15.046544195811595,4.744927355204709e-05,0.0023724636776023544,-1.0,0.09353608,-0.9339353,0.11215002,-29.62705135345459,2.3540679216384888,160000
40,4.553380842602026,3.187003438931413e-10,1.5935017194657064e-08,0.005277628,0.68584657,1.0,-0.017330814,-56.99605107307434,1.5422037839889526,56266
41,8.541392986557963,7.014039482555745e-08,3.5070197412778725e-06,-0.80164325,-0.92056364,-0.02426449,0.46540385,-60.0,6.636289119720459,121435
42,8.708273982097722,8.306040655270408e-08,4.153020327635204e-06,-0.19686826,-0.49088258,-1.0,-0.34470195,-55.64061641693115,1.0,160000
43,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,-0.7109097,-0.36625957,-0.060861357,-1.0,-23.52973222732544,11.0,160000
44,9.155499588387286,1.3046739866240387e-07,6.523369933120193e-06,-0.35718653,-0.6357881,1.0,0.37447217,-20.0,9.221974670886993,92985
45,9.704680643738621,2.2667863674996624e-07,1.1333931837498312e-05,1.0,-0.14748138,-1.0,0.11051878,-20.0,7.82440385222435,160000
46,7.574002604621533,2.603864501793396e-08,1.301932250896698e-06,0.1835467,-0.60135317,0.8392352,-0.33041507,-57.34521746635437,3.4383381009101868,69833
47,9.032292095375576,1.1522781306894103e-07,5.761390653447052e-06,-1.0,-0.8997295,1.0,0.6253616,-20.816134214401245,11.0,114666
48,9.646848728361839,2.138851868949132e-07,1.069425934474566e-05,-0.1879007,-0.45558757,0.92917097,-0.5964153,-20.0,11.0,160000
49,5.170065203767477,1.443254515898218e-09,7.21627257949109e-08,-0.7747642,-0.3468212,1.0,1.0,-20.0,4.987838253378868,32000
50,5.304766669596331,1.795559922967982e-09,8.97779961483991e-08,-0.7081191,1.0,0.18450648,0.9578688,-56.66715979576111,11.0,32000
51,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,1.0,0.8915303,-0.43780476,-1.0,-24.37671661376953,1.0,32000
52,9.216063807903659,1.3867561676761397e-07,6.933780838380699e-06,-1.0,-0.61112547,-1.0,0.05736088,-46.03325545787811,3.024461328983307,160000
53,4.37510545184704,1.0337237316138115e-10,5.168618658069057e-09,-0.5335968,0.24253707,0.48498267,0.54736817,-58.46364974975586,1.0,32000
54,11.432744228719564,1.2807043958673603e-06,6.403521979336801e-05,0.029237613,0.85876274,-1.0,-0.081275746,-41.60520330071449,5.650554247200489,131233
55,4.379368419828438,1.0808605399592608e-10,5.404302699796304e-09,0.38105062,-0.54147553,-0.88019335,-0.85904247,-20.0,1.0,160000
56,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,0.5033044,0.55037737,1.0,-1.0,-20.0,8.52295434474945,33319
57,6.587010183552874,9.077201212903674e-09,4.538600606451837e-07,-0.5176416,0.44635484,0.79585606,-0.6442862,-60.0,1.0,160000
58,7.8453198389468355,3.4466335563365647e-08,1.7233167781682823e-06,0.012916504,1.0,0.9469179,-0.7239355,-60.0,1.0,102064
59,8.627183611998685,7.651299682720492e-08,3.825649841360246e-06,-1.0,0.9962115,0.45052513,-0.8190472,-20.0,11.0,104920
60,9.114957305703253,1.252440426924295e-07,6.262202134621475e-06,0.45342106,0.7178396,-1.0,-0.124202415,-20.0,11.0,160000
61,4.574311552625118,3.4659256020752593e-10,1.7329628010376297e-08,1.0,0.41238824,1.0,1.0,-44.90490287542343,1.83519846200943,48251
62,13.892820505284352,1.4991970601840876e-05,0.0007495985300920438,-0.27505577,0.17572233,-0.18576406,-0.8791288,-31.481189131736755,9.758490085601807,108747
63,8.240479194587742,5.165401262274827e-08,2.5827006311374134e-06,1.0,0.30086994,0.9794598,0.5506479,-60.0,6.521774142980576,160000
64,9.399839646899615,1.6685443426922575e-07,8.342721713461287e-06,0.23184213,0.15797801,0.63015246,0.2134882,-59.34298872947693,9.30720990896225,117919
65,10.884266673638127,7.396258183689497e-07,3.6981290918447485e-05,-0.16660231,-1.0,-0.21975695,0.37668923,-48.05247366428375,1.0,127444
66,6.784278022482564,1.1274737587996242e-08,5.637368793998121e-07,1.0,1.0,0.5989157,-0.5932285,-21.947836875915527,3.3843246698379517,52267
67,12.419381792000243,3.436417728153174e-06,0.0001718208864076587,-0.52644444,-0.2408991,0.73401904,0.43095258,-23.054744005203247,1.700673758983612,130391
68,9.25225533988239,1.4382324309281103e-07,7.191162154640551e-06,-0.076939166,1.0,-0.45832795,-0.87290925,-29.323712587356567,2.2819695472717285,160000
69,8.670967983470074,7.998223594540832e-08,3.999111797270416e-06,1.0,-0.23518977,0.47330374,-0.29122233,-52.283878326416016,8.199244350194931,126719
70,5.304766669596331,1.795559922967982e-09,8.97779961483991e-08,1.0,0.90657616,1.0,-1.0,-60.0,2.8056657910346985,116099
71,5.8552694878910625,3.847849150417915e-09,1.9239245752089573e-07,-0.35789177,1.0,0.5763976,0.49631235,-60.0,4.363731652498245,118185
72,9.007619775611051,1.1239530550710697e-07,5.619765275355348e-06,-0.2972961,-1.0,0.07588364,0.04924281,-20.0,8.689986526966095,131435
73,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,-0.22397596,0.44370934,-0.50523233,-1.0,-20.0,1.0,104918
74,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,0.43930086,-0.64312243,-1.0,-1.0,-37.624549865722656,10.346745610237122,160000
75,10.01426755639005,3.092932843173912e-07,1.546466421586956e-05,0.35927024,0.9420149,0.5479676,0.7521609,-42.34147161245346,1.6189653277397156,160000
76,6.059988954870738,4.949186838132391e-09,2.4745934190661956e-07,0.70581114,0.073155284,-0.62982756,-0.045354042,-43.202229142189026,7.5740786492824554,156941
77,9.013811404919695,1.1309958125593766e-07,5.654979062796883e-06,-0.06472421,0.023338355,-0.12795523,0.04090859,-35.22700518369675,11.0,111602
78,9.247641119196437,1.4315654084384732e-07,7.157827042192366e-06,0.53701055,1.0,-1.0,1.0,-60.0,1.8495128154754639,160000
79,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,-1.0,0.2466989,-0.8777213,-1.0,-20.0,11.0,81195
80,6.550351128855171,8.714470034476562e-09,4.357235017238281e-07,0.05490186,-1.0,0.58391887,-0.078565866,-52.18357563018799,11.0,62878
81,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,0.46904692,0.23158632,1.0,-0.7341188,-60.0,2.5984702110290527,32000
82,7.975346919595026,3.9391153450196725e-08,1.9695576725098363e-06,1.0,1.0,-1.0,0.69827116,-43.34337055683136,1.0,32000
83,11.7827588443237,1.817802854020556e-06,9.08901427010278e-05,0.23296097,-0.726871,-0.7545721,0.24114701,-60.0,1.0,92120
84,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,-1.0,1.0,-0.07230675,-1.0,-60.0,5.836859554052353,143615
85,8.267372447816957,5.308925921099217e-08,2.6544629605496084e-06,0.38710526,1.0,1.0,0.5247048,-33.041369915008545,3.064802646636963,160000
86,9.424743678416743,1.7108713734614867e-07,8.554356867307433e-06,-1.0,-1.0,0.6448997,1.0,-38.59243303537369,1.0,96814
87,7.455175950041273,2.300928514387124e-08,1.150464257193562e-06,-1.0,0.55387515,-0.023132235,0.6439553,-60.0,4.346881419420242,118247
88,9.41497145087174,1.6941366709488648e-07,8.470683354744324e-06,-0.03042742,-0.63989645,0.7932007,-0.59863544,-29.99993085861206,6.887329503893852,116490
89,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,1.0,0.4890242,0.5216807,-1.0,-20.0,5.6838099509477615,119212
90,5.304766669596331,1.795559922967982e-09,8.97779961483991e-08,-1.0,-0.3647921,1.0,-1.0,-53.97282600402832,4.045129477977753,156682
91,15.541159965841409,7.769360672682524e-05,0.003884680336341262,0.4559884,1.0,-1.0,-0.080172904,-30.88089942932129,7.689733415842056,160000
92,8.0589306388034,4.2912294162533726e-08,2.1456147081266863e-06,-0.36152086,0.6109912,1.0,-0.3747231,-43.29064279794693,6.063935965299606,146167
93,6.213738964497592,5.93793725300884e-09,2.96896862650442e-07,0.14859328,0.45230022,0.7854175,0.09314781,-28.48912477493286,3.1407729387283325,46896
94,9.217724596152632,1.3890777950109623e-07,6.9453889750548115e-06,-1.0,1.0,-0.31015578,1.0,-37.60788470506668,8.358209490776062,119293
95,10.765555519410148,6.567260584233736e-07,3.283630292116868e-05,1.0,-1.0,-0.22710812,0.76229066,-43.29216539859772,5.162342622876167,160000
96,11.90566798208273,2.0556444724206813e-06,0.00010278222362103406,0.462199,0.8317993,-0.5511339,-0.15909584,-60.0,8.82122939825058,93067
97,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,-0.88114387,1.0,1.0,0.46450168,-49.78011131286621,11.0,32000
98,9.31146654857379,1.5265729302882391e-07,7.632864651441196e-06,-0.8258437,-0.19696707,-0.028168255,-0.41763964,-60.0,11.0,160000
99,8.412074250364938,6.151065434778502e-08,3.075532717389251e-06,0.7455997,1.0,-0.14866465,-0.6659991,-20.0,4.339129835367203,51991
100,8.461187917111697,6.46574136453637e-08,3.232870682268185e-06,0.44176668,-0.45953012,0.75810415,1.0,-59.21357870101929,1.3317350149154663,160000
101,9.480723063173567,1.8099511578384408e-07,9.049755789192204e-06,-0.88689065,-0.8372998,0.27296913,-0.2104168,-28.335472345352173,9.994361460208893,80197
102,4.307593529567288,3.1340451067674024e-11,1.5670225533837012e-09,1.0,-1.0,-1.0,1.0,-55.59585928916931,5.013582170009613,62302
103,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,-1.0,-0.13263048,-0.34973744,-1.0,-39.10663798451424,2.256484091281891,160000
104,8.119107541135829,4.563592170825359e-08,2.2817960854126795e-06,-0.1879763,-1.0,0.7128846,1.0,-32.10478663444519,7.224914491176605,58284
105,5.375012003672076,1.998996523866481e-09,9.994982619332404e-08,-1.0,1.0,0.3014922,0.5740547,-47.23969757556915,6.617232099175453,65998
106,9.981543447980277,2.993037071519211e-07,1.4965185357596056e-05,-1.0,0.58167964,-0.36976874,-0.81588954,-60.0,10.434756934642792,141373
107,8.226754482142855,5.093628985264331e-08,2.5468144926321656e-06,0.13154657,-0.5218237,-0.611915,0.39003357,-53.68557095527649,9.072028160095215,119513
108,12.133373967469206,2.581493617981323e-06,0.00012907468089906615,-0.044247944,-1.0,-0.15361704,0.5212845,-20.0,4.746449053287506,160000
109,8.53846874390413,6.993266765675799e-08,3.4966333828378993e-06,0.17399141,-0.49744827,-0.62031865,0.9701608,-60.0,8.45259165763855,88023
110,12.20841388257351,2.7827120447909692e-06,0.00013913560223954846,-0.45940527,0.22955407,-0.19613151,1.0,-29.10701632499695,1.0,160000
111,10.00229951751335,3.0560187269657035e-07,1.5280093634828518e-05,-1.0,0.04101536,1.0,-0.53312826,-20.0,11.0,119306
112,9.219317222138955,1.3913077623328718e-07,6.956538811664359e-06,-0.024526076,0.19265826,-1.0,0.7781536,-60.0,5.433742240071297,144419
113,6.115482255145214,5.2886588441936055e-09,2.644329422096803e-07,1.0,1.0,-1.0,-0.3293749,-20.0,1.0,32000
114,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,-0.1735728,0.84052175,0.48534232,1.0,-44.41158354282379,6.204849056899548,32000
115,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,0.025555244,1.0,0.047353894,1.0,-60.0,11.0,70578
116,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,1.0,0.6437195,0.19746765,-1.0,-28.257462978363037,1.0,102442
117,7.170277157506522,1.705715746425085e-08,8.528578732125425e-07,0.14033341,-1.0,-0.5134826,0.5182159,-55.01075029373169,1.0,32000
118,6.460145532579633,7.876532315265194e-09,3.938266157632597e-07,0.6457039,-0.3538453,0.10163012,1.0,-30.019002556800842,8.671792209148407,32000
119,9.604958859830786,2.0506969633515837e-07,1.0253484816757918e-05,0.0846184,-0.26672658,-0.52674913,0.4605147,-36.37232035398483,1.0,63772
120,5.304766669596331,1.795559922967982e-09,8.97779961483991e-08,-0.7894629,0.14112759,-0.435081,0.5118917,-60.0,7.052810028195381,32000
121,5.841762048603642,3.782807400654065e-09,1.8914037003270323e-07,-0.9347661,-0.09079661,-1.0,1.0,-36.24511182308197,1.8770203590393066,32000
122,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,-0.25831556,0.8589165,1.0,-1.0,-28.65214467048645,1.0,108799
123,8.130044395215318,4.614877013864316e-08,2.307438506932158e-06,1.0,-0.81258804,-0.89492476,-0.04660645,-38.86567495763302,11.0,104606
124,4.618944000310696,4.0805570034052607e-10,2.0402785017026304e-08,-0.37219584,0.27737898,0.42239863,-0.09828929,-55.51482439041138,1.0,144093
125,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,1.0,0.03776318,-1.0,-1.0,-24.00191068649292,6.609555765986443,160000
126,5.436610384604856,2.1895381063785635e-09,1.0947690531892817e-07,-0.33039987,-0.90283066,-1.0,0.9805497,-25.20249843597412,1.0,84175
127,10.522623205954602,5.148743866811856e-07,2.574371933405928e-05,1.0,-0.19617882,-1.0,0.8146348,-20.0,6.035003686789423,160000
128,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,-0.32958567,0.101850875,0.4180576,-1.0,-53.41642141342163,7.625991612672806,53316
129,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,-0.59384286,-0.7005962,-0.06387082,-0.05232607,-36.5037676692009,11.0,32000
130,4.7941442444798765,6.776769145844241e-10,3.388384572922121e-08,0.45785087,-0.24551517,0.25433862,0.82287765,-20.0,1.2275630831718445,32000
131,10.881106508608127,7.372890991064196e-07,3.686445495532098e-05,0.092334904,-0.48829457,-1.0,1.0,-55.96285700798035,8.319061905145645,113464
132,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,1.0,0.6418017,1.0,-0.57601905,-60.0,7.344104558229446,32000
133,5.1273739650709835,1.341144084676671e-09,6.705720423383355e-08,-0.32350245,-0.4299306,-0.88981825,0.6723527,-20.0,6.25271350517869,59307
134,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,0.605485,-0.21345806,0.20107973,-1.0,-60.0,8.84681111574173,32000
135,8.846607335530638,9.553140500884183e-08,4.7765702504420915e-06,-1.0,1.0,1.0,1.0,-20.0,10.446233212947845,150569
136,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,1.0,0.76638865,0.012076868,-0.02525352,-50.25330424308777,4.7131936848163605,39921
137,12.909989529148577,5.612752829620149e-06,0.00028063764148100745,0.14459342,-0.3564591,-0.6872082,-0.46285358,-49.25789833068848,9.569328486919403,101680
138,9.566780067463704,1.9735057321668137e-07,9.867528660834068e-06,1.0,-0.12967321,-0.22189306,-0.34366763,-20.0,5.705488830804825,113402
139,14.842552244238519,3.8710135413566604e-05,0.0019355067706783302,-0.85725445,0.49414968,0.23507646,-0.82984096,-20.8111834526062,10.507383406162262,132233
140,8.98210413567891,1.0953856843798349e-07,5.476928421899174e-06,0.78883564,0.16512875,0.09746792,-0.16010097,-32.11540997028351,11.0,152851
141,4.554962187415651,3.2078731337925603e-10,1.6039365668962802e-08,-1.0,1.0,-0.32740217,-0.7106466,-60.0,1.0,148496
142,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,-0.36149108,1.0,0.46934107,1.0,-54.135117530822754,7.976704150438309,32000
143,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,-0.21990901,-0.16734296,0.566797,-1.0,-60.0,4.181540668010712,63456
144,10.761979872685103,6.5437853891126e-07,3.2718926945563e-05,0.4155883,0.0013923068,1.0,1.0,-20.0,5.326180964708328,160000
145,9.595899427676287,2.0321127180977783e-07,1.0160563590488891e-05,1.0,1.0,-0.619583,0.9738663,-32.275989055633545,7.5438112616539,152510
146,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,0.11329811,-0.22953972,-0.37266552,-1.0,-42.175618410110474,2.5442997217178345,84902
147,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,-0.31437775,-0.86282396,0.39430848,-1.0,-20.0,1.0,126557
148,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,-0.168407,0.28385347,0.12944883,-1.0,-33.42682600021362,3.797255963087082,114460
149,7.232077584338615,1.820830064502843e-08,9.104150322514215e-07,-0.3811197,1.0,1.0,1.0,-20.0,1.0,144491
150,5.703516657921947,3.1652751530941714e-09,1.5826375765470857e-07,1.0,-0.31245476,1.0,-0.15877385,-60.0,1.0,117661
151,8.186630490651346,4.8893657123016965e-08,2.4446828561508482e-06,0.39145872,-1.0,-1.0,-0.7664989,-23.15925121307373,3.219812572002411,32000
152,9.042392093737087,1.1640765507081596e-07,5.820382753540798e-06,-1.0,-0.2974871,0.2704691,0.16606171,-60.0,1.0,102511
153,8.552679042897484,7.094783427419316e-08,3.5473917137096578e-06,1.0,0.37808424,0.18080108,0.312943,-44.278825521469116,7.96283221244812,134717
154,6.156538773453454,5.552222681615149e-09,2.7761113408075744e-07,0.15832344,-0.17389765,0.12619859,-0.23788977,-60.0,6.247005932033062,85820
155,8.751740035286712,8.679473495476486e-08,4.339736747738243e-06,0.19034275,1.0,-0.07723159,0.3445393,-25.814656019210815,1.0,43476
156,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,0.039275017,0.9425812,-0.36191228,-1.0,-46.14513099193573,2.3498499989509583,102769
157,9.320031957215301,1.5397907304759428e-07,7.698953652379714e-06,-1.0,-0.8745505,-0.7595035,-0.18426214,-47.774842381477356,3.7159228920936584,93243
158,10.973969102991912,8.091298013823689e-07,4.0456490069118445e-05,-0.47103754,-0.98815036,-0.38473284,0.98371464,-20.0,1.4504874348640442,72809
159,4.516294737573158,2.7069063657236825e-10,1.3534531828618412e-08,-1.0,1.0,0.8484094,-0.5831656,-60.0,4.8928671181201935,160000
160,6.662419773738369,9.866504946387522e-09,4.933252473193761e-07,0.2906256,-1.0,-0.5444633,0.46138528,-24.200928211212158,1.0,62986
161,4.647528067787332,4.4888440187129675e-10,2.2444220093564837e-08,0.32340544,0.36788133,-1.0,0.027198855,-56.82979464530945,1.0,32000
162,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,1.0,0.059302397,0.19919896,1.0,-60.0,4.850593864917755,60866
163,10.802565014227998,6.815233746237936e-07,3.407616873118968e-05,0.24511422,-0.86056846,-1.0,-0.33059362,-23.452026844024658,1.0,100207
164,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,-0.2921599,0.67303306,-1.0,-1.0,-20.90625762939453,2.7643988132476807,124780
165,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,-0.13416171,-0.57776386,-1.0,-1.0,-60.0,2.0757234692573547,160000
166,4.68397521306351,5.026662419638228e-10,2.513331209819114e-08,-1.0,-1.0,0.81715417,-0.50722307,-45.618316531181335,1.0,89990
167,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,0.41949117,0.42146462,-1.0,-0.6630165,-44.26340579986572,3.011830508708954,32000
168,8.698127673572245,8.221181957424051e-08,4.110590978712025e-06,-0.08464754,-1.0,1.0,0.14095423,-36.93904519081116,7.513433456420898,109272
169,8.443892936831798,6.353163684025276e-08,3.176581842012638e-06,-0.28442845,0.4106417,1.0,0.29309028,-36.84478044509888,8.778609097003937,57769
170,6.123543990660909,5.3395612376050394e-09,2.6697806188025197e-07,0.19132641,0.24748914,0.33317208,-0.895392,-41.00207522511482,11.0,91242
171,15.611544081062446,8.333560253959149e-05,0.0041667801269795746,0.03912487,0.59889805,-0.6835219,0.3216583,-20.0,6.676048696041107,102639
172,5.469413254247461,2.295899026449888e-09,1.147949513224944e-07,-0.12798524,-0.04067986,-0.52276605,-0.29852322,-43.733377158641815,8.326685339212418,160000
173,5.43827130849769,2.1948400874549634e-09,1.0974200437274817e-07,-0.9112087,-0.5280137,-0.28191864,1.0,-31.886335015296936,4.147621899843216,75162
174,11.61301825183344,1.5338798675657017e-06,7.669399337828509e-05,0.24043463,0.56116307,-1.0,0.61277646,-28.82359743118286,1.0,155267
175,9.087938865050427,1.2187881281988666e-07,6.093940640994333e-06,0.9246668,-1.0,-0.8643995,0.11304052,-20.0,10.158101379871368,102800
176,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,-0.21735848,-0.010302707,-0.007722981,-1.0,-47.978137135505676,10.444864690303802,93151
177,5.845441740671063,3.800439074552742e-09,1.9002195372763708e-07,-0.25205848,0.20040217,-1.0,1.0,-43.12326192855835,7.765928715467453,99483
178,4.805480059945952,6.968029486742466e-10,3.484014743371233e-08,0.6229047,-0.50945884,-0.45445317,-0.622235,-40.78912138938904,9.437765836715698,57873
179,4.848410253570499,7.712332439346881e-10,3.85616621967344e-08,-1.0,0.9994527,0.6121646,0.46506995,-25.191227197647095,5.458593316376209,32665
180,5.0296231921820524,1.123124815372023e-09,5.615624076860115e-08,1.0,-0.112157695,0.55447716,1.0,-32.074432373046875,11.0,145529
181,5.512638321324103,2.441488344828713e-09,1.2207441724143564e-07,-0.7948491,-0.09236252,1.0,-0.31363684,-20.0,11.0,56121
182,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,0.9372351,-0.09689585,-0.89695823,-1.0,-40.375521406531334,9.980998992919922,160000
183,4.585619679832774,3.6190642149769303e-10,1.809532107488465e-08,1.0,-1.0,0.15558174,-0.5217724,-59.98732566833496,1.0,32000
184,9.39131541219508,1.6542969660804374e-07,8.271484830402187e-06,-0.5982436,-0.82936364,-0.10101988,-0.5107937,-28.854368925094604,7.314431577920914,108603
185,7.123605489799626,1.623376455484049e-08,8.116882277420245e-07,-1.0,0.14127687,-1.0,0.23655787,-60.0,3.5302575528621674,76823
186,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,-0.7946813,-0.31578887,0.64523554,-1.0,-24.621275663375854,1.0,96585
187,9.16631384000037,1.318968259056419e-07,6.5948412952820945e-06,-1.0,-1.0,-0.09525939,0.72876906,-28.986011743545532,11.0,150874
