step,reward,score,bonus,dsp_jitter,dsp_shimmer,dsp_tilt,dsp_harmonics,dsp_threshold,dsp_ratio,dsp_bitrate
36,8.052248999953708,4.261986674691798e-08,2.130993337345899e-06,-0.13142537,-0.7361325,-1.0,0.17445524,-43.77200394868851,7.961051523685455,160000
37,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,-0.9505025,0.38349703,-0.5220931,-0.4656361,-52.47077465057373,8.207911610603333,53576
38,4.333290350737418,5.818606707563845e-11,2.9093033537819224e-09,-0.071775675,1.0,-0.04279822,1.0,-60.0,11.0,96975
39,12.084174056568918,2.457525397403515e-06,0.00012287626987017575,-1.0,-1.0,-0.078960165,-0.4243407,-20.0,6.135422088205814,99203
40,5.304766669596331,1.795559922967982e-09,8.97779961483991e-08,-0.096040405,-0.35848725,0.9858391,-1.0,-60.0,4.2605089247226715,148719
41,9.162306450254949,1.3136532572843862e-07,6.568266286421931e-06,1.0,0.11824325,-0.90732926,1.0,-20.26676297187805,8.271110564470291,160000
42,8.949856275376966,1.0603081790350188e-07,5.301540895175094e-06,0.79473054,0.5769811,-0.35333413,1.0,-60.0,7.760831028223038,115015
43,8.484964017731453,6.623719173148856e-08,3.3118595865744282e-06,-0.85420585,0.4172849,0.35834065,0.53878385,-30.600438714027405,3.0641928911209106,75764
44,10.22280733555742,3.8124207435430435e-07,1.9062103717715217e-05,1.0,0.35400376,0.887342,0.4383623,-36.07877254486084,1.0,140989
45,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,0.012602394,-1.0,0.5756787,1.0,-55.38795590400696,5.562980607151985,32000
46,7.238564226207028,1.8333302875817026e-08,9.166651437908513e-07,1.0,-1.0,0.1718402,-0.5139612,-59.149547815322876,11.0,160000
47,9.099598811933285,1.2331994980741e-07,6.165997490370501e-06,0.67557025,0.5777234,-0.5570009,0.07596684,-60.0,10.510296881198883,160000
48,12.180643421581859,2.7064809273724677e-06,0.00013532404636862339,-1.0,-0.013042758,0.87177384,-0.18557258,-20.0,8.461719512939453,109883
49,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,0.3648283,1.0,-0.38648915,1.0,-60.0,6.259698461741209,61717
50,9.50451541715652,1.8537708967869548e-07,9.268854483934774e-06,0.7054128,1.0,0.6557229,-0.22278407,-20.0,3.642584443092346,160000
51,10.258148890635972,3.949923836898961e-07,1.9749619184494804e-05,1.0,-0.027193598,-0.673001,0.6440528,-27.30686902999878,6.554153509438038,32000
52,12.27970827459098,2.988390178870759e-06,0.00014941950894353795,0.8326962,0.57251513,0.22983284,-0.054253347,-32.09318161010742,8.301852852106094,160000
53,9.413496176104317,1.6916244760523114e-07,8.458122380261557e-06,-1.0,-0.56837124,0.62023866,0.8366407,-40.23240488022566,5.091430902481079,108932
54,11.394913111822083,1.2331247489782982e-06,6.165623744891491e-05,1.0,1.0,0.29813606,-0.22641638,-37.94164404273033,2.3843217492103577,123485
55,6.459482120124401,7.870645468699422e-09,3.935322734349711e-07,1.0,1.0,-1.0,-0.11551449,-24.730195999145508,1.786670446395874,32000
56,10.766016414791777,6.570292612195772e-07,3.285146306097886e-05,-0.54369897,-0.4520455,-0.20653878,1.0,-27.37628698348999,11.0,160000
57,9.37562568174466,1.628388588414964e-07,8.14194294207482e-06,-0.28503177,0.38587183,0.29902828,-0.5246956,-60.0,11.0,96887
58,10.689723645833896,6.086951316319755e-07,3.0434756581598776e-05,0.96661997,-0.88378835,0.9088283,0.6274544,-29.517853260040283,4.830041736364365,160000
59,10.972039288185695,8.075679716057493e-07,4.037839858028747e-05,0.3992061,0.045810618,-1.0,-0.8153429,-60.0,10.881874024868011,88471
60,11.043829254321537,8.67746791755053e-07,4.338733958775265e-05,-0.97347426,-1.0,-1.0,0.4960991,-31.798086166381836,5.752381108701229,110941
61,8.15988320164977,4.7576829587114844e-08,2.378841479355742e-06,1.0,-0.03952271,-0.7854079,0.2100124,-40.32476119697094,1.0,32000
62,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,1.0,0.95808905,0.173039,-0.8891381,-47.60131001472473,4.305819928646088,32000
63,6.099335056701193,5.1879300855262045e-09,2.593965042763102e-07,-0.94750154,-0.74105537,-1.0,-0.025445467,-60.0,3.579212188720703,75046
64,11.924944691552168,2.0956701973773306e-06,0.00010478350986886653,-0.593654,0.77671117,-1.0,-0.44840646,-20.0,1.0,154971
65,10.849042162724214,7.139926765376003e-07,3.569963382688002e-05,-0.7482072,0.38830042,-1.0,-0.95336616,-51.15851044654846,1.6046348810195923,160000
66,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,0.8383687,0.42193094,0.41966042,-0.014494324,-41.661155968904495,6.718796998262405,32000
67,8.623310945267917,7.621339648267167e-08,3.8106698241335835e-06,-0.24985914,1.0,9.179115e-06,1.0,-20.0,4.238345384597778,80088
68,5.818026415924624,3.670621140372532e-09,1.835310570186266e-07,-0.79503727,0.9104568,1.0,1.0,-46.17860734462738,8.738890945911407,160000
69,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,1.0,-1.0,-0.06280343,-1.0,-20.0,5.500690288841724,63223
70,9.261620574735618,1.4518590774059703e-07,7.2592953870298516e-06,0.35283047,0.69741416,0.81851804,0.8479494,-36.79130047559738,2.8937045335769653,94254
71,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,-1.0,0.40478885,-0.40312472,-1.0,-52.879732847213745,6.196062847971916,113385
72,5.28593566935234,1.743409305809962e-09,8.71704652904981e-08,0.9962903,-1.0,0.8416629,-0.7735102,-31.40419602394104,2.687439978122711,51043
73,5.483493159359093,2.342633198537669e-09,1.1713165992688346e-07,-1.0,1.0,1.0,0.12691924,-23.814769983291626,9.327459990978241,32000
74,10.37952791954169,4.4609515725824167e-07,2.2304757862912084e-05,-0.5981861,1.0,1.0,1.0,-20.0,4.053919076919556,111860
75,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,0.024924524,0.73944604,1.0,-1.0,-20.0,9.108287751674652,36291
76,7.707763512914767,2.990839576000326e-08,1.495419788000163e-06,-0.43912196,0.95522,0.17587309,0.7066568,-57.475740909576416,11.0,160000
77,16.984743693040592,0.00032505628769285977,0.01625281438464299,0.3125588,0.77265525,0.24533904,1.0,-24.016504287719727,6.870942547917366,71592
78,9.04759081114985,1.1701961000198935e-07,5.8509805000994675e-06,-0.59437597,0.7315032,-0.20990776,1.0,-58.20438742637634,6.471850857138634,98353
79,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,-1.0,0.08927086,0.50398177,-1.0,-60.0,5.7453502379357815,133803
80,5.304766669596331,1.795559922967982e-09,8.97779961483991e-08,0.03730087,1.0,-1.0,-1.0,-26.76422953605652,1.0,160000
81,4.712391187725676,5.459784291339531e-10,2.7298921456697656e-08,-1.0,-0.47540227,-0.72396445,-0.83332914,-20.0,7.653041988611221,51070
82,8.44006984498986,6.32853982551751e-08,3.164269912758755e-06,0.7562528,0.004963763,-0.7720374,-0.48529142,-45.5680388212204,6.745659023523331,93330
83,7.934638904423615,3.77799302953008e-08,1.88899651476504e-06,0.7761061,0.8242703,-0.4263274,0.21388793,-50.05209445953369,7.57720685005188,160000
84,7.263868910861113,1.8828767878176222e-08,9.414383939088111e-07,-0.6247306,-0.038301922,0.7181487,-0.55217266,-60.0,3.868046462535858,89267
85,8.642665124499949,7.772234766889596e-08,3.886117383444798e-06,-1.0,0.42889455,1.0,-0.87193465,-41.77025020122528,5.21166367828846,109823
86,8.54438498488825,7.035356475171284e-08,3.517678237585642e-06,-1.0,-0.015655894,1.0,-0.10668322,-51.34874939918518,3.0555567741394043,114708
87,11.813859372612635,1.8752519963527448e-06,9.376259981763724e-05,-0.317202,-0.40410256,1.0,0.3414338,-25.065910816192627,2.835794150829315,127138
88,7.814005095907945,3.337292753258225e-08,1.6686463766291126e-06,-1.0,0.8064171,1.0,-0.6931938,-32.1477472782135,1.0,83043
89,8.384012546185584,5.978088779556856e-08,2.989044389778428e-06,-1.0,-0.79428375,0.9068395,0.0720113,-43.04493248462677,11.0,144388
90,17.872375559099044,0.0007722232257947326,0.03861116128973663,0.055885177,0.5483688,-0.40108645,1.0,-45.8861643075943,1.0,155462
91,14.888127715602531,4.051158612128347e-05,0.0020255793060641736,-1.0,0.28988472,0.3210421,-0.7252033,-60.0,1.0,110543
92,8.616537389300646,7.569215654257277e-08,3.7846078271286387e-06,0.04251077,1.0,0.5889446,-0.33563182,-33.30869138240814,6.6811922043561935,107978
93,6.969600345214223,1.3773949980588895e-08,6.886974990294448e-07,-1.0,0.09049183,0.7231153,0.93366766,-49.8585444688797,9.36099922657013,148310
94,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,-0.35281652,0.45119157,-0.26375476,-1.0,-36.658539175987244,6.957504138350487,98155
95,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,-0.81189483,-0.19471064,0.77013123,-1.0,-26.358109712600708,6.40968082845211,83126
96,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,-1.0,1.0,-0.56736827,-1.0,-33.27769637107849,11.0,32000
97,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,0.6944639,0.15009601,1.0,-1.0,-20.0,1.5890795588493347,160000
98,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,1.0,-0.8294739,0.1780657,-1.0,-28.607118129730225,1.0,160000
99,4.292014551746521,1.5397729966060147e-11,7.698864983030074e-10,0.5217484,-0.30591875,-1.0,-0.94480205,-27.905104160308838,11.0,32000
100,13.638858549355382,1.1631321285676677e-05,0.0005815660642838338,-0.6068538,-0.42683357,-1.0,0.6623104,-20.0,9.439395725727081,85577
101,7.96883517519343,3.912899160241068e-08,1.956449580120534e-06,1.0,0.1686908,-1.0,1.0,-45.58177649974823,6.801341086626053,72478
102,8.235281423359947,5.138103986723763e-08,2.5690519933618816e-06,-0.8640308,1.0,0.5260619,0.0928972,-25.23706316947937,11.0,70481
103,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,0.27541474,-0.2526913,-0.21041007,-0.57717174,-52.346906661987305,6.223158448934555,32000
104,6.202366936569033,5.859485785464358e-09,2.929742892732179e-07,-0.24933131,-0.33905002,-0.65816814,0.62232435,-60.0,3.5515052676200867,68748
105,13.760452913552065,1.3134345863363706e-05,0.0006567172931681853,1.0,-0.23085214,-0.029596394,-0.4224729,-37.02783554792404,1.9974518418312073,160000
106,8.97325131852573,1.0856431487127338e-07,5.428215743563669e-06,0.35527614,1.0,-0.41155955,0.4289061,-39.65043302625418,9.901301622390747,160000
107,7.4353225180695475,2.2537319566140468e-08,1.1268659783070234e-06,-0.7086976,-1.0,1.0,-0.35716882,-49.71060395240784,11.0,160000
108,7.885348369695624,3.5914794693781005e-08,1.7957397346890502e-06,0.7342674,-1.0,0.64366263,0.89772016,-52.54524350166321,9.309077620506287,160000
109,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,1.0,1.0,-1.0,1.0,-59.557474851608276,9.465595841407776,32000
110,5.304766669596331,1.795559922967982e-09,8.97779961483991e-08,-1.0,-1.0,-0.57919973,-0.6290376,-51.714643239974976,11.0,32000
111,12.240476210856663,2.8733975341310725e-06,0.00014366987670655362,1.0,-0.47648576,0.8098198,-0.7269833,-42.61248230934143,1.0,133459
112,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,-0.85217524,0.83716196,0.89488256,-1.0,-27.065643072128296,2.028907299041748,160000
113,15.420912075785973,6.892107921885327e-05,0.0034460539609426633,-1.0,0.10300357,0.3658632,1.0,-36.943548917770386,1.0,160000
114,5.0605652412463495,1.1898455554160137e-09,5.9492277770800683e-08,-0.30562243,0.7798557,0.09898646,-0.14755394,-55.91895937919617,9.237274587154388,160000
115,4.851378293359466,7.764981435620655e-10,3.8824907178103274e-08,-1.0,0.58780855,1.0,1.0,-32.57240295410156,5.28815595805645,32000
116,11.300473145638088,1.1219145790164475e-06,5.609572895082238e-05,-1.0,-0.22907129,-0.10861181,-0.12567875,-20.0,6.519013330340385,68746
117,8.557734916559937,7.131251322789467e-08,3.5656256613947335e-06,-1.0,-0.4354657,-0.44654572,0.90675706,-39.37848590314388,8.678519785404205,158636
118,9.826408210567621,2.561504288678407e-07,1.2807521443392034e-05,0.38879633,0.31125775,1.0,-0.7059454,-34.52257513999939,4.683928400278091,115122
119,15.855481561822666,0.00010623683192534372,0.005311841596267186,0.41003644,-1.0,-1.0,0.512421,-32.65468716621399,1.0,128935
120,12.32769350473226,3.135311089863535e-06,0.00015676555449317675,0.9516712,-1.0,0.31159276,1.0,-51.90345048904419,1.4908546805381775,93973
121,24.856134073106176,0.055096179246902466,2.7548089623451233,0.032626633,0.057430394,1.0,1.0,-60.0,1.0,160000
122,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,-0.5152685,0.9162935,1.0,-1.0,-24.42047119140625,10.145704805850983,106638
123,14.512288939803922,2.7837157176691107e-05,0.0013918578588345554,-1.0,0.32426137,0.56411934,0.23603499,-32.56786584854126,8.955107986927032,84602
124,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,0.13082308,-0.5830717,0.55544716,0.92987937,-36.42831474542618,5.854721017181873,32000
125,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,-0.75146264,0.122128114,0.5452105,-1.0,-60.0,1.9154051542282104,127640
126,4.889228744772154,8.450281585581365e-10,4.2251407927906826e-08,0.98093367,0.449416,1.0,0.19913204,-33.81105124950409,1.0,32000
127,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,0.40198442,0.9304006,-0.022372697,-1.0,-43.19530516862869,5.3166182935237885,41734
128,8.828480499084325,9.379736809478345e-08,4.6898684047391725e-06,-1.0,-0.36783686,-0.007413781,1.0,-26.646445989608765,7.164914816617966,36056
129,9.389263160092682,1.6508849398633174e-07,8.254424699316587e-06,-0.29617968,0.051571105,-0.8776795,-0.1529891,-34.05029058456421,4.608275502920151,53527
130,6.096972136746006,5.173325767771075e-09,2.5866628838855377e-07,-0.2072045,-0.65216064,1.0,-0.9574418,-34.48988974094391,2.969570815563202,69473
131,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,0.04966605,0.16626982,-1.0,-0.45519102,-60.0,10.03881549835205,32000
132,4.494878992165891,2.437671731136959e-10,1.2188358655684794e-08,0.6197255,-0.53345865,0.8446171,0.10045355,-51.114661693573,1.0,32000
133,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,1.0,0.26793385,1.0,-1.0,-47.368013858795166,8.480329871177673,157846
134,8.601557995230525,7.455192019278911e-08,3.7275960096394556e-06,0.7616657,-0.85233814,-0.91918904,-0.35612988,-60.0,9.597698211669922,130847
135,19.06428744608867,0.0023502670228481293,0.11751335114240646,-0.46522748,-0.9892023,-1.0,1.0,-20.0,7.852094531059265,82940
136,5.053662572048362,1.1747818273732946e-09,5.873909136866473e-08,-1.0,0.66922593,-1.0,0.26097924,-60.0,11.0,108224
137,4.528113107384837,2.8579721922383783e-10,1.4289860961191891e-08,-0.72092766,1.0,-0.0844016,0.14392039,-57.440842390060425,6.1520938612520695,79536
138,14.532727902856484,2.841117930074688e-05,0.001420558965037344,1.0,-1.0,1.0,1.0,-20.0,1.0,126377
139,7.554051503824887,2.5504540701604128e-08,1.2752270350802064e-06,-0.28582484,-0.55318713,-0.82323647,0.65584415,-54.35580492019653,10.65577095746994,120085
140,5.304766669596331,1.795559922967982e-09,8.97779961483991e-08,-1.0,-0.27824098,-0.66999465,1.0,-60.0,11.0,44926
141,6.32688876511082,6.769099503145526e-09,3.384549751572763e-07,-0.3224464,1.0,-0.23669113,0.7180389,-60.0,11.0,133288
142,8.072285842882025,4.3502684121676793e-08,2.1751342060838397e-06,0.10332877,0.49238425,1.0,0.7523679,-46.9850492477417,7.8001531064510345,118626
143,13.79384315410664,1.3580040103988722e-05,0.0006790020051994361,0.57810056,0.31542906,-1.0,-0.90604633,-33.20514500141144,11.0,160000
144,10.529708801781547,5.185425493436924e-07,2.592712746718462e-05,-0.33235613,-0.81278646,1.0,-0.6993463,-43.4651705622673,8.505654692649841,160000
145,6.327862599774393,6.77666900372742e-09,3.38833450186371e-07,1.0,0.42130134,-1.0,0.3110369,-54.42250967025757,1.0,32000
146,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,-0.60404676,0.46854785,0.20165303,-1.0,-35.86519092321396,3.249957025051117,61237
147,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,-1.0,-1.0,-1.0,-0.64416087,-46.58877730369568,11.0,34815
148,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,0.34486818,-0.06426143,0.16824862,-1.0,-20.0,9.59262764453888,32000
149,13.099894742348923,6.786386620660778e-06,0.0003393193310330389,1.0,-0.74393904,0.4911772,1.0,-20.0,8.080612033605576,86153
150,6.333622527994079,6.821591291839013e-09,3.4107956459195066e-07,-0.2676421,-0.55466396,0.6721186,0.2052873,-27.15367555618286,5.310010373592377,32000
151,11.19345059339748,1.0079505727844662e-06,5.039752863922331e-05,1.0,-0.6390859,-1.0,1.0,-35.30679672956467,4.392677158117294,158962
152,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,-0.3086563,0.5813959,-0.20571037,-1.0,-54.40535306930542,11.0,154703
153,9.557407346649738,1.9550019203506963e-07,9.775009601753482e-06,0.18530129,1.0,-0.10035191,-0.3120871,-44.199091494083405,2.2833306193351746,160000
154,10.124582779044216,3.4548216376606433e-07,1.7274108188303217e-05,-0.37272796,-0.5669067,0.3916417,0.08399834,-32.385773062705994,4.995055705308914,104989
155,9.802434761785435,2.500590312592976e-07,1.2502951562964881e-05,1.0,0.32679674,-0.47359815,0.117625736,-20.0,1.0,46603
156,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,0.48774743,-1.0,0.86633927,-1.0,-20.0,1.878356695175171,66215
157,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,0.3709116,-0.8723315,-1.0,-1.0,-60.0,6.1470631919801235,126780
158,9.812912279479368,2.527033018395741e-07,1.2635165091978706e-05,1.0,0.7723322,-0.42913365,-0.9042318,-60.0,8.130069434642792,160000
159,12.214166112662351,2.798768491629744e-06,0.0001399384245814872,1.0,0.587066,1.0,0.26093185,-28.238719701766968,1.0,45557
160,5.304766669596331,1.795559922967982e-09,8.97779961483991e-08,1.0,-0.043827206,-0.41530582,-1.0,-60.0,7.707540452480316,82854
161,12.977912165686009,6.007182946632383e-06,0.00030035914733161917,0.50278056,0.08563634,0.5273459,0.35572883,-20.0,1.0,131543
162,6.157329146366774,5.55740342633726e-09,2.77870171316863e-07,0.2721683,-0.44470683,1.0,0.14514355,-39.47223626077175,5.954378521069884,70136
163,14.426561428859467,2.5553012164891697e-05,0.0012776506082445849,-1.0,-0.44538018,1.0,0.1783773,-20.0,11.0,160000
164,6.043495525035693,4.851869128685848e-09,2.425934564342924e-07,-0.59460694,0.19625,-0.3367047,-0.2002672,-60.0,1.0,32000
165,10.986803671357206,8.195940495170362e-07,4.097970247585181e-05,0.59737337,-1.0,-0.09062432,1.0,-60.0,1.0,100480
166,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,-0.04323137,-0.58433306,-1.0,-1.0,-52.383129596710205,5.772435687482357,95027
167,10.21869910422779,3.7967498656144016e-07,1.8983749328072008e-05,0.07152654,-0.35563886,-0.7531569,-0.2035067,-43.53829354047775,7.495967507362366,160000
168,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,-1.0,0.8138794,-1.0,-1.0,-43.5640412569046,5.65401504188776,128912
169,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,0.13431586,0.47552735,-0.757163,-1.0,-48.90100300312042,1.0,157005
170,12.825600049409204,5.15856709171203e-06,0.0002579283545856015,1.0,-1.0,-0.30847028,1.0,-20.0,11.0,99013
171,4.307375490564625,3.1115603149611815e-11,1.5557801574805907e-09,1.0,0.013435765,1.0,0.3959288,-40.29505850747228,3.0768332481384277,32000
172,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,-0.20160371,-0.57472324,-0.25625914,-1.0,-47.42785394191742,3.985452711582184,72860
173,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,-0.9216383,-0.29191,-1.0,-1.0,-20.0,8.079319506883621,32000
174,8.297875554898294,5.4764566215226296e-08,2.7382283107613148e-06,-0.11802156,0.8758943,0.28859946,-0.3381588,-29.664676189422607,11.0,160000
175,14.916574035154326,4.167813676758669e-05,0.0020839068383793347,0.10297047,-0.11442807,0.7431535,0.06330399,-60.0,1.0,106101
176,11.786519307642033,1.8246546460432e-06,9.123273230216e-05,0.9063258,-0.86671615,0.1631161,0.7987963,-23.182790279388428,9.17691296339035,101838
177,19.385783844619603,0.003119206055998802,0.1559603027999401,1.0,0.7880663,-1.0,1.0,-20.0,1.0,94806
178,9.200848830634202,1.3656655539762141e-07,6.828327769881071e-06,1.0,-1.0,-1.0,1.0,-20.0,8.21648782491684,94616
179,11.861080467539981,1.965966930583818e-06,9.82983465291909e-05,-0.30571643,0.82531655,-0.5156985,-0.17514777,-27.15462565422058,7.759418249130249,160000
180,11.83225720001921,1.9100871213595383e-06,9.550435606797691e-05,0.16692412,0.17295358,-0.57401806,-0.20013401,-20.0,1.0,87802
181,10.14138244674304,3.513520141495974e-07,1.756760070747987e-05,-0.39240864,0.44604263,0.33988696,1.0,-43.9116969704628,6.084993522614241,160000
182,10.523343707837284,5.152461994839541e-07,2.5762309974197706e-05,-0.33111322,0.36396974,-0.34927377,0.36089876,-39.11439932882786,9.796818852424622,91910
183,4.902676178751025,8.700066222999681e-10,4.35003311149984e-08,-1.0,-0.11691241,0.5808244,-0.15908359,-39.572515450417995,3.3357093334198,37503
184,14.066462580252269,1.7832549929153174e-05,0.0008916274964576587,-0.76622146,1.0,0.4214064,0.34104618,-27.912678718566895,1.0,89307
185,14.127263025700001,1.894942033686675e-05,0.0009474710168433376,-0.005087273,0.17881782,-0.45882088,0.84649175,-20.0,9.621296286582947,68369
186,5.753532807143156,3.378904045447939e-09,1.6894520227239695e-07,0.1308853,1.0,1.0,0.22953674,-23.436477184295654,6.256167016923428,32894
187,16.755445337388615,0.0002593003446236253,0.012965017231181264,0.5625584,-1.0,0.35198814,1.0,-60.0,1.0,122908
188,10.53138306508689,5.194131063035456e-07,2.5970655315177282e-05,-1.0,-1.0,-0.8032452,0.6317355,-43.99685263633728,6.897436887025833,99239
189,16.45272587665537,0.00019221613183617592,0.009610806591808796,-1.0,0.44048992,-1.0,0.18892202,-20.0,5.532558433711529,145466
