step,session_step,session_progress_pct,reward,score,bonus,cluster,dsp_jitter,dsp_shimmer,dsp_tilt,dsp_harmonics,dsp_threshold,dsp_ratio,dsp_bitrate,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,raw_action_6,conditioned_action_0,conditioned_action_1,conditioned_action_2,conditioned_action_3,conditioned_action_4,conditioned_action_5,conditioned_action_6
245792,32,0.0390625,13.58496379852295,1.1027411346731242e-05,0.0,3,-1.0,1.0,-1.0,1.0,-49.9117773771286,1.0,160000,-1.0,0.7988648,-1.0,1.0,-0.3865533,-0.22203982,0.47018823,-1.0,1.0,-1.0,1.0,-0.6957959,-0.39967167,0.8463388
245793,33,0.040283203125,18.930130004882812,0.002722217235714197,0.0,3,0.640055,1.0,-1.0,1.0,-20.0,1.0,149532,1.0,1.0,-0.57880515,1.0,1.0,-0.39393276,0.36494762,1.0,1.0,-1.0,1.0,1.0,-0.70907897,0.6569057
245794,34,0.04150390625,8.632426261901855,4.80141352454666e-07,0.0,3,-0.364336,1.0,0.036764145,1.0,-20.0,1.0,43490,-0.0024394505,0.5686947,0.4870661,0.44196415,1.0,-0.6998575,-1.0,-0.004391011,1.0,0.87671894,0.79553545,1.0,-1.0,-1.0
245795,35,0.042724609375,0.9778739809989929,1.5664923580516188e-08,0.0,3,-0.3082916,1.0,-1.0,1.0,-55.99586009979248,6.560831427574158,160000,0.02869632,0.6469918,-1.0,1.0,-0.68224573,0.49569488,1.0,0.051653374,1.0,-1.0,1.0,-1.0,0.8922508,1.0
245796,36,0.0439453125,9.664843559265137,2.1778943448680366e-07,0.0,3,0.640055,-4.1902065e-05,0.1600452,1.0,-26.744089126586914,1.0,160000,0.9287611,-0.7282584,0.8965933,0.41217947,0.25699362,-0.15188289,0.9160653,1.0,-1.0,1.0,0.74192303,0.46258852,-0.2733892,1.0
245797,37,0.045166015625,9.26351261138916,9.033780088429921e-07,0.0,3,-1.0,1.0,0.1600452,1.0,-20.0,1.0,43490,-0.6843362,1.0,0.5846223,1.0,1.0,-0.42221922,-0.62956494,-1.0,1.0,1.0,1.0,1.0,-0.75999457,-1.0
245798,38,0.04638671875,9.806829452514648,2.5116801793956256e-07,0.0,3,0.640055,1.0,-1.0,1.0,-20.0,1.0,160000,1.0,0.5911165,-1.0,0.7806969,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
245799,39,0.047607421875,9.435308456420898,4.4563716983248014e-07,0.0,3,-0.49526966,0.97508836,-1.0,1.0,-52.21944332122803,1.0,99637,-0.075180374,-0.0138165355,-1.0,1.0,-0.4506551,-1.0,-0.068169534,-0.13532467,-0.024869762,-1.0,1.0,-0.81117916,-1.0,-0.12270516
245800,40,0.048828125,9.582808494567871,2.0055745153513271e-07,0.0,3,-1.0,1.0,-1.0,1.0,-55.99586009979248,1.0,160000,-1.0,1.0,-0.69945884,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0
245801,41,0.05004882812499999,10.923263549804688,1.1357228686392773e-06,0.0,0,-0.91139114,1.0,-1.0,1.0,-20.0,1.0,135080,-0.31179005,0.3932779,-0.92940205,1.0,1.0,-0.10902113,0.37494868,-0.5612221,0.7079002,-1.0,1.0,1.0,-0.19623803,0.6749076
245802,42,0.05126953125,7.9689226150512695,2.9554180969171284e-07,0.0,0,0.64983094,1.0,-1.0,1.0,-20.0,1.0,32000,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0
245803,43,0.052490234375,9.697288513183594,5.064184733782895e-07,0.0,0,-0.23035587,1.0,-1.0,1.0,-29.108511209487915,1.0,108238,0.06656288,1.0,-0.7790068,1.0,0.16642058,-1.0,0.14194539,0.11981319,1.0,-1.0,1.0,0.29955703,-1.0,0.2555017
245804,44,0.05371093750000001,2.960324287414551,8.798667039400243e-08,0.0,0,0.64983094,1.0,0.23610145,1.0,-20.0,4.160901218652725,128115,0.95621157,0.96319693,0.91633856,1.0,0.51221263,0.2567668,0.31448284,1.0,1.0,1.0,1.0,0.9219827,0.46218023,0.56606907
245805,45,0.054931640625,8.438804626464844,1.2929824322327477e-07,0.0,0,-1.0,1.0,-1.0,1.0,-20.0,1.0826656818389893,114716,-1.0,0.93090826,-0.90530163,0.4788915,1.0,-0.08525938,0.19817239,-1.0,1.0,-1.0,0.86200464,1.0,-0.15346688,0.35671028
245806,46,0.05615234374999999,9.412064552307129,1.8020182324107736e-07,0.0,0,-0.74177617,0.5090259,-1.0,1.0,-55.09965181350708,1.0,155886,-0.21755952,-0.23069203,-1.0,1.0,-1.0,-1.0,1.0,-0.3916071,-0.41524565,-1.0,1.0,-1.0,-1.0,1.0
245807,47,0.057373046875,12.914139747619629,4.166355211054906e-05,0.0,0,0.64983094,1.0,-0.7849705,1.0,-55.09965181350708,1.0,32000,0.9303174,1.0,-0.01170665,0.63185424,-0.6309085,-1.0,-0.99245584,1.0,1.0,-0.02107197,1.0,-1.0,-1.0,-1.0
245808,48,0.05859375,17.129045486450195,0.0004070087452419102,0.0,0,0.64983094,1.0,-1.0,1.0,-35.90920269489288,1.0,155886,1.0,1.0,-1.0,1.0,-0.022487521,-1.0,1.0,1.0,1.0,-1.0,1.0,-0.040477537,-1.0,1.0
245809,49,0.05981445312500001,-0.5399699211120605,7.87551091008254e-09,0.0,0,0.1547947,1.0,-1.0,1.0,-27.509174346923828,1.0,32000,0.28053543,0.9365555,-0.7707095,1.0,0.2108466,-1.0,-0.6279373,0.50496376,1.0,-1.0,1.0,0.37952387,-1.0,-1.0
245810,50,0.06103515625,2.533449649810791,6.744589597929007e-08,0.0,0,0.64983094,1.0,-1.0,1.0,-55.09965181350708,1.0,97963,0.97150725,1.0,-0.24455458,0.84019876,-1.0,-1.0,0.052752286,1.0,1.0,-0.44019824,1.0,-1.0,-1.0,0.09495411
245811,51,0.06225585937499999,9.332594871520996,1.652176422339835e-07,0.0,0,0.14477655,1.0,-1.0,1.0,-55.29405355453491,1.0,156324,0.27996984,1.0,-1.0,1.0,-1.0,-0.140369,0.91170126,0.5039457,1.0,-1.0,1.0,-1.0,-0.25266418,1.0
245812,52,0.0634765625,9.807095527648926,2.661468556652835e-07,0.0,0,0.16050765,1.0,-1.0,1.0,-20.0,1.0,156324,0.28870934,1.0,-1.0,0.9636507,0.898296,-1.0,1.0,0.5196768,1.0,-1.0,1.0,1.0,-1.0,1.0
245813,53,0.064697265625,-0.937370240688324,4.964919586569749e-09,0.0,0,-0.2318066,1.0,-1.0,1.0,-20.0,1.0,32000,0.07075697,1.0,-0.83023494,1.0,1.0,-1.0,-0.60098606,0.12736255,1.0,-1.0,1.0,1.0,-1.0,-1.0
245814,54,0.06591796875,0.8081780076026917,3.317327212926102e-08,0.0,0,-0.20500785,1.0,-1.0,1.0,-20.0,1.0,32000,0.08564517,1.0,-0.40714186,1.0,0.81898224,-1.0,-1.0,0.1541613,1.0,-0.7328553,1.0,1.0,-1.0,-1.0
245815,55,0.067138671875,12.557097434997559,4.1778894228627905e-06,0.0,0,-0.30593562,1.0,-1.0,1.0,-20.0,1.0,156324,0.029574187,1.0,-1.0,1.0,1.0,-1.0,1.0,0.053233538,1.0,-1.0,1.0,1.0,-1.0,1.0
245816,56,0.068359375,9.344300270080566,5.591637091129087e-07,0.0,0,0.6408309,1.0,0.24150145,0.8571598,-23.890814781188965,6.850000381469727,129956,1.0,1.0,0.81518304,-0.016355991,0.31675664,0.66194344,0.32666433,1.0,1.0,1.0,-0.029440783,0.57016194,1.0,0.58799577
245817,57,0.069580078125,19.248571395874023,0.003366130869835615,0.0,0,0.6408309,1.0,-1.0,1.0,-55.29405355453491,1.0,156324,1.0,1.0,-1.0,0.64542913,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0
245818,58,0.07080078125,15.836671829223633,0.00011100890696980059,0.0,0,-1.0,0.6742738,-1.0,1.0,-55.29405355453491,1.0,156324,-0.6571655,-0.13508761,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.24315768,-1.0,1.0,-1.0,-1.0,1.0
245819,59,0.072021484375,18.675872802734375,0.001898502348922193,0.0,0,0.6408309,1.0,-1.0,1.0,-55.29405355453491,1.0,156324,1.0,1.0,-1.0,0.3465389,-1.0,-0.8593577,1.0,1.0,1.0,-1.0,0.62377,-1.0,-1.0,1.0
245820,60,0.0732421875,10.711318969726562,9.966713605535915e-07,0.0,0,-1.0,-0.082568526,-1.0,1.0,-55.29405355453491,2.237197518348694,134363,-1.0,-0.67727184,-0.63022053,1.0,-0.8669918,0.043021917,0.36491942,-1.0,-1.0,-1.0,1.0,-1.0,0.07743945,0.6568549
245821,61,0.074462890625,11.561009407043457,9.005883839563467e-06,0.0,3,-1.0,0.76481664,-1.0,1.0,-20.0,1.0,43426,-1.0,-0.13057858,-1.0,0.22347188,0.7501418,-0.4449783,-1.0,-1.0,-0.23504144,-1.0,0.40224937,1.0,-0.8009609,-1.0
245822,62,0.07568359375,10.149276733398438,3.5415095567259414e-07,0.0,3,-0.88615566,0.41785198,-0.3715561,1.0,-42.396525144577026,1.0,160000,-0.29245016,-0.32333672,0.2601521,1.0,-0.17802328,-1.0,0.7729212,-0.5264103,-0.5820061,0.46827376,1.0,-0.3204419,-1.0,1.0
245823,63,0.076904296875,3.1558310985565186,4.738050307651065e-08,0.0,3,0.31010544,1.0,-0.43549985,1.0,-20.0,1.0,160000,0.37213936,0.23346293,0.2246278,1.0,1.0,-1.0,0.70389754,0.6698508,0.42023325,0.40433002,1.0,1.0,-1.0,1.0
245824,64,0.078125,1.3902238607406616,7.277074942635409e-09,0.0,3,0.6402546,1.0,-0.39782467,1.0,-55.98768711090088,1.0,160000,1.0,0.15152544,0.24555844,1.0,-0.74519026,-1.0,0.64369035,1.0,0.2727458,0.4420052,1.0,-1.0,-1.0,1.0
245825,65,0.079345703125,0.43716269731521606,9.173993120725754e-09,0.0,3,0.6402546,1.0,-1.0,1.0,-20.0,1.0,85798,1.0,1.0,-0.8759997,1.0,1.0,-0.70710343,-0.18774527,1.0,1.0,-1.0,1.0,1.0,-1.0,-0.33794147
245826,66,0.08056640625,11.72607707977295,1.717732629913371e-06,0.0,3,-0.62185425,1.0,-1.0,1.0,-25.54958939552307,1.0,160000,-0.14561604,0.21651596,-1.0,1.0,0.28994715,-0.9281165,1.0,-0.26210886,0.38972872,-1.0,1.0,0.5219049,-1.0,1.0
245827,67,0.081787109375,9.134554862976074,1.5230611438710184e-07,0.0,3,0.33754003,1.0,-1.0,1.0,-20.0,1.87307870388031,160000,0.3873808,1.0,-1.0,1.0,1.0,-0.025067568,1.0,0.6972854,1.0,-1.0,1.0,1.0,-0.04512162,1.0
245828,68,0.0830078125,10.021267890930176,3.114777769042121e-07,0.0,3,0.6402546,1.0,-1.0,1.0,-20.0,1.0,160000,1.0,1.0,-1.0,1.0,0.94166553,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
245829,69,0.084228515625,2.6524436473846436,9.803236622474287e-08,0.0,3,0.6402546,1.0,-1.0,1.0,-20.0,7.098686754703522,160000,0.8501356,0.6280621,-1.0,0.50170934,1.0,0.6974931,0.99765515,1.0,1.0,-1.0,0.90307677,1.0,1.0,1.0
245830,70,0.08544921875,11.110519409179688,2.853212208719924e-06,0.0,3,-1.0,1.0,-1.0,1.0,-26.860952377319336,1.0,88143,-0.5111631,1.0,-1.0,1.0,0.25352043,-1.0,-0.16738898,-0.9200936,1.0,-1.0,1.0,0.45633677,-1.0,-0.30130014
245831,71,0.086669921875,-0.8138043880462646,4.7104027345312716e-09,0.0,3,-1.0,1.0,-1.0,-0.12781698,-51.64018154144287,1.0,42699,-1.0,0.84921587,-1.0,-0.63351274,-0.44196188,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-0.7955314,-1.0,-1.0
245832,72,0.087890625,12.194640159606934,2.7450150810182095e-06,0.0,3,-1.0,1.0,-0.22329241,1.0,-20.0,1.0,160000,-0.56277734,1.0,0.3440901,1.0,1.0,-1.0,0.46915448,-1.0,1.0,0.6193622,1.0,1.0,-1.0,0.844478
245833,73,0.089111328125,0.9077354669570923,4.108987816664467e-09,0.0,3,-0.639801,1.0,-1.0,-0.06449777,-20.0,1.0,160000,-0.14950569,1.0,-0.8510835,-0.52037823,1.0,-1.0,0.6473477,-0.26911023,1.0,-1.0,-0.9366808,1.0,-1.0,1.0
245834,74,0.09033203125,-0.24623967707157135,6.112755857046182e-10,0.0,3,0.62930924,-2.4080276e-05,-1.0,1.0,-20.0,1.0,160000,1.0,-1.0,-1.0,0.4076103,1.0,-1.0,1.0,1.0,-1.0,-1.0,0.7336985,1.0,-1.0,1.0
245835,75,0.091552734375,9.135665893554688,3.8316187556119985e-07,0.0,3,-1.0,-2.4080276e-05,-1.0,1.0,-36.826021671295166,2.202041506767273,91818,-1.0,-0.675459,-0.8335538,0.8569466,-0.030457437,0.013412714,-0.1291675,-1.0,-1.0,-1.0,1.0,-0.054823384,0.024142884,-0.23250149
245836,76,0.0927734375,10.686331748962402,6.066493938305939e-07,0.0,3,0.62930924,1.0,-0.7978605,1.0,-45.28730750083923,1.0,160000,1.0,0.5480582,0.024885595,1.0,-0.26549315,-0.9811309,0.68324316,1.0,0.98650473,0.044794068,1.0,-0.47788766,-1.0,1.0
245837,77,0.093994140625,-2.2856314182281494,3.7639491523577817e-10,0.0,3,-0.10641879,1.0,-1.0,1.0,-20.0,3.133294939994812,42699,0.14681777,0.9998708,-1.0,1.0,0.87336487,0.116885304,-0.67098916,0.26427197,1.0,-1.0,1.0,1.0,0.21039355,-1.0
245838,78,0.09521484375,9.93792724609375,7.213467938527174e-07,0.0,3,-0.7228682,1.0,-1.0,1.0,-44.99404102563858,1.0,101036,-0.19565415,1.0,-0.23617065,1.0,-0.25734687,-1.0,-0.049155593,-0.35217747,1.0,-0.42510715,1.0,-0.46322435,-1.0,-0.08848006
245839,79,0.096435546875,13.512826919555664,1.0259872397000436e-05,0.0,3,-1.0,1.0,-1.0,1.0,-20.0,1.0,160000,-0.91346467,0.6565611,-0.16116524,0.49575704,1.0,-1.0,1.0,-1.0,1.0,-0.29009742,0.89236265,1.0,-1.0,1.0
245840,80,0.09765625,2.211245536804199,1.781230807296197e-08,0.0,3,0.62930924,1.0,-1.0,1.0,-20.0,1.0,160000,1.0,0.21462917,-1.0,1.0,0.8882741,-1.0,0.78374696,1.0,0.3863325,-1.0,1.0,1.0,-1.0,1.0
245841,81,0.098876953125,7.467278957366943,2.4556695166211284e-07,0.0,0,-1.0,1.0,-1.0,1.0,-20.0,6.850000381469727,32000,-1.0,1.0,-0.97252464,1.0,0.7500825,1.0,-0.9678229,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0
245842,82,0.10009765624999999,15.896993637084961,0.00012114974379073828,0.0,0,-1.0,-0.055468738,-1.0,1.0,-20.0,1.0,154590,-1.0,-0.7067127,-1.0,0.84601974,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0
245843,83,0.10131835937500001,13.567093849182129,1.1787633411586285e-05,0.0,0,-0.7393238,1.0,0.17161578,1.0,-20.0,1.0,154590,-0.23100685,1.0,0.5286161,0.72649825,1.0,-1.0,1.0,-0.4158123,1.0,0.9515089,1.0,1.0,-1.0,1.0
245844,84,0.1025390625,9.097936630249023,1.7457702483625326e-07,0.0,0,0.6764885,1.0,-1.0,1.0,-54.52384829521179,1.0,137800,1.0,1.0,-0.24519885,1.0,-1.0,-0.5152055,0.40981343,1.0,1.0,-0.4413579,1.0,-1.0,-0.9273699,0.73766416
245845,85,0.103759765625,13.446980476379395,4.483199882088229e-05,0.0,0,-0.015819073,0.63026273,-1.0,1.0,-52.02265024185181,1.0,61411,0.17094024,-0.17459363,-1.0,1.0,-0.48607785,-0.62195784,-0.25328898,0.3076924,-0.31426853,-1.0,1.0,-0.8749401,-1.0,-0.45592016
245846,86,0.10498046875,13.07547378540039,7.209333034552401e-06,0.0,0,0.6764885,1.0,-1.0,1.0,-20.889607667922974,1.0,154590,0.74122804,1.0,-1.0,1.0,0.37872893,-1.0,1.0,1.0,1.0,-1.0,1.0,0.68171203,-1.0,1.0
245847,87,0.10620117187499999,11.015703201293945,9.181968607663293e-07,0.0,0,-0.36676878,1.0,-0.25951272,0.8018382,-47.5700843334198,1.0,154590,-0.024031831,0.21005207,0.28910023,-0.042335868,-0.36239547,-1.0,0.6228405,-0.043257296,0.37809372,0.5203804,-0.07620456,-0.6523118,-1.0,1.0
245848,88,0.10742187500000001,13.586792945861816,1.2022161172353663e-05,0.0,0,-0.072604656,0.022533178,-1.0,1.0,-54.52384829521179,1.0,154590,0.13939269,-0.51222116,-0.41653657,1.0,-0.876529,-0.5705621,0.88510394,0.25090683,-0.9219981,-0.7497658,1.0,-1.0,-1.0,1.0
245849,89,0.108642578125,10.223623275756836,4.1530594785399444e-07,0.0,0,0.6764885,1.0,-1.0,0.83075756,-21.222130060195923,1.0,154590,0.8174029,0.89915186,-0.4164868,-0.026269555,0.36949217,-1.0,1.0,1.0,1.0,-0.7496762,-0.0472852,0.6650859,-1.0,1.0
245850,90,0.10986328125,14.998573303222656,4.9333084461977705e-05,0.0,0,-1.0,1.0,-1.0,1.0,-20.0,1.0,154590,-1.0,0.5428804,-0.6289549,0.43022072,1.0,-0.7643286,0.7190151,-1.0,0.9771847,-1.0,0.77439725,1.0,-1.0,1.0
245851,91,0.111083984375,3.1162173748016357,8.312300536772455e-08,0.0,3,-1.0,1.0,0.1648829,1.0,-29.898476600646973,1.0,122061,-1.0,1.0,1.0,1.0,0.16202685,-0.61642826,0.14589262,-1.0,1.0,1.0,1.0,0.29164833,-1.0,0.2626067
245852,92,0.11230468749999999,10.874223709106445,7.322523174480011e-07,0.0,3,-1.0,-0.003662169,-1.0,1.0,-55.73144316673279,1.0,160000,-1.0,-1.0,-1.0,0.32323492,-0.97280097,-0.18719757,1.0,-1.0,-1.0,-1.0,0.5818228,-1.0,-0.3369556,1.0
245853,93,0.11352539062500001,10.986117362976074,9.166316203845781e-07,0.0,3,-1.0,1.0,-1.0,1.0,-55.73144316673279,1.5620622634887695,160000,-1.0,1.0,-1.0,1.0,-0.5949712,-0.056380033,0.90903366,-1.0,1.0,-1.0,1.0,-1.0,-0.10148406,1.0
