step,reward
11,92.90893
12,92.90893
13,92.90893
14,92.90893
15,92.90893
16,92.90893
17,92.90893
18,92.90893
19,92.90893
20,92.90893
21,89.864624
22,89.864624
23,89.864624
24,89.864624
25,89.864624
26,89.864624
27,89.864624
28,89.864624
29,89.864624
30,89.864624
31,93.599915
32,93.599915
33,93.599915
34,93.599915
35,93.599915
36,93.599915
37,93.599915
38,93.599915
39,93.599915
40,93.599915
41,92.48844
42,92.48844
43,92.48844
44,92.48844
45,92.48844
46,92.48844
47,92.48844
48,92.48844
49,92.48844
50,92.48844
51,86.5249
52,86.5249
53,86.5249
54,86.5249
55,86.5249
56,86.5249
57,86.5249
58,86.5249
59,86.5249
60,86.5249
61,84.86078
62,84.86078
63,84.86078
64,84.86078
65,84.86078
66,84.86078
67,84.86078
68,84.86078
69,84.86078
70,84.86078
71,91.897385
72,91.897385
73,91.897385
74,91.897385
75,91.897385
76,91.897385
77,91.897385
78,91.897385
79,91.897385
80,91.897385
81,162.41364
82,162.41364
83,162.41364
84,162.41364
85,162.41364
86,162.41364
87,162.41364
88,162.41364
89,162.41364
90,162.41364
91,74.20638
92,74.20638
93,74.20638
94,74.20638
95,74.20638
96,74.20638
97,74.20638
98,74.20638
99,74.20638
100,74.20638
101,86.29744
102,86.29744
103,86.29744
104,86.29744
105,86.29744
106,86.29744
107,86.29744
108,86.29744
109,86.29744
110,86.29744
111,114.67981
112,114.67981
113,114.67981
114,114.67981
115,114.67981
116,114.67981
117,114.67981
118,114.67981
119,114.67981
120,114.67981
121,76.14779
122,76.14779
123,76.14779
124,76.14779
125,76.14779
126,76.14779
127,76.14779
128,76.14779
129,76.14779
130,76.14779
131,79.65358
132,79.65358
133,79.65358
134,79.65358
135,79.65358
136,79.65358
137,79.65358
138,79.65358
139,79.65358
140,79.65358
141,81.441185
142,81.441185
143,81.441185
144,81.441185
145,81.441185
146,81.441185
147,81.441185
148,81.441185
149,81.441185
150,81.441185
151,95.049736
152,95.049736
153,95.049736
154,95.049736
155,95.049736
156,95.049736
157,95.049736
158,95.049736
159,95.049736
160,95.049736
161,74.40533
162,74.40533
163,74.40533
164,74.40533
165,74.40533
166,74.40533
167,74.40533
168,74.40533
169,74.40533
170,74.40533
171,75.03085
172,75.03085
173,75.03085
174,75.03085
175,75.03085
176,75.03085
177,75.03085
178,75.03085
179,75.03085
180,75.03085
181,98.46395
182,98.46395
183,98.46395
184,98.46395
185,98.46395
186,98.46395
187,98.46395
188,98.46395
189,98.46395
190,98.46395
191,101.215195
192,101.215195
193,101.215195
194,101.215195
195,101.215195
196,101.215195
197,101.215195
198,101.215195
199,101.215195
200,101.215195
201,98.2501
202,98.2501
203,98.2501
204,98.2501
205,98.2501
206,98.2501
207,98.2501
208,98.2501
209,98.2501
210,98.2501
211,69.69586
212,69.69586
213,69.69586
214,69.69586
215,69.69586
216,69.69586
217,69.69586
218,69.69586
219,69.69586
220,69.69586
221,116.98594
222,116.98594
223,116.98594
224,116.98594
225,116.98594
226,116.98594
227,116.98594
228,116.98594
229,116.98594
230,116.98594
231,68.949455
232,68.949455
233,68.949455
234,68.949455
235,68.949455
236,68.949455
237,68.949455
238,68.949455
239,68.949455
240,68.949455
241,85.58051
242,85.58051
243,85.58051
244,85.58051
245,85.58051
246,85.58051
247,85.58051
248,85.58051
249,85.58051
250,85.58051
251,93.82862
252,93.82862
253,93.82862
254,93.82862
255,93.82862
256,93.82862
257,93.82862
258,93.82862
259,93.82862
260,93.82862
261,96.056244
262,96.056244
263,96.056244
264,96.056244
265,96.056244
266,96.056244
267,96.056244
268,96.056244
269,96.056244
270,96.056244
271,87.26716
272,87.26716
273,87.26716
274,87.26716
275,87.26716
276,87.26716
277,87.26716
278,87.26716
279,87.26716
280,87.26716
281,84.51262
282,84.51262
283,84.51262
284,84.51262
285,84.51262
286,84.51262
287,84.51262
288,84.51262
289,84.51262
290,84.51262
291,95.717514
292,95.717514
293,95.717514
294,95.717514
295,95.717514
296,95.717514
297,95.717514
298,95.717514
299,95.717514
300,95.717514
301,75.19408
302,75.19408
303,75.19408
304,75.19408
305,75.19408
306,75.19408
307,75.19408
308,75.19408
309,75.19408
310,75.19408
311,91.263435
312,91.263435
313,91.263435
314,91.263435
315,91.263435
316,91.263435
317,91.263435
318,91.263435
319,91.263435
320,91.263435
321,66.35485
322,66.35485
323,66.35485
324,66.35485
325,66.35485
326,66.35485
327,66.35485
328,66.35485
329,66.35485
330,66.35485
331,88.14991
332,88.14991
333,88.14991
334,88.14991
335,88.14991
336,88.14991
337,88.14991
338,88.14991
339,88.14991
340,88.14991
341,103.10583
342,103.10583
343,103.10583
344,103.10583
345,103.10583
346,103.10583
347,103.10583
348,103.10583
349,103.10583
350,103.10583
351,87.15463
352,87.15463
353,87.15463
354,87.15463
355,87.15463
356,87.15463
357,87.15463
358,87.15463
359,87.15463
360,87.15463
361,88.77217
362,88.77217
363,88.77217
364,88.77217
365,88.77217
366,88.77217
367,88.77217
368,88.77217
369,88.77217
370,88.77217
371,79.93064
372,79.93064
373,79.93064
374,79.93064
375,79.93064
376,79.93064
377,79.93064
378,79.93064
379,79.93064
380,79.93064
381,82.834595
382,82.834595
383,82.834595
384,82.834595
385,82.834595
386,82.834595
387,82.834595
388,82.834595
389,82.834595
390,82.834595
391,76.921814
392,76.921814
393,76.921814
394,76.921814
395,76.921814
396,76.921814
397,76.921814
398,76.921814
399,76.921814
400,76.921814
401,98.100975
402,98.100975
403,98.100975
404,98.100975
405,98.100975
406,98.100975
407,98.100975
408,98.100975
409,98.100975
410,98.100975
411,75.52013
412,75.52013
413,75.52013
414,75.52013
415,75.52013
416,92.51196
417,92.51196
418,92.51196
419,92.51196
420,92.51196
421,29.139326
422,29.139326
423,29.139326
424,29.139326
425,29.139326
426,29.139326
427,29.139326
428,29.139326
429,29.139326
430,29.139326
431,93.325035
432,93.325035
433,93.325035
434,93.325035
435,93.325035
436,93.325035
437,93.325035
438,93.325035
439,93.325035
440,93.325035
441,126.65034
442,126.65034
443,126.65034
444,126.65034
445,126.65034
446,126.65034
447,126.65034
448,126.65034
449,126.65034
450,126.65034
451,79.1855
452,79.1855
453,78.37626
454,78.37626
455,78.37626
456,78.37626
457,78.37626
458,78.37626
459,78.37626
460,78.37626
461,69.51962
462,69.51962
463,69.51962
464,69.51962
465,69.51962
466,69.51962
467,69.51962
468,69.51962
469,69.51962
470,69.51962
471,100.19831
472,100.19831
473,100.19831
474,100.19831
475,100.19831
476,100.19831
477,100.19831
478,100.19831
479,100.19831
480,100.19831
481,96.30792
482,96.30792
483,96.30792
484,96.30792
485,96.30792
486,96.30792
487,96.30792
488,96.30792
489,96.30792
490,96.30792
491,89.478516
492,89.478516
493,89.478516
494,89.478516
495,89.478516
496,89.478516
497,89.478516
498,89.478516
499,89.478516
500,89.478516
501,78.95517
502,78.95517
503,78.95517
504,78.95517
505,78.95517
506,78.95517
507,102.465744
508,102.465744
509,102.465744
510,102.465744
511,49.108555
512,49.108555
513,49.108555
514,49.108555
515,49.108555
516,49.108555
517,49.108555
518,49.108555
519,49.108555
520,49.108555
521,91.41753
522,91.41753
523,91.41753
524,91.41753
525,91.41753
526,91.41753
527,91.41753
528,91.41753
529,91.41753
530,91.41753
531,116.10952
532,116.10952
533,116.10952
534,116.10952
535,116.10952
536,116.10952
537,116.10952
538,116.10952
539,116.10952
540,116.10952
541,105.71037
542,105.71037
543,105.71037
544,105.71037
545,105.71037
546,105.71037
547,105.71037
548,105.71037
549,105.71037
550,105.71037
551,84.137314
552,84.137314
553,84.137314
554,84.137314
555,84.137314
556,84.137314
557,84.137314
558,84.137314
559,84.137314
560,84.137314
561,76.79702
562,76.79702
563,76.79702
564,76.79702
565,76.79702
566,76.79702
567,76.79702
568,76.79702
569,76.79702
570,76.79702
571,87.22423
572,87.22423
573,87.22423
574,87.22423
575,87.22423
576,87.22423
577,87.22423
578,87.22423
579,87.22423
580,87.22423
581,70.0207
582,70.0207
583,70.0207
584,70.0207
585,70.0207
586,70.0207
587,70.0207
588,70.0207
589,70.0207
590,70.0207
591,98.67315
592,98.67315
593,98.67315
594,98.67315
595,98.67315
596,98.67315
597,98.67315
598,98.67315
599,98.67315
600,98.67315
601,91.78374
602,91.78374
603,91.78374
604,91.78374
605,91.78374
606,91.78374
607,91.78374
608,91.78374
609,91.78374
610,91.78374
611,86.00294
612,86.00294
613,86.00294
614,86.00294
615,86.00294
616,86.00294
617,86.00294
618,86.00294
619,86.00294
620,86.00294
621,144.6386
622,144.6386
623,144.6386
624,144.6386
625,144.6386
626,144.6386
627,144.6386
628,144.6386
629,144.6386
630,144.6386
631,99.49331
632,99.49331
633,99.49331
634,99.49331
635,99.49331
636,99.49331
637,99.49331
638,99.49331
639,99.49331
640,99.49331
641,113.49411
642,113.49411
643,113.49411
644,113.49411
645,113.49411
646,113.49411
647,113.49411
648,113.49411
649,113.49411
650,113.49411
651,116.42734
652,116.42734
653,116.42734
654,116.42734
655,116.42734
656,116.42734
657,116.42734
658,116.42734
659,116.42734
660,116.42734
661,103.13687
662,103.13687
