step,reward,score,bonus,dsp_jitter,dsp_shimmer,dsp_tilt,dsp_harmonics,dsp_threshold,dsp_ratio,dsp_bitrate
114708,20.585248623671244,0.008077766746282578,0.4038883373141289,-1.0,-1.0,0.2906447,1.0,-51.40772581100464,1.0,160000
114709,21.669540383636154,0.016041869297623634,0.8020934648811817,0.18594146,-0.15270317,0.6193619,1.0,-20.0,1.0,158649
114710,14.326619660189529,2.312537981197238e-05,0.001156268990598619,1.0,-1.0,-0.19511926,1.0,-20.0,1.0,160000
114711,20.082662997217593,0.0055461786687374115,0.2773089334368706,-1.0,-1.0,-1.0,1.0,-20.0,1.0,97377
114712,13.863873816718515,1.4564506273018196e-05,0.0007282253136509098,-1.0,0.36360157,-1.0,1.0,-20.350769758224487,1.0,126324
114713,19.780008654005428,0.004350313916802406,0.21751569584012032,-1.0,-0.75657195,-0.9928239,1.0,-20.0,1.0,160000
114714,19.720425026229087,0.004141661338508129,0.20708306692540646,-1.0,-1.0,-1.0,1.0,-56.588759422302246,1.0,160000
114715,19.720425026229087,0.004141661338508129,0.20708306692540646,-1.0,-1.0,-1.0,1.0,-60.0,1.0,160000
114716,20.061621576763844,0.005455403123050928,0.2727701561525464,-1.0,-1.0,-1.0,0.84702736,-20.0,1.0,160000
114717,21.31683387675495,0.013076083734631538,0.6538041867315769,-1.0,-0.014062405,-1.0,0.3518561,-43.94209384918213,1.0,160000
114718,19.777278069987297,0.004340566229075193,0.21702831145375967,-1.0,-0.4409029,-1.0,1.0,-39.67228293418884,1.0,118730
114719,6.1714329727775095,5.650543144497533e-09,2.8252715722487665e-07,-0.70803624,-0.5609738,0.84802556,1.0,-20.0,5.606735110282898,160000
114720,10.929936725648199,7.74233171796368e-07,3.87116585898184e-05,1.0,0.7865281,-1.0,0.3804717,-20.0,1.0,160000
114721,13.51486589804008,1.0275530257786158e-05,0.0005137765128893079,-0.9384022,-0.42501342,-1.0,1.0,-20.0,1.6777137517929077,160000
114722,19.5802327771187,0.0036833425983786583,0.18416712991893291,-1.0,-1.0,-1.0,1.0,-34.32210922241211,1.0,160000
114723,18.431545478355822,0.0013146463315933943,0.06573231657966971,-0.22749275,-0.38998348,-0.7317556,1.0,-43.8956093788147,1.0,160000
114724,14.209613905466938,2.0574390873662196e-05,0.0010287195436831098,-1.0,0.9674156,-1.0,1.0,-20.0,1.0,160000
114725,22.67358231550223,0.026263300329446793,1.3131650164723396,-0.13887322,-1.0,-1.0,0.50859654,-20.0,1.0,160000
114726,19.5802327771187,0.0036833425983786583,0.18416712991893291,-1.0,-1.0,-1.0,1.0,-20.0,1.0,160000
114727,17.922006303060705,0.0008099855040200055,0.04049927520100027,-1.0,-0.5881666,-0.628808,1.0,-20.0,1.0,160000
114728,19.580229932690585,0.0036833337508141994,0.18416668754070997,-1.0,-0.8524424,-1.0,1.0,-33.23913335800171,1.0,160000
114729,20.933537470297832,0.010260269977152348,0.5130134988576174,-0.9468436,0.062014908,-0.8191227,0.64899373,-20.0,1.0,109048
114730,20.482199322310137,0.007500280626118183,0.37501403130590916,-1.0,-1.0,-0.5278599,1.0,-20.0,1.0,157784
114731,20.93782876617602,0.010289398021996021,0.5144699010998011,-1.0,0.08013892,-1.0,1.0,-33.80899786949158,1.0,160000
114732,20.991818523178253,0.010660523548722267,0.5330261774361134,-1.0,-0.3949111,-1.0,1.0,-32.80085206031799,1.0,160000
114733,5.304770323259596,1.7955701370198085e-09,8.977850685099042e-08,-1.0,-1.0,-0.09765768,-1.0,-20.0,1.0,135269
114734,20.991818523178253,0.010660523548722267,0.5330261774361134,-0.58416516,-1.0,-1.0,1.0,-22.438466548919678,1.0,160000
114735,20.991818523178253,0.010660523548722267,0.5330261774361134,-1.0,-1.0,-1.0,1.0,-20.0,1.0,160000
114736,16.809072212163798,0.0002733927685767412,0.013669638428837061,-0.5637435,-1.0,1.0,1.0,-42.62866735458374,1.0,114490
114737,18.369607545687757,0.0012402926804497838,0.06201463402248919,-1.0,-0.29576123,0.2625097,1.0,-20.0,1.0,127321
114738,20.667279771359148,0.008559608832001686,0.4279804416000843,-1.0,-0.06268716,-0.58447754,1.0,-20.0,1.0,160000
114739,20.323635536726886,0.00667135464027524,0.333567732013762,-1.0,0.4121084,-1.0,1.0,-25.201497077941895,1.0,160000
114740,13.89358584797467,1.5003441149019636e-05,0.0007501720574509818,0.8098837,-1.0,-1.0,1.0,-27.09004044532776,1.0,106034
114741,18.647909712017547,0.0016084066592156887,0.08042033296078444,-1.0,-0.5640108,-1.0,1.0,-20.0,1.0,144343
114742,19.63974932733381,0.0038724320475012064,0.19362160237506032,-1.0,-1.0,-1.0,0.50681436,-60.0,1.0,160000
114743,18.647909712017547,0.0016084066592156887,0.08042033296078444,-1.0,-0.78723,-1.0,1.0,-41.308746337890625,1.0,138212
114744,18.96608600047989,0.0021516953129321337,0.10758476564660668,-0.7237837,-0.6176028,-0.4352473,0.6346989,-20.0,1.0,160000
114745,23.953158508226345,0.042315300554037094,2.1157650277018547,-0.17614228,-1.0,-1.0,0.089989424,-49.189889430999756,1.0,160000
114746,18.647909712017547,0.0016084066592156887,0.08042033296078444,-1.0,-1.0,-1.0,1.0,-47.78336763381958,1.0,160000
114747,16.956656840806474,0.00031619356013834476,0.015809678006917238,-0.99240524,-0.35174686,0.0510602,1.0,-39.65062856674194,1.0,146500
114748,12.38932586467207,3.334657094455906e-06,0.0001667328547227953,1.0,-0.080459595,-1.0,-0.5227854,-20.728293657302856,1.0,160000
114749,8.911936218537605,1.0204821165871181e-07,5.10241058293559e-06,-0.86365026,1.0,-1.0,1.0,-20.0,1.0,128813
114750,24.477556834071027,0.049618832767009735,2.4809416383504868,-1.0,-1.0,-1.0,1.0,-30.53562641143799,1.0,160000
114751,11.670373599497097,1.6244796370301628e-06,8.122398185150814e-05,-1.0,-0.43169206,-1.0,0.546287,-41.64934277534485,3.012983560562134,90169
114752,22.71183252044801,0.026699133217334747,1.3349566608667374,-1.0,-1.0,0.12430918,1.0,-28.9620840549469,1.0,160000
114753,24.477556834071027,0.049618832767009735,2.4809416383504868,-0.15858841,-1.0,-1.0,1.0,-20.0,1.0,160000
114754,15.405011196763287,6.783749995520338e-05,0.003391874997760169,0.85076606,-1.0,-0.24634707,1.0,-20.0,1.0,126892
114755,24.477556834071027,0.049618832767009735,2.4809416383504868,-1.0,-1.0,-1.0,1.0,-33.743014335632324,1.0,160000
114756,14.27832582529743,2.2036258087609895e-05,0.0011018129043804947,-1.0,1.0,-1.0,1.0,-22.708282470703125,1.0,71016
114757,24.477556834071027,0.049618832767009735,2.4809416383504868,-1.0,-0.061766982,-1.0,1.0,-42.483229637145996,1.0,160000
114758,8.174609754059059,4.829749045143217e-08,2.4148745225716084e-06,1.0,0.4866395,-1.0,1.0,-40.47504186630249,1.0,160000
114759,10.37947744278984,4.4607259042095393e-07,2.2303629521047696e-05,-0.9869576,0.52763176,-1.0,1.0,-20.0,1.0,135239
114760,37.9675826032461,0.2844926118850708,14.22463059425354,-1.0,-0.53125125,0.7279078,1.0,-20.0,1.0,160000
114761,54.13238959633322,0.5930957794189453,29.654788970947266,-0.7469832,-1.0,-1.0,1.0,-20.0,1.0,160000
114762,21.670118054192955,0.01604701206088066,0.802350603044033,-0.21162742,1.0,-0.32462648,0.7149245,-22.582836151123047,1.0,91569
114763,54.13238959633322,0.5930957794189453,29.654788970947266,-0.0780673,-0.73540854,-1.0,1.0,-35.41031837463379,1.0,160000
114764,60.43593415204121,0.7154164910316467,35.770824551582336,-1.0,-1.0,-1.0,0.769069,-45.97972631454468,1.0,122079
114765,24.983736130937544,0.05697690695524216,2.848845347762108,-0.2366339,-0.84915656,-1.0,1.0,-44.714927673339844,1.4185909032821655,160000
114766,54.13238959633322,0.5930957794189453,29.654788970947266,-0.9641569,-0.414622,-1.0,1.0,-20.0,1.0,154610
114767,9.6910976289727,2.236070173466942e-07,1.118035086733471e-05,-1.0,-0.28942338,-0.547216,0.62426,-36.63849592208862,1.0,53722
114768,46.46088892525731,0.44539371132850647,22.269685566425323,-1.0,-0.9325079,0.045244455,0.8751117,-34.95842456817627,1.0,160000
114769,9.071727021185936,1.1990279347173782e-07,5.995139673586891e-06,-1.0,1.0,0.6785001,0.65447927,-25.44624090194702,1.0,157577
114770,21.193675208516705,0.012124327942728996,0.6062163971364498,-1.0,-0.46370697,-1.0,1.0,-28.907439708709717,1.0,160000
114771,19.695760303394163,0.004057747311890125,0.20288736559450626,-1.0,-0.6975666,-0.075694084,1.0,-42.537713050842285,1.0,159099
114772,21.193675208516705,0.012124327942728996,0.6062163971364498,-0.39628994,-0.38783854,-1.0,1.0,-20.0,1.0,160000
114773,13.387691294861803,9.048861102201045e-06,0.00045244305511005223,-1.0,-0.49164248,-0.7477302,1.0,-26.348140239715576,1.9348410367965698,68604
114774,22.802157661221006,0.027740435674786568,1.3870217837393284,-1.0,-1.0,-1.0,0.3740263,-28.500216007232666,1.0,151343
114775,22.130886532562602,0.020431388169527054,1.0215694084763527,-1.0,-1.0,-1.0,0.5770655,-20.0,1.0,160000
114776,21.120159493183028,0.011577324941754341,0.5788662470877171,-1.0,-1.0,-0.8856562,1.0,-20.0,1.0,160000
114777,19.185314729246766,0.002617442049086094,0.1308721024543047,-0.47637087,-0.4005646,-0.060770392,1.0,-20.0,1.0,69476
114778,21.193674344853136,0.012124321423470974,0.6062160711735487,-1.0,-0.5322342,-1.0,1.0,-20.0,1.0,160000
114779,8.80577414502503,9.166912917635273e-08,4.583456458817636e-06,-0.18855089,1.0,-0.05542952,-0.014213204,-20.0,1.0,160000
114780,25.20530283887764,0.06028086692094803,3.0140433460474014,-1.0,-1.0,-1.0,-0.36643147,-32.204400300979614,1.0,160000
114781,15.831595843690225,0.00010374226985732093,0.005187113492866047,-1.0,-1.0,-1.0,1.0,-20.0,1.0,160000
114782,16.501253608833743,0.0002016785874729976,0.01008392937364988,-1.0,-0.61312765,0.34805095,0.4038359,-20.0,1.0,160000
114783,13.985607999499766,1.6448517271783203e-05,0.0008224258635891601,-1.0,-1.0,0.8930582,1.0,-20.0,1.0,160000
114784,15.454782962224677,7.128708239179105e-05,0.0035643541195895523,-1.0,0.74912596,-1.0,1.0,-22.522610425949097,1.0,160000
114785,15.831595843690225,0.00010374226985732093,0.005187113492866047,-1.0,-0.7472718,-1.0,1.0,-55.86974859237671,1.0,125812
114786,15.520520489201385,7.611248292960227e-05,0.0038056241464801133,-1.0,-1.0,-0.9208875,1.0,-20.0,1.0,160000
114787,13.256788229527203,7.938909220683854e-06,0.0003969454610341927,1.0,0.26637316,-1.0,1.0,-20.0,1.0,160000
114788,16.83420877212678,0.0002802558592520654,0.014012792962603271,-1.0,-1.0,-1.0,0.7051592,-20.0,1.0,160000
114789,21.172466726579586,0.011964896693825722,0.5982448346912861,-1.0,0.457287,-0.7801076,1.0,-29.601891040802002,1.0,130445
114790,22.799298069296007,0.027707211673259735,1.3853605836629868,-1.0,-0.89683294,-1.0,1.0,-20.0,1.0,160000
114791,22.90823065311718,0.028984496369957924,1.4492248184978962,-1.0,-0.23498565,-1.0,1.0,-23.226886987686157,1.0,116613
114792,20.7302371312676,0.008942821994423866,0.4471410997211933,-1.0,-1.0,0.78401506,1.0,-24.809558391571045,1.0,136991
114793,15.155243921649479,5.288350075716153e-05,0.0026441750378580764,0.19531202,-1.0,-1.0,1.0,-20.0,1.0,116646
114794,23.058034952219497,0.030779091641306877,1.5389545820653439,-1.0,-1.0,-1.0,0.9082968,-20.0,1.0,160000
114795,28.8917072547736,0.12020523846149445,6.010261923074722,-0.81168586,-0.76228285,-1.0,0.19646382,-26.828606128692627,1.0,160000
114796,9.03255964300676,1.1525891352448525e-07,5.7629456762242626e-06,0.6400682,0.23443943,-1.0,1.0,-20.0,3.436511516571045,160000
114797,18.597396509222904,0.0015348157612606883,0.07674078806303442,0.46657228,-0.9121113,-1.0,1.0,-20.0,1.0,160000
114798,22.799296946788076,0.02770719863474369,1.3853599317371845,-1.0,-1.0,-1.0,1.0,-20.0,1.0,160000
114799,8.147843083305261,4.699546707342961e-08,2.3497733536714804e-06,-0.015829146,-1.0,-0.90117145,0.23910439,-60.0,5.77349579334259,136310
114800,18.75398704194774,0.0017736820736899972,0.08868410368449986,-1.0,-0.311755,-1.0,1.0,-20.0,1.0,160000
114801,18.75398704194774,0.0017736820736899972,0.08868410368449986,-1.0,-0.41576266,-1.0,1.0,-46.833553314208984,1.0,160000
114802,16.743802688988193,0.0002563368761911988,0.012816843809559941,-1.0,-1.0,-0.4980752,1.0,-20.0,2.3111519813537598,160000
114803,12.181858119771663,2.7097712518298067e-06,0.00013548856259149034,0.63285446,-1.0,0.15246165,1.0,-27.079604864120483,1.0,160000
114804,9.234367746258608,1.4125575376056076e-07,7.062787688028038e-06,0.71800196,-1.0,-1.0,0.16177762,-20.0,1.0,121880
114805,18.32197438576481,0.0011858236975967884,0.05929118487983942,-0.8221011,-1.0,-0.72584474,1.0,-60.0,1.0,160000
114806,18.75398704194774,0.0017736820736899972,0.08868410368449986,-1.0,-0.059383154,-1.0,1.0,-20.0,1.0,160000
114807,20.18419534837273,0.006000881548970938,0.3000440774485469,0.08063185,-1.0,-1.0,1.0,-20.0,1.0,160000
114808,18.75398282606224,0.0017736752051860094,0.08868376025930047,-0.12996674,-0.1878103,-1.0,1.0,-20.0,1.0,158563
114809,15.202837151018992,5.545417297980748e-05,0.002772708648990374,0.6683905,-1.0,-0.64503396,1.0,-20.0,1.0,160000
114810,30.18471026545851,0.14264248311519623,7.132124155759811,-0.79143465,-1.0,-0.8626581,1.0,-21.234347820281982,1.0,160000
114811,32.55632589910084,0.18488675355911255,9.244337677955627,-1.0,-0.633215,-0.40082848,0.69499284,-20.0,1.0,92952
114812,21.34469235686516,0.013297472149133682,0.6648736074566841,-0.02681768,-0.40464365,-1.0,1.0,-20.0,2.881726384162903,103978
114813,30.55710022413718,0.14919237792491913,7.459618896245956,-1.0,-1.0,-1.0,1.0,-20.0,1.0,160000
114814,13.746508052016754,1.2952564247825649e-05,0.0006476282123912824,-1.0,-0.93391883,-0.528172,1.0,-34.07829940319061,5.0030354261398315,152171
114815,29.07492263940138,0.12335261702537537,6.167630851268768,-1.0,-1.0,-0.087987185,1.0,-20.0,1.0,160000
114816,28.87590979636798,0.11993440240621567,5.996720120310783,-1.0,-1.0,-1.0,1.0,-20.0,1.0,95792
114817,30.55710022413718,0.14919237792491913,7.459618896245956,-0.7536085,-0.15051556,-1.0,1.0,-23.10939311981201,1.0,160000
114818,9.176946483155223,1.3331739978639234e-07,6.665869989319617e-06,-1.0,-1.0,1.0,1.0,-38.48168134689331,1.0,56553
114819,20.10964821612182,0.005664322059601545,0.28321610298007727,-1.0,-1.0,-1.0,1.0,-20.0,1.0,157686
114820,20.313801306794687,0.006622293498367071,0.33111467491835356,-1.0,-1.0,-0.33907187,1.0,-45.41569232940674,1.0,160000
114821,20.958589868915205,0.010431088507175446,0.5215544253587723,0.13351357,-0.9141785,-1.0,1.0,-20.0,1.0,152069
114822,20.156022745025304,0.005871920846402645,0.29359604232013226,-1.0,-1.0,-0.8287498,1.0,-20.0,1.0,160000
114823,20.10964821612182,0.005664322059601545,0.28321610298007727,-0.3021031,-1.0,-1.0,1.0,-20.0,1.0,160000
114824,21.676407410654072,0.01610306277871132,0.805153138935566,-1.0,0.13940263,-1.0,1.0,-20.0,1.0,160000
114825,6.963932447423918,1.3690449662817628e-08,6.845224831408814e-07,-1.0,-1.0,0.10589969,1.0,-43.26019763946533,6.108001232147217,160000
114826,18.224521389696818,0.001081347931176424,0.0540673965588212,-1.0,-1.0,-0.47033095,1.0,-20.0,10.05289888381958,160000
114827,19.429196451000614,0.003238266333937645,0.16191331669688225,0.2358284,-1.0,-1.0,0.35234594,-20.0,1.0,133262
114828,20.109645789790562,0.005664311349391937,0.28321556746959686,-1.0,-1.0,-1.0,1.0,-31.349457502365112,1.0,160000
114829,18.145316337131835,0.0010029284749180079,0.05014642374590039,-1.0,-0.96267796,0.93372893,0.3354211,-28.36997151374817,1.0,153331
114830,19.55353861071495,0.003601097734645009,0.18005488673225045,-1.0,-0.37423438,-1.0,0.8860722,-20.0,1.0,111238
114831,19.19889558663137,0.0026490427553653717,0.13245213776826859,-0.8449968,-1.0,-1.0,1.0,-20.0,1.0,160000
114832,14.021947621468552,1.7056761862477288e-05,0.0008528380931238644,-0.9453118,1.0,-1.0,1.0,-45.02061128616333,1.0,160000
114833,19.087087597416016,0.002398658310994506,0.1199329155497253,-0.98858637,-1.0,0.8939862,0.15418196,-37.029268741607666,1.0,135982
114834,14.937885367708146,4.257399996276945e-05,0.0021286999981384724,-1.0,0.35200858,0.62040687,1.0,-50.246899127960205,1.0,160000
114835,14.873838733366453,3.993796417489648e-05,0.001996898208744824,-0.7931137,-0.053941607,0.1726309,1.0,-48.034772872924805,1.5714499950408936,160000
114836,19.205367352022055,0.002664219820871949,0.13321099104359746,-0.8617252,-1.0,-1.0,1.0,-46.935322284698486,1.0,104804
114837,18.576530578001933,0.0015053391689434648,0.07526695844717324,0.043672323,-1.0,-1.0,1.0,-44.33899402618408,1.0,160000
114838,15.25143699036853,5.820783553645015e-05,0.0029103917768225074,-0.9277506,0.21859157,-1.0,1.0,-20.0,1.0,160000
114839,16.149275549008102,0.00014226137136574835,0.007113068568287417,-1.0,-0.15560564,-0.2289601,1.0,-44.929351806640625,1.0,160000
114840,18.675177327510745,0.001649476820603013,0.08247384103015065,-1.0,-1.0,-1.0,1.0,-20.0,1.0,160000
114841,18.78235146374473,0.0018204499501734972,0.09102249750867486,-1.0,-0.99377537,-1.0,0.7752239,-20.0,1.0,160000
114842,15.664908876573278,8.788365812506527e-05,0.004394182906253263,0.13043118,-0.19945413,0.32852447,1.0,-52.99205780029297,1.0,160000
114843,33.11666831801405,0.19502583146095276,9.751291573047638,-1.0,-1.0,-1.0,-0.7803683,-48.19767236709595,1.0,160000
114844,14.174437862016868,1.986391725949943e-05,0.0009931958629749715,0.033158064,-0.57699805,1.0,1.0,-20.0,1.0,160000
114845,18.675177327510745,0.001649476820603013,0.08247384103015065,-0.40095896,-0.90708554,-1.0,1.0,-40.18249750137329,1.0,160000
114846,16.137283613843174,0.00014057739463169128,0.007028869731584564,-0.78920734,-1.0,-0.2219137,1.0,-20.0,1.0,160000
114847,18.68288530044906,0.0016612609615549445,0.08306304807774723,-0.09119499,-1.0,-0.9976866,1.0,-24.365897178649902,1.0,160000
114848,16.454570374467217,0.0001925676187966019,0.009628380939830095,-1.0,-0.4609337,-0.3280722,1.0,-39.31478500366211,1.0,160000
114849,19.74096601757344,0.004212638363242149,0.21063191816210747,-0.9358034,-0.43394208,-1.0,1.0,-20.0,1.0,160000
114850,19.74096601757344,0.004212638363242149,0.21063191816210747,-0.32592475,-1.0,-1.0,1.0,-20.0,1.0,160000
114851,19.945665360272713,0.004975976422429085,0.24879882112145424,-0.5205409,-0.5843662,-1.0,0.71917397,-22.81859517097473,1.0,160000
114852,15.715704908203143,9.24421037780121e-05,0.004622105188900605,0.71438384,-0.8449183,-1.0,1.0,-20.0,1.0,156558
114853,15.275610314956399,5.9627847804222256e-05,0.002981392390211113,0.49966645,0.1878866,-1.0,1.0,-45.98393201828003,1.0,140271
114854,19.564059676562493,0.0036333256866782904,0.18166628433391452,-0.3719771,-1.0,-0.7369446,1.0,-50.824904441833496,1.0,160000
114855,19.74096601757344,0.004212638363242149,0.21063191816210747,-0.2687475,-1.0,-1.0,1.0,-39.658305644989014,1.0,160000
114856,19.74096601757344,0.004212638363242149,0.21063191816210747,-1.0,-1.0,-1.0,1.0,-20.0,1.0,160000
114857,10.038805779615444,3.1700139402346394e-07,1.5850069701173197e-05,1.0,-0.6343136,0.5939579,1.0,-47.14790344238281,1.2225971221923828,160000
114858,18.79521110816181,0.0018420234555378556,0.09210117277689278,-0.15486145,-1.0,-1.0,1.0,-24.130611419677734,1.0,98785
114859,13.59470371905541,1.112915197154507e-05,0.0005564575985772535,-1.0,-0.6585007,-0.30044883,0.11111581,-20.0,11.0,142689
114860,16.538782541812807,0.00020931132894475013,0.010465566447237507,-1.0,-1.0,-1.0,0.49265242,-21.15282654762268,1.0,133733
114861,9.345892149128666,1.5803910002887278e-07,7.901955001443639e-06,-1.0,-1.0,-1.0,1.0,-20.0,1.0,48103
114862,10.031573002369038,3.147096947486716e-07,1.573548473743358e-05,-0.9230217,1.0,-0.023926497,-0.07269502,-20.0,1.0,119560
114863,14.163317461121652,1.9644450730993412e-05,0.0009822225365496706,-1.0,-0.19032025,-0.9732418,0.173563,-37.7467143535614,1.6500017642974854,160000
114864,14.358352136588234,2.3870115910540335e-05,0.0011935057955270167,-1.0,0.24479103,-1.0,1.0,-20.0,1.0,96466
114865,13.336677311708181,8.598963177064434e-06,0.0004299481588532217,-1.0,-1.0,-1.0,1.0,-20.0,3.5241148471832275,160000
114866,16.115376609552293,0.00013755203690379858,0.006877601845189929,-0.21916139,-1.0,-0.6802988,0.8772085,-21.585381031036377,1.0,160000
114867,16.02869272531622,0.00012620218330994248,0.006310109165497124,-1.0,-1.0,-1.0,1.0,-20.0,1.0,160000
114868,14.115108399500018,1.872069333330728e-05,0.0009360346666653641,-1.0,-1.0,1.0,1.0,-40.792412757873535,1.0,160000
114869,21.358964770730466,0.013411760330200195,0.6705880165100098,-0.83005065,-0.1826846,0.33196038,1.0,-21.32581353187561,1.0,151873
114870,71.4777395991336,0.9309850335121155,46.549251675605774,-1.0,-0.023530126,-0.3534906,-0.40968573,-49.28388595581055,1.0,160000
114871,13.45220617248823,9.651666005083825e-06,0.00048258330025419127,-1.0,1.0,-1.0,0.012296319,-49.62989568710327,1.0,160000
114872,22.233325098395706,0.021479565650224686,1.0739782825112343,-1.0,-1.0,-0.7779017,1.0,-20.0,1.0,160000
114873,22.370535727052292,0.022923002019524574,1.1461501009762287,-1.0,-1.0,-1.0,1.0,-47.18016028404236,1.0,116327
114874,14.256291540627311,2.1556510546361096e-05,0.0010778255273180548,-1.0,0.65015465,-0.93136424,1.0,-50.74570894241333,6.952541828155518,160000
114875,20.956537768205035,0.010417026467621326,0.5208513233810663,-0.23652363,0.24907768,-1.0,1.0,-40.93081712722778,1.0,89787
114876,26.78115450333876,0.08493942767381668,4.246971383690834,-1.0,-0.84246486,-1.0,0.40685844,-20.0,1.0,160000
114877,21.554559053352595,0.015036574564874172,0.7518287282437086,0.102902174,-0.818601,-1.0,0.8390639,-20.0,1.0,160000
114878,24.30653348025715,0.047198522835969925,2.3599261417984962,-1.0,-0.7711084,-1.0,0.68805796,-20.0,1.0,160000
114879,15.042345122436123,4.725091275759041e-05,0.0023625456378795207,-1.0,-0.27889684,1.0,1.0,-20.0,1.0,155249
114880,18.252126183169448,0.0011100216070190072,0.05550108035095036,-1.0,-1.0,-1.0,1.0,-20.0,1.0,159502
114881,17.94063038435379,0.000824608956463635,0.04123044782318175,-1.0,-1.0,-0.85704094,1.0,-60.0,1.0,160000
114882,18.252126183169448,0.0011100216070190072,0.05550108035095036,-1.0,-1.0,-1.0,1.0,-20.0,1.0,160000
114883,19.695830012727065,0.004057982470840216,0.20289912354201078,-1.0,-0.023366094,-1.0,0.56095266,-20.0,1.0,160000
114884,11.032050222784672,8.575742640459794e-07,4.287871320229897e-05,0.37421036,-0.004446864,-1.0,0.6995849,-20.0,1.0,160000
114885,19.388960471650467,0.00312778796069324,0.156389398034662,-1.0,-1.0,-0.925167,0.5879878,-20.0,1.0,160000
114886,18.044641232990493,0.0009110503597185016,0.04555251798592508,0.58833873,-1.0,-1.0,0.84122473,-27.78204917907715,1.0,87140
114887,18.252126183169448,0.0011100216070190072,0.05550108035095036,-1.0,-1.0,-1.0,1.0,-31.841658353805542,1.0,160000
114888,18.633235296396027,0.0015866978792473674,0.07933489396236837,-1.0,-1.0,-1.0,0.8383477,-50.5226731300354,1.0,160000
114889,18.51873541115433,0.0014264215715229511,0.07132107857614756,0.23369336,1.0,-0.26657003,0.5402094,-60.0,1.0,138260
114890,36.01640146752006,0.24819855391979218,12.409927695989609,-1.0,-1.0,-1.0,1.0,-20.0,1.0,160000
114891,72.2992974075634,0.9470735192298889,47.353675961494446,-0.5357536,-0.5270117,-0.6214867,0.29282516,-20.0,1.0,160000
114892,19.015408222443487,0.0022494597360491753,0.11247298680245876,-1.0,-0.85786474,-1.0,0.21424198,-20.0,4.23534369468689,160000
114893,18.377813149118115,0.0012499106815084815,0.062495534075424075,0.56233454,1.0,-1.0,1.0,-35.47553300857544,1.9576624631881714,160000
114894,36.01640146752006,0.24819855391979218,12.409927695989609,-0.6708946,-0.20746607,-1.0,1.0,-20.0,1.0,160000
114895,25.217755528806002,0.06046794727444649,3.0233973637223244,-1.0,0.6141142,-1.0,0.68661517,-48.25215816497803,1.0,152581
114896,15.53857734713868,7.74939835537225e-05,0.003874699177686125,-0.7215651,0.47098303,-0.9596045,1.0,-20.0,1.0,156944
114897,12.677616349644543,4.4490016080089845e-06,0.00022245008040044922,0.4917984,-1.0,-1.0,1.0,-35.711331367492676,1.0,160000
