step,reward,score,bonus
1,5.30477023348109,1.7955701370198085e-09,8.977850685099042e-08
2,8.159045846593077,4.753628601861237e-08,2.3768143009306186e-06
3,6.4191503684312785,7.51999884585075e-09,3.759999422925375e-07
4,8.517550221708884,6.846451583442104e-08,3.423225791721052e-06
5,5.92075213264323,4.175924495086747e-09,2.0879622475433735e-07
6,4.510760456765073,2.6367771854829414e-10,1.3183885927414707e-08
7,9.116954969989655,1.254972801234544e-07,6.27486400617272e-06
8,16.147054244208917,0.00014295899018179625,0.007147949509089813
9,4.9667349532143135,9.937171085994123e-10,4.9685855429970616e-08
10,8.51602383220818,6.835856680709185e-08,3.4179283403545924e-06
11,14.93510242931963,4.254615487297997e-05,0.0021273077436489984
12,9.688403373790038,2.230051876495054e-07,1.115025938247527e-05
13,5.30477023348109,1.7955701370198085e-09,8.977850685099042e-08
14,5.30477023348109,1.7955701370198085e-09,8.977850685099042e-08
15,19.437159829179148,0.0038378597237169743,0.1918929861858487
16,13.284147215035444,8.16237570688827e-06,0.0004081187853444135
17,5.30477023348109,1.7955701370198085e-09,8.977850685099042e-08
18,9.668837663391256,2.1866496524580725e-07,1.0933248262290363e-05
19,5.30477023348109,1.7955701370198085e-09,8.977850685099042e-08
20,5.3047665798183345,1.795559922967982e-09,8.97779961483991e-08
21,11.257151115933912,1.0743666507551097e-06,5.3718332537755487e-05
22,5.30477023348109,1.7955701370198085e-09,8.977850685099042e-08
23,6.359417973151956,7.0259802420480355e-09,3.512990121024018e-07
24,14.985648647784194,4.475203240872361e-05,0.0022376016204361804
25,4.653838611151485,4.580565926559643e-10,2.2902829632798216e-08
26,13.077201819632382,6.636347279709298e-06,0.0003318173639854649
27,4.967518650448852,9.95280191595782e-10,4.9764009579789104e-08
28,7.911888795806476,3.6907714218159526e-08,1.8453857109079763e-06
29,5.521817388508417,2.473223847943018e-09,1.236611923971509e-07
30,11.441764412685869,1.2924007251058356e-06,6.462003625529178e-05
31,5.30477023348109,1.7955701370198085e-09,8.977850685099042e-08
32,8.208933608227198,5.0019067998618993e-08,2.5009533999309497e-06
33,5.30477023348109,1.7955701370198085e-09,8.977850685099042e-08
34,4.322868229624866,4.7214798043482276e-11,2.3607399021741138e-09
35,8.47900650136231,6.583803724424797e-08,3.2919018622123986e-06
36,6.469666027583237,7.961448389437464e-09,3.980724194718732e-07
37,6.661903151492066,9.860897876023955e-09,4.930448938011978e-07
38,4.980210549292668,1.020765472148355e-09,5.103827360741775e-08
39,4.526477956400239,2.836964829722177e-10,1.4184824148610886e-08
40,8.435994122039983,6.302412458580875e-08,3.1512062292904375e-06
41,5.30477023348109,1.7955701370198085e-09,8.977850685099042e-08
42,5.30477023348109,1.7955701370198085e-09,8.977850685099042e-08
43,7.210468931998527,1.779770464338526e-08,8.89885232169263e-07
44,4.420920929158363,1.550998218746713e-10,7.754991093733565e-09
45,6.234917671809541,6.0864429052287505e-09,3.0432214526143753e-07
46,8.815303922103446,9.255689548126611e-08,4.6278447740633055e-06
47,19.408751904729442,0.0037303681019693613,0.18651840509846807
48,19.974402587450037,0.006567660719156265,0.32838303595781326
49,13.984719665719673,1.644743315409869e-05,0.0008223716577049345
50,8.566220742530653,7.192901563257692e-08,3.596450781628846e-06
51,9.164018754242399,1.3159304046439502e-07,6.579652023219751e-06
52,8.696689440783175,8.209256918689789e-08,4.1046284593448945e-06
53,12.595935236561612,4.100881596968975e-06,0.00020504407984844875
54,5.30477023348109,1.7955701370198085e-09,8.977850685099042e-08
55,9.312562751245515,1.5282699905583286e-07,7.641349952791643e-06
56,5.30477023348109,1.7955701370198085e-09,8.977850685099042e-08
57,5.30477023348109,1.7955701370198085e-09,8.977850685099042e-08
58,11.060960013614347,8.82795632151101e-07,4.413978160755505e-05
59,8.278478018084467,5.369344435735002e-08,2.684672217867501e-06
60,4.378177069555036,1.0676672740350668e-10,5.338336370175334e-09
61,4.803462935625543,6.933837948253085e-10,3.466918974126543e-08
62,7.984916469333783,3.977961426926413e-08,1.9889807134632065e-06
63,8.371770162468728,5.904150057745028e-08,2.952075028872514e-06
64,8.131182780688672,4.620258309273595e-08,2.3101291546367975e-06
65,5.30477023348109,1.7955701370198085e-09,8.977850685099042e-08
66,5.30477023348109,1.7955701370198085e-09,8.977850685099042e-08
67,4.332095019394249,5.692194285367158e-11,2.846097142683579e-09
68,9.736122269693634,2.3395361381517432e-07,1.1697680690758716e-05
69,5.30477023348109,1.7955701370198085e-09,8.977850685099042e-08
70,12.301673756417456,3.0552366752090165e-06,0.00015276183376045083
71,5.30477023348109,1.7955701370198085e-09,8.977850685099042e-08
72,8.415027156960189,6.169570809788638e-08,3.084785404894319e-06
73,13.380383844065195,8.987036380858626e-06,0.0004493518190429313
74,18.32855222931343,0.0012665627291426063,0.06332813645713031
75,5.30477023348109,1.7955701370198085e-09,8.977850685099042e-08
76,5.30477023348109,1.7955701370198085e-09,8.977850685099042e-08
77,5.30477023348109,1.7955701370198085e-09,8.977850685099042e-08
78,8.426881181527165,6.244332695359844e-08,3.122166347679922e-06
79,5.30477023348109,1.7955701370198085e-09,8.977850685099042e-08
80,4.6431992979999706,4.4262610243706035e-10,2.2131305121853018e-08
81,11.190077093217498,1.0046032912214287e-06,5.023016456107143e-05
82,5.30477023348109,1.7955701370198085e-09,8.977850685099042e-08
83,5.30477023348109,1.7955701370198085e-09,8.977850685099042e-08
84,4.414287871866893,1.4746333321102867e-10,7.3731666605514334e-09
85,8.729178989407814,8.483654312385625e-08,4.241827156192812e-06
86,20.834483982111188,0.015521702356636524,0.7760851178318262
87,13.218698674936377,7.645203368156217e-06,0.00038226016840781085
88,8.140686453474139,4.665331942987905e-08,2.3326659714939524e-06
89,5.30477023348109,1.7955701370198085e-09,8.977850685099042e-08
90,13.52263295714472,1.0360981832491234e-05,0.0005180490916245617
91,5.30477023348109,1.7955701370198085e-09,8.977850685099042e-08
92,10.202718861626066,3.7364716831689293e-07,1.8682358415844647e-05
93,6.806006822814037,1.1544378786254583e-08,5.772189393127292e-07
94,12.143431932583946,2.6079360395669937e-06,0.00013039680197834969
95,5.160820041492681,1.4207705012481142e-09,7.103852506240571e-08
96,8.327849358628793,5.646150214033696e-08,2.823075107016848e-06
97,4.4985738791414,2.483712679968164e-10,1.241856339984082e-08
98,4.7891349178046205,6.69293953592387e-10,3.346469767961935e-08
99,4.499167313380902,2.491123141101781e-10,1.2455615705508905e-08
100,10.243920178012662,3.8940552826716157e-07,1.947027641335808e-05
101,9.230201645946035,1.4066533537970827e-07,7.033266768985413e-06
102,5.910592805143395,4.123606789363521e-09,2.0618033946817604e-07
103,4.48901997003146,2.365012352623097e-10,1.1825061763115485e-08
104,5.30477023348109,1.7955701370198085e-09,8.977850685099042e-08
105,4.37445454479262,1.0265441968693167e-10,5.132720984346584e-09
106,8.657786028364928,7.892205644566275e-08,3.946102822283137e-06
107,5.30477023348109,1.7955701370198085e-09,8.977850685099042e-08
108,10.530564225505763,5.190006504562916e-07,2.595003252281458e-05
109,20.991117071947087,0.018153661862015724,0.9076830931007862
110,17.424299323176484,0.0005127600161358714,0.02563800080679357
111,8.94362319966497,1.053663254424464e-07,5.26831627212232e-06
112,4.800898980919154,6.890475967580301e-10,3.4452379837901503e-08
113,13.203483032281172,7.529742106271442e-06,0.0003764871053135721
114,5.1949190551719475,1.5047398882472862e-09,7.523699441236431e-08
115,9.73438166902374,2.3354500910954812e-07,1.1677250455477406e-05
116,5.639503347332639,2.9069975315820784e-09,1.4534987657910392e-07
117,4.428295824414317,1.6365005184315606e-10,8.182502592157803e-09
118,5.229391604997986,1.592590170851338e-09,7.96295085425669e-08
119,5.30477023348109,1.7955701370198085e-09,8.977850685099042e-08
120,13.626164632811623,1.149127638200298e-05,0.000574563819100149
121,9.141068570865324,1.2858465936460561e-07,6.429232968230281e-06
122,5.30477023348109,1.7955701370198085e-09,8.977850685099042e-08
123,20.481314474231635,0.010903345420956612,0.5451672710478306
124,13.072749994495775,6.606864644709276e-06,0.0003303432322354638
125,15.075892431682613,4.8978556151269004e-05,0.00244892780756345
126,20.14924661448019,0.007822480984032154,0.3911240492016077
127,5.30477023348109,1.7955701370198085e-09,8.977850685099042e-08
128,5.30477023348109,1.7955701370198085e-09,8.977850685099042e-08
129,11.788451666104015,1.8283527651874465e-06,9.141763825937232e-05
130,8.730841786814143,8.497939063545346e-08,4.248969531772673e-06
131,4.738583699715104,5.870064989643708e-10,2.9350324948218542e-08
132,6.662917987347953,9.871925499282952e-09,4.935962749641476e-07
133,8.557099339474188,7.12668253299853e-08,3.5633412664992647e-06
134,12.32120068283035,3.115502067885245e-06,0.00015577510339426226
135,5.30477023348109,1.7955701370198085e-09,8.977850685099042e-08
136,18.002510141227233,0.0009141727932728827,0.045708639663644135
137,12.459437710016184,3.577516281438875e-06,0.00017887581407194375
138,6.062413883330844,4.963632171950394e-09,2.481816085975197e-07
139,5.30477023348109,1.7955701370198085e-09,8.977850685099042e-08
140,8.985311865612022,1.0989432297492385e-07,5.494716148746193e-06
141,14.760338704786625,3.5723947803489864e-05,0.0017861973901744932
142,6.169906254066486,5.640399258766138e-09,2.820199629383069e-07
143,15.701795068535919,9.158749162452295e-05,0.004579374581226148
144,5.30477023348109,1.7955701370198085e-09,8.977850685099042e-08
145,16.284927626349287,0.00016409279487561435,0.008204639743780717
146,11.24481444820812,1.0611817060635076e-06,5.305908530317538e-05
147,7.560673164647049,2.5680661153160145e-08,1.2840330576580072e-06
148,16.301145946269692,0.0001667758187977597,0.008338790939887986
