step,reward
11,135.769215
12,135.769215
13,135.769215
14,135.769215
15,135.769215
16,135.769215
17,135.769215
18,135.769215
19,135.769215
20,135.769215
21,79.424091
22,79.424091
23,79.424091
24,79.424091
25,79.424091
26,79.424091
27,79.424091
28,79.424091
29,79.424091
30,79.424091
31,80.770646
32,80.770646
33,80.770646
34,80.770646
35,80.770646
36,80.770646
37,80.770646
38,80.770646
39,80.770646
40,80.770646
41,75.687975
42,75.687975
43,75.687975
44,75.687975
45,75.687975
46,75.687975
47,75.687975
48,75.687975
49,75.687975
50,75.687975
51,98.935666
52,98.935666
53,98.935666
54,98.935666
55,98.935666
56,98.935666
57,98.935666
58,98.935666
59,98.935666
60,98.935666
61,98.243511
62,98.243511
63,98.243511
64,98.243511
65,98.243511
66,98.243511
67,98.243511
68,98.243511
69,98.243511
70,98.243511
71,80.663535
72,80.663535
73,80.663535
74,80.663535
75,80.663535
76,80.663535
77,80.663535
78,80.663535
79,80.663535
80,80.663535
81,92.753093
82,92.753093
83,92.753093
84,92.753093
85,92.753093
86,92.753093
87,92.753093
88,92.753093
89,92.753093
90,92.753093
91,106.249993
92,106.249993
93,106.249993
94,106.249993
95,106.249993
96,106.249993
97,106.249993
98,106.249993
99,106.249993
100,106.249993
101,94.587134
102,94.587134
103,94.587134
104,94.587134
105,94.587134
106,94.587134
107,94.587134
108,94.587134
109,94.587134
110,94.587134
111,83.787229
112,83.787229
113,83.787229
114,83.787229
115,83.787229
116,83.787229
117,83.787229
118,83.787229
119,83.787229
120,83.787229
121,83.135987
122,83.135987
123,83.135987
124,83.135987
125,83.135987
126,83.135987
127,83.135987
128,83.135987
129,83.135987
130,83.135987
131,77.589752
132,77.589752
133,77.589752
134,77.589752
135,77.589752
136,77.589752
137,77.589752
138,77.589752
139,77.589752
140,77.589752
141,98.591287
142,98.591287
143,98.591287
144,98.591287
145,98.591287
146,98.591287
147,98.591287
148,98.591287
149,98.591287
150,98.591287
151,115.024751
152,115.024751
153,115.024751
154,115.024751
155,115.024751
156,115.024751
157,115.024751
158,115.024751
159,115.024751
160,115.024751
161,75.765351
162,75.765351
163,75.765351
164,75.765351
165,75.765351
166,75.765351
167,75.765351
168,75.765351
169,75.765351
170,75.765351
171,88.001406
172,88.001406
173,88.001406
174,88.001406
175,88.001406
176,88.001406
177,88.001406
178,88.001406
179,88.001406
180,88.001406
181,89.763804
182,89.763804
183,89.763804
184,89.763804
185,89.763804
186,89.763804
187,89.763804
188,89.763804
189,89.763804
190,89.763804
191,110.222083
192,110.222083
193,110.222083
194,110.222083
195,110.222083
196,110.222083
197,110.222083
198,110.222083
199,110.222083
200,110.222083
201,84.523519
202,84.523519
203,84.523519
204,84.523519
205,84.523519
206,84.523519
207,84.523519
208,84.523519
209,84.523519
210,84.523519
211,87.011266
212,87.011266
213,87.011266
214,87.011266
215,87.011266
216,87.011266
217,87.011266
218,87.011266
219,87.011266
220,87.011266
221,130.951036
222,130.951036
223,130.951036
224,130.951036
225,130.951036
226,130.951036
227,130.951036
228,130.951036
229,130.951036
230,130.951036
231,93.122825
232,93.122825
233,93.122825
234,93.122825
235,93.122825
236,93.122825
237,93.122825
238,93.122825
239,93.122825
240,93.122825
241,102.39212
242,102.39212
243,102.39212
244,102.39212
245,102.39212
246,102.39212
247,102.39212
248,102.39212
249,102.39212
250,102.39212
251,91.830535
252,91.830535
253,91.830535
254,91.830535
255,91.830535
256,91.830535
257,91.830535
258,91.830535
259,91.830535
260,91.830535
261,109.337935
262,109.337935
263,109.337935
264,109.337935
265,109.337935
266,109.337935
267,109.337935
268,109.337935
269,109.337935
270,109.337935
271,99.509715
272,99.509715
273,99.509715
274,99.509715
275,99.509715
276,99.509715
277,99.509715
278,99.509715
279,99.509715
280,99.509715
281,92.072325
282,92.072325
283,92.072325
284,92.072325
285,92.072325
286,92.072325
287,92.072325
288,92.072325
289,92.072325
290,92.072325
291,119.216677
292,119.216677
293,119.216677
294,119.216677
295,119.216677
296,119.216677
297,119.216677
298,119.216677
299,119.216677
300,119.216677
301,79.528494
302,79.528494
303,79.528494
304,79.528494
305,79.528494
306,79.528494
307,79.528494
308,79.528494
309,79.528494
310,79.528494
311,74.992259
312,74.992259
313,74.992259
314,74.992259
315,74.992259
316,74.992259
317,74.992259
318,74.992259
319,74.992259
320,74.992259
321,103.561877
322,103.561877
323,103.561877
324,103.561877
325,103.561877
326,103.561877
327,103.561877
328,103.561877
329,103.561877
330,103.561877
331,128.597141
332,128.597141
333,128.597141
334,128.597141
335,128.597141
336,128.597141
337,128.597141
338,128.597141
339,128.597141
340,128.597141
341,104.246747
342,104.246747
343,104.246747
344,104.246747
345,104.246747
346,104.246747
347,104.246747
348,104.246747
349,104.246747
350,104.246747
351,84.950238
352,84.950238
353,84.950238
354,84.950238
355,84.950238
356,84.950238
357,84.950238
358,84.950238
359,84.950238
360,84.950238
361,92.155619
362,92.155619
363,92.155619
364,92.155619
365,92.155619
366,92.155619
367,92.155619
368,92.155619
369,92.155619
370,92.155619
371,79.764841
372,79.764841
373,79.764841
374,79.764841
375,79.764841
376,79.764841
377,79.764841
378,79.764841
379,79.764841
380,79.764841
381,107.377754
382,107.377754
383,107.377754
384,107.377754
385,107.377754
386,107.377754
387,107.377754
388,107.377754
389,107.377754
390,107.377754
391,92.587856
392,92.587856
393,92.587856
394,92.587856
395,92.587856
396,92.587856
397,92.587856
398,92.587856
399,92.587856
400,92.587856
401,90.593411
402,90.593411
403,90.593411
404,90.593411
405,90.593411
406,90.593411
407,90.593411
408,90.593411
409,90.593411
410,90.593411
411,73.768079
412,73.768079
413,73.768079
414,73.768079
415,73.768079
416,73.768079
417,73.768079
418,73.768079
419,73.768079
420,73.768079
421,101.668571
422,101.668571
423,101.668571
424,101.668571
425,101.668571
426,101.668571
427,101.668571
428,101.668571
429,101.668571
430,101.668571
431,77.265063
432,77.265063
433,77.265063
434,77.265063
435,77.265063
436,77.265063
437,77.265063
438,77.265063
439,77.265063
440,77.265063
441,98.617835
442,98.617835
443,98.617835
444,98.617835
445,98.617835
446,98.617835
447,98.617835
448,98.617835
449,98.617835
450,98.617835
451,88.808657
452,88.808657
453,88.808657
454,88.808657
455,88.808657
456,88.808657
457,88.808657
458,88.808657
459,88.808657
460,88.808657
461,102.282807
462,102.282807
463,102.282807
464,102.282807
465,102.282807
466,102.282807
467,102.282807
468,102.282807
469,102.282807
470,102.282807
471,108.316572
472,108.316572
473,108.316572
474,108.316572
475,108.316572
476,108.316572
477,108.316572
478,108.316572
479,108.316572
480,108.316572
481,96.96065
482,96.96065
483,96.96065
484,96.96065
485,96.96065
486,96.96065
487,96.96065
488,96.96065
489,96.96065
490,96.96065
491,108.093601
492,108.093601
493,108.093601
494,108.093601
495,108.093601
496,108.093601
497,108.093601
498,108.093601
499,108.093601
500,108.093601
501,92.79167
502,92.79167
503,92.79167
504,92.79167
505,92.79167
506,92.79167
507,92.79167
508,92.79167
509,92.79167
510,92.79167
511,98.936357
512,98.936357
513,98.936357
514,98.936357
515,98.936357
516,98.936357
517,98.936357
518,98.936357
519,98.936357
520,98.936357
521,107.578049
522,107.578049
523,107.578049
524,107.578049
525,107.578049
526,107.578049
527,107.578049
528,107.578049
529,107.578049
530,107.578049
531,103.538509
532,103.538509
533,103.538509
534,103.538509
535,103.538509
536,103.538509
537,103.538509
538,103.538509
539,103.538509
540,103.538509
541,111.396271
542,111.396271
543,111.396271
544,111.396271
545,111.396271
546,111.396271
547,111.396271
548,111.396271
549,111.396271
550,111.396271
551,101.776672
552,101.776672
553,101.776672
554,101.776672
555,101.776672
556,101.776672
557,101.776672
558,101.776672
559,101.776672
560,101.776672
561,103.1056
562,103.1056
563,103.1056
564,103.1056
565,103.1056
566,103.1056
567,103.1056
568,103.1056
569,103.1056
570,103.1056
571,74.535331
572,74.535331
573,74.535331
574,74.535331
575,74.535331
576,74.535331
577,74.535331
578,74.535331
579,74.535331
580,74.535331
581,99.645015
582,99.645015
583,99.645015
584,99.645015
585,99.645015
586,99.645015
587,99.645015
588,99.645015
589,99.645015
590,99.645015
591,85.619346
592,85.619346
593,85.619346
594,85.619346
595,85.619346
596,85.619346
597,85.619346
598,85.619346
599,85.619346
600,85.619346
601,80.705401
602,80.705401
603,80.705401
604,80.705401
605,80.705401
606,80.705401
607,80.705401
608,80.705401
609,80.705401
610,80.705401
611,106.036306
612,106.036306
613,106.036306
614,106.036306
615,106.036306
616,106.036306
617,106.036306
618,106.036306
619,106.036306
620,106.036306
621,97.095298
622,97.095298
623,97.095298
624,97.095298
625,97.095298
626,97.095298
627,97.095298
628,97.095298
629,97.095298
630,97.095298
631,98.935705
632,98.935705
633,98.935705
634,98.935705
635,98.935705
636,98.935705
637,98.935705
638,98.935705
639,98.935705
640,98.935705
641,96.375862
642,96.375862
643,96.375862
644,96.375862
645,96.375862
646,96.375862
647,96.375862
648,96.375862
649,96.375862
650,96.375862
651,79.196882
652,79.196882
653,79.196882
654,79.196882
655,79.196882
656,79.196882
657,79.196882
658,79.196882
659,79.196882
660,79.196882
661,80.654985
662,80.654985
663,80.654985
664,80.654985
665,80.654985
666,80.654985
667,80.654985
668,80.654985
669,80.654985
670,80.654985
671,74.443036
672,74.443036
673,74.443036
674,74.443036
675,74.443036
676,74.443036
677,74.443036
678,74.443036
679,74.443036
680,74.443036
681,109.752976
682,109.752976
683,109.752976
684,109.752976
685,109.752976
686,109.752976
687,109.752976
688,109.752976
689,109.752976
690,109.752976
691,88.838906
692,88.838906
693,88.838906
694,88.838906
695,88.838906
696,88.838906
697,88.838906
698,88.838906
699,88.838906
700,88.838906
701,81.813787
702,81.813787
703,81.813787
704,81.813787
705,81.813787
706,81.813787
707,81.813787
708,81.813787
709,81.813787
710,81.813787
711,122.152821
712,122.152821
713,122.152821
714,122.152821
715,122.152821
716,122.152821
717,122.152821
718,122.152821
719,122.152821
720,122.152821
721,99.891942
722,99.891942
723,99.891942
724,99.891942
725,99.891942
726,99.891942
727,99.891942
728,99.891942
729,99.891942
730,99.891942
731,67.914232
732,67.914232
733,67.914232
734,67.914232
735,67.914232
736,67.914232
737,67.914232
738,67.914232
739,67.914232
740,67.914232
741,131.154852
742,131.154852
743,131.154852
744,131.154852
745,131.154852
746,131.154852
747,131.154852
748,131.154852
749,131.154852
750,131.154852
751,98.588674
752,98.588674
753,98.588674
754,98.588674
755,98.588674
756,98.588674
757,98.588674
758,98.588674
759,98.588674
760,98.588674
761,101.012344
762,101.012344
763,101.012344
764,101.012344
765,101.012344
766,101.012344
767,101.012344
768,101.012344
769,101.012344
770,101.012344
771,97.009348
772,97.009348
773,97.009348
774,97.009348
775,97.009348
776,97.009348
777,97.009348
778,97.009348
779,97.009348
780,97.009348
781,101.119853
782,101.119853
783,101.119853
784,101.119853
785,101.119853
786,101.119853
787,101.119853
788,101.119853
789,101.119853
790,101.119853
791,94.32712
792,94.32712
793,94.32712
794,94.32712
795,94.32712
796,94.32712
797,94.32712
798,94.32712
799,94.32712
800,94.32712
801,89.737511
802,89.737511
803,89.737511
804,89.737511
805,89.737511
806,89.737511
807,89.737511
808,89.737511
809,89.737511
810,89.737511
811,117.538288
812,117.538288
813,117.538288
814,117.538288
815,117.538288
816,117.538288
817,117.538288
818,117.538288
819,117.538288
820,117.538288
821,110.417057
822,110.417057
823,110.417057
824,110.417057
825,110.417057
826,110.417057
827,110.417057
828,110.417057
829,110.417057
830,110.417057
831,90.070089
832,90.070089
833,90.070089
834,90.070089
835,90.070089
836,90.070089
837,90.070089
838,90.070089
839,90.070089
840,90.070089
841,79.291112
842,79.291112
843,79.291112
844,79.291112
845,79.291112
846,79.291112
847,79.291112
848,79.291112
849,79.291112
850,79.291112
851,118.400003
852,118.400003
853,118.400003
854,118.400003
855,118.400003
856,118.400003
857,118.400003
858,118.400003
859,118.400003
860,118.400003
861,107.56926
862,107.56926
863,107.56926
864,107.56926
865,107.56926
866,107.56926
867,107.56926
868,107.56926
869,107.56926
870,107.56926
871,71.484074
872,71.484074
873,71.484074
874,71.484074
875,71.484074
876,71.484074
877,71.484074
878,71.484074
879,71.484074
880,71.484074
881,81.895457
882,81.895457
883,81.895457
884,81.895457
885,81.895457
886,81.895457
887,81.895457
888,81.895457
889,81.895457
890,81.895457
891,95.935911
892,95.935911
893,95.935911
894,95.935911
895,95.935911
896,95.935911
897,95.935911
898,95.935911
899,95.935911
900,95.935911
901,92.899212
902,92.899212
903,92.899212
904,92.899212
905,92.899212
906,92.899212
907,92.899212
908,92.899212
909,92.899212
910,92.899212
911,85.536415
912,85.536415
913,85.536415
914,85.536415
915,85.536415
916,85.536415
917,85.536415
918,85.536415
919,85.536415
920,85.536415
921,114.779302
922,114.779302
923,114.779302
924,114.779302
925,114.779302
926,114.779302
927,114.779302
928,114.779302
929,114.779302
930,114.779302
931,126.943228
932,126.943228
933,126.943228
934,126.943228
935,126.943228
936,126.943228
937,126.943228
938,126.943228
939,126.943228
940,126.943228
941,84.859154
942,84.859154
943,84.859154
944,84.859154
945,84.859154
946,84.859154
947,84.859154
948,84.859154
949,84.859154
950,84.859154
951,107.035059
952,107.035059
953,107.035059
954,107.035059
955,107.035059
