step,session_step,session_progress_pct,reward,score,bonus,cluster,dsp_jitter,dsp_shimmer,dsp_tilt,dsp_harmonics,dsp_threshold,dsp_ratio,dsp_bitrate,raw_action_0,raw_action_1,raw_action_2,raw_action_3,raw_action_4,raw_action_5,raw_action_6,conditioned_action_0,conditioned_action_1,conditioned_action_2,conditioned_action_3,conditioned_action_4,conditioned_action_5,conditioned_action_6
573452,12,0.0146484375,17.85377311706543,8.839962902129628e-06,0.0,3,-0.87741274,1.0,-1.0,1.0,-38.672132790088654,1.0,50657,-0.15778485,1.0,-1.0,0.018754363,-0.134099,-1.0,-0.058457017,-0.28401273,1.0,-1.0,0.033757854,-0.2413782,-1.0,-0.10522263
573453,13,0.015869140625,19.78289222717285,5.371419319999404e-05,0.0,3,0.4066,1.0,-1.0,1.0,-20.0,1.0,121391,0.7689353,1.0,-0.3535254,1.0,0.47306612,-0.40934563,1.0,1.0,1.0,-0.6363457,1.0,0.851519,-0.7368221,1.0
573454,14,0.01708984375,18.51997947692871,3.1045426567288814e-06,0.0,3,-1.0,1.0,-1.0,1.0,-20.0,1.0,121391,-1.0,0.95696336,-0.16611135,1.0,1.0,-1.0,1.0,-1.0,1.0,-0.2990004,1.0,1.0,-1.0,1.0
573455,15,0.018310546875,20.68095588684082,0.00040110136615112424,0.0,3,-1.0,1.0,-0.70721847,1.0,-53.844568729400635,1.0,121391,-0.4186977,0.43374556,0.045831084,1.0,-0.706436,-1.0,1.0,-0.75365585,0.780742,0.08249595,1.0,-1.0,-1.0,1.0
573456,16,0.01953125,19.389408111572266,2.29489214689238e-05,0.0,3,0.4066,1.0,-1.0,1.0,-30.199334025382996,1.0,121391,1.0,0.52644825,-0.47249985,1.0,0.10125652,-1.0,0.84493214,1.0,0.9476068,-0.8504997,1.0,0.18226174,-1.0,1.0
573457,17,0.020751953125,21.815580368041992,0.004587550647556782,0.0,3,-1.0,0.29783878,-1.0,1.0,-20.0,1.329487919807434,121391,-1.0,-0.20945466,-1.0,0.3575455,0.99518555,-0.042675853,1.0,-1.0,-0.37701836,-1.0,0.64358187,1.0,-0.07681654,1.0
573458,18,0.02197265625,20.11310577392578,0.00010852878767764196,0.0,3,-1.0,1.0,-1.0,1.0,-20.0,1.0,121391,-0.2985911,1.0,-0.6740636,1.0,1.0,-0.25190103,1.0,-0.53746396,1.0,-1.0,1.0,1.0,-0.45342183,1.0
573459,19,0.023193359375,8.396031379699707,5.375979106325701e-10,0.0,3,-1.0,0.3627229,-1.0,1.0,-20.0,1.0,32000,-0.72052395,-0.17340791,-1.0,1.0,0.761622,-1.0,-0.65989983,-1.0,-0.31213424,-1.0,1.0,1.0,-1.0,-1.0
573460,20,0.0244140625,11.78215503692627,7.304640092797854e-08,0.0,3,-1.0,0.7053638,-1.0,1.0,-20.0,1.0,121391,-1.0,0.016948164,-1.0,1.0,1.0,-1.0,1.0,-1.0,0.030506693,-1.0,1.0,1.0,-1.0,1.0
573461,21,0.025634765625,21.368688583374023,0.00045771218719892204,0.0,8,0.35999745,0.91000247,-1.0,-0.20002836,-20.0,1.0,160000,1.0,0.36663085,-1.0,-0.6609999,1.0,-1.0,1.0,1.0,0.65993553,-1.0,-1.0,1.0,-1.0,1.0
573462,22,0.026855468750000003,22.45738983154297,0.028050098568201065,0.0,8,-0.7300464,0.6218995,-1.0,1.0,-20.0,1.0,118383,-0.050024346,0.20657367,-1.0,1.0,0.46203005,-0.41035187,-0.055734873,-0.09004382,0.37183258,-1.0,1.0,0.8316541,-0.73863333,-0.10032277
573463,23,0.028076171874999997,18.87489128112793,1.6893768588488456e-06,0.0,8,-0.11817473,-0.27229905,-1.0,0.5834303,-20.0,1.0,160000,0.28990436,-0.29020333,-0.63642365,-0.12030077,1.0,-0.5177665,0.77577716,0.5218278,-0.522366,-1.0,-0.21654138,1.0,-0.93197966,1.0
573464,24,0.029296875,21.822599411010742,0.004195887129753828,0.0,8,-0.87940717,1.0,-1.0,1.0,-20.0,1.0,123423,-0.13300258,0.8558353,-1.0,1.0,0.75734925,-0.32944453,-0.011985064,-0.23940463,1.0,-1.0,1.0,1.0,-0.5930001,-0.021573113
573465,25,0.030517578125,22.7907772064209,0.01169933658093214,0.0,8,0.35999745,0.67389005,-1.0,1.0,-20.0,1.0,160000,0.89611757,0.2354573,-0.76936543,1.0,1.0,-0.95283484,1.0,1.0,0.42382312,-1.0,1.0,1.0,-1.0,1.0
573466,26,0.03173828125,21.413394927978516,0.0004923707456327975,0.0,8,-1.0,0.3949954,-1.0,1.0,-20.0,1.0,160000,-0.32291055,0.0805158,-0.18857771,0.94040465,0.7804272,-0.7679316,1.0,-0.581239,0.14492844,-0.33943987,1.0,1.0,-1.0,1.0
573467,27,0.032958984375,19.741596221923828,1.4287615158536937e-05,0.0,8,-1.0,1.0,-1.0,1.0,-20.0,1.0,160000,-1.0,0.59575546,-0.5230292,1.0,0.4131207,-1.0,0.69205654,-1.0,1.0,-0.94145256,1.0,0.74361724,-1.0,1.0
573468,28,0.0341796875,22.777206420898438,0.011223994195461273,0.0,8,-0.14150977,1.0,-1.0,1.0,-20.0,1.0,160000,0.27694044,1.0,-1.0,1.0,0.87216115,-1.0,1.0,0.49849278,1.0,-1.0,1.0,1.0,-1.0,1.0
573469,29,0.035400390625,22.68090057373047,0.009109155274927616,0.0,8,0.35999745,1.0,-1.0,1.0,-20.0,1.0,160000,1.0,0.5582344,-0.9251477,0.85621834,1.0,-0.052188635,1.0,1.0,1.0,-1.0,1.0,1.0,-0.09393954,1.0
573470,30,0.03662109375,20.955612182617188,0.0001913132582558319,0.0,8,-0.6836106,1.0,-1.0,1.0,-49.60015535354614,1.0,160000,-0.024226706,1.0,-1.0,1.0,-1.0,-1.0,1.0,-0.04360807,1.0,-1.0,1.0,-1.0,-1.0,1.0
573471,31,0.037841796875,18.040470123291016,1.1480018429210759e-06,0.0,3,-0.8159702,1.0,-1.0,1.0,-20.0,1.0,116626,-0.12549806,0.7470374,-0.7293042,1.0,1.0,-0.9645089,1.0,-0.2258965,1.0,-1.0,1.0,1.0,-1.0,1.0
573472,32,0.0390625,21.63064193725586,0.0033782348036766052,0.0,3,0.08410287,1.0,-1.0,1.0,-20.0,1.0,116626,0.37454256,1.0,-1.0,1.0,1.0,-1.0,1.0,0.6741766,1.0,-1.0,1.0,1.0,-1.0,1.0
573473,33,0.040283203125,11.692353248596191,6.548960840291329e-08,0.0,3,-0.39733344,-0.12495887,0.21971136,1.0,-20.0,1.0,116626,0.10707792,-0.44173366,1.0,1.0,0.6282597,-1.0,0.83639693,0.19274025,-0.79512054,1.0,1.0,1.0,-1.0,1.0
573474,34,0.04150390625,20.388446807861328,0.00026600342243909836,0.0,3,-0.16662663,1.0,-1.0,1.0,-53.994596004486084,1.0,116626,0.23524839,0.47670472,-0.9318681,1.0,-1.0,-1.0,0.7610559,0.42344707,0.85806847,-1.0,1.0,-1.0,-1.0,1.0
573475,35,0.042724609375,20.322612762451172,0.00021760644449386746,0.0,3,0.4099263,0.344274,-0.99740124,0.6988299,-20.0,1.0,116626,1.0,-0.18104869,-0.120618105,-0.16697538,1.0,-1.0,1.0,1.0,-0.32588765,-0.21711259,-0.30055568,1.0,-1.0,1.0
573476,36,0.0439453125,17.38003921508789,2.700447794268257e-06,0.0,3,-1.0,1.0,-1.0,0.9391667,-20.0,1.0,51761,-0.78347045,1.0,-1.0,-0.033454895,0.85182667,-1.0,-0.0075029135,-1.0,1.0,-1.0,-0.06021881,1.0,-1.0,-0.013505244
573477,37,0.045166015625,20.03391456604004,0.00011176875705132261,0.0,3,-1.0,0.21671954,-1.0,1.0,-53.994596004486084,1.0,116626,-0.5351076,-0.2519123,-0.17992187,1.0,-0.8854408,-1.0,1.0,-0.96319366,-0.45344213,-0.32385936,1.0,-1.0,-1.0,1.0
573478,38,0.04638671875,21.3583927154541,0.0021079108119010925,0.0,3,-1.0,1.0,-1.0,1.0,-20.0,1.0,116626,-0.8718041,1.0,-1.0,1.0,0.5666201,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
573479,39,0.047607421875,20.94622802734375,0.0008555700187571347,0.0,3,-1.0,1.0,-1.0,1.0,-37.06068128347397,1.0,116626,-0.46980172,1.0,-1.0,0.8779225,-0.08516902,-1.0,0.6047894,-0.8456431,1.0,-1.0,1.0,-0.15330423,-1.0,1.0
573480,40,0.048828125,11.752716064453125,7.222858044997338e-08,0.0,3,-1.0,-0.12650394,-0.9782498,1.0,-20.418508052825928,1.0,116626,-0.7665061,-0.44259202,-0.10997844,1.0,0.3771136,-0.16911626,0.9335586,-1.0,-0.7966656,-0.19796118,1.0,0.67880446,-0.30440927,1.0
573481,41,0.05004882812499999,17.746084213256836,1.3250503627659782e-07,0.0,0,0.34481353,-0.35515165,-1.0,1.0,-20.0,1.0,160000,1.0,-0.57213974,-1.0,1.0,1.0,-0.42410064,1.0,1.0,-1.0,-1.0,1.0,1.0,-0.7633811,1.0
573482,42,0.05126953125,18.801708221435547,1.3573597925642389e-06,0.0,0,-1.0,1.0,-1.0,0.4891278,-21.080092191696167,1.0,160000,-0.2605127,0.2644313,-1.0,-0.07990062,0.26197496,-1.0,1.0,-0.46892285,0.47597632,-1.0,-0.14382112,0.4715549,-1.0,1.0
573483,43,0.052490234375,11.903889656066895,1.9437946363609626e-08,0.0,0,-1.0,-0.35515165,-1.0,1.0,-50.51119089126587,1.0,160000,-0.7221834,-1.0,-1.0,0.94679374,-1.0,-1.0,0.34854662,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.6273839
573484,44,0.05371093750000001,18.514860153198242,6.581788625226181e-07,0.0,0,-1.0,1.0,-1.0,1.0,-20.0,1.0,160000,-0.60427505,0.2589494,-1.0,0.29708564,1.0,-1.0,1.0,-1.0,0.46610892,-1.0,0.53475416,1.0,-1.0,1.0
573485,45,0.054931640625,19.687828063964844,1.10545779534732e-05,0.0,0,-1.0,1.0,-1.0,1.0,-20.0,1.0,160000,-0.19224644,1.0,-0.91710037,1.0,1.0,-1.0,1.0,-0.3460436,1.0,-1.0,1.0,1.0,-1.0,1.0
573486,46,0.05615234374999999,17.727567672729492,1.938100922416197e-06,0.0,0,0.34481353,1.0,-1.0,1.0,-28.646047115325928,1.0,82668,1.0,0.4777751,-0.31428647,1.0,0.05180955,-1.0,-1.0,1.0,0.8599951,-0.5657156,1.0,0.09325719,-1.0,-1.0
573487,47,0.057373046875,12.565073013305664,9.840497483537547e-08,0.0,0,0.34481353,1.0,-1.0,1.0,-50.51119089126587,1.0,160000,1.0,1.0,-1.0,1.0,-0.6405533,-1.0,0.62542516,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0
573488,48,0.05859375,12.45645523071289,7.946219682253286e-08,0.0,0,-1.0,1.0,0.036847353,1.0,-20.0,1.0,160000,-1.0,0.8231865,0.9810779,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0
573489,49,0.05981445312500001,18.66164207458496,9.436024583919789e-07,0.0,0,-0.46967348,1.0,-1.0,1.0,-20.0,1.0,160000,0.10306277,1.0,-1.0,1.0,1.0,-1.0,1.0,0.18551299,1.0,-1.0,1.0,1.0,-1.0,1.0
573490,50,0.06103515625,10.926654815673828,4.39803997664967e-08,0.0,0,-0.4213749,0.6541927,-1.0,0.5867115,-35.113714933395386,1.0,82668,0.12989533,0.0051912665,-1.0,-0.025687456,-0.12784791,-0.66974264,-0.5948608,0.23381159,0.00934428,-1.0,-0.04623742,-0.23012623,-1.0,-1.0
573491,51,0.06225585937499999,20.38279151916504,5.757940380135551e-05,0.0,0,-0.22275183,1.0,-1.0,1.0,-20.0,1.0,160000,0.23984146,0.87780166,-1.0,0.27959,1.0,-1.0,1.0,0.43171462,1.0,-1.0,0.503262,1.0,-1.0,1.0
573492,52,0.0634765625,19.36693000793457,5.7919687606045045e-06,0.0,0,-1.0,1.0,-1.0,1.0,-20.0,1.0,160000,-1.0,1.0,-0.38700074,1.0,1.0,-1.0,1.0,-1.0,1.0,-0.69660133,1.0,1.0,-1.0,1.0
573493,53,0.064697265625,18.681421279907227,1.560211785545107e-06,0.0,0,0.34553355,0.67847145,-1.0,1.0,-20.0,1.0,149633,0.784918,0.029079616,-1.0,1.0,1.0,-1.0,0.03474176,1.0,0.05234331,-1.0,1.0,1.0,-1.0,0.06253517
573494,54,0.06591796875,22.10978889465332,0.002512261737138033,0.0,0,0.15381062,1.0,-0.7416847,1.0,-36.61695122718811,1.0,160000,0.44904283,1.0,0.1216377,1.0,-0.1708045,-1.0,1.0,0.8082771,1.0,0.21894786,1.0,-0.3074481,-1.0,1.0
573495,55,0.067138671875,20.503345489501953,7.449610711773857e-05,0.0,0,0.2580825,0.71105695,-1.0,1.0,-20.0,1.0,160000,0.50697166,0.04718268,-0.047155023,1.0,1.0,-1.0,0.98527104,0.91254896,0.08492882,-0.08487904,1.0,1.0,-1.0,1.0
573496,56,0.068359375,17.030107498168945,2.0072698703188507e-07,0.0,0,-1.0,0.9644577,-1.0,1.0,-20.0,1.0,101627,-0.7454257,0.18796086,-0.9987995,1.0,0.58378357,-1.0,-0.38197732,-1.0,0.33832955,-1.0,1.0,1.0,-1.0,-0.6875591
573497,57,0.069580078125,17.882816314697266,1.7725773204801953e-07,0.0,0,-1.0,1.0,-1.0,1.0,-20.0,1.0,160000,-0.59481055,1.0,-1.0,0.7578799,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
573498,58,0.07080078125,21.565534591674805,0.0008139357669278979,0.0,0,-0.17525768,1.0,-1.0,1.0,-20.0,1.0,160000,0.2662271,1.0,-1.0,1.0,1.0,-1.0,1.0,0.47920877,1.0,-1.0,1.0,1.0,-1.0,1.0
573499,59,0.072021484375,17.88456153869629,2.082861811913972e-07,0.0,0,-1.0,-0.3738718,-1.0,1.0,-39.18733596801758,1.0,160000,-0.5570131,-0.5555607,-1.0,1.0,-0.24220407,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-0.43596733,-1.0,1.0
573500,60,0.0732421875,17.91489028930664,1.9604087242441892e-07,0.0,0,0.34553355,-0.3738718,0.039367437,1.0,-20.0,1.0,160000,1.0,-0.6624291,0.58017504,0.49396586,1.0,-1.0,1.0,1.0,-1.0,1.0,0.8891385,1.0,-1.0,1.0
573501,61,0.074462890625,9.352084159851074,1.8936074930309132e-10,0.0,3,0.40971196,1.0,0.21903759,1.0,-20.0,1.0,116966,0.7484775,1.0,0.6510078,1.0,0.61097044,-0.44642127,1.0,1.0,1.0,1.0,1.0,1.0,-0.80355823,1.0
573502,62,0.07568359375,17.975059509277344,9.373920875077602e-07,0.0,3,-1.0,0.15172327,-0.9383162,1.0,-20.0,1.0,116966,-0.3028395,-0.2882161,-0.087418795,1.0,1.0,-1.0,0.96437526,-0.54511106,-0.518789,-0.15735383,1.0,1.0,-1.0,1.0
573503,63,0.076904296875,11.124499320983887,6.18146742681347e-08,0.0,3,0.2081756,0.56693727,0.21903759,1.0,-53.98319721221924,1.0,82163,0.44359094,-0.05754167,0.5622748,1.0,-1.0,-0.6377384,0.25343943,0.79846364,-0.103575,1.0,1.0,-1.0,-1.0,0.45619094
573504,64,0.078125,17.92349624633789,8.675929166201968e-07,0.0,3,-1.0,1.0,-1.0,1.0,-20.0,1.0,116966,-1.0,1.0,-1.0,1.0,1.0,-0.92871904,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
573505,65,0.079345703125,10.480217933654785,3.844819129739108e-09,0.0,3,-1.0,1.0,-1.0,1.0,-20.0,1.0,116966,-0.5100787,1.0,-0.15670764,1.0,1.0,-1.0,0.9054192,-0.91814166,1.0,-0.28207377,1.0,1.0,-1.0,1.0
573506,66,0.08056640625,16.856292724609375,1.718062208055926e-07,0.0,3,-1.0,1.0,-1.0,1.0,-20.0,1.0,95619,-0.56771034,1.0,-0.75357866,1.0,0.66727245,-1.0,0.37025028,-1.0,1.0,-1.0,1.0,1.0,-1.0,0.6664505
573507,67,0.081787109375,8.177464485168457,3.23114007771963e-10,0.0,3,-0.7058303,1.0,-1.0,0.40460956,-20.0,1.0,32000,-0.06419012,0.3160643,-1.0,-0.32964122,0.7274257,-1.0,-0.769434,-0.11554221,0.5689157,-1.0,-0.59335417,1.0,-1.0,-1.0
573508,68,0.0830078125,18.094717025756836,5.670622613251908e-06,0.0,3,-0.6954834,1.0,-1.0,1.0,-53.98319721221924,6.459349453449249,116966,-0.05844186,0.308245,-0.72617805,1.0,-1.0,0.5236651,1.0,-0.10519534,0.554841,-1.0,1.0,-1.0,0.9425971,1.0
573509,69,0.084228515625,18.106613159179688,4.610241376212798e-06,0.0,3,-1.0,1.0,-1.0,1.0,-51.26666307449341,1.0,83460,-0.48778635,1.0,-1.0,1.0,-0.48009628,-1.0,0.26470655,-0.8780154,1.0,-1.0,1.0,-0.8641733,-1.0,0.47647178
573510,70,0.08544921875,17.29892921447754,2.1048225562481093e-07,0.0,3,-1.0,1.0,-1.0,1.0,-29.533562660217285,1.0,116966,-1.0,0.33308744,-1.0,0.002613306,0.12360096,-0.7962292,0.55697596,-1.0,0.5995574,-1.0,0.0047039506,0.22248173,-1.0,1.0
573511,71,0.086669921875,18.582515716552734,3.78257891497924e-06,0.0,3,-1.0,1.0,-1.0,1.0,-53.762333393096924,1.0,117775,-1.0,1.0,-0.2553535,0.99426,-0.76248914,-1.0,1.0,-1.0,1.0,-0.4596363,1.0,-1.0,-1.0,1.0
573512,72,0.087890625,10.195907592773438,1.8716186378497923e-09,0.0,3,-0.81240505,1.0,-1.0,-0.007390499,-25.77953577041626,1.0,117775,-0.12688553,1.0,-0.37506807,-0.60109735,0.22174442,-1.0,1.0,-0.22839396,1.0,-0.6751225,-1.0,0.39913994,-1.0,1.0
573513,73,0.089111328125,11.594785690307617,4.1287560037517324e-08,0.0,3,-0.8251578,-0.32437807,-1.0,1.0,-20.0,1.0,117775,-0.13397041,-0.96144897,-1.0,1.0,1.0,-1.0,0.8812188,-0.24114673,-1.0,-1.0,1.0,1.0,-1.0,1.0
573514,74,0.09033203125,19.01271629333496,1.1941694538109004e-05,0.0,3,-1.0,1.0,-1.0,1.0,-53.762333393096924,1.0,117775,-0.69791496,1.0,-1.0,1.0,-0.6382553,-1.0,0.91336626,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0
573515,75,0.091552734375,18.225257873535156,1.6856110960361548e-06,0.0,3,0.41598886,1.0,-1.0,1.0,-37.32342332601547,1.0,117775,1.0,1.0,-1.0,0.83431554,-0.09891915,-0.43847144,1.0,1.0,1.0,-1.0,1.0,-0.17805447,-0.7892486,1.0
573516,76,0.0927734375,11.594785690307617,4.1287560037517324e-08,0.0,3,-1.0,-0.32437807,-1.0,1.0,-20.0,1.0,117775,-1.0,-0.89030576,-1.0,1.0,0.47808537,-1.0,1.0,-1.0,-1.0,-1.0,1.0,0.8605536,-1.0,1.0
573517,77,0.093994140625,10.760820388793945,3.3749639527513864e-08,0.0,3,-1.0,-0.32437807,0.21748823,1.0,-53.762333393096924,6.7368022203445435,117775,-0.4090315,-0.818763,1.0,1.0,-0.9631161,0.6230644,1.0,-0.7362567,-1.0,1.0,1.0,-1.0,1.0,1.0
573518,78,0.09521484375,8.549041748046875,8.758056502244926e-10,0.0,3,0.41598886,1.0,-0.9036764,1.0,-20.0,1.0,32000,0.57904273,1.0,-0.06731367,1.0,0.52014714,-1.0,-1.0,1.0,1.0,-0.121164605,1.0,0.9362648,-1.0,-1.0
573519,79,0.096435546875,10.02160930633545,3.6725678054239097e-09,0.0,3,0.41598886,1.0,-1.0,1.0,-20.0,1.0,87999,1.0,0.2419526,-1.0,1.0,0.6253699,-1.0,0.2970844,1.0,0.43551466,-1.0,1.0,1.0,-1.0,0.5347519
573520,80,0.09765625,17.45659828186035,2.8035745458510064e-07,0.0,3,-0.7022474,1.0,-1.0,1.0,-20.0,1.0,117775,-0.06568682,0.91792756,-1.0,1.0,1.0,-1.0,1.0,-0.11823627,1.0,-1.0,1.0,1.0,-1.0,1.0
573521,81,0.098876953125,20.376747131347656,5.580770084634423e-05,0.0,0,-0.7342441,1.0,-1.0,1.0,-41.99290573596954,1.0,160000,-0.042736143,1.0,-0.9114865,1.0,-0.31538224,-1.0,0.47823793,-0.076925054,1.0,-1.0,1.0,-0.56768805,-1.0,0.8608282
573522,82,0.10009765624999999,17.858348846435547,1.6725894624869397e-07,0.0,0,-1.0,1.0,-1.0,1.0,-20.0,1.0,160000,-0.47487575,0.17773664,-0.64635557,1.0,0.75835395,-0.59893197,1.0,-0.8547763,0.31992593,-1.0,1.0,1.0,-1.0,1.0
573523,83,0.10131835937500001,20.01643180847168,2.67113446170697e-05,0.0,0,-1.0,0.67461145,-1.0,1.0,-41.67461097240448,1.0,160000,-0.39662355,-0.014269233,-1.0,1.0,-0.30654073,-1.0,1.0,-0.7139224,-0.025684617,-1.0,1.0,-0.5517733,-1.0,1.0
573524,84,0.1025390625,19.863182067871094,0.0002270513796247542,0.0,0,0.26392692,-0.29970396,-1.0,1.0,-20.0,1.0,85739,0.5118033,-1.0,-1.0,1.0,0.84056866,-1.0,-0.66797054,0.921246,-1.0,-1.0,1.0,1.0,-1.0,-1.0
573525,85,0.103759765625,20.25979995727539,4.287795309210196e-05,0.0,0,-1.0,1.0,-1.0,1.0,-20.0,1.0,160000,-0.7244959,1.0,-1.0,0.6035347,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
573526,86,0.10498046875,17.67618751525879,1.2004339566829003e-07,0.0,0,-0.93237066,1.0,-0.8716349,-0.3255908,-20.0,1.0,160000,-0.15280643,0.3309735,0.054989934,-0.5194894,1.0,-1.0,0.62749463,-0.27505156,0.5957523,0.09898188,-0.9350809,1.0,-1.0,1.0
573527,87,0.10620117187499999,11.598182678222656,5.1638743059356784e-08,0.0,0,-1.0,1.0,-1.0,1.0,-20.0,1.0,121301,-0.19577211,1.0,-0.9780403,1.0,0.48414364,-1.0,-0.24685597,-0.35238978,1.0,-1.0,1.0,0.87145853,-1.0,-0.44434074
573528,88,0.10742187500000001,18.17853546142578,3.2727095344853296e-07,0.0,0,-0.09450787,1.0,-1.0,1.0,-50.639145374298096,1.0,160000,0.31267288,1.0,-1.0,0.66687053,-1.0,-0.6365664,1.0,0.5628112,1.0,-1.0,1.0,-1.0,-1.0,1.0
573529,89,0.108642578125,19.78811264038086,1.4973795259720646e-05,0.0,0,-0.08388579,1.0,-1.0,1.0,-20.0,1.0,160000,0.31857404,0.8805408,-1.0,1.0,1.0,-1.0,1.0,0.5734333,1.0,-1.0,1.0,1.0,-1.0,1.0
573530,90,0.10986328125,12.342032432556152,6.617645453843579e-08,0.0,0,-0.9580021,1.0,-1.0,1.0,-50.639145374298096,1.0,160000,-0.16704611,0.24606001,-0.6910308,0.66332525,-0.8077366,-1.0,1.0,-0.300683,0.44290802,-1.0,1.0,-1.0,-1.0,1.0
573531,91,0.111083984375,20.039705276489258,9.725107520353049e-05,0.0,3,0.40145504,1.0,-1.0,1.0,-36.359477043151855,1.0,124494,1.0,1.0,-0.5452799,0.16170609,-0.076391816,-1.0,0.5179781,1.0,1.0,-0.98150384,0.29107097,-0.13750526,-1.0,0.93236053
573532,92,0.11230468749999999,21.778228759765625,0.003396920394152403,0.0,3,-1.0,1.0,-1.0,0.239142,-25.565251111984253,1.0,128823,-0.25006938,1.0,-0.27642667,-0.39421558,0.2234478,-0.50345206,1.0,-0.45012486,1.0,-0.497568,-0.70958805,0.40220603,-0.9062137,1.0
573533,93,0.11352539062500001,19.082660675048828,7.390153768938035e-05,0.0,3,-0.93446445,0.8894814,-0.5455766,1.0,-36.25528305768967,1.0,70665,-0.18662195,0.11515242,0.14379871,0.08484864,-0.073497534,-1.0,0.05070591,-0.3359195,0.20727435,0.25883767,0.15272756,-0.13229556,-1.0,0.09127063
573534,94,0.11474609375,21.899799346923828,0.004787750076502562,0.0,3,-1.0,1.0,-1.0,1.0,-42.96218514442444,1.0,128823,-0.46387258,0.8154677,-1.0,0.35989738,-0.25980037,-0.45666623,1.0,-0.83497065,1.0,-1.0,0.6478153,-0.46764067,-0.8219992,1.0
