step,reward
1,5.30477023348109
2,7.006800245556132
3,8.489058906513975
4,5.30477023348109
5,8.096730151162635
6,7.817809152659553
7,7.184667287904137
8,8.48600541157317
9,6.680207189665719
10,8.93289195166533
11,5.995768041654944
12,5.30477023348109
13,12.122018899835636
14,9.370097321573025
15,5.30477023348109
16,5.30477023348109
17,4.328749684760961
18,8.860915285991712
19,8.656194528505065
20,12.89950837492131
21,4.872970163686926
22,5.30477023348109
23,11.485397310389569
24,5.30477023348109
25,5.2877498080583045
26,18.238047123206908
27,12.802176256486186
28,11.553350362231896
29,5.30477023348109
30,8.978577503748252
31,10.30671988050903
32,8.620582944145156
33,8.934172837338078
34,4.975602123066871
35,5.30477023348109
36,5.30477023348109
37,5.30477023348109
38,8.824542902444076
39,18.845691251666384
40,5.3047665798183345
41,5.218767613171636
42,4.400573061635139
43,12.134691996808218
44,4.3273911952617325
45,12.379526148111152
46,9.214146271360907
47,4.650324087301154
48,12.936166718383873
49,74.93661298242512
50,11.08180202785334
51,11.642067115529471
52,11.931070152633332
53,5.620697110183642
54,5.30477023348109
55,8.464905705789288
56,5.30477023348109
57,11.495850577595293
58,13.706917813748111
59,15.497409568418936
60,6.0391641459189245
61,5.482037807446279
62,5.30477023348109
63,5.30477023348109
64,5.30477023348109
65,4.504056128695417
66,5.30477023348109
67,8.473272629759848
68,7.970272691970088
69,7.295511652133477
70,11.336178981716285
71,6.081933928575317
72,9.092083473851245
73,9.507761583459914
74,9.020104617452768
75,23.77732685857736
76,20.880601026640477
77,11.107941232890287
78,16.567236533981166
79,5.30477023348109
80,9.145067818726922
81,8.481774015137876
82,5.30477023348109
83,10.440990725892787
84,5.30477023348109
85,16.752188221880864
86,4.989809068624396
87,7.92634305352281
88,5.30477023348109
89,11.314403556108825
90,5.3047665798183345
91,4.705368104001948
92,13.373619063150414
93,5.185656045119568
94,4.720765444364989
95,5.30477023348109
96,5.30477023348109
97,4.763150750694937
98,5.969052363271345
99,5.30477023348109
100,7.103352845157417
101,8.098882954937444
102,22.753835627112533
103,10.941410205036386
104,5.30477023348109
105,5.30477023348109
106,4.983095386769314
107,10.419766160750518
108,6.4205696125213265
109,4.79103259994783
110,9.035094351089562
111,11.1980458190774
112,4.4369262924884225
113,10.92009646551172
114,8.738993570983475
115,9.165167668860335
116,5.30477023348109
117,5.30477023348109
118,16.209166961441365
119,13.890875101671877
120,5.3047665798183345
121,17.038856675658714
122,10.082604815651756
123,10.621096633730742
124,9.26191637290912
125,9.000228011979933
126,5.30477023348109
127,23.404975047233258
128,5.30477023348109
129,15.518433402169132
130,8.61274051685799
131,9.066748043897595
132,7.125850717983965
133,16.526813325300058
134,7.586253771552421
135,5.5164041603971405
136,11.5484003608026
137,5.30477023348109
138,5.30477023348109
139,5.30477023348109
140,7.054390150057149
141,5.30477023348109
142,19.60099858825314
143,8.190787055958182
144,15.185737456389615
145,5.30477023348109
146,14.869867822881876
147,13.179019912497779
148,13.780633002070646
149,5.30477023348109
150,5.7750663022588675
151,8.34225592617377
152,8.55972708214324
153,11.95045791473878
154,8.712538648293886
155,4.7211458367563885
156,16.886565641841088
157,4.709690016639968
158,8.727767032128174
159,4.483959944858142
160,5.3047665798183345
161,9.200414035230272
162,8.320014106270364
163,5.30477023348109
164,5.30477023348109
165,8.444265266957718
166,5.30477023348109
167,5.30477023348109
168,9.093928066908079
169,8.170120931445226
170,7.672995817335668
171,5.30477023348109
172,5.30477023348109
173,9.4325649598606
174,5.56103611089798
175,5.30477023348109
176,8.517023910726234
177,8.536866837077692
178,4.312572479579632
179,16.03422967223705
180,11.041583505160396
181,8.438737233848197
182,5.30477023348109
183,5.30477023348109
184,15.982133461823002
185,9.933836383096956
186,5.30477023348109
187,8.973038019145875
188,12.375032847946537
189,8.688879034481538
190,22.055726589203097
191,8.602433314151817
192,10.556750956849601
193,5.30477023348109
194,5.30477023348109
195,8.607867138669398
196,5.30477023348109
197,5.30477023348109
198,8.862029135933675
199,12.030965254419518
200,9.045207813449393
201,7.993420219677656
202,5.30477023348109
203,9.67078478201544
204,9.415915761197056
205,8.075841167800974
206,8.708007843621537
207,7.663138731595378
208,15.314372625364244
209,9.302411828429321
210,20.13663486656823
211,5.30477023348109
212,9.015724808479206
213,5.30477023348109
214,4.331307296685953
215,11.461549506679244
216,15.24656214742384
217,4.649707327835628
218,5.30477023348109
219,5.30477023348109
220,5.3047665798183345
221,9.252361869720863
222,8.36025704309824
223,8.885783601208711
224,8.126110533963598
225,5.30477023348109
226,4.576960791242751
227,13.216468307919872
228,8.986224885634702
229,4.597014341000079
230,9.673946039645879
231,5.30477023348109
232,13.689814384359371
233,10.0039363453057
234,5.30477023348109
235,5.30477023348109
236,5.30477023348109
237,4.308567363859634
238,8.774184936006442
239,5.30477023348109
240,20.708193175519014
241,9.261253376144541
242,5.30477023348109
243,5.30477023348109
244,5.30477023348109
245,16.61513623908213
246,7.134088049450174
247,9.281418575537595
248,14.964750286369574
249,20.23068869234743
250,5.3047665798183345
251,9.907629034299793
252,11.279206390110417
253,5.30477023348109
254,12.479278981640272
255,5.30477023348109
256,5.30477023348109
257,4.526826371070946
258,5.30477023348109
259,14.239003370146438
260,8.344964843605691
261,15.868740202703332
262,5.30477023348109
263,7.511556636142657
264,14.46070665675897
265,11.281451239872002
266,4.362073640297133
267,9.988815047338683
268,13.43388233321852
269,11.980099730720294
270,5.3047665798183345
271,13.306353384029222
272,9.006838993471913
273,9.044928902899391
274,10.961409151929315
275,8.764015674178811
276,11.766262384445225
277,11.833553342020277
278,5.206208727793403
279,5.30477023348109
280,4.705690019677643
281,5.30477023348109
282,8.161965729130603
283,20.86959256130885
284,8.26983162489882
285,11.440594250558464
286,8.87576454388882
287,13.172398628072177
288,9.225690447823395
289,13.784785070168777
290,11.345818039394944
291,5.30477023348109
292,5.30477023348109
293,9.071439126579039
294,4.399477058262342
295,7.862621712271277
296,5.30477023348109
297,11.715763891259854
298,4.533378927084165
299,14.746483590567719
300,14.17951146438611
301,5.30477023348109
302,5.30477023348109
303,5.30477023348109
304,7.404572866012021
305,19.275793756157388
306,5.353280968800799
307,7.627130851780834
308,14.30661344405369
309,9.84934473090762
310,10.315874873845033
311,10.531589394325211
312,9.37616452577278
313,5.9209552840679045
314,7.5571338571009825
315,5.539194792379423
316,4.3290681115219165
317,9.373424252029936
318,5.30477023348109
319,19.229294025147016
320,5.3047665798183345
321,5.30477023348109
322,7.964769661127782
323,8.250132499550837
324,8.374277876358782
325,8.042354068254241
326,14.436071898391871
327,9.158473422680709
328,5.408676111382917
329,8.34268152510618
330,5.215915445934542
331,5.791044735064382
332,9.516145322615232
333,9.15072134082481
334,4.4917228670395275
335,5.30477023348109
336,8.306010380201688
337,14.418595968549198
338,5.30477023348109
339,5.807962454257517
340,4.353899315040504
341,5.30477023348109
342,8.579087337766321
343,5.30477023348109
344,7.262708876471184
345,16.598662508051945
346,9.654536480986087
347,8.919707871587736
348,5.30477023348109
349,5.30477023348109
350,17.51874425307112
351,4.306669341965932
352,11.629007268020656
353,4.339581693988553
354,11.721274833724085
355,5.30477023348109
356,4.423537091556838
357,74.96773353889365
358,4.433418755008791
359,20.201388307008774
360,5.3047665798183345
361,5.30477023348109
362,6.437856651994153
363,8.612650116017996
364,9.312211268134762
365,12.549155963097814
366,5.30477023348109
367,8.646789112134847
368,5.30477023348109
369,5.30477023348109
370,16.635391400562682
371,8.498128071352973
372,8.040312096341577
373,5.30477023348109
374,16.756031461263113
375,5.30477023348109
376,18.365314043840026
377,5.30477023348109
378,5.30477023348109
379,11.821950368650565
380,4.430207916949147
381,10.938424225799968
382,5.30477023348109
383,8.153471902271846
384,5.30477023348109
385,5.30477023348109
386,8.162825034233382
387,5.30477023348109
388,4.8302717002194555
389,21.176904345598686
390,5.3047665798183345
391,5.30477023348109
392,16.342639584572794
393,13.5890264447452
394,8.358318099945713
395,12.172858757748301
396,7.9181474769133935
397,5.30477023348109
398,12.863789532052891
399,11.0286133276341
400,5.3047665798183345
401,17.84170417448504
402,13.995193209868333
403,9.000452964952526
404,9.196811737922216
405,9.779369843753598
406,8.466866819995005
407,12.91749139049568
408,14.980246499267501
409,8.399501360067763
410,5.753588567340909
411,8.266411224549007
412,5.30477023348109
413,5.30477023348109
414,5.30477023348109
415,17.27471438770927
416,5.30477023348109
417,14.777020178946762
418,10.321812640150423
419,5.30477023348109
420,9.823436237225382
421,8.82989502712923
422,5.30477023348109
423,5.30477023348109
424,12.279844876662356
425,8.124637718602333
426,8.356285492894582
427,17.712323333739015
428,12.105433380629478
429,8.812111155427534
430,14.889577049778309
431,8.623111289954885
432,5.694724922928749
433,16.377745605842442
434,9.821177271538808
435,4.864942321402907
436,8.793936542026984
437,8.932506528216852
438,13.651497393108269
439,14.355652767570215
440,22.500356659868192
441,12.300622202692228
442,4.340407147580876
443,8.486484569556719
444,8.56550018773094
445,5.30477023348109
446,8.771710470824907
447,16.50334264527045
448,5.207198340132109
449,5.30477023348109
450,15.091421074109551
451,9.530838044126972
452,21.138154432988788
453,4.430348818306655
454,18.89112361698842
455,5.417157089125116
456,11.773412875469726
457,5.30477023348109
458,5.30477023348109
459,9.308308667511723
460,10.975306945662938
461,8.454267217049985
462,5.30477023348109
463,23.418319778738514
464,7.352086661655942
465,4.479946457588593
466,18.064784531566666
467,12.425718740562667
468,10.449059969657236
469,9.735198317962734
470,5.648301197274709
471,15.787965521732337
472,9.008255031894528
473,5.30477023348109
474,14.235555215654406
475,5.636679161794696
476,9.054466316233967
477,19.28825816475622
478,4.999142701437197
479,5.30477023348109
480,9.185582240811597
481,8.475788164564754
482,5.30477023348109
483,5.30477023348109
484,74.95405203202873
485,5.30477023348109
486,5.30477023348109
487,11.99723148734938
488,12.874190252230093
489,17.196704545687282
490,7.714647044504378
