step,reward,score,bonus,cluster,dsp_jitter,dsp_shimmer,dsp_tilt,dsp_harmonics,dsp_threshold,dsp_ratio,dsp_bitrate
6314,13.577582865047502,1.471279347242671e-07,1.1034595104320033e-05,1,0.0,0.0,-0.4268304,0.4321329,-20.0,2.6732195019721985,160000
6315,16.210147147086953,1.1217085926773507e-07,8.41281444508013e-06,6,-1.0,-1.0,0.3,0.23817444,-58.483757972717285,1.0,160000
6316,16.088241586065422,1.0476014011828738e-07,7.857010508871554e-06,6,-1.0,-1.0,-1.0,0.3386854,-57.130188941955566,1.0,160000
6317,7.499282952446871,2.8727642487069716e-08,2.1545731865302287e-06,6,-1.0,-1.0,-0.66838026,-0.31504324,-44.983808398246765,5.052823483943939,96000
6318,-0.17137364218571127,3.725808994659019e-09,2.794356745994264e-07,2,-1.0,-0.02759713,-0.3836458,-0.3001705,-60.0,6.0,156934
6319,0.30982180274026816,1.7955701370198085e-09,1.3466776027648564e-07,2,0.0,-1.0,-1.0,-1.0,-20.0,1.0,160000
6320,10.20627363072971,6.389413442775549e-08,4.792060082081662e-06,6,-0.6460255,-1.0,0.3,0.0073966086,-28.37578058242798,1.0,160000
6321,203.29210408749094,1.0039714719300985e-11,7.529786039475739e-10,9,-1.0,-1.0,-0.06031084,-0.9411572,-38.85584659874439,1.0,152070
6322,8.336191921426524,3.897287470522315e-08,2.922965602891736e-06,6,0.0,-0.9818836,-0.09703547,-0.53665996,-60.0,6.0,160000
6323,9.573804881422951,7.423945902473861e-08,5.567959426855396e-06,6,-1.0,-0.535125,-0.279723,0.7,-33.54332506656647,5.407924115657806,147928
6324,0.30982180274026816,1.7955701370198085e-09,1.3466776027648564e-07,2,0.0,-1.0,0.3,-1.0,-24.69764471054077,1.0,160000
6325,10.085651049973603,5.960782090141947e-08,4.4705865676064604e-06,6,-0.8707013,-1.0,-1.0,-0.047986686,-35.23623526096344,1.0,160000
6326,13.016622755707147,1.5859048119182262e-07,1.1894286089386696e-05,1,0.0,-0.60949564,-0.75669193,0.2389741,-20.394514799118042,6.0,152196
6327,0.30982180274026816,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.7923732,-0.7495614,-0.011527002,-1.0,-60.0,1.0,160000
6328,7.475303402374118,9.529954780873595e-08,7.147466085655196e-06,1,-0.48613816,0.0,-0.90300345,-0.22579277,-47.104740142822266,5.039758145809174,160000
6329,9.95649648662654,8.396547457323322e-08,6.297410592992492e-06,6,-0.09868926,-1.0,-0.91755587,0.12204522,-59.43912863731384,1.0,112789
6330,0.3386917736298072,7.828873549442505e-09,5.871655162081879e-07,2,-1.0,-1.0,0.3,0.14521718,-41.785894483327866,6.0,128282
6331,9.676614039490762,8.314108157492228e-08,6.235581118119171e-06,6,-0.077943504,-1.0,0.3,0.08979866,-50.101425647735596,6.0,160000
6332,65.23939854423773,3.251165253459476e-05,0.002438373940094607,5,-0.853442,-1.0,0.22145218,-0.9052619,-43.99073153734207,2.8741539120674133,117645
6333,16.385540517286287,1.243261635863746e-07,9.324462268978095e-06,6,-0.26519668,-1.0,-1.0,-0.22740519,-37.59952560067177,1.0,159473
6334,19.545217997475266,2.050103836692685e-10,1.5375778775195137e-08,8,0.0,-0.42190802,0.3,-0.72945154,-41.91565349698067,1.0,160000
6335,1.6305174106448481,2.826780765019521e-08,2.1200855737646407e-06,2,-0.83358896,-0.90887034,-1.0,0.27404112,-58.64625096321106,6.0,146279
6336,14.919107352699548,2.888382368837483e-07,2.1662867766281124e-05,1,-1.0,-0.68184054,-1.0,0.32227898,-55.76404809951782,1.0,160000
6337,13.948929768442587,2.7073688215750735e-06,0.00020305266161813051,7,0.0,0.0,-0.29469284,-0.661392,-33.978556990623474,4.341719210147858,160000
6338,9.619239574874927,8.050122346503485e-08,6.037591759877614e-06,6,-0.8601543,-0.4203236,-0.19727087,0.7,-48.48222315311432,6.0,160000
6339,12.053860111370655,1.059814778159307e-07,7.948610836194803e-06,1,-1.0,-1.0,0.3,0.33924985,-60.0,6.0,96000
6340,0.3098187779750241,1.795559922967982e-09,1.3466699422259865e-07,2,-1.0,-0.1533472,-0.33853912,-1.0,-20.0,1.0,160000
6341,13.92647638131455,2.9026560355305264e-07,2.1769920266478948e-05,1,-1.0,-1.0,-0.99602294,0.7,-35.72987198829651,1.0,96000
6342,7.96952655341737,1.620690248671508e-09,1.215517686503631e-07,4,-0.4827879,-0.265247,-0.8380277,-0.96597326,-51.87324523925781,6.0,96052
6343,0.6900149579812203,1.017054085394875e-08,7.627905640461563e-07,2,-0.5205511,-1.0,0.3,-0.861794,-55.20662784576416,6.0,160000
6344,12.84545369639626,1.406749845500599e-07,1.0550623841254492e-05,1,-1.0,-1.0,-0.3886467,0.7,-20.0,1.0,96000
6345,14.899018351870225,2.849824625172914e-07,2.1373684688796857e-05,1,-0.10886437,-1.0,-1.0,0.7,-20.0,1.0,160000
6346,167.98482113087846,1.3372167088909759e-11,1.002912531668232e-09,9,-0.6369877,-1.0,-1.0,-0.87196547,-22.72311568260193,1.0,160000
6347,0.30982180274026816,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.8904128,-1.0,0.3,-1.0,-33.54698956012726,1.0,160000
6348,2.5807599239646457,2.622195438561903e-08,1.966646578921427e-06,2,-1.0,-1.0,0.3,-0.08017756,-20.0,1.0,160000
6349,13.915885499856035,2.882163698814111e-07,2.161622774110583e-05,1,-1.0,-0.516959,-1.0,0.7,-20.0,1.0,96000
6350,16.730088179996986,1.8873213036840752e-07,1.4154909777630564e-05,6,0.0,0.0,-1.0,-0.039092958,-60.0,1.0,133751
6351,14.366945209801926,2.0211732021380158e-07,1.5158799016035118e-05,1,-0.39860183,-0.26284814,0.3,-0.037032276,-28.4036386013031,1.094234049320221,160000
6352,1.4873288144834975,2.3929157322299943e-08,1.7946867991724957e-06,2,-1.0,-0.9951621,-0.54835176,0.40639645,-44.64623034000397,1.669279396533966,96000
6353,12.2076902477183,1.0077086187720852e-07,7.557814640790639e-06,1,-0.008543849,-0.84008014,-1.0,0.7,-37.522692531347275,5.080832600593567,102341
6354,12.3260653290459,5.044652766628133e-07,3.7834895749710995e-05,7,-0.8690269,-1.0,-1.0,0.7,-30.520476698875427,1.0,96000
6355,14.595992092004154,2.3267133997251221e-07,1.7450350497938416e-05,1,-0.305142,-0.7980782,0.10917318,0.6268448,-46.72055661678314,1.0,160000
6356,14.681576461235032,2.4639126650072285e-07,1.8479344987554214e-05,1,-0.679788,-0.48757535,0.3,0.31690335,-38.03917393088341,1.0,160000
6357,9.92196565730625,6.303975652599547e-08,4.72798173944966e-06,6,-1.0,-1.0,-0.68416125,-0.9919235,-35.450157821178436,2.3163375854492188,160000
6358,13.792315565290192,2.65346017158663e-07,1.9900951286899726e-05,1,-1.0,-0.9301756,0.3,-0.04695648,-50.50104260444641,1.0,96000
6359,12.847389511496434,1.4934970238300593e-07,1.1201227678725445e-05,1,-1.0,-1.0,-0.9232243,0.7,-20.0,3.8010544180870056,100370
6360,-0.5400738382969485,1.795559922967982e-09,1.3466699422259865e-07,2,-0.3583511,-1.0,0.3,-1.0,-20.847610235214233,5.249463081359863,160000
6361,-1.0927853151147604,1.7955701370198085e-09,1.3466776027648564e-07,2,-1.0,0.0,-0.54840237,-1.0,-60.0,5.917587637901306,96000
6362,9.93791593876805,5.5861214320884756e-08,4.189591074066357e-06,6,0.0,-1.0,-1.0,0.5292849,-32.98697888851166,1.0,160000
6363,9.860981143507024,9.904115305658934e-10,7.4280864792442e-08,4,-0.28311402,0.0,-0.7774182,0.1001226,-60.0,1.1712283492088318,160000
6364,13.091671315929467,1.6595178919942555e-07,1.2446384189956916e-05,1,-0.4138801,0.0,-1.0,0.10563362,-41.11936204135418,6.0,160000
6365,19.139227434338196,1.624737705485657e-10,1.2185532791142428e-08,8,-0.73418295,-0.17865157,0.3,-0.08813001,-60.0,1.0,136882
6366,1.4996049016067508,8.233794979162212e-09,6.175346234371659e-07,2,-0.6540351,-0.14744043,-0.15570647,0.7,-37.86772429943085,1.0,160000
6367,-0.6901781972597318,1.7955701370198085e-09,1.3466776027648564e-07,2,0.0,-1.0,-0.88385326,-1.0,-20.0,1.0,96000
6368,9.124717049383069,6.092253101996903e-08,4.569189826497677e-06,6,-0.5377079,-1.0,-0.20562449,-0.24424866,-56.238933801651,6.0,160000
6369,-0.6901781972597318,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.7332015,-0.16794133,-1.0,-1.0,-60.0,6.0,160000
6370,2.792413534840829,3.268707260417614e-08,2.4515304453132103e-06,2,-1.0,-1.0,-1.0,0.47983235,-29.490562677383423,1.0079062581062317,160000
6371,14.100737529929887,2.963961946989002e-07,2.2229714602417516e-05,1,-0.36717397,-1.0,-1.0,0.28400815,-20.0,1.8715379238128662,106300
6372,-0.6901781972597318,1.7955701370198085e-09,1.3466776027648564e-07,2,-1.0,-1.0,-1.0,-1.0,-20.0,6.0,160000
6373,14.10708836125459,1.7433809773592657e-07,1.3075357330194493e-05,1,-1.0,0.0,-1.0,0.7,-47.590253949165344,1.290500521659851,160000
6374,13.869078042931719,1.4292764660694957e-07,1.0719573495521217e-05,1,-1.0,-1.0,0.24089342,0.33336967,-60.0,1.0,160000
6375,2.8691148494392857,3.532010595108659e-08,2.649007946331494e-06,2,-1.0,-1.0,-1.0,-0.3708431,-60.0,1.0,160000
6376,37.863522247200336,4.1150697432934535e-11,3.08630230747009e-09,0,0.0,-1.0,0.20277429,-0.99138707,-20.0,2.705808937549591,160000
6377,14.501808684103148,2.5185687491102726e-07,1.8889265618327045e-05,1,-1.0,0.0,-1.0,0.7,-60.0,1.0,146397
6378,14.704224982508887,2.501549261069158e-07,1.8761619458018686e-05,1,0.0,-0.44894868,0.3,0.7,-37.45650142431259,1.0,160000
6379,0.030431177740268156,1.7955701370198085e-09,1.3466776027648564e-07,2,0.0,-1.0,-1.0,-1.0,-60.0,1.0,142119
6380,1.4607483734452646,2.314238223277698e-08,1.7356786674582736e-06,2,-0.10569906,-0.51101947,-1.0,-0.95362866,-44.824776351451874,6.0,160000
6381,-0.36996183955175455,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.5218512,-0.6179089,-0.44236562,-1.0,-50.112353563308716,4.3989182114601135,160000
6382,-0.621177136995061,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.97984207,-1.0,-0.20443508,-1.0,-29.740285873413086,4.5321044921875,121190
6383,0.30982180274026816,1.7955701370198085e-09,1.3466776027648564e-07,2,-1.0,-1.0,-1.0,-1.0,-27.176977396011353,1.0,160000
6384,13.61674418156411,3.819899575319141e-06,0.0002864924681489356,7,-1.0,-0.7517003,-1.0,0.16632286,-20.0,6.0,96000
6385,12.107503559862154,1.0472917466586296e-07,7.854688099939722e-06,1,-0.51959026,-1.0,0.3,0.1270316,-50.49496412277222,5.166345596313477,96000
6386,0.30982180274026816,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.8288332,-1.0,-0.12138039,-1.0,-25.85765838623047,1.0,160000
6387,10.786233430700221,8.842426524324765e-08,6.6318198932435735e-06,6,-1.0,-0.842719,-1.0,0.7,-46.30077600479126,1.0,160000
6388,1.029095904709166,8.457558209329363e-09,6.343168656997022e-07,2,-0.79432243,-1.0,-0.20059505,0.24487418,-58.12459707260132,1.0,128355
6389,12.386460987194564,5.236267384134408e-07,3.927200538100806e-05,7,0.0,-1.0,-1.0,0.6908258,-29.546387195587158,2.304421126842499,160000
6390,18.549024342819536,1.4813905657717896e-10,1.1110429243288422e-08,8,-1.0,-0.40008068,-0.15238923,-0.16994907,-53.03170204162598,1.0,113101
6391,9.858802816594585,3.6153524618498523e-10,2.7115143463873892e-08,4,-0.92267644,-0.6450715,0.3,-0.44467613,-24.995585680007935,1.0,158868
6392,13.299591623776365,1.1201115768244563e-07,8.400836826183422e-06,1,-0.34484476,-1.0,-1.0,0.6999999,-59.981889724731445,1.0,146768
6393,12.873136112800722,1.1121602483399329e-07,8.341201862549497e-06,1,0.0,0.0,-1.0,0.31556767,-20.0,4.113135993480682,160000
6394,0.30982180274026816,1.7955701370198085e-09,1.3466776027648564e-07,2,-1.0,0.0,-0.0030500293,-1.0,-24.672049283981323,1.0,160000
6395,0.30982180274026816,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.4093405,-1.0,0.3,-1.0,-33.99265944957733,1.0,160000
6396,10.104233573718124,6.972635446800268e-08,5.229476585100201e-06,6,-0.96712536,-1.0,-0.2450701,0.7,-41.63336008787155,1.0,143375
6397,0.4578782198508131,7.856427508556862e-09,5.892320631417647e-07,2,-1.0,-1.0,-0.12437254,0.7,-36.78278237581253,6.0,160000
6398,13.503906740062511,1.1182778081320066e-07,8.38708356099005e-06,1,0.0,0.0,-1.0,0.7,-37.43693768978119,1.0,160000
6399,189.6569159730833,1.0298954397636173e-11,7.72421579822713e-10,9,-1.0,-1.0,-1.0,-0.88824725,-20.0,1.0,160000
6400,10.377867228043963,7.02733657931276e-08,5.27050243448457e-06,6,-1.0,0.0,-0.330429,0.7,-30.570855140686035,1.0,160000
6401,12.708469765472056,1.2831344520236598e-07,9.623508390177449e-06,1,0.0,0.0,-0.4575137,-0.5395737,-60.0,6.0,160000
6402,14.154078375519799,1.8402271280137938e-06,0.00013801703460103454,7,-0.6429796,-0.8449699,-0.42127624,0.7,-28.826181888580322,1.0,160000
6403,14.08238597417046,2.9214452297310345e-06,0.0002191083922298276,7,-1.0,0.0,-0.41863188,0.48992378,-37.727382481098175,1.0,119894
6404,63.685729887012954,2.322071486560162e-05,0.0017415536149201216,5,0.0,-0.25328654,-1.0,-0.314381,-47.24009096622467,1.0,108857
6405,14.759346392415049,5.1327056098671164e-06,0.00038495292074003373,7,-1.0,-1.0,0.22634482,-0.14469995,-26.317535638809204,1.0,119778
6406,0.30982180274026816,1.7955701370198085e-09,1.3466776027648564e-07,2,-1.0,-0.6948377,-0.040343642,-1.0,-34.0792441368103,1.0,160000
6407,-0.973460908992495,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.94084877,-1.0,-1.0,-1.0,-39.70540042966604,5.02123898267746,96000
6408,7.17288018648124,8.884436653033845e-08,6.663327489775384e-06,1,-0.31094396,-1.0,0.3,0.7,-31.341474652290344,6.0,160000
6409,12.820493977993312,1.3834063850026723e-07,1.0375547887520042e-05,1,-0.7259058,-0.5933022,-0.37560213,0.33071873,-34.40998673439026,6.0,160000
6410,14.303234284477147,3.0644755497633014e-06,0.0002298356662322476,7,-1.0,0.0,-0.9255049,0.7,-56.028045415878296,1.0,130358
6411,9.567715589287198,6.759206172546328e-08,5.069404629409746e-06,6,-1.0,-1.0,0.3,0.5195606,-60.0,1.8215034008026123,113748
6412,-0.7213376113416481,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.4387083,-1.0,0.3,-1.0,-32.56741106510162,2.2578725814819336,96000
6413,-0.7098899489701069,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.7314026,-1.0,-0.2304442,-1.0,-20.0,1.9976479411125183,96000
6414,1.687038815764108,1.0137345185512459e-08,7.603008889134344e-07,2,-1.0,-1.0,0.3,0.7,-26.344279050827026,1.0,160000
6415,-0.7057873202125537,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.6245471,-0.97676533,-0.43020225,-1.0,-45.00241160392761,6.0,148648
6416,9.985437398359194,8.68854925784035e-08,6.5164119433802625e-06,6,0.0,0.0,-1.0,-0.8912538,-47.229047417640686,4.84775847196579,160000
6417,12.63853658087401,1.1972742868238129e-06,8.979557151178597e-05,7,-0.091841936,-1.0,-1.0,-0.21752827,-20.06688952445984,6.0,160000
6418,14.616927177973732,3.559210597359197e-07,2.6694079480193977e-05,1,-1.0,-1.0,-1.0,-0.1707003,-20.0,2.9052064418792725,129148
6419,9.119711288889942,4.704676825895149e-08,3.5285076194213616e-06,6,-1.0,0.0,-0.35750043,0.7,-51.18753433227539,3.2531425952911377,140006
6420,10.084537692177108,1.1200613769801748e-09,8.400460327351311e-08,4,-0.13029104,0.0,0.15242994,-0.21213095,-44.4980788230896,1.0,160000
6421,8.840196279842392,5.96677622866082e-08,4.475082171495615e-06,6,-1.0,0.0,0.3,0.7,-60.0,4.730556964874268,96000
6422,12.794094354815593,6.318227292467782e-07,4.7386704693508364e-05,7,-0.8556908,-0.9683876,-1.0,0.19087225,-60.0,1.3919732570648193,160000
6423,-0.20233444725973182,1.7955701370198085e-09,1.3466776027648564e-07,2,-1.0,-1.0,-1.0,-1.0,-46.63081169128418,1.0,127222
6424,0.30982180274026816,1.7955701370198085e-09,1.3466776027648564e-07,2,0.0,-1.0,0.22306144,-1.0,-45.71892499923706,1.0,160000
6425,0.11295569736856748,8.491858771719762e-09,6.368894078789822e-07,2,-1.0,-0.13876766,0.3,0.5808737,-60.0,6.0,96000
6426,14.588004787279237,4.069224814884365e-06,0.00030519186111632735,7,-1.0,-1.0,-0.5955077,0.7,-60.0,1.0,126205
6427,19.760410008515866,2.525222808635874e-10,1.8939171064769056e-08,8,-1.0,-1.0,-0.21323699,-0.72160375,-37.63902023434639,1.0,160000
6428,1.59753044009976,2.6682329234972713e-08,2.0011746926229534e-06,2,-0.15888017,-0.34745002,-1.0,-0.6248764,-26.421725749969482,1.0,96000
6429,12.993032477271614,6.98767962603597e-07,5.240759719526977e-05,7,-1.0,-0.8918884,-1.0,-0.27167538,-53.65456461906433,1.0,160000
6430,13.589804391337253,1.2626981060748221e-07,9.470235795561166e-06,1,-1.0,-0.90282965,0.25711632,-0.3456866,-20.0,1.4738515615463257,160000
6431,14.07418585220995,2.846317556759459e-06,0.00021347381675695942,7,-1.0,-1.0,-0.13708282,0.6999999,-38.066192269325256,4.018469214439392,160000
6432,-0.12223485175372151,3.958122718472623e-09,2.9685920388544673e-07,2,-1.0,-1.0,-1.0,-0.9756862,-35.31301558017731,1.0,96000
6433,15.214133549335486,3.5183620639145374e-07,2.638771547935903e-05,1,-0.68464684,-1.0,-1.0,0.7,-45.96873342990875,1.0,160000
6434,12.320196124611604,9.497161954641342e-07,7.122871465981007e-05,7,-1.0,-1.0,-0.58567584,-0.5401691,-20.0,2.439446806907654,96000
6435,64.0261175150837,2.65070211753482e-05,0.001988026588151115,5,-0.20231128,-0.7427139,0.3,0.28669894,-60.0,2.672825813293457,96000
6436,9.223316500626693,2.323772146928249e-10,1.7428291101961868e-08,4,0.0,-1.0,-1.0,-0.34005013,-50.22644758224487,1.0,160000
6437,13.233100897381451,1.0074911642732332e-06,7.556183732049249e-05,7,-1.0,0.0,-0.98137647,-0.6046658,-29.06018376350403,1.804545283317566,152560
6438,58.20233637711042,1.7778339564400447e-11,1.3333754673300335e-09,3,-1.0,0.0,0.20619255,-0.8644281,-20.0,1.0,106394
6439,69.06364566796246,8.07713731774129e-05,0.006057852988305967,5,-1.0,-1.0,-1.0,-0.18865737,-47.64413595199585,2.333860158920288,96000
6440,19.02184925819143,1.2900601420451352e-10,9.675451065338514e-09,8,-1.0,-1.0,0.3,-0.6476612,-60.0,1.0,149274
6441,9.696208692035432,8.406242812952769e-08,6.304682109714577e-06,6,-1.0,0.0,-1.0,-0.31316674,-29.454294443130493,6.0,160000
6442,9.06557434871464,5.4137281324528885e-08,4.060296099339666e-06,6,-0.6027781,-0.72665066,-0.8735782,0.42637688,-54.4141960144043,4.467021584510803,128510
6443,0.07285507357614462,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.63151515,-0.91612035,-0.7553869,-1.0,-20.0,2.1848336458206177,160000
6444,9.44014048382816,7.278229929852387e-08,5.45867244738929e-06,6,-0.5087728,-0.64664274,-0.9891015,0.7,-29.106616973876953,6.0,160000
6445,0.2673294130613131,1.7955701370198085e-09,1.3466776027648564e-07,2,-1.0,-0.8272911,0.04965335,-1.0,-20.0,1.2124619483947754,160000
6446,9.541552512563204,7.070332230796339e-08,5.302749173097254e-06,6,-0.4121294,-0.75156385,-0.86477053,-0.9856124,-20.840327739715576,1.0,105783
6447,12.585167536349676,1.1451534192019608e-06,8.588650644014706e-05,7,0.0,0.0,-1.0,0.23578984,-54.52664375305176,1.0,96000
6448,8.597614762763062,3.188399233522432e-08,2.391299425141824e-06,6,0.0,-0.2728408,0.3,0.22472036,-36.034506261348724,2.358868181705475,142288
6449,0.09954968480844761,5.656365598127877e-09,4.242274198595908e-07,2,-1.0,-1.0,0.11039078,-0.24385059,-60.0,6.0,135146
6450,12.93597368531308,1.3332556818568264e-06,9.999417613926198e-05,7,-0.6145885,-0.9721293,-0.54127884,0.58852327,-54.26560401916504,1.0,106780
6451,13.693377071634611,2.006354179684422e-06,0.00015047656347633165,7,-0.4055375,-0.11026192,0.14543545,0.7,-20.0,1.0,123882
6452,77.67135534515123,0.0005386439152061939,0.040398293640464544,5,-1.0,-1.0,-1.0,0.13502601,-21.02249503135681,1.0,96000
6453,14.676158134147773,3.06768606606056e-06,0.000230076454954542,7,-1.0,0.0,0.3,-0.06787175,-46.77331745624542,1.0,154168
6454,0.06905617774026815,1.7955701370198085e-09,1.3466776027648564e-07,2,0.0,-1.0,0.23228025,-1.0,-60.0,1.0,144591
6455,81.95429022989426,0.0011066904990002513,0.08300178742501885,5,-1.0,0.0,-1.0,0.07109171,-41.28373205661774,1.0,160000
6456,1.0251592656827349,4.74544581408054e-09,3.559084360560405e-07,2,-0.7978029,-0.30123544,0.10456538,-0.90143746,-40.75788617134094,1.0,160000
6457,12.072174424022887,3.639378007846972e-07,2.7295335058852288e-05,7,-1.0,-1.0,-1.0,0.17762136,-20.0,6.0,160000
6458,21.5895599122088,1.017274280457059e-05,0.0007629557103427942,7,-0.6926836,-1.0,-1.0,0.105090916,-60.0,1.2048489451408386,96000
6459,12.632324876609031,1.3469697535128944e-07,1.0102273151346708e-05,1,-0.15555793,-1.0,-1.0,-0.005750209,-60.0,3.8234514594078064,96000
6460,14.148274137639028,2.0174064729872043e-07,1.5130548547404032e-05,1,0.0,-0.66973674,0.3,-0.11734894,-20.0,2.1736679077148438,160000
6461,13.78523077299872,1.3530740261558094e-06,0.0001014805519616857,7,-1.0,-1.0,-0.76960135,-0.4919336,-60.0,1.0,160000
6462,14.056464094346525,1.6964370388450334e-06,0.0001272327779133775,7,0.0,-1.0,-0.8688676,-0.49921262,-24.074634313583374,1.0,160000
6463,13.165772159264378,1.261136048924527e-07,9.458520366933953e-06,1,-1.0,-1.0,-1.0,-0.27355528,-51.27786636352539,3.114550769329071,140971
6464,0.30982180274026816,1.7955701370198085e-09,1.3466776027648564e-07,2,0.0,-1.0,-1.0,-1.0,-20.0,1.0,160000
6465,12.867058544889343,1.3950067057066917e-07,1.0462550292800188e-05,1,-1.0,-1.0,-1.0,0.7,-50.50751566886902,1.9922292828559875,99503
6466,-0.4069438222597318,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.05145639,0.0,-1.0,-1.0,-33.800897002220154,1.0,114127
6467,69.14296817510069,6.53338574920781e-05,0.004900039311905857,5,-1.0,-1.0,-1.0,0.7,-48.12405228614807,1.0,160000
6468,74.16473626472188,0.00019898741447832435,0.014924056085874327,5,-0.7305634,-0.5365034,-1.0,0.2866429,-60.0,1.0,160000
6469,73.49691895106942,0.00017162176663987339,0.012871632497990504,5,-0.67520547,-0.64992654,-0.65962124,0.057644427,-33.121883273124695,1.0,160000
6470,-0.2818218470249759,1.795559922967982e-09,1.3466699422259865e-07,2,-0.8490499,-0.095851004,-1.0,-1.0,-60.0,1.0,122135
6471,-0.7370706392786099,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.8858505,-1.0,0.3,-1.0,-20.0,6.0,140172
6472,13.72445969452391,2.243825520054088e-06,0.0001682869140040566,7,0.0,-0.4964202,-0.61415,-0.019072175,-51.15923762321472,4.3374351263046265,160000
6473,0.30982180274026816,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.54595685,0.0,-1.0,-1.0,-22.078193426132202,1.0,160000
6474,13.157676016607795,9.034891945702839e-07,6.776168959277129e-05,7,0.0,-1.0,-0.66881424,0.15039742,-42.605286836624146,1.7165884971618652,160000
6475,14.230251020278615,2.68676160430914e-07,2.0150712032318552e-05,1,-1.0,0.0,-1.0,0.6113375,-45.76416611671448,1.0,122835
6476,12.52407623963931,8.097520662886382e-07,6.073140497164786e-05,7,-1.0,-1.0,-1.0,0.045096517,-60.0,4.228103816509247,160000
6477,12.805137769804364,7.392873158096336e-07,5.544654868572252e-05,7,0.0,-0.86733735,-0.02425325,0.4480859,-37.61694356799126,2.277226209640503,160000
6478,12.37204764762809,9.586594842403429e-07,7.189946131802571e-05,7,-1.0,-1.0,-1.0,0.7,-56.13954544067383,6.0,160000
6479,15.086453475402642,3.230459526548657e-07,2.4228446449114927e-05,1,-0.2189017,-0.22852212,-1.0,0.7,-49.67256844043732,1.0,160000
6480,11.012332852928711,3.343489254348242e-07,2.5076169407611815e-05,7,-1.0,-0.5253265,-0.2778384,-0.088401735,-60.0,3.2744524478912354,96000
6481,13.10533728257656,7.67416452163161e-07,5.7556233912237076e-05,7,0.0,0.0,-1.0,0.66085315,-48.00965070724487,1.0,160000
6482,7.073950427915003,3.1004436795711854e-09,2.325332759678389e-07,4,-0.65412116,-1.0,-1.0,-0.47743693,-55.68358659744263,1.2768495678901672,160000
6483,12.723256479417817,3.5323571845324864e-10,2.6492678883993648e-08,4,-0.5850981,-0.9757257,0.3,-0.5857618,-20.647602081298828,1.0,96000
6484,10.047563068224854,8.920553540292531e-08,6.690415155219398e-06,6,-1.0,-0.83638597,-0.7292168,0.025813162,-30.05420207977295,1.0,111723
6485,13.172498226567146,1.7519462858217594e-07,1.3139597143663195e-05,1,-1.0,0.0,-1.0,0.29864395,-30.66132962703705,1.0,96000
6486,0.30982180274026816,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.079009056,-1.0,-1.0,-1.0,-30.607303380966187,1.0,160000
6487,32.2868075097455,6.622661447019951e-11,4.966996085264963e-09,0,-0.62704706,0.0,0.3,-0.66578484,-31.766632199287415,1.0,159137
6488,13.73964626786606,1.3102338414228143e-07,9.826753810671107e-06,1,-1.0,0.0,-1.0,0.16819969,-39.02171418070793,1.0,160000
6489,-0.5422589547663028,1.7955701370198085e-09,1.3466776027648564e-07,2,0.0,0.0,-0.76326865,-1.0,-32.941203117370605,4.029246628284454,121654
6490,9.467339208079347,7.391506073872733e-08,5.54362955540455e-06,6,0.0,-1.0,0.3,0.7,-30.0925350189209,1.1063841581344604,96000
6491,8.89666196944663,4.190647828750116e-08,3.142985871562587e-06,6,-1.0,-1.0,0.3,0.7,-20.0,3.8385168313980103,160000
6492,-0.6919273229349259,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.77381754,-0.69148636,-0.5468036,-1.0,-20.0,6.0,156213
6493,8.730415060539883,4.1157118602086484e-08,3.0867838951564863e-06,6,-1.0,-1.0,0.3,-0.088516906,-20.0,3.8620171546936035,133965
6494,1.4684659670701814,1.3009213262193953e-08,9.756909946645465e-07,2,-1.0,-1.0,-0.60455453,-0.18448439,-25.52917718887329,1.0,131329
6495,0.30982180274026816,1.7955701370198085e-09,1.3466776027648564e-07,2,-0.7192737,-1.0,-1.0,-1.0,-60.0,1.0,160000
6496,-0.6901781972597318,1.7955701370198085e-09,1.3466776027648564e-07,2,-1.0,-1.0,0.13122362,-1.0,-60.0,1.0,96000
6497,0.09102191365259116,1.7955701370198085e-09,1.3466776027648564e-07,2,-1.0,-1.0,0.12585437,-1.0,-25.940126180648804,2.093999445438385,160000
6498,38.15211325882575,3.506471155101387e-11,2.6298533663260404e-09,0,-1.0,0.0,-0.8207593,-0.99467075,-20.0,1.0,160000
6499,9.531381541934971,6.5917198810439e-08,4.943789910782925e-06,6,-0.40558177,-0.58313763,-0.28647795,0.47736752,-34.36253547668457,4.660841584205627,157813
