step,session_step,session_progress_pct,reward,score,bonus,dsp_jitter,dsp_shimmer,dsp_tilt,dsp_harmonics,dsp_threshold,dsp_ratio,dsp_bitrate
72833,11393,13.907470703125,19.439833113670456,0.0038481331430375576,0.0,-1.0,-0.7719208,1.0,0.28820327,-41.159542202949524,1.0,148397
72834,11394,13.908691406250002,19.866651201427477,0.005896779242902994,0.0,0.4499811,-1.0,-1.0,0.35916483,-50.49426078796387,1.0,79646
72835,11395,13.909912109375,20.361308340725063,0.009670340456068516,0.0,-1.0,-0.36209434,-0.9787446,1.0,-20.0,1.0,76160
72836,11396,13.911132812499998,21.488085665153662,0.029839735478162766,0.0,-1.0,-0.5437755,-1.0,-0.032344043,-22.242966890335083,1.0,160000
72837,11397,13.912353515625,9.063080499782325,1.1886262996085861e-07,0.0,0.5017624,-1.0,-0.37950933,0.18124878,-21.98002815246582,1.0,160000
72838,11398,13.91357421875,20.345405235426565,0.009517768397927284,0.0,-1.0,-1.0,-1.0,1.0,-38.03697943687439,1.0,158505
72839,11399,13.914794921875002,10.353922282229206,4.348020468114555e-07,0.0,0.9801109,-1.0,-0.61101544,0.14609712,-26.992037296295166,1.0,160000
72840,11400,13.916015625,20.49956512614659,0.011104165576398373,0.0,-1.0,-1.0,-0.9566142,0.8798558,-20.0,1.0,160000
72841,11401,13.917236328124998,16.673785631219992,0.00024208576360251755,0.0,-0.45250416,0.2288419,0.54859746,1.0,-42.095690965652466,1.0,160000
72842,11402,13.91845703125,8.781388287244805,8.943705864794538e-08,0.0,-1.0,-0.16566682,0.016738534,1.0,-35.96607804298401,3.7693289518356323,160000
72843,11403,13.919677734375,22.068545858857902,0.05331944674253464,0.0,-1.0,-0.31913954,-0.6112459,1.0,-29.84987497329712,1.0,75694
72844,11404,13.920898437500002,22.20418366166255,0.06106500327587128,0.0,0.42211008,0.07664311,-1.0,1.0,-39.80689227581024,1.0,160000
72845,11405,13.922119140625,17.906850639217684,0.0008307758253067732,0.0,-1.0,-0.9604465,1.0,1.0,-27.196965217590332,1.0,160000
72846,11406,13.923339843749998,21.65140841943036,0.03513380140066147,0.0,-0.3609059,-1.0,-1.0,-0.0026504397,-60.0,1.0,160000
72847,11407,13.924560546875,21.558657544913995,0.032021667808294296,0.0,-1.0,-0.7657478,-1.0,-0.25363958,-20.0,1.0,160000
72848,11408,13.92578125,21.779770982249065,0.03994590789079666,0.0,-1.0,-1.0,-1.0,1.0,-20.0,1.0,132002
72849,11409,13.927001953125002,21.915682160895425,0.045761238783597946,0.0,-1.0,-0.46836436,-1.0,0.48059225,-30.320429801940918,1.0,65594
72850,11410,13.92822265625,21.740986251175073,0.03842627629637718,0.0,-0.6813358,-1.0,-1.0,0.10433179,-22.086907625198364,1.0,160000
72851,11411,13.929443359374998,5.30477023348109,1.7955701370198085e-09,0.0,-0.7794604,-0.33222494,-0.70033115,-1.0,-22.012827396392822,1.1987001299858093,160000
72852,11412,13.9306640625,96.97793278392948,0.9733737707138062,72.0049199108991,-0.38833368,-0.5187085,-0.44614935,-0.7054452,-35.364110469818115,1.0,160000
72853,11413,13.931884765625,12.35273995148644,3.21536072078743e-06,0.0,1.0,-1.0,1.0,1.0,-44.04296517372131,1.0,114082
72854,11414,13.933105468750002,23.06904410728161,0.14500951766967773,0.0,-1.0,-1.0,-0.8160657,1.0,-20.0,1.0,160000
72855,11415,13.934326171875,5.30477023348109,1.7955701370198085e-09,0.0,-0.5483276,-0.9693866,1.0,-1.0,-26.80741786956787,1.0,160000
72856,11416,13.935546874999998,22.865779813050406,0.11833683401346207,0.0,-1.0,-0.6233758,0.19609821,1.0,-33.11267614364624,1.0,140842
72857,11417,13.936767578125,21.781625383096273,0.04002005234360695,0.0,-1.0,1.0,-1.0,1.0,-54.40838694572449,1.0,156571
72858,11418,13.93798828125,16.90697945216709,0.0003056640853174031,0.0,0.4835695,0.20933807,-0.05033642,-0.15637332,-20.0,1.0,160000
72859,11419,13.939208984375002,96.96733438548955,0.9725449681282043,71.99517334929936,-1.0,-1.0,-0.29843128,-0.6007538,-28.78908395767212,1.0,140130
72860,11420,13.9404296875,23.390534465431557,0.19999447464942932,0.0,-1.0,0.30440122,-0.99431324,1.0,-20.0,1.0,160000
72861,11421,13.941650390624998,19.95422143436496,0.006436446215957403,0.0,-1.0,-0.17724341,-0.6609001,0.8414687,-25.266036987304688,1.0,160000
72862,11422,13.94287109375,5.30477023348109,1.7955701370198085e-09,0.0,-0.3682227,-1.0,-1.0,-1.0,-50.523433685302734,1.0,160000
72863,11423,13.944091796875,16.658802283111598,0.00023848553246352822,0.0,-1.0,-1.0,1.0,1.0,-20.0,1.0,160000
72864,11424,13.945312500000002,22.090668089353535,0.054512135684490204,0.0,0.01621592,-1.0,-0.39854938,-0.41726768,-34.88605856895447,1.0,160000
72865,11425,13.946533203125,21.441519202394332,0.028482060879468918,0.0,-1.0,-1.0,-1.0,-0.2522714,-26.537086963653564,1.0,80417
72866,11426,13.947753906249998,17.367667729482964,0.00048452848568558693,0.0,-1.0,0.44300556,-0.051854372,0.83615464,-38.37419927120209,1.0,132716
72867,11427,13.948974609375,19.995454055481982,0.006707385182380676,0.0,-1.0,-0.982299,-1.0,1.0,-29.533342123031616,1.0,158518
72868,11428,13.9501953125,21.60162720874278,0.03342761844396591,0.0,-1.0,-0.2126944,-0.5731782,-0.18557763,-40.72924613952637,1.0,160000
72869,11429,13.951416015625002,21.03249173975569,0.018920518457889557,0.0,-0.22621346,-0.54810154,-0.9535776,0.21265137,-29.987183809280396,1.0,160000
72870,11430,13.95263671875,19.896805911667936,0.00607730308547616,0.0,-0.4487549,-0.9369506,-1.0,1.0,-49.49543297290802,1.0,101173
72871,11431,13.953857421874998,21.80424908152375,0.04093577340245247,0.0,-1.0,-1.0,0.22156262,0.5601152,-20.0,1.0,160000
72872,11432,13.955078125,21.185942949331096,0.022058503702282906,0.0,-1.0,-1.0,-1.0,0.8689847,-20.0,1.0,160000
72873,11433,13.956298828125,17.751890322982653,0.0007115171174518764,0.0,-0.19205546,0.25849688,-0.39105642,0.7211845,-38.911564350128174,1.0,160000
72874,11434,13.957519531250002,21.377878148491714,0.026725906878709793,0.0,-1.0,-0.38933086,-0.4455698,1.0,-20.0,1.0,160000
72875,11435,13.958740234375,21.36328283433293,0.026338666677474976,0.0,-0.8747413,-1.0,-0.63863695,1.0,-33.246521949768066,1.0,160000
72876,11436,13.959960937499998,21.356214081465886,0.026153141632676125,0.0,-1.0,-0.86279464,-0.28934437,1.0,-37.04151153564453,1.0,160000
72877,11437,13.961181640625,22.477326627192223,0.08024479448795319,0.0,-0.7483205,-0.77433413,-0.10998732,-0.23113847,-20.418776273727417,1.0,160000
72878,11438,13.96240234375,21.25592860587965,0.02365758642554283,0.0,-0.7248426,-1.0,-0.69519436,0.72962785,-24.40203070640564,1.0,137093
72879,11439,13.963623046875002,21.3272947602536,0.025407642126083374,0.0,-1.0,-1.0,-0.78015035,1.0,-20.0,1.0,160000
72880,11440,13.96484375,21.231153287267496,0.023078663274645805,0.0,-1.0,-1.0,0.14531255,1.0,-20.0,1.0,160000
72881,11441,13.966064453124998,22.8030448307163,0.11114104837179184,0.0,-1.0,-1.0,-1.0,-0.4375986,-60.0,1.0,160000
72882,11442,13.96728515625,9.03517762198761,1.1556434742487909e-07,0.0,-0.84072286,-1.0,-1.0,1.0,-36.02103769779205,6.555657744407654,160000
72883,11443,13.968505859375,23.02322977396002,0.1385158896446228,0.0,-0.80366987,-1.0,-1.0,-0.49383414,-58.696229457855225,1.0,160000
72884,11444,13.969726562500002,20.337732543723952,0.00944502092897892,0.0,-0.72501254,-1.0,-1.0,1.0,-34.94521498680115,1.0,160000
72885,11445,13.970947265625,21.294855931444395,0.024596672505140305,0.0,-0.94220245,-0.0007301569,-1.0,0.4492008,-20.0,1.0,160000
72886,11446,13.972167968749998,20.337732543723952,0.00944502092897892,0.0,-1.0,-1.0,-1.0,1.0,-20.0,1.0,160000
72887,11447,13.973388671875,8.628605025792545,7.662355017146183e-08,0.0,-0.25572205,-1.0,0.48527008,0.30536276,-29.957094192504883,4.799242973327637,160000
72888,11448,13.974609375,20.337732543723952,0.00944502092897892,0.0,-1.0,-1.0,-1.0,1.0,-38.80297780036926,1.0,158735
72889,11449,13.975830078125002,9.143141057395928,1.288535003141078e-07,0.0,-1.0,-1.0,-0.73688513,0.11157447,-36.794530153274536,5.902631044387817,160000
72890,11450,13.97705078125,18.589182061099653,0.001643678522668779,0.0,-0.99334526,0.06808269,-0.061661005,1.0,-57.576913833618164,1.0,160000
72891,11451,13.978271484374998,11.654247424784803,1.598607013875153e-06,0.0,-0.21340984,-1.0,1.0,1.0,-41.02238059043884,1.0,107209
72892,11452,13.9794921875,12.039835286752297,2.351187731619575e-06,0.0,-1.0,-1.0,-1.0,-0.09251714,-20.0,2.5194171667099,160000
72893,11453,13.980712890625,12.063061880061532,2.4064604531304212e-06,0.0,-1.0,-0.00578022,-1.0,0.6235545,-60.0,1.0,147115
72894,11454,13.981933593750002,12.056303147568196,2.3902439352241345e-06,0.0,-0.31878734,-1.0,-1.0,1.0,-27.359983921051025,1.0,160000
72895,11455,13.983154296875,12.028704095313843,2.3251502625498688e-06,0.0,-1.0,-1.0,-1.0,0.8507887,-38.346463441848755,1.0,160000
72896,11456,13.984374999999998,11.429727014531984,1.2769248769473052e-06,0.0,-1.0,-0.5265779,-0.20343375,0.46307296,-41.60733938217163,1.0,160000
72897,11457,13.985595703125,14.835850507403558,3.852606823784299e-05,0.0,-1.0,-0.7317132,-1.0,-0.565712,-28.7295401096344,1.0,160000
72898,11458,13.98681640625,8.772902512269905,8.867287704106275e-08,0.0,-0.7880917,-1.0,-0.9648178,1.0,-53.597636222839355,5.0222227573394775,140592
72899,11459,13.988037109375002,12.056303147568196,2.3902439352241345e-06,0.0,-0.33563077,-0.04252839,-1.0,1.0,-59.99272584915161,1.0,160000
72900,11460,13.9892578125,11.774616745114763,1.8032180832960876e-06,0.0,-1.0,-1.0,1.0,1.0,-49.83511209487915,1.0,140933
72901,11461,13.990478515624998,11.864804322536333,1.9734993657039013e-06,0.0,-1.0,-1.0,1.0,0.5905489,-20.0,1.0,138889
72902,11462,13.99169921875,15.32552318061094,6.286677671596408e-05,0.0,-1.0,-1.0,-1.0,1.0,-27.945492267608643,1.0,154135
72903,11463,13.992919921875,14.63502135953821,3.1516152375843376e-05,0.0,-1.0,-1.0,-0.8122555,0.68601644,-29.096121788024902,1.0,150595
72904,11464,13.994140625000002,15.481387351585084,7.347052451223135e-05,0.0,-1.0,1.0,-1.0,0.9483881,-56.07519865036011,1.0,160000
72905,11465,13.995361328125,15.126235310524265,5.1507449825294316e-05,0.0,-0.50468695,-1.0,-1.0,0.8700303,-30.661908388137817,1.0,160000
72906,11466,13.996582031249998,15.057246625690084,4.8073754442157224e-05,0.0,-0.5923899,-0.49686015,-1.0,0.79898494,-28.375918865203857,1.0,160000
72907,11467,13.997802734375,13.890169427445366,1.4963488865760155e-05,0.0,-1.0,-1.0,-0.711744,-0.23167825,-20.0,1.0,160000
72908,11468,13.9990234375,14.888678641984674,4.061610161443241e-05,0.0,-0.8969751,-1.0,-0.94985026,0.10272235,-20.0,1.0,160000
72909,11469,14.000244140625002,15.32552318061094,6.286677671596408e-05,0.0,-1.0,-0.71239555,-1.0,1.0,-20.88071584701538,1.0,160000
72910,11470,14.00146484375,12.190800253302834,2.7344906357029686e-06,0.0,-1.0,-1.0,-0.6737696,-0.4398377,-20.0,1.0,160000
72911,11471,14.002685546874998,23.775023257975548,0.29376453161239624,0.0,-0.87432194,-1.0,0.051539004,0.52728534,-20.0,1.0,160000
72912,11472,14.00390625,23.919037184576833,0.3392687141895294,0.0,-1.0,-0.9645196,-1.0,0.7895482,-60.0,1.0,157438
72913,11473,14.005126953125,23.94175784159644,0.34706535935401917,0.0,-1.0,-0.9681027,-1.0,0.26641083,-31.28615975379944,1.0,160000
72914,11474,14.006347656250002,23.507577761278018,0.22482740879058838,0.0,-1.0,-1.0,0.6150654,1.0,-20.0,1.0,160000
72915,11475,14.007568359375,23.73211451641897,0.2814260721206665,0.0,-0.29349995,-1.0,0.27722353,0.33784616,-37.521892786026,1.0,160000
72916,11476,14.008789062499998,24.022352860921288,0.37619519233703613,0.0,-0.7445131,-1.0,-1.0,0.2545998,-20.0,1.0,158208
72917,11477,14.010009765625,23.899815628646472,0.332809716463089,0.0,-0.37501907,-1.0,-1.0,1.0,-25.496325492858887,1.0,160000
72918,11478,14.01123046875,23.72272597294369,0.2787962555885315,0.0,-1.0,-1.0,0.1561535,1.0,-20.0,1.0,160000
72919,11479,14.012451171875002,8.427986759081843,6.251350725960947e-08,0.0,-0.41646278,-0.6280477,-1.0,1.0,-60.0,8.392579317092896,160000
72920,11480,14.013671875,23.8861518487153,0.32829320430755615,0.0,-1.0,-1.0,-0.8348961,0.93462276,-22.659249305725098,1.0,160000
72921,11481,14.014892578124998,19.507154760235377,0.0041161151602864265,0.0,-1.0,-0.063109875,-1.0,1.0,-20.0,1.0,71742
72922,11482,14.01611328125,15.0445445820458,4.746696868096478e-05,0.0,-1.0,0.67605305,-1.0,-0.48232222,-20.0,1.0,155069
72923,11483,14.017333984375,23.15717147532709,0.15836884081363678,0.0,-1.0,-1.0,0.7513068,-0.47936153,-57.1772575378418,1.0,160000
72924,11484,14.018554687500002,16.38844191404495,0.00018198913312517107,0.0,-1.0,0.69698215,-0.56789094,0.08830124,-32.27740168571472,2.605370044708252,77557
72925,11485,14.019775390625,22.041909142746825,0.05191794037818909,0.0,-0.7633343,0.104146,-1.0,0.71517795,-33.779301047325134,1.0,160000
72926,11486,14.020996093749998,19.34290466603833,0.003492646152153611,0.0,-0.81733257,0.19082654,0.082506835,0.63330364,-41.235865354537964,1.0,160000
72927,11487,14.022216796875,20.457355960320307,0.010645221918821335,0.0,-1.0,-1.0,-1.0,1.0,-20.0,1.0,160000
72928,11488,14.0234375,20.350641108760534,0.00956773292273283,0.0,-1.0,0.19347882,-0.59339845,1.0,-46.359513998031616,1.0,160000
72929,11489,14.024658203125002,20.65649787757901,0.012990951538085938,0.0,-1.0,0.048730493,-1.0,1.0,-27.92427659034729,1.0,132935
72930,11490,14.02587890625,22.63694134585721,0.09413186460733414,0.0,-1.0,-1.0,-0.67715573,-0.44887376,-42.29194760322571,1.0,160000
72931,11491,14.027099609374998,5.30477023348109,1.7955701370198085e-09,0.0,0.4851601,-0.693945,-0.8744222,-1.0,-22.300925254821777,1.0,145710
72932,11492,14.0283203125,14.167965273722004,1.9755367247853428e-05,0.0,-1.0,-0.2328744,-0.9790671,0.14134604,-33.75256597995758,3.8346705436706543,160000
72933,11493,14.029541015625,21.98522814778689,0.04905702546238899,0.0,-0.9777841,-1.0,-0.64925086,1.0,-20.0,1.0,146189
72934,11494,14.030761718750002,5.30477023348109,1.7955701370198085e-09,0.0,-0.45380932,-0.9852035,-1.0,-1.0,-36.3241583108902,1.0,160000
72935,11495,14.031982421875,8.384219608564528,5.979365624853017e-08,0.0,-1.0,0.78254986,-1.0,1.0,-20.0,1.0,160000
72936,11496,14.033203124999998,90.41225857781252,0.6818935871124268,65.79514024028568,-1.0,-1.0,-1.0,0.2623878,-38.42621445655823,1.0,160000
72937,11497,14.034423828125,15.96877024970684,0.00011961430573137477,0.0,1.0,-1.0,-1.0,0.75272787,-60.0,1.0,160000
72938,11498,14.03564453125,96.13451297944323,0.9141380786895752,71.22428662651099,-1.0,-1.0,-1.0,-0.059442103,-20.474016666412354,1.0,160000
72939,11499,14.036865234375002,19.63380431194367,0.004671869799494743,0.0,-1.0,0.82149243,-0.41421062,0.8875283,-20.98223328590393,1.0,160000
72940,11500,14.0380859375,21.374463294392935,0.02663479745388031,0.0,-0.37286294,-1.0,-0.42978102,1.0,-23.049051761627197,1.0,160000
72941,11501,14.039306640624998,9.393902679276632,1.6586223239301034e-07,0.0,-1.0,-0.49900535,-1.0,1.0,-52.142120599746704,5.624316096305847,160000
72942,11502,14.04052734375,15.809766100567122,0.0001020299969241023,0.0,-1.0,-1.0,-1.0,1.0,-20.0,1.0,160000
72943,11503,14.041748046875,15.956421849992374,0.00011814633035100996,0.0,-1.0,-1.0,-0.52231187,0.78327966,-60.0,1.0,160000
72944,11504,14.042968750000002,16.006828525826073,0.00012425439490471035,0.0,-1.0,-0.7104424,0.13594556,1.0,-20.0,1.0,160000
72945,11505,14.044189453125,15.921634321706161,0.00011410694423830137,0.0,-1.0,-1.0,-0.7666967,1.0,-20.0,1.0,160000
72946,11506,14.045410156249998,15.413883500402179,6.86746061546728e-05,0.0,-1.0,-1.0,-1.0,-0.06225115,-26.49317979812622,1.0,160000
72947,11507,14.046630859375,13.947253759946346,1.5842579159652814e-05,0.0,-1.0,0.3947134,0.48777008,-0.09368473,-60.0,1.0,160000
72948,11508,14.0478515625,15.809766100567122,0.0001020299969241023,0.0,-1.0,-1.0,-1.0,1.0,-20.0,1.0,160000
72949,11509,14.049072265625002,15.53202396667201,7.728667696937919e-05,0.0,-1.0,-1.0,-1.0,0.74306214,-44.74129796028137,1.0,160000
72950,11510,14.05029296875,14.421306049330587,2.5451567125855945e-05,0.0,-0.7633583,-0.77119446,-0.50340855,1.0,-36.23496055603027,2.006413698196411,160000
72951,11511,14.051513671874998,23.846900400873764,0.315656840801239,0.0,-0.49792963,-0.53588307,-0.11065355,0.39765579,-60.0,1.0,137845
72952,11512,14.052734375,23.492874337249045,0.22154586017131805,0.0,-1.0,-1.0,-1.0,0.87818116,-54.29716229438782,1.0,123248
72953,11513,14.053955078125,23.23749175009086,0.171613872051239,0.0,-0.75540173,-1.0,-0.7426013,1.0,-28.67477774620056,1.0,160000
72954,11514,14.055175781250002,18.067892200174306,0.0009759406093508005,0.0,-1.0,-1.0,-0.6189665,0.70089114,-20.0,2.662963628768921,160000
72955,11515,14.056396484375,24.27091475948987,0.48235002160072327,0.0,-1.0,-1.0,-1.0,-0.19401217,-32.34658360481262,1.0,155849
72956,11516,14.057617187499998,24.089994767669793,0.40252211689949036,0.0,-0.9301047,-0.5194417,-0.28025606,0.18575817,-41.55071139335632,1.0,160000
72957,11517,14.058837890625,24.084668534570486,0.4003838896751404,0.0,-1.0,-0.6528458,-1.0,0.13746327,-20.0,1.0,160000
72958,11518,14.06005859375,24.252161364725143,0.4733886122703552,0.0,-1.0,-1.0,-1.0,-0.07666296,-59.15717124938965,1.0,126059
72959,11519,14.061279296875002,10.43848494732891,4.7325767127404106e-07,0.0,1.0,0.72148323,-0.8435801,-0.8187015,-30.62952756881714,1.0,158950
72960,11520,14.0625,24.178451142692666,0.4397500157356262,0.0,-1.0,-0.1411382,-1.0,-0.024379551,-20.0,1.0,160000
72961,11521,14.063720703124998,21.12845711622013,0.02082621119916439,0.0,-0.36292374,-1.0,-1.0,1.0,-35.34676015377045,1.0,160000
72962,11522,14.06494140625,21.221328717047214,0.022853035479784012,0.0,-1.0,-1.0,-0.056728244,0.31420183,-22.120434045791626,1.0,156191
72963,11523,14.066162109375,22.19472829715438,0.060490332543849945,0.0,-1.0,-1.0,-1.0,-0.19118845,-20.0,1.0,160000
72964,11524,14.067382812500002,21.39986588433099,0.027320057153701782,0.0,-1.0,-1.0,-1.0,0.6693198,-20.0,1.0,160000
72965,11525,14.068603515625,21.86768341755529,0.0436166375875473,0.0,-1.0,-1.0,-1.0,0.052716017,-20.0,1.0,160000
72966,11526,14.069824218749998,21.408453709097653,0.027555687353014946,0.0,0.024361372,-1.0,-0.4047333,0.06039673,-20.0,1.0,160000
72967,11527,14.071044921875,21.415908222273476,0.02776186913251877,0.0,-1.0,-1.0,-0.6556047,0.41141427,-38.410882353782654,1.0,154741
72968,11528,14.072265625,5.30477023348109,1.7955701370198085e-09,0.0,-0.7051221,-0.846069,-1.0,-1.0,-20.0,1.0,160000
72969,11529,14.073486328125002,21.759230676458376,0.03913377597928047,0.0,-1.0,-1.0,-0.9951601,0.16508901,-34.39714550971985,1.0,160000
72970,11530,14.07470703125,23.66903786536476,0.2642229199409485,0.0,-0.76457506,-1.0,0.9209842,-0.78871036,-43.219953179359436,1.0,160000
72971,11531,14.075927734374998,13.692064805884153,1.2274131222511642e-05,0.0,-1.0,0.5396316,0.8469765,1.0,-37.613579630851746,1.0,160000
72972,11532,14.0771484375,21.08794228328565,0.0199993047863245,0.0,-1.0,-1.0,-0.9033092,-0.26421583,-20.0,1.0,160000
72973,11533,14.078369140625,20.720950796753314,0.013855828903615475,0.0,-0.73967946,-1.0,-0.090369344,1.0,-23.101515769958496,1.0,160000
72974,11534,14.079589843750002,21.672848913931354,0.035895220935344696,0.0,-1.0,0.020967603,-1.0,1.0,-31.53254747390747,1.0,160000
72975,11535,14.080810546875,21.806939429790944,0.04104605317115784,0.0,-1.0,-0.35639876,-1.0,0.40629745,-48.07650804519653,1.0,127509
72976,11536,14.082031249999998,19.227761087848762,0.003112779464572668,0.0,-0.06652427,-0.7758285,0.3376397,-0.017539203,-20.0,2.025943160057068,160000
72977,11537,14.083251953125,22.401623968107394,0.07439429312944412,0.0,-1.0,-1.0,-0.09671044,-0.9347125,-37.2702693939209,1.0,160000
72978,11538,14.08447265625,21.857977553828658,0.04319534823298454,0.0,-1.0,0.04861045,-1.0,1.0,-35.74889779090881,1.0,160000
72979,11539,14.085693359375002,14.90672306758816,4.1355666326126084e-05,0.0,1.0,-1.0,-1.0,1.0,-20.0,1.0,140795
72980,11540,14.0869140625,10.840903063429561,7.082222168719454e-07,0.0,-1.0,-1.0,0.5300882,1.0,-20.0,6.00639796257019,102381
72981,11541,14.088134765624998,10.067504476298309,3.262650238866627e-07,0.0,-1.0,0.12646168,-0.52005833,1.0,-60.0,1.0,46152
72982,11542,14.08935546875,22.220568688350806,0.06207379698753357,0.0,-1.0,-0.34328872,-0.18358183,0.28267288,-20.0,1.0,160000
72983,11543,14.090576171875,8.702757408829903,8.25983050845025e-08,0.0,-1.0,-1.0,0.008663833,0.7826226,-58.27619910240173,2.5941649675369263,160000
72984,11544,14.091796875000002,21.782929034439142,0.040072258561849594,0.0,-1.0,-0.4008848,-0.4939803,0.42822453,-39.54065442085266,1.0,104879
72985,11545,14.093017578125,21.098292237189067,0.020207371562719345,0.0,-0.80632216,-1.0,-0.58702046,0.7414913,-22.365610599517822,1.0,160000
72986,11546,14.094238281249998,21.14835761577183,0.02124481461942196,0.0,-0.45404947,-1.0,-1.0,1.0,-20.0,1.0,160000
72987,11547,14.095458984375,21.81042719093675,0.04118946194648743,0.0,-0.1430459,-1.0,-1.0,0.67763835,-40.128886699676514,1.0,160000
72988,11548,14.0966796875,19.516134949186355,0.0041532451286911964,0.0,-1.0,-1.0,-0.03347653,1.0,-30.871511697769165,1.0,92081
72989,11549,14.097900390625002,22.512235979666485,0.08309555798768997,0.0,-1.0,-1.0,-1.0,0.4065069,-26.896827220916748,1.0,160000
72990,11550,14.09912109375,20.708989985784765,0.013691089116036892,0.0,-1.0,-1.0,-0.76702327,1.0,-58.246861696243286,1.0,159032
72991,11551,14.100341796874998,21.044489228220453,0.01914888434112072,0.0,-1.0,-0.19013524,-0.5398368,-0.32183444,-25.91106414794922,1.0,128084
72992,11552,14.1015625,21.79846166583785,0.0406995452940464,0.0,0.29597342,-1.0,-0.30649978,0.88759255,-20.0,1.0,160000
72993,11553,14.102783203125,8.7626202290391,8.77555592637691e-08,0.0,-1.0,-0.89534044,-1.0,-0.37513125,-50.92576742172241,2.982794404029846,160000
72994,11554,14.104003906250002,21.110171165721702,0.020448844879865646,0.0,-1.0,-1.0,-0.6664722,0.18177807,-20.0,1.0,160000
72995,11555,14.105224609375,20.538682662175916,0.011547140777111053,0.0,-1.0,-1.0,-1.0,1.0,-20.876429080963135,1.5180776119232178,160000
72996,11556,14.106445312499998,20.97481591477589,0.017860135063529015,0.0,-0.63452053,-1.0,0.17038977,0.053661406,-20.0,1.0,160000
72997,11557,14.107666015625,23.468610283883603,0.21623495221138,0.0,-1.0,-1.0,-1.0,-0.8850883,-43.89850735664368,1.0,160000
72998,11558,14.10888671875,21.147121770766322,0.021218575537204742,0.0,-1.0,-0.5478587,-1.0,0.22244054,-43.79972159862518,1.0,160000
72999,11559,14.110107421875002,21.546154380469886,0.03162378817796707,0.0,-0.99977857,-1.0,-0.15964365,1.0,-20.0,1.0,87123
73000,11560,14.111328125,21.439716541572675,0.028430763632059097,0.0,-1.0,-1.0,-0.7668487,1.0,-34.5632803440094,1.0,160000
73001,11561,14.112548828124998,15.559233507086036,7.941851072246209e-05,0.0,-0.2093705,-1.0,-0.95441437,1.0,-22.35163688659668,1.0,160000
73002,11562,14.11376953125,14.326045106541256,2.3138836695579812e-05,0.0,-1.0,-1.0,0.31340468,1.0,-20.0,1.0,160000
73003,11563,14.114990234375,21.63523944001173,0.03457029163837433,0.0,-0.60454106,-1.0,-0.71036506,0.024821281,-44.167819023132324,1.0,160000
73004,11564,14.116210937500002,19.655933625038973,0.00477640749886632,0.0,-1.0,-1.0,-1.0,0.31836778,-26.09925389289856,1.0,160000
73005,11565,14.117431640625,15.4666468192223,7.239545811899006e-05,0.0,-1.0,-1.0,-1.0,1.0,-20.0,1.0,160000
73006,11566,14.118652343749998,20.58471716224012,0.012091132812201977,0.0,-1.0,-0.08728063,-1.0,0.22160971,-20.0,1.0,160000
73007,11567,14.119873046875,13.920837241585506,1.5429526683874428e-05,0.0,-1.0,0.6508863,-1.0,0.38109896,-51.832062005996704,1.0,160000
73008,11568,14.12109375,17.44857219842988,0.0005253584822639823,0.0,-0.104004264,0.04303062,-1.0,1.0,-20.0,1.0,96736
73009,11569,14.122314453125002,15.539884475209076,7.789659139234573e-05,0.0,-0.8611091,-0.71955544,-1.0,1.0,-60.0,1.0,97210
73010,11570,14.12353515625,15.4666468192223,7.239545811899006e-05,0.0,-0.43144917,-0.5927795,-1.0,1.0,-52.51256465911865,1.0,160000
73011,11571,14.124755859374998,22.298041791298072,0.06707403808832169,0.0,-1.0,-1.0,-1.0,1.0,-29.03050422668457,1.0,160000
73012,11572,14.1259765625,95.12555942670166,0.8567243814468384,70.28019844622602,-1.0,-1.0,-0.36618394,-0.7578928,-36.20921701192856,1.0,160000
73013,11573,14.127197265625,11.543028253778216,1.4302365798357641e-06,0.0,0.12809515,0.34358233,-0.41655782,1.0,-47.241058349609375,3.203145921230316,160000
73014,11574,14.128417968750002,22.298041791298072,0.06707403808832169,0.0,-1.0,-0.8472649,-1.0,1.0,-23.916558027267456,1.0,160000
73015,11575,14.129638671875,20.749482276061332,0.014256849884986877,0.0,-1.0,-1.0,0.60366005,0.720695,-55.45342445373535,1.0,158873
73016,11576,14.130859374999998,22.298041791298072,0.06707403808832169,0.0,-1.0,-1.0,-1.0,1.0,-44.65726613998413,1.0,160000
73017,11577,14.132080078125,22.298041791298072,0.06707403808832169,0.0,-0.88995993,-1.0,-1.0,1.0,-20.0,1.0,160000
73018,11578,14.13330078125,13.02076293684414,6.272117843764136e-06,0.0,-1.0,-1.0,-0.92551315,0.5949305,-27.54643201828003,4.6967092752456665,160000
73019,11579,14.134521484375002,22.719812873284106,0.10226506739854813,0.0,-0.61380345,-0.6997018,-0.6978916,0.24243063,-51.85657501220703,1.0,160000
73020,11580,14.1357421875,18.9369090888933,0.0023271956015378237,0.0,0.5934745,-1.0,-1.0,1.0,-51.923513412475586,1.0,148469
73021,11581,14.136962890624998,18.10739136133853,0.0010152609320357442,0.0,0.35241437,-1.0,0.30451655,0.40013683,-36.093600392341614,1.0,160000
73022,11582,14.13818359375,19.61323664415791,0.004576761741191149,0.0,-1.0,-1.0,-1.0,1.0,-20.0,1.0,160000
73023,11583,14.139404296875,22.68521627691528,0.09878754615783691,0.0,-0.6693293,-1.0,-0.9309443,0.103601396,-51.97587490081787,1.0,160000
