step,reward
11,108.330353
12,108.330353
13,108.330353
14,108.330353
15,108.330353
16,108.330353
17,108.330353
18,108.330353
19,108.330353
20,108.330353
21,80.642951
22,80.642951
23,80.642951
24,80.642951
25,80.642951
26,80.642951
27,80.642951
28,80.642951
29,80.642951
30,80.642951
31,67.990245
32,67.990245
33,67.990245
34,67.990245
35,67.990245
36,67.990245
37,67.990245
38,67.990245
39,67.990245
40,67.990245
41,120.142497
42,120.142497
43,120.142497
44,120.142497
45,120.142497
46,120.142497
47,120.142497
48,120.142497
49,120.142497
50,120.142497
51,84.890548
52,84.890548
53,84.890548
54,84.890548
55,84.890548
56,84.890548
57,84.890548
58,84.890548
59,84.890548
60,84.890548
61,88.094637
62,88.094637
63,88.094637
64,88.094637
65,88.094637
66,88.094637
67,88.094637
68,88.094637
69,88.094637
70,88.094637
71,85.096456
72,85.096456
73,85.096456
74,85.096456
75,85.096456
76,85.096456
77,85.096456
78,85.096456
79,85.096456
80,85.096456
81,90.926941
82,90.926941
83,90.926941
84,90.926941
85,90.926941
86,90.926941
87,90.926941
88,90.926941
89,90.926941
90,90.926941
91,77.582459
92,77.582459
93,77.582459
94,77.582459
95,77.582459
96,77.582459
97,77.582459
98,77.582459
99,77.582459
100,77.582459
101,88.165758
102,88.165758
103,88.165758
104,88.165758
105,88.165758
106,88.165758
107,88.165758
108,88.165758
109,88.165758
110,88.165758
111,105.689792
112,105.689792
113,105.689792
114,105.689792
115,105.689792
116,105.689792
117,105.689792
118,105.689792
119,105.689792
120,105.689792
121,78.951088
122,78.951088
123,78.951088
124,78.951088
125,78.951088
126,78.951088
127,78.951088
128,78.951088
129,78.951088
130,78.951088
131,107.153349
132,107.153349
133,107.153349
134,107.153349
135,107.153349
136,107.153349
137,107.153349
138,107.153349
139,107.153349
140,107.153349
141,84.669694
142,84.669694
143,84.669694
144,84.669694
145,84.669694
146,84.669694
147,84.669694
148,84.669694
149,84.669694
150,84.669694
151,98.537549
152,98.537549
153,98.537549
154,98.537549
155,98.537549
156,98.537549
157,98.537549
158,98.537549
159,98.537549
160,98.537549
161,106.784595
162,106.784595
163,106.784595
164,106.784595
165,106.784595
166,106.784595
167,106.784595
168,106.784595
169,106.784595
170,106.784595
171,80.933537
172,80.933537
173,80.933537
174,80.933537
175,80.933537
176,80.933537
177,80.933537
178,80.933537
179,80.933537
180,80.933537
181,107.420007
182,107.420007
183,107.420007
184,107.420007
185,107.420007
186,107.420007
187,107.420007
188,107.420007
189,107.420007
190,107.420007
191,113.30058
192,113.30058
193,113.30058
194,113.30058
195,113.30058
196,113.30058
197,113.30058
198,113.30058
199,113.30058
200,113.30058
201,73.09312
202,73.09312
203,73.09312
204,73.09312
205,73.09312
206,73.09312
207,73.09312
208,73.09312
209,73.09312
210,73.09312
211,115.789478
212,115.789478
213,115.789478
214,115.789478
215,115.789478
216,115.789478
