step,reward
11,95.761754
12,95.761754
13,95.761754
14,95.761754
15,95.761754
16,95.761754
17,95.761754
18,95.761754
19,95.761754
20,95.761754
21,88.105094
22,88.105094
23,88.105094
24,88.105094
25,88.105094
26,88.105094
27,88.105094
28,88.105094
29,88.105094
30,88.105094
31,76.930918
32,76.930918
33,76.930918
34,76.930918
35,76.930918
36,76.930918
37,76.930918
38,76.930918
39,76.930918
40,76.930918
41,97.37065
42,97.37065
43,97.37065
44,97.37065
45,97.37065
46,97.37065
47,97.37065
48,97.37065
49,97.37065
50,97.37065
51,66.238686
52,66.238686
53,66.238686
54,66.238686
55,66.238686
56,66.238686
57,66.238686
58,66.238686
59,66.238686
60,66.238686
61,88.692931
62,88.692931
63,88.692931
64,88.692931
65,88.692931
66,88.692931
67,88.692931
68,88.692931
69,88.692931
70,88.692931
71,62.777653
72,62.777653
73,62.777653
74,62.777653
75,62.777653
76,62.777653
77,62.777653
78,62.777653
79,62.777653
80,62.777653
81,83.720694
82,83.720694
83,83.720694
84,83.720694
85,83.720694
86,83.720694
87,83.720694
88,83.720694
89,83.720694
90,83.720694
91,73.384927
92,73.384927
93,73.384927
94,73.384927
95,73.384927
96,73.384927
97,73.384927
98,73.384927
99,73.384927
100,73.384927
101,100.2732
102,100.2732
103,100.2732
104,100.2732
105,100.2732
106,100.2732
107,100.2732
108,100.2732
109,100.2732
110,100.2732
111,89.670184
112,89.670184
113,89.670184
114,89.670184
115,89.670184
116,89.670184
117,89.670184
118,89.670184
119,89.670184
120,89.670184
121,87.222382
122,87.222382
123,87.222382
124,87.222382
125,87.222382
126,87.222382
127,87.222382
128,87.222382
129,87.222382
130,87.222382
131,72.697092
132,72.697092
133,72.697092
134,72.697092
135,72.697092
136,72.697092
137,72.697092
138,72.697092
139,72.697092
140,72.697092
141,95.162785
142,95.162785
143,95.162785
144,95.162785
145,95.162785
146,95.162785
147,95.162785
148,95.162785
149,95.162785
150,95.162785
151,72.374242
152,72.374242
153,72.374242
154,72.374242
155,72.374242
156,72.374242
157,72.374242
158,72.374242
159,72.374242
160,72.374242
161,95.287358
162,95.287358
163,95.287358
164,95.287358
165,95.287358
166,95.287358
167,95.287358
168,95.287358
169,95.287358
170,95.287358
171,90.789189
172,90.789189
173,90.789189
174,90.789189
175,90.789189
176,90.789189
177,90.789189
178,90.789189
179,90.789189
180,90.789189
181,64.08705
182,64.08705
183,64.08705
184,64.08705
185,64.08705
186,64.08705
187,64.08705
188,64.08705
189,64.08705
190,64.08705
191,106.250328
192,106.250328
193,106.250328
194,106.250328
195,106.250328
196,106.250328
197,106.250328
198,106.250328
199,106.250328
200,106.250328
201,74.444095
202,74.444095
203,74.444095
204,74.444095
205,74.444095
206,74.444095
207,74.444095
208,74.444095
209,74.444095
210,74.444095
211,97.822388
212,97.822388
213,97.822388
214,97.822388
215,97.822388
216,97.822388
217,97.822388
218,97.822388
219,97.822388
220,97.822388
221,110.883464
222,110.883464
223,110.883464
224,110.883464
225,110.883464
226,110.883464
227,110.883464
228,110.883464
229,110.883464
230,110.883464
231,81.22429
232,81.22429
233,81.22429
234,81.22429
235,81.22429
236,81.22429
237,81.22429
238,81.22429
239,81.22429
240,81.22429
241,91.468641
242,91.468641
243,91.468641
244,91.468641
245,91.468641
246,91.468641
247,91.468641
248,91.468641
249,91.468641
250,91.468641
251,80.269738
252,80.269738
253,80.269738
254,80.269738
255,80.269738
256,80.269738
257,80.269738
258,80.269738
259,80.269738
260,80.269738
261,87.816954
262,87.816954
263,87.816954
264,87.816954
265,87.816954
266,87.816954
267,87.816954
268,87.816954
269,87.816954
270,87.816954
271,78.897773
272,78.897773
273,78.897773
274,78.897773
275,78.897773
276,78.897773
277,78.897773
278,78.897773
279,78.897773
280,78.897773
281,95.605747
282,95.605747
283,95.605747
284,95.605747
285,95.605747
286,95.605747
287,95.605747
288,95.605747
289,95.605747
290,95.605747
291,88.962901
292,88.962901
293,88.962901
294,88.962901
295,88.962901
296,88.962901
297,88.962901
298,88.962901
299,88.962901
300,88.962901
301,79.396482
302,79.396482
303,79.396482
304,79.396482
305,79.396482
306,79.396482
307,79.396482
308,79.396482
309,79.396482
310,79.396482
311,54.632426
312,54.632426
313,54.632426
314,54.632426
315,54.632426
316,54.632426
317,54.632426
318,54.632426
319,54.632426
320,54.632426
321,90.976882
322,90.976882
323,90.976882
324,90.976882
325,90.976882
326,90.976882
327,90.976882
328,90.976882
329,90.976882
330,90.976882
331,84.000715
332,84.000715
333,84.000715
334,84.000715
335,84.000715
336,84.000715
337,84.000715
338,84.000715
339,84.000715
340,84.000715
341,113.571629
342,113.571629
343,113.571629
344,113.571629
345,113.571629
346,113.571629
347,113.571629
348,113.571629
349,113.571629
350,113.571629
351,79.207364
352,79.207364
353,79.207364
354,79.207364
355,79.207364
356,79.207364
357,79.207364
358,79.207364
359,79.207364
360,79.207364
361,91.242002
362,91.242002
363,91.242002
364,91.242002
365,91.242002
366,91.242002
367,91.242002
368,91.242002
369,91.242002
370,91.242002
371,79.400824
372,79.400824
373,79.400824
374,79.400824
375,79.400824
376,79.400824
377,79.400824
378,79.400824
379,79.400824
380,79.400824
381,110.901533
382,110.901533
383,110.901533
384,110.901533
385,110.901533
386,110.901533
387,110.901533
388,110.901533
389,110.901533
390,110.901533
391,92.798957
392,92.798957
393,92.798957
394,92.798957
395,92.798957
396,92.798957
397,92.798957
398,92.798957
399,92.798957
400,92.798957
401,85.288043
402,85.288043
403,85.288043
404,85.288043
405,85.288043
406,85.288043
407,85.288043
408,85.288043
409,85.288043
410,85.288043
411,89.829258
412,89.829258
413,89.829258
414,89.829258
415,89.829258
416,89.829258
417,89.829258
418,89.829258
419,89.829258
420,89.829258
421,110.564407
422,110.564407
423,110.564407
424,110.564407
425,110.564407
426,110.564407
427,110.564407
428,110.564407
429,110.564407
430,110.564407
431,117.278213
432,117.278213
433,117.278213
434,117.278213
435,117.278213
436,117.278213
437,117.278213
438,117.278213
439,117.278213
440,117.278213
441,69.848525
442,69.848525
443,69.848525
444,69.848525
445,69.848525
446,69.848525
447,69.848525
448,69.848525
449,69.848525
450,69.848525
451,110.976259
452,110.976259
453,110.976259
454,110.976259
455,110.976259
456,110.976259
457,110.976259
458,110.976259
459,110.976259
460,110.976259
461,104.444579
462,104.444579
463,104.444579
464,104.444579
465,104.444579
466,104.444579
467,104.444579
468,104.444579
469,104.444579
470,104.444579
471,99.886191
472,99.886191
473,99.886191
474,99.886191
475,99.886191
476,99.886191
477,99.886191
478,99.886191
479,99.886191
480,99.886191
481,69.248412
482,69.248412
483,69.248412
484,69.248412
485,69.248412
486,69.248412
487,69.248412
488,69.248412
489,69.248412
490,69.248412
491,89.053778
492,89.053778
493,89.053778
494,89.053778
495,89.053778
496,89.053778
497,89.053778
498,89.053778
499,89.053778
500,89.053778
501,93.227017
502,93.227017
503,93.227017
504,93.227017
505,93.227017
506,93.227017
507,93.227017
508,93.227017
509,93.227017
510,93.227017
511,98.651789
512,98.651789
513,98.651789
514,98.651789
515,98.651789
516,98.651789
517,98.651789
518,98.651789
519,98.651789
520,98.651789
521,107.272388
522,107.272388
523,107.272388
524,107.272388
525,107.272388
526,107.272388
527,107.272388
528,107.272388
529,107.272388
530,107.272388
531,86.427524
532,86.427524
533,86.427524
534,86.427524
535,86.427524
536,86.427524
537,86.427524
538,86.427524
539,86.427524
540,86.427524
541,89.662433
542,89.662433
543,89.662433
